band,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
far,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,0.08563564973401264,-0.01872697071693652,0.1884516596768275,-0.018604449272339552,0.1884655077493035,0.125,0.05356743039208131,0.14998880509782767,0.07433957402767015,18,14,5,5,0.05309070473811282,0.11965077318135252,True,0.02,False,False
far,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.18827132691689738,0.0596941653063575,0.31576362635524263,0.05976532615188356,0.31577043374367286,0.006,0.06617370234224253,0.18528636655827907,0.1860004919404042,18,15,5,5,0.14791144191049413,0.22529780688996134,True,0.02,True,True
mid,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.09172937887510091,-0.16125689132397308,-0.028431169955557656,-0.17308215573404867,-0.033794157440138084,0.0,0.03393296732106929,0.095012308498994,-0.09172937887510091,14,4,0,5,-0.10321737440196493,-0.0733436264452699,True,0.02,False,False
mid,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.04163551508258281,-0.06222756766747426,0.1344484662438187,-0.10104873109237283,0.12249488527941947,0.402,0.05208222928922904,0.1458302420098413,0.04163551508258281,14,10,2,5,0.022078827894693013,0.08359714227419568,True,0.02,False,False
near,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,0.004623045150634465,-0.020368047414459748,0.04778943909676283,-0.023648447213108797,0.039409177743947345,0.73,0.017130842847462215,0.0479663599728942,0.011830404826090792,70,34,2,5,-0.0017742040828868215,0.019598808734923697,False,0.02,False,False
near,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.18720855128617278,0.11623738783743262,0.2335158323556506,0.1114066557994989,0.2305470139356386,0.0,0.029716578977396033,0.08320642113670888,0.1686119399000674,70,59,5,5,0.17141281068644595,0.20504024095375306,True,0.02,True,True
