arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
EB_LIG_LOPO,0.21725044105009436,,0.2505512991530829,0.14937529854892664,0.20080493052130716,0.9375474261581352,0.69400243101958,0.19158825969709142,0.1288749980742872,0.21604125569872296,0.9639105178593499,90,83,88,86,1
RIDGE_LOPO,0.27361634920108274,,0.3280610517144934,0.1601281220227458,0.2726271272803849,0.9205331832370144,0.5860185861081635,0.2096069990219253,0.13809158066517058,0.23864211608182873,0.9541465826226672,90,83,88,86,1
EB_GLOB_LOPO,0.2871283862703635,,0.33171258345131327,0.15263848900396698,0.30428459196046886,0.8771981755284167,0.6295272931173095,0.1991515453970832,0.1312846414340537,0.2278253095679901,0.9567420590779879,90,83,88,86,1
FLAT,0.5885062528901843,,0.6092005776059211,0.20691787779638152,0.8071706996999869,0.0,,0.649991127805776,0.18946933882956535,1.0118291621647846,0.0,90,83,88,86,1
