arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds,macro_curve_spearman
C_DIRECT_ROW,0.4710578442376022,0.015310679981431602,0.5249429953423491,0.17565381685916243,0.6076282967714973,0.7510066311783339,0.5032626066867497,0.5340371924149384,0.17160026707697196,0.8076289612293147,0.7687554072426153,90,83,88,86,5,0.47779693095601095
M_SELECTED,0.49397840198948495,0.015747592457946255,0.5392736767916831,0.1900425552626416,0.6402798182472068,0.7268023475642782,0.43435276442428083,0.5669788659926367,0.18581551983164077,0.8477897703757018,0.7303670745272525,90,83,88,86,5,0.4322948153389798
B1_MEAN_CURVE,0.6016707654875889,0.011723327712922558,0.6500454128762969,0.20965367586281963,0.8155104960434502,0.6176984496454391,0.26888089989571407,0.5919699602777032,0.1852024298320394,0.9090060617429457,0.7744160177975529,90,83,88,86,5,0.193122203649084
