extractant,n_rows,sd_true,sd_pred,span_true,span_pred,sd_ratio,span_ratio,model,split_seed
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6,0.1577050762311345,0.19664628819808003,0.40792422957863855,0.5122584621767272,1.2469242772494704,1.2557686575907974,GEN10_MONO_HYBRID,104729
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,103,0.8533370482531842,0.48788498078318726,3.5903375202413543,1.748325245146439,0.5717377228398881,0.4869528937850141,GEN10_MONO_HYBRID,104729
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,14,0.8968374739089305,0.5568463345435755,2.5696246811446213,1.543961997069334,0.6208999408962258,0.6008511703668673,GEN10_MONO_HYBRID,104729
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,14,0.6642719948264246,0.6088381263502652,1.9014554980111802,1.7152363119922025,0.9165494422346612,0.9020649254143718,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,44,1.1537760373446668,0.5575234034385789,3.8582333836145373,2.298732966286836,0.4832163135591541,0.5957993562673747,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,17,0.9221897656397258,0.288857408478796,3.2587591751074756,1.137158569648459,0.31322990044073495,0.34895446657574963,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,21,1.1152005863134022,0.36364030017151855,3.355803685658789,1.2494760309690935,0.3260761379023572,0.3723328740321723,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,21,0.9937681077729553,0.3590528987367761,2.8374225502177,1.2651734139637705,0.3613045095011324,0.4458882635815736,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,16,1.0509074726322123,0.33301528266040703,2.5744857600077724,1.271810508407879,0.3168835423981735,0.494005648881134,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,13,1.4377466303749478,0.543647709379761,4.615047401138958,1.4790226300009444,0.37812483638927674,0.3204783183019817,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,14,1.2359021603901914,0.4699724790302772,3.33067,1.3617002094064683,0.3802667347728403,0.40883672336390825,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,35,0.7006928889443791,0.015797137924874964,3.083267703937862,0.06707657942025952,0.02254502389580971,0.02175502935881669,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,151,1.0681579711793512,0.3989760420215127,4.182140291236614,1.8812054041731445,0.3735178248784719,0.44981881839666654,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,74,0.6092067491411184,0.4465177375196941,2.8825219712427854,1.6705485273818557,0.7329494266916952,0.5795440742682724,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,0.45983091386080754,0.33328824375254074,0.9030899869919438,0.6664199064411944,0.7248060835105755,0.7379330033997369,GEN10_MONO_HYBRID,104729
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,6,0.270013423007548,0.07091974662412949,0.5228787452803461,0.16010599311475104,0.2626526705012994,0.30620099699961756,GEN10_MONO_HYBRID,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,0.7188879872944712,0.20217360053283107,2.733338905967281,0.7909703606891143,0.2812310180529093,0.289378810275707,GEN10_MONO_HYBRID,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,203,0.809482812855275,0.44600662628777576,3.140158093476081,2.033180721340995,0.5509772649953915,0.6474771845293661,GEN10_MONO_HYBRID,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,59,0.8209691181396629,0.2933937387855559,3.5010291208607778,1.2348797965186045,0.35737487842465215,0.3527190874136436,GEN10_MONO_HYBRID,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,14,0.27773812295575956,0.10929448075837003,1.052733006849215,0.35455594340325947,0.39351630807910143,0.33679569377655433,GEN10_MONO_HYBRID,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,0.36033266642248896,0.20418596010070256,0.9952553363560341,0.7331503940955599,0.56665958745271,0.736645529357191,GEN10_MONO_HYBRID,104729
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,14,0.31722026574866735,0.132810138880355,0.9777236049999998,0.3831157646894755,0.418668519071162,0.3918446509118245,GEN10_MONO_HYBRID,104729
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,9,0.2054801471847816,0.09813514373049499,0.6569086599999999,0.308251316356229,0.4775894171530121,0.4692453230198381,GEN10_MONO_HYBRID,104729
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,52,1.3621135926422387,0.36700607474683583,4.674861140737812,1.3949454168852866,0.26943866996798305,0.29839290941273366,GEN10_MONO_HYBRID,104729
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,9,0.4466427446340322,0.18804106261193893,1.312929219,0.46178301487527484,0.4210100015528407,0.3517196572310231,GEN10_MONO_HYBRID,104729
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,425,1.2679074658507743,0.567970008770375,5.837794732531569,2.175010756330686,0.4479585648541499,0.37257403796852734,GEN10_MONO_HYBRID,104729
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.0191039324912867,0.528488480946628,3.049160994965825,1.4509696046201772,0.5185815343236806,0.4758586401360023,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,8,0.2666221361061984,0.27613043732164133,0.7322109374746979,0.7837719760449314,1.035662084755242,1.0704182851297754,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,8,0.2972634880402459,0.27134551511471156,0.8154755734074559,0.7903183796029098,0.9128114485354308,0.9691502791439516,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,14,0.9593549453080178,0.5254053566762641,2.9340901138387667,1.449016778355752,0.5476652403220514,0.49385558116344136,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,14,0.8553249331756868,0.6542744610141609,2.5070458724273257,1.7906901323985651,0.7649425798742272,0.7142630105387008,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,14,1.0298886246413006,0.5440960814357358,3.1420764610732848,1.4995472967395052,0.5283057492019962,0.4772472329420281,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,14,1.43968425321574,0.5356344169034567,5.063708559391417,1.4835081159388548,0.37204992393786407,0.2929687004176936,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,14,1.1711358604492121,0.6487588322361344,3.503109436671369,1.7807106851573495,0.5539569354381226,0.5083228820991013,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,12,1.61504128008995,1.4041624157534882,4.6020599913279625,3.7166317842502368,0.8694281892753126,0.8076017677417916,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,32,1.612920155370058,0.8017170103466124,5.402999999999999,2.632775446938597,0.497059329116432,0.48728029741599066,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,5,1.7992930388321406,0.2899434173832056,3.9010294383240325,0.7005658903314501,0.1611429662237775,0.17958487660950043,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,9,0.2533152862867189,0.10462741304357637,0.8129133570000001,0.3386595332391556,0.4130323699658306,0.41659978929237296,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,26,0.9196073167983586,0.5419049219649861,2.4985490736121787,1.7479867377337004,0.5892786106265931,0.6996007227533128,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,6,1.1536463965926413,0.2453805568959154,3.021983982698631,0.6737748033600155,0.21269997255715486,0.22295776788278499,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,6,0.6225602394140626,0.2785698904196864,1.673941998634086,0.7496057410380204,0.4474585313733962,0.44780867058099294,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)CO,10,1.7218517485237586,0.22585154260478046,4.747252747252747,0.5786208768019083,0.13116782138672267,0.12188541617817976,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,12,1.9716368406360336,1.5564946693740882,5.47334096418593,3.7237796794984543,0.7894428818199482,0.6803485666002732,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,12,2.3821862815944366,1.010541126388072,5.67215144841626,2.6953193702309517,0.4242074325571634,0.47518466224725375,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7,1.1596057360677763,0.48878886883399364,3.025503459050283,1.31061268282669,0.4215129794816961,0.4331882943006438,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1488,1.3801033515107932,0.41877533282681917,7.471200081932107,2.954466230823793,0.3034376609319785,0.39544734425848044,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,16,1.1233055312241724,0.28875668034053403,3.9078141980718666,0.9457633495417817,0.2570597867757746,0.24201850487375415,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,12,1.6570675036589804,0.37177474789987325,4.322255043045773,1.0592653989075904,0.2243570325764975,0.24507239585777785,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,12,1.631470131781546,0.3964954526133261,4.492024539877305,1.1218601035070392,0.24302955039719773,0.2497448741759727,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,11,1.3330365458703695,0.4874827746427124,4.201963534361845,1.6600748241214318,0.3656934809123511,0.3950712114815029,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,1.1111010405828532,0.35495580057812115,4.345930712665979,1.70617692021049,0.3194631159664121,0.39259183659737834,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,15,1.3407094833147373,0.5406018712939479,3.7897761460106065,1.9166594972970716,0.40322074097467936,0.505744778438876,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,15,1.1870358593428532,0.4878661418450242,3.5984455958549244,1.8803538285637287,0.41099528544580655,0.5225461323438436,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,15,1.0277710921542875,0.5442358195459492,2.819672131147542,1.912968832824283,0.52953018789932,0.6784366209434955,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,9,0.21586553977038642,0.10047420498164028,0.6743372957605809,0.30142261494492084,0.46544809833247813,0.44699087065167903,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,37,1.4175443834777006,0.5091400966326596,4.559366754617412,1.9391285788999584,0.35917047999835616,0.42530655752493324,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.5726184113599906,0.27907237217377523,1.5413700766049758,0.8699064222310683,0.4873618567572211,0.5643722007028484,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,6,0.9576249194822106,0.8488049208634726,2.6557252112073337,1.9841866494761753,0.8863646962345371,0.7471355248286902,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,6,1.2631150223523324,0.8691018982003184,3.2022439776571687,2.222053116880478,0.6880623560170847,0.6939050029867432,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.6051653271019531,0.19114926061249998,2.0251256281407026,0.5796662786415326,0.315862875898534,0.28623719466418124,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,13,0.22282991298906246,0.11158760013230407,0.7987558703536264,0.36040575570740296,0.500774777656451,0.45120889759200594,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.15770111159735403,0.19114926061250012,0.6080402010050239,0.5796662786415326,1.2120983718906602,0.9533354499972333,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.3597367421960856,0.20402521406145369,1.0804447672829516,0.7507721579619506,0.567151447516705,0.6948732417390987,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)s1,4,0.17379974903075152,0.11641004280697949,0.30102999566398125,0.2184611017499587,0.6697940788532571,0.7257120715432344,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,35,0.8509201631304638,0.8521306316930483,2.322219294999999,2.9020045917273984,1.0014225406977444,1.2496686243094022,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1,4,0.1468741148954385,0.08067082220308304,0.30102999566398125,0.15788262744429593,0.5492514610931517,0.5244747358018411,GEN10_MONO_HYBRID,104729
CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1,12,0.934822613637706,0.336164065529791,3.086359830674749,1.0695586581963816,0.3596019829063235,0.3465437333541733,GEN10_MONO_HYBRID,104729
CCCCCCCCOc1cc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)nc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)c1,3,0.6818176593376225,0.1736975628802949,1.3207395846758714,0.3037734793308674,0.25475662077899236,0.2300025552769495,GEN10_MONO_HYBRID,104729
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,17,0.16790878949470667,0.19134134240283462,0.5642714299999999,0.7444444828810292,1.139555248886281,1.319302100552972,GEN10_MONO_HYBRID,104729
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],28,0.3733895157778529,0.3785153814967898,1.3010299959999998,0.8560195352785237,1.0137279315629915,0.6579552646060005,GEN10_MONO_HYBRID,104729
CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,5,0.21384171420284284,0.3506562512990692,0.6020599913279625,0.8289939476886652,1.6397934921455446,1.3769291426592805,GEN10_MONO_HYBRID,104729
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,9,0.17125096643029178,0.1880410626119389,0.4771212549999999,0.46178301487527484,1.0980438039658105,0.9678525323196405,GEN10_MONO_HYBRID,104729
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,14,1.0349404177958084,1.006824746246745,3.03226,2.942235615074704,0.9728335360513377,0.9703111260494497,GEN10_MONO_HYBRID,104729
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,14,1.0762396877981033,0.8644390748640326,3.1443400000000006,2.336605439107387,0.8032031197740003,0.7431147519375725,GEN10_MONO_HYBRID,104729
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,9,0.2594302816645506,0.10462741304357637,0.843652799,0.3386595332391556,0.4032968409557603,0.40142050573479526,GEN10_MONO_HYBRID,104729
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,43,1.014321651459137,0.38048882347359686,3.9301591498186865,1.5682692734992738,0.3751165351999047,0.39903454636732055,GEN10_MONO_HYBRID,104729
CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,14,0.945069632611631,0.26087056093818844,3.61145212338534,1.0053640244716218,0.276033164050877,0.27838221029196514,GEN10_MONO_HYBRID,104729
CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,8,1.2493923834071567,0.33837059095026145,3.5510706101310867,1.0529588803655052,0.2708281204880628,0.2965187111068556,GEN10_MONO_HYBRID,104729
CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,8,1.4867161034239311,0.4251136680125913,4.698970004336019,1.2965451222712985,0.2859413892360133,0.2759211318810078,GEN10_MONO_HYBRID,104729
CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,6,0.20849165702690206,0.3211803575260533,0.4771212547196624,0.8271728438552932,1.540495011196591,1.7336742718395712,GEN10_MONO_HYBRID,104729
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,6,0.589267331916501,0.12778421875820106,1.698970004,0.3200548851622085,0.216852711557253,0.18838171622140568,GEN10_MONO_HYBRID,104729
CCCCCCOP(=O)(O)OCCCCCC,10,0.9912922678413545,0.09519108791131435,2.698970004,0.2843687603391621,0.09602726763783115,0.10536195656777002,GEN10_MONO_HYBRID,104729
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,14,0.2430226222549781,0.06819403144262011,0.795880017,0.19887496037184874,0.28060775087461315,0.2498805801425829,GEN10_MONO_HYBRID,104729
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,28,1.4775528404047733,0.09626980208670266,5.069668097,0.41000677774397687,0.06515489629482875,0.08087448130708996,GEN10_MONO_HYBRID,104729
CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,3,1.8255857926338817,0.16453678553362708,3.5862657241447304,0.29443568723470004,0.09012821320012578,0.08210091216955723,GEN10_MONO_HYBRID,104729
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,230,1.174428028947022,0.4163445309567098,5.896115373516763,1.2482884261184637,0.3545083399703933,0.21171370420011248,GEN10_MONO_HYBRID,104729
CCCCN(C)C(=O)CC(=O)N(C)CCCC,9,0.2455138946069023,0.17984286429032917,0.8239087410000006,0.47832746840544726,0.7325160336781734,0.5805587980834966,GEN10_MONO_HYBRID,104729
