design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,CB_DIR_vs_G14,mae_all,G14,CB_DIR,-0.005875541227077,-0.0302152458820455,0.0083760692229944,-0.0286787433640324,0.0088252632829379,0.494,0.0099400380736529,0.0278321066062283,-0.0171452345352724,90,7,1,5,-0.0127563608274873,-0.0011400139827803,True,0.02,False,False
B,CB_DIR_ES_vs_G14,mae_all,G14,CB_DIR_ES,-0.0083398607413994,-0.0330823972124088,0.0060892043920229,-0.032712902869574,0.0062386282326409,0.3234,0.0100800811301691,0.0282242271644737,-0.0186908249236648,90,7,0,5,-0.0145968459363718,-0.0036320224804097,True,0.02,False,False
B,CB_DIR209_vs_G14,mae_all,G14,CB_DIR209,-0.0635431622069668,-0.1266996930616168,-0.0188305044356908,-0.1250121151377575,-0.0176867348971877,0.001,0.0278964144876537,0.0781099605654304,-0.0652647149609474,90,7,0,5,-0.0850903849491729,-0.0461841622709307,True,0.02,False,False
B,CB_MAG_vs_G14,mae_all,G14,CB_MAG,-0.0195276242566381,-0.0497076462756941,0.0267616195724731,-0.0562702465863262,0.0188515379917894,0.427,0.0201032090961966,0.0562889854693505,-0.0068013097436723,90,38,0,5,-0.0253510816529843,3.4383418068758485e-05,False,0.02,False,False
B,CB_CURV_vs_G14,mae_all,G14,CB_CURV,0.0023734833131586,-0.0110341251656344,0.0218574866375317,-0.0111544998461898,0.0216403556107504,0.7428,0.0083166347401795,0.0232865772725026,0.0112128638111585,90,38,4,5,-0.0012583630903698,0.0064208352985242,False,0.02,False,False
B,XGB_MONO_vs_G14,mae_all,G14,XGB_MONO,-0.0152364887845744,-0.0483287353128091,0.0022657963135323,-0.0452847792792824,0.0032264259406178,0.0974,0.0129488054434348,0.0362566552416176,-0.0358671296502671,90,4,0,5,-0.0253307679942748,-0.0087422714461392,True,0.02,False,False
B,XGB_FREE_vs_G14,mae_all,G14,XGB_FREE,-0.0152364887845744,-0.0483287353128091,0.0022657963135323,-0.0452847792792824,0.0032264259406178,0.0974,0.0129488054434348,0.0362566552416176,-0.0358671296502671,90,4,0,5,-0.0253307679942748,-0.0087422714461392,True,0.02,False,False
B,ISO_PRIOR_vs_G14,mae_all,G14,ISO_PRIOR,-0.0531761206351824,-0.1119363578607816,-0.0167555677159614,-0.1026269448628425,-0.0121890273016222,0.0002,0.0244699989956493,0.0685159971878182,-0.0805472146543957,90,5,0,5,-0.0747188823636287,-0.0444776063999456,True,0.02,False,False
B,ISO_PICK_vs_G14,mae_all,G14,ISO_PICK,-0.0531761206351824,-0.1119363578607816,-0.0167555677159614,-0.1026269448628425,-0.0121890273016222,0.0002,0.0244699989956493,0.0685159971878182,-0.0805472146543957,90,5,0,5,-0.0747188823636287,-0.0444776063999456,True,0.02,False,False
B,GAM_DIR_vs_G14,mae_all,G14,GAM_DIR,-0.0048051745527295,-0.0240008204751007,0.0072864389344172,-0.0273131036129606,0.0063567447733066,0.514,0.0080328615284312,0.0224920122796075,-0.0100524757055344,90,9,1,5,-0.0083455100308623,-5.7620716586195927e-05,True,0.02,False,False
