comparison,status,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,mae_all,C_DIRECT_ROW,M_SELECTED,-0.0004269271898283648,-0.031505879333378416,0.04168020149267382,-0.03171262397840828,0.04131194313106387,0.9864,0.01874853407729837,0.052495895416435435,-0.002095223576333139,89,41,3,5,-0.008316419944210124,0.008279935330762354,False,0.02,False,False
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,mae_all,B1_MEAN_CURVE,M_SELECTED,0.1093529520208485,0.05932281631196159,0.15687735214495635,0.05296046260709863,0.15239633219233495,0.0004,0.02452532055184494,0.06867089754516582,0.10705383275739187,89,63,5,5,0.10110261116645204,0.1241912531902553,True,0.02,True,True
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,mae_far,C_DIRECT_ROW,M_SELECTED,0.0018955884281000352,-0.05394803456780089,0.07555445852136837,-0.05404372440606534,0.07548760910008505,0.9556,0.03274793829252886,0.0916942272190808,-0.0019418482047842225,87,39,3,5,-0.010772728580522962,0.018785162209611028,False,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,mae_far,B1_MEAN_CURVE,M_SELECTED,0.16667261469080796,0.08698473359854164,0.24717659507384446,0.0814251615374762,0.24310736558978938,0.0,0.040140115921285725,0.11239232457960002,0.1598310013347531,87,60,5,5,0.15357229236022962,0.19016059755139317,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,mae_adjacent,C_DIRECT_ROW,M_SELECTED,-0.0031840557186469205,-0.01028157967498602,0.005158509266723985,-0.009747039354671966,0.005899224021287423,0.394,0.0038516890929554443,0.010784729460275243,-0.0058643635138971445,82,34,1,5,-0.005023083129507141,-0.0018707826296167416,True,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,mae_adjacent,B1_MEAN_CURVE,M_SELECTED,0.022225493426798647,0.013050132125830777,0.03391538843698017,0.013497304174472225,0.03460977179045789,0.0,0.005129903813137499,0.014363730676784996,0.025627736334132817,82,58,5,5,0.019901807238005928,0.024052171962337214,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,sign_acc_strong,C_DIRECT_ROW,M_SELECTED,0.03702092245886432,-0.03376789749248964,0.13950169182679745,-0.03445591446447693,0.13850043538689072,0.3264,0.0441092662761071,0.12350594557309987,0.051283880035256295,85,36,5,5,0.013510847806275341,0.05988487174469981,True,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,sign_acc_strong,B1_MEAN_CURVE,M_SELECTED,0.13548888166382253,0.020837216301729165,0.28484676846087703,0.010520472841346691,0.2744261962825507,0.0236,0.0665061898906201,0.18621733169373628,0.15242675710206097,85,57,5,5,0.10780932274676144,0.1758534347687201,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,pair_spearman,C_DIRECT_ROW,M_SELECTED,0.022930309768732917,-0.0508968520613745,0.12380198585967703,-0.05157419135033227,0.12155048044799031,0.5536,0.04352114913449939,0.12185921757659829,0.031174229766627454,83,37,5,5,0.0023699378633258066,0.04238916907246059,True,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,pair_spearman,B1_MEAN_CURVE,M_SELECTED,0.2048745922215395,0.07865748380760765,0.38179128748798047,0.0691685524287509,0.36961896202095407,0.0016,0.07789258144869758,0.2180992280563532,0.22933874979757798,83,61,5,5,0.17002391087947505,0.2568041546014829,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,curve_spearman,C_DIRECT_ROW,M_SELECTED,0.07376750169377717,-0.04802402230368615,0.24238648787678146,-0.04833578381442962,0.24079780547320193,0.2436,0.0735931117781308,0.20606071297876621,0.08285720094032786,83,47,5,5,0.03470390864451802,0.11103512560719762,True,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,curve_spearman,B1_MEAN_CURVE,M_SELECTED,0.28408485002485057,0.10219569502404689,0.5293403985046651,0.0825462438182993,0.5066223349747853,0.0036,0.10962695397403391,0.30695547112729493,0.33314430372251447,83,59,5,5,0.23757602500374703,0.34921677957828023,True,0.02,True,
