design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1,family
B,AOPT_vs_RANDOM2,mae_all,RANDOM2,AOPT,-0.018223746681678754,-0.06276597081849215,0.03161383284822944,-0.08168176171497493,0.024658980753280806,0.7362,0.027696958425118014,0.07755148359033044,0.015760777426391002,90,44,2,5,-0.02266109023327994,0.018889622274662066,False,0.02,False,False,exploratory
B,SIZE_vs_RANDOM2,mae_all,RANDOM2,SIZE,0.02143326231038229,0.006807089135123759,0.03796534795647356,0.004858146057074109,0.03609031671097552,0.0078,0.007733776475781175,0.021654574132187288,0.028601617717572816,90,61,5,5,0.020125883354378264,0.02505885302309038,True,0.02,True,True,exploratory
B,MAXMIN_vs_RANDOM2,mae_all,RANDOM2,MAXMIN,-0.014372931295294858,-0.030673433839306936,0.009246082031407813,-0.03378253449790193,0.005498816797724202,0.241,0.010344928096718749,0.028965798670812497,-0.007551763234500561,90,39,1,5,-0.016994828412094428,-0.005830529068024534,True,0.02,False,False,exploratory
B,AOPT_vs_RANDOM,mae_all,RANDOM,AOPT,-0.011907271695526769,-0.0552383170471835,0.036743510466329565,-0.07433044734868646,0.029642683053810747,0.7826,0.02696060969455824,0.07548970714476307,0.019057102309605205,90,45,2,5,-0.0170843056328692,0.024143446490948555,False,0.02,False,False,exploratory
