context,candidate_index,inner_fold_count,inner_split_seed,max_features,min_samples_leaf,inner_macro_group_mae,inner_r2,inner_mae,selected,delta3d_weight
outer_3:2d_second_unshrunk,0.0,3.0,199108.0,0.35,2.0,0.14243202845094763,-0.03385955316011979,0.1322383627743882,True,
outer_3:2d_second_unshrunk,1.0,3.0,199108.0,0.7,2.0,0.14998697528486013,-0.12493029589313376,0.1390531906144838,False,
outer_3:2d_second_unshrunk,2.0,3.0,199108.0,1.0,4.0,0.14812921937317003,-0.15736538175069859,0.14023339539859167,False,
outer_3:delta3d_unshrunk,0.0,3.0,199108.0,0.35,2.0,0.13931516613222858,0.039125593959546956,0.1277612694342312,True,
outer_3:delta3d_unshrunk,1.0,3.0,199108.0,0.7,2.0,0.14613275970247683,-0.027258655611596128,0.13388171973330099,False,
outer_3:delta3d_unshrunk,2.0,3.0,199108.0,1.0,4.0,0.14337064440395397,-0.020780318378644802,0.13378652238985625,False,
outer_3:delta3d_extended_unshrunk,0.0,3.0,199108.0,0.35,2.0,0.13996342079675073,0.02093762922173581,0.12830457128046885,True,
outer_3:delta3d_extended_unshrunk,1.0,3.0,199108.0,0.7,2.0,0.14669816838490632,-0.05065930304949218,0.13446681455797943,False,
outer_3:delta3d_extended_unshrunk,2.0,3.0,199108.0,1.0,4.0,0.14238905273411415,-0.029540610675603096,0.1322111311659581,False,
outer_3:2d_ensemble_weight,,,,,,0.1420141964427826,-0.015059738969962932,0.13153513543229026,True,0.0
outer_3:2d_ensemble_weight,,,,,,0.14207088505796192,-0.018950307051561532,0.1316178609964377,False,0.25
outer_3:2d_ensemble_weight,,,,,,0.1421683692926511,-0.023380465443787468,0.1317736792922624,False,0.5
outer_3:2d_ensemble_weight,,,,,,0.14228658188078644,-0.028350214146640074,0.1319818406701515,False,0.75
outer_3:2d_ensemble_weight,,,,,,0.14243202845094763,-0.03385955316011979,0.1322383627743882,False,1.0
outer_3:delta3d_weight,,,,,,0.1420141964427826,-0.015059738969962932,0.13153513543229026,False,0.0
outer_3:delta3d_weight,,,,,,0.13929133980613087,0.01046666203591995,0.1293382098582545,False,0.25
outer_3:delta3d_weight,,,,,,0.13858631293969312,0.02800635119279926,0.12799881811624894,False,0.5
outer_3:delta3d_weight,,,,,,0.1385264562502832,0.03755932850067489,0.12742588977654962,True,0.75
outer_3:delta3d_weight,,,,,,0.13931516613222858,0.039125593959546956,0.1277612694342312,False,1.0
outer_3:delta3d_extended_weight,,,,,,0.1420141964427826,-0.015059738969962932,0.13153513543229026,False,0.0
outer_3:delta3d_extended_weight,,,,,,0.13957394726423597,0.006640225385938114,0.12946668895804525,False,0.25
outer_3:delta3d_extended_weight,,,,,,0.1391224251741107,0.019873108203187995,0.12832247696995955,True,0.5
outer_3:delta3d_extended_weight,,,,,,0.13923872609077595,0.024638909481787263,0.12799730012124275,False,0.75
outer_3:delta3d_extended_weight,,,,,,0.13996342079675073,0.02093762922173581,0.12830457128046885,False,1.0
outer_4:baseline,0.0,3.0,209115.0,0.35,2.0,0.1166118730014049,-0.06729957065906023,0.13334374208597072,True,
outer_4:baseline,1.0,3.0,209115.0,0.7,2.0,0.12036965944924753,-0.17779495927887257,0.1414048425714764,False,
outer_4:baseline,2.0,3.0,209115.0,1.0,4.0,0.12368576756710782,-0.08246511103092136,0.13459827047541859,False,
outer_4:2d_second_unshrunk,0.0,3.0,209115.0,0.35,2.0,0.11642798838259087,-0.05648614304950761,0.1322329308307019,True,
outer_4:2d_second_unshrunk,1.0,3.0,209115.0,0.7,2.0,0.11975356544424232,-0.1583354830572259,0.13970404091775662,False,
outer_4:2d_second_unshrunk,2.0,3.0,209115.0,1.0,4.0,0.12512113788561266,-0.08680230103512954,0.13491929386649762,False,
outer_4:delta3d_unshrunk,0.0,3.0,209115.0,0.35,2.0,0.11875770617864163,0.09468869324479345,0.11922772991885093,True,
outer_4:delta3d_unshrunk,1.0,3.0,209115.0,0.7,2.0,0.12117046047936025,0.07643776849601269,0.12004766360947525,False,
outer_4:delta3d_unshrunk,2.0,3.0,209115.0,1.0,4.0,0.1214202059248481,0.09449166781263774,0.11875703959693443,False,
outer_4:delta3d_extended_unshrunk,0.0,3.0,209115.0,0.35,2.0,0.11885679019316493,0.09695020166121138,0.1186742898902463,True,
outer_4:delta3d_extended_unshrunk,1.0,3.0,209115.0,0.7,2.0,0.12161548147521316,0.07657960040559042,0.12097319392989977,False,
outer_4:delta3d_extended_unshrunk,2.0,3.0,209115.0,1.0,4.0,0.12148582493807292,0.08395330647891719,0.11995871954739858,False,
outer_4:2d_ensemble_weight,,,,,,0.1166118730014049,-0.06729957065906023,0.13334374208597072,False,0.0
outer_4:2d_ensemble_weight,,,,,,0.11655375617203344,-0.06398674487947198,0.13302215210954407,False,0.25
outer_4:2d_ensemble_weight,,,,,,0.11650138622353223,-0.061080231684683906,0.13274080991555648,False,0.5
outer_4:2d_ensemble_weight,,,,,,0.11645208648294518,-0.05858003107469578,0.13247736897820192,False,0.75
outer_4:2d_ensemble_weight,,,,,,0.11642798838259087,-0.05648614304950761,0.1322329308307019,True,1.0
outer_4:delta3d_weight,,,,,,0.1166118730014049,-0.06729957065906023,0.13334374208597072,False,0.0
outer_4:delta3d_weight,,,,,,0.11544560789809229,-0.0023936828339106153,0.1282115226927327,True,0.25
outer_4:delta3d_weight,,,,,,0.1155534970528569,0.04623965709178124,0.12420111354765659,False,0.5
outer_4:delta3d_weight,,,,,,0.11662562773466481,0.07860044911801611,0.12102597222011068,False,0.75
outer_4:delta3d_weight,,,,,,0.11875770617864163,0.09468869324479345,0.11922772991885093,False,1.0
outer_4:delta3d_extended_weight,,,,,,0.1166118730014049,-0.06729957065906023,0.13334374208597072,False,0.0
outer_4:delta3d_extended_weight,,,,,,0.11531569639466657,0.0011734212044197667,0.1278827167756612,False,0.25
outer_4:delta3d_extended_weight,,,,,,0.1151892453594807,0.051372713878958476,0.1235701401220453,True,0.5
outer_4:delta3d_extended_weight,,,,,,0.11635733212233863,0.08329830736455557,0.12030416286702378,False,0.75
outer_4:delta3d_extended_weight,,,,,,0.11885679019316493,0.09695020166121138,0.1186742898902463,False,1.0
