grouping,pair_label,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
pair_type,Sm-Eu,106,0.1561752113218356,0.20498456842191035,0.7075471698113207,-0.007146629793052917,0.15991490105645983,0.20753301360928528,0.7169811320754716,-0.03234474914267804,0.15674183142643658,0.20481817409706926,0.7075471698113207,-0.005512209528154566,0.17937679348665736,0.22314036875614815,0.6981132075471698,-0.19345668355405854,0.16186529152231263,0.2073324506356002,0.7452830188679245,-0.030350366841743526,0.17441617086569375,0.22332792428027823,0.6698113207547169,-0.19546379205348074,0.1598375240105933,0.20746621550249061,0.7169811320754716,-0.031680299898394715,-0.0051234600958760534,0.0020277675117193195
pair_type,Gd-Tb,98,0.11590996152888446,0.1648264639425613,0.8979591836734694,0.004791130123952048,0.11759372093990028,0.16565461115522362,0.8979591836734694,-0.005234565001413394,0.11601227947498914,0.16487847335706354,0.8979591836734694,0.004162973751312249,0.15328885191866568,0.202500964170377,0.8673469387755102,-0.5021543001247954,0.12648351747155,0.1709750193240675,0.8979591836734694,-0.0708426930595214,0.1522906884817396,0.2015719286476746,0.8673469387755102,-0.4884027267172224,0.12652669347828271,0.1703155789356405,0.8877551020408163,-0.06259827089997105,-0.01047123799656087,-4.317600673270361e-05
pair_type,Dy-Ho,96,0.10876959484090819,0.1758752298218786,0.71875,-0.21010105895734688,0.10631706878370661,0.17410465000079714,0.7708333333333334,-0.18585892352654243,0.10842300113001484,0.17595499132338366,0.71875,-0.2111988981914068,0.10516835159580669,0.16975086255091762,0.8333333333333334,-0.12729158357694437,0.10807565507212846,0.17423892254572823,0.7708333333333334,-0.18768873904738914,0.10273521777912224,0.1661489309585553,0.7708333333333334,-0.0799592973155876,0.10519125851954497,0.17029787267442098,0.75,-0.1345685238914205,0.0003473460578863746,0.0028843965525834903
pair_type,Ho-Er,96,0.10870647247780575,0.1514782307550563,0.6875,-0.3779979748217348,0.11420386573601353,0.15581525528504842,0.6770833333333334,-0.4580354470433905,0.11028448553388254,0.152565859229658,0.6770833333333334,-0.3978573356404873,0.08758386222632375,0.1372451163811072,0.75,-0.13120660166788145,0.10179706325020028,0.14732227984390114,0.7083333333333334,-0.3034218391298693,0.08563047167393971,0.13610689873449233,0.75,-0.11252148879559654,0.10136351512325631,0.1462834594288143,0.6979166666666666,-0.2851048896347621,0.008487422283682253,0.00043354812694397504
pair_type,La-Ce,95,0.20290659615102122,0.26348492536412166,0.8210526315789474,-0.2828584113370931,0.20447446676023617,0.2651471833034632,0.8315789473684211,-0.299095910209501,0.20295756218614086,0.2634476883103593,0.8210526315789474,-0.2824958365748069,0.18548447000020643,0.25059202648459894,0.8210526315789474,-0.16038385093946905,0.19650343604885084,0.2592698597158356,0.8315789473684211,-0.24214199564786032,0.18825073569285586,0.2521692304045345,0.8210526315789474,-0.1750365230324824,0.19675889042075825,0.25934321814885325,0.8315789473684211,-0.24284500433206402,0.006454126137290017,-0.00025545437190740983
pair_type,Er-Tm,89,0.0743861990541308,0.09778663808697945,0.5280898876404494,-0.05197524698904932,0.07461512465074316,0.09767660114666045,0.5280898876404494,-0.04960905441015617,0.07475984931890306,0.09824254365405145,0.5280898876404494,-0.06180725249039187,0.07015841472425315,0.09881813281326128,0.5168539325842697,-0.07428565715651136,0.07138340442221772,0.09715357906698945,0.5056179775280899,-0.03839861215827445,0.07170092682788269,0.09782427706200401,0.48314606741573035,-0.05278523271131541,0.07178239154658711,0.09681264353708464,0.5056179775280899,-0.03112341342433389,0.0033764448966853433,-0.0003989871243693932
pair_type,Tb-Dy,88,0.14948322803853192,0.18938647558801625,0.5681818181818182,-0.5681567623053785,0.1444260775599169,0.18226550402895164,0.7954545454545454,-0.45244773234917335,0.14817468097869624,0.1875659574615569,0.5681818181818182,-0.5381531801013217,0.14579933145135163,0.18031273084071578,0.6590909090909091,-0.421491714744054,0.14743487839148095,0.1848600700195541,0.7045454545454546,-0.49409350373661387,0.15143164013525115,0.18579248353356212,0.7045454545454546,-0.5092035956772798,0.1481105454828155,0.18393638572590226,0.7840909090909091,-0.479199829561032,0.000739802587215288,-0.000675667091334542
pair_type,Tm-Yb,86,0.05533348496652028,0.07587926820342593,0.5,-0.21326580845942478,0.0542703575160825,0.07447224238240821,0.5,-0.16868791371766134,0.055133702717978045,0.07551644370348672,0.5,-0.20169083854181968,0.06267576247352462,0.07866954695977439,0.5348837209302325,-0.30413631808275654,0.05514546387191199,0.07478964869258825,0.5116279069767442,-0.17867121521840423,0.06285997919416873,0.07961320862015082,0.5116279069767442,-0.335610873486649,0.05628692636154592,0.07579926944797176,0.5116279069767442,-0.2107088889623563,-1.1761153933947943e-05,-0.0011414624896339265
pair_type,Eu-Gd,83,0.10334498202608239,0.1605838309347264,0.7469879518072289,-0.049763441633897676,0.10246216102527354,0.15909408838916125,0.7469879518072289,-0.030376394044604016,0.10290145246807517,0.1592198950928461,0.7469879518072289,-0.032006618171958046,0.09832179279527224,0.1505282310370207,0.7951807228915663,0.07759057584218931,0.09837954605819706,0.15275570668737895,0.7469879518072289,0.05008946788362345,0.09620759668489481,0.14642267754896932,0.8072289156626506,0.12722056593987952,0.09772942902936217,0.15180660812016994,0.7469879518072289,0.06185672648987661,0.00452190640987811,0.0006501170288348845
pair_type,Yb-Lu,82,0.0968387205747079,0.12853993614488377,0.573170731707317,-0.037254581442244916,0.09385467198898875,0.1265085300428928,0.573170731707317,-0.004728730241783774,0.09649147908279221,0.12826207973481107,0.573170731707317,-0.032775096810292004,0.08947620892455219,0.13149516263838212,0.5853658536585366,-0.08549731914217884,0.0951534620252758,0.12862319060060146,0.573170731707317,-0.038598662267739225,0.08549764810492182,0.1285225360395189,0.5487804878048781,-0.036973779724568834,0.09526613459558164,0.12895108029832905,0.573170731707317,-0.043900658962087835,0.0013380170575164052,-0.00011267257030583844
pair_type,Ce-Pr,81,0.15672460823483164,0.21241789309741388,0.8271604938271605,-0.0025158452219364857,0.16254154161830697,0.21813974778043627,0.8395061728395061,-0.05725236444282733,0.15842804266931404,0.21408971904894447,0.8271604938271605,-0.018358461410956428,0.1635601207863137,0.21524824824009264,0.8148148148148148,-0.029409811289602406,0.1589861035271734,0.21284821382132493,0.8148148148148148,-0.006581795703085813,0.16529027947994793,0.2189853701774882,0.8148148148148148,-0.06546516528403634,0.161440108518812,0.21440920356637416,0.8148148148148148,-0.02140010695649819,-0.000558060857859366,-0.0024540049916385864
pair_type,Pr-Nd,81,0.12226378239219476,0.1923254527613621,0.7901234567901234,0.16141842878238744,0.12192377215683321,0.191913854304749,0.7901234567901234,0.16500390887121208,0.12206404363441303,0.19262749150631406,0.7901234567901234,0.15878244891063098,0.13532513425108125,0.1961579468926904,0.7901234567901234,0.12766438952366743,0.12814821987388836,0.19336433370499786,0.7777777777777778,0.15233445848638905,0.13478965993991315,0.19634517892529113,0.7901234567901234,0.1259983125628188,0.12726291382703417,0.19270720736968278,0.7901234567901234,0.15808605548961785,-0.006084176239475325,0.0008853060468541896
