grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,471,0.12141014703589735,0.16611786324052458,0.7749469214437368,-0.04936760736860357,0.12089342643867905,0.16674245659361125,0.7600849256900213,-0.057273562875615136,0.12141014703589735,0.16611786324052458,0.7749469214437368,-0.04936760736860357,0.11346733376370828,0.15843928391514267,0.8110403397027601,0.045401553258598404,0.12141014703589735,0.16611786324052458,0.7749469214437368,-0.04936760736860357,0.11132100889076184,0.15704290418051528,0.8110403397027601,0.062153811657668534,0.12141014703589735,0.16611786324052458,0.7749469214437368,-0.04936760736860357,0.0,0.0
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,95,0.15186051794235422,0.21991973145877816,0.8526315789473684,0.0692097072932113,0.15036945638342883,0.2164961515631127,0.8421052631578947,0.09796411774335279,0.15186051794235422,0.21991973145877816,0.8526315789473684,0.0692097072932113,0.154012174918181,0.22214424054824303,0.8421052631578947,0.050284407906613704,0.15200482310959618,0.2202608272256525,0.8526315789473684,0.06632015446223927,0.15198409003353472,0.2176162370263841,0.8210526315789474,0.08860625236883257,0.1514042919720033,0.21851842080459344,0.8526315789473684,0.08103375613685282,-0.00014430516724195375,0.000600531137592869
extractant,CCN(CC)C(=O)COCC(=O)N(CC)CC,66,0.06980864933636073,0.09262207386745487,0.5606060606060606,0.2919272030267499,0.07081325295880116,0.094076763039818,0.5454545454545454,0.2695110683766019,0.06980864933636073,0.09262207386745487,0.5606060606060606,0.2919272030267499,0.08286007674058747,0.10376849172409276,0.4393939393939394,0.11124938016986274,0.0753958049792598,0.09596302770184399,0.4393939393939394,0.23992439889687522,0.08395188322300146,0.10444520927315966,0.4393939393939394,0.09961975678132673,0.07604432806487163,0.0962695343447811,0.42424242424242425,0.23506127030248924,-0.005587155642899064,-0.0006485230856118351
extractant,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,57,0.13316616040335233,0.1623674565468208,0.2982456140350877,-1.1333577200937488,0.13227892392351953,0.16138649661853602,0.3157894736842105,-1.10765778327531,0.13227892392351953,0.16138649661853602,0.3157894736842105,-1.10765778327531,0.1120889858571083,0.14221501261484557,0.3508771929824561,-0.6366529472330706,0.127893943829929,0.15681546451974357,0.2807017543859649,-0.9899560572514903,0.11340228607708368,0.1423443541977349,0.38596491228070173,-0.6396313043210082,0.12821131610516157,0.15691932777042047,0.3157894736842105,-0.9925929368666326,0.004384980093590535,-0.00031737227523256917
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,40,0.11654478211195074,0.16515861556717748,0.625,-0.772041962020662,0.11775463738047895,0.16673607273621455,0.625,-0.8060537460224322,0.11654478211195074,0.16515861556717748,0.625,-0.772041962020662,0.08843734733415859,0.14757874302396792,0.725,-0.41487850322980235,0.11654478211195074,0.16515861556717748,0.625,-0.772041962020662,0.08687105048969315,0.14608580402715596,0.725,-0.3863968551739392,0.11654478211195074,0.16515861556717748,0.625,-0.772041962020662,0.0,0.0
extractant,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,39,0.06668278414063117,0.11242979214278165,0.6923076923076923,0.1765179653995812,0.06872466373682183,0.11685735099693703,0.6666666666666666,0.1103823560476247,0.06668278414063117,0.11242979214278165,0.6923076923076923,0.1765179653995812,0.08325538581763227,0.12005380280419219,0.6153846153846154,0.061048509094431935,0.07882492104595709,0.11519837143940906,0.6153846153846154,0.13546218847459757,0.08511261943146088,0.11900861610957476,0.6410256410256411,0.0773263385998878,0.07461483263176436,0.11127196182954897,0.6666666666666666,0.1933914825910884,-0.012142136905325923,0.004210088414192736
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,30,0.10807588750502929,0.12681603218002765,0.8333333333333334,0.17338659873485318,0.10375978878188966,0.1220652825150613,0.8666666666666667,0.23415930255008577,0.10375978878188966,0.1220652825150613,0.8666666666666667,0.23415930255008577,0.11309952943294964,0.1325242992176393,0.6,0.09729644470696508,0.10916818958517344,0.12754672662522729,0.8333333333333334,0.1638335178987783,0.11071580467570266,0.13132191829851197,0.6,0.11360243083141552,0.10873586679769763,0.12717284954900673,0.8333333333333334,0.16872843432677453,-0.0054084008032837805,0.00043232278747580566
extractant,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,26,0.05879529643154621,0.07633437731194402,0.6538461538461539,0.05332538689384503,0.0582879011680807,0.07582085339633567,0.6538461538461539,0.0660196635037591,0.05879529643154621,0.07633437731194402,0.6538461538461539,0.05332538689384503,0.0635611554359692,0.08034866110350047,0.6538461538461539,-0.04886039046044188,0.062369690684863435,0.07874336623707864,0.6538461538461539,-0.007368461143283156,0.07002224848861359,0.08670868073310165,0.6538461538461539,-0.22147773016237027,0.06383821052676039,0.08027154297046594,0.6538461538461539,-0.04684797763345405,-0.003574394253317223,-0.0014685198418969564
extractant,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,25,0.13713209464906165,0.18948076498553879,0.52,-0.5142715809049523,0.1337945767950468,0.1857774492868409,0.52,-0.455658512589584,0.13713209464906165,0.18948076498553879,0.52,-0.5142715809049523,0.11866738065471115,0.1617898880702078,0.52,-0.10401827413078757,0.12789973765188636,0.17509302192371284,0.52,-0.29303770609641333,0.11501484713300325,0.15755048327150947,0.52,-0.04691878455806631,0.12607347089103246,0.17287431176431908,0.52,-0.26047559450425917,0.009232356997175284,0.0018262667608539007
extractant,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,22,0.23777562532775878,0.29952582490639645,0.7272727272727273,-0.3159355899458911,0.24510335043375325,0.306274954494967,0.7272727272727273,-0.3759069201217231,0.23777562532775878,0.29952582490639645,0.7272727272727273,-0.3159355899458911,0.23699077223365486,0.3027995600736703,0.8181818181818182,-0.3448584207846732,0.23695704844832763,0.3014452584227159,0.8181818181818182,-0.3328552929956716,0.2339870861720156,0.30007492225501603,0.8181818181818182,-0.3207648167107695,0.23542148163218074,0.2989752672097051,0.8181818181818182,-0.31110239989840327,0.0008185768794311543,0.0015355668161468883
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,20,0.2988933082202289,0.36020640877396937,0.25,-2.551707413780408,0.3043918660248109,0.36638834606382886,0.25,-2.674663820966252,0.2988933082202289,0.36020640877396937,0.25,-2.551707413780408,0.28123711927242195,0.33300424216312335,0.15,-2.035525202222822,0.2856511665093738,0.33894719981863664,0.15,-2.1448389632819422,0.2667001580207295,0.3160359485928385,0.15,-1.7340552231575295,0.28279673312047915,0.33713345868786,0.25,-2.111272303692028,0.013242141710855138,0.0028544333888946283
extractant,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,12,0.10437321811463596,0.13764955748356994,0.9166666666666666,0.5700543259526148,0.09716074496788474,0.13006650600911565,0.9166666666666666,0.6161205249147985,0.10437321811463596,0.13764955748356994,0.9166666666666666,0.5700543259526148,0.12106306842365795,0.15242677359843493,0.8333333333333334,0.47278657746496755,0.11164417260342996,0.14162131563024938,0.9166666666666666,0.5448849537969899,0.11846519327248943,0.15503959065420667,0.8333333333333334,0.4545572536629189,0.11031183553546901,0.14291232157779477,1.0,0.5365495661306432,-0.007270954488794001,0.0013323370679609453
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.184169557096556,0.23189311488115447,0.6666666666666666,-0.4070905662732611,0.17701768748922708,0.2238851547926556,0.5833333333333334,-0.3115865010455521,0.184169557096556,0.23189311488115447,0.6666666666666666,-0.4070905662732611,0.17665822072111825,0.21422308821556446,0.5,-0.2008227147343542,0.18054169072246254,0.22635389390757568,0.6666666666666666,-0.34067120845256915,0.1652857116247505,0.2027435524077134,0.5,-0.07557437413948942,0.1794485957286046,0.22318687655992223,0.6666666666666666,-0.3034178122977571,0.003627866374093458,0.0010930949938579293
extractant,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,12,0.048395695492359114,0.06865766053453272,0.9166666666666666,0.2859476446230227,0.050320226422397724,0.0713853800104149,0.9166666666666666,0.22808300004053716,0.048395695492359114,0.06865766053453272,0.9166666666666666,0.2859476446230227,0.04753957313540147,0.07048979899776456,0.9166666666666666,0.24733001367409635,0.04411470997304217,0.06866391910600095,0.9166666666666666,0.2858174580903171,0.048499580359184884,0.0729121586012724,0.8333333333333334,0.19471063092032426,0.047395210566949536,0.06942072113951042,0.9166666666666666,0.2699875017478416,0.004280985519316945,-0.0032805005939073664
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.10087576693697857,0.16529795592955943,0.8333333333333334,0.34521866646129606,0.1006752544539971,0.16759753705413238,0.8333333333333334,0.3268736555506584,0.10087576693697857,0.16529795592955943,0.8333333333333334,0.34521866646129606,0.11154678616148396,0.16741993443005582,0.75,0.3282995197291234,0.10785960372476777,0.1659904399703268,0.75,0.3397210135605382,0.11484485865437277,0.17076750529410054,0.75,0.3011695957413342,0.10703449818743456,0.16677045051904052,0.75,0.33350096066885626,-0.006983836787789202,0.0008251055373332122
extractant,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,12,0.16249351308997145,0.2037665434936526,0.6666666666666666,-0.8917441063108136,0.16252055447318906,0.20531630291906178,0.6666666666666666,-0.9206290940798716,0.16249351308997145,0.2037665434936526,0.6666666666666666,-0.8917441063108136,0.14370802332638097,0.183678498635142,0.6666666666666666,-0.5371394696684113,0.15779714064907382,0.1976743442647208,0.75,-0.7803166197879225,0.1356515325244772,0.17689307791633044,0.75,-0.4256676984522294,0.1557830179485979,0.19570528308727164,0.6666666666666666,-0.7450253157046649,0.004696372440897628,0.0020141227004759343
extractant,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,12,0.1584484388292251,0.19620553599750976,0.75,0.29929993730596294,0.1562880252293214,0.19197833670853662,0.6666666666666666,0.32916750479841617,0.1584484388292251,0.19620553599750976,0.75,0.29929993730596294,0.15897426139515483,0.1949763148720273,0.8333333333333334,0.3080521599125229,0.15675446293030051,0.19495246265324093,0.8333333333333334,0.3082214469538922,0.1676507616867284,0.20192354313310737,0.8333333333333334,0.25786389815113175,0.15862872477210652,0.19636443497384906,0.8333333333333334,0.2981645401091054,0.0016939758989245879,-0.001874261841806002
