grouping,pair_label,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
pair_type,Sm-Eu,106,0.16810788709825594,0.21765398070052297,0.6792452830188679,-0.1354907400823837,0.1611008720423313,0.21158505141592307,0.6886792452830188,-0.07305091869651825,0.16786229413511453,0.21746298140266418,0.6886792452830188,-0.1334987455023735,0.17438971352552024,0.21909724847826462,0.6981132075471698,-0.15059959043413085,0.16649367436252255,0.2142397483670652,0.7075471698113207,-0.1001463625713801,0.16687012705705453,0.21240853545118163,0.6981132075471698,-0.08141975050440942,0.1666258209682567,0.21405974225290084,0.7358490566037735,-0.09829843398962934,0.001368619772591978,-0.00013214660573415693
pair_type,Gd-Tb,98,0.12215617244990523,0.16911068732847379,0.8979591836734694,-0.047616823261287244,0.12289918933627102,0.16934383525550897,0.8979591836734694,-0.05050745145825597,0.12212961102752942,0.1689213656874344,0.8979591836734694,-0.045272494595725465,0.12934402248996305,0.17190879685579064,0.9489795918367347,-0.0825714169284757,0.12060092276251103,0.16693841685245756,0.8979591836734694,-0.020875863145366047,0.12958184293893424,0.17265934759278959,0.9489795918367347,-0.09204502763428368,0.12082904228552474,0.16723771918679928,0.8979591836734694,-0.02453978238012211,0.0015286882650183964,-0.00022811952301371452
pair_type,Dy-Ho,96,0.11046947017752472,0.17553932953032286,0.75,-0.2054831813670448,0.11064176286175965,0.17540025578826848,0.7291666666666666,-0.2035738127327169,0.11058563667206978,0.17551256339026142,0.75,-0.20511558657447582,0.10480425203499615,0.16790114359573802,0.7916666666666666,-0.10285798882328923,0.10932399743302491,0.17302109252708772,0.7395833333333334,-0.17114423550085078,0.10097771223790108,0.1659814858803038,0.7916666666666666,-0.07778362581752796,0.10980521342506518,0.1740631517496329,0.7395833333333334,-0.18529368639282384,0.0012616392390448622,-0.00048121599204026255
pair_type,Ho-Er,96,0.1091312074084716,0.15311494271676337,0.6770833333333334,-0.40793719977928555,0.11006559532094062,0.15456663297713763,0.65625,-0.4347612025599359,0.10922208544464225,0.1531460284696063,0.6770833333333334,-0.40850894320094877,0.08651470811474847,0.13776776222647513,0.6875,-0.13983854669220008,0.10989794714722291,0.15337271182973786,0.6979166666666666,-0.4126817166369465,0.08464854034483195,0.1362070672554243,0.7083333333333334,-0.11415962235588539,0.10971478494647245,0.15299307678129695,0.6979166666666666,-0.40569690500715505,-0.0006758617025806601,0.00018316220075045853
pair_type,La-Ce,95,0.20137318546916008,0.2616588985442583,0.8210526315789474,-0.2651388651960629,0.20760262214151862,0.2683196580792738,0.8210526315789474,-0.3303691437220555,0.20137576997830497,0.2618433982384626,0.8210526315789474,-0.266923631762475,0.19385422533834035,0.2542483397010976,0.8315789473684211,-0.1944925099302537,0.2035759970812956,0.2620920322456811,0.8315789473684211,-0.26933079464042575,0.18907022626136327,0.24828334335393223,0.8315789473684211,-0.13910130536410814,0.20183748385107897,0.2601824998292607,0.8210526315789474,-0.2509021640817428,-0.002200227102990615,0.0017385132302166206
pair_type,Er-Tm,89,0.07269937838332075,0.09813520472618965,0.5617977528089888,-0.059488277741540196,0.07154368844578025,0.09684191412329755,0.5393258426966292,-0.03174701274474545,0.07267518227165885,0.09810026930629334,0.5617977528089888,-0.058734071752711836,0.0696089819251101,0.09837886935047757,0.4943820224719101,-0.06475611842254314,0.07342396133639595,0.09870734169211826,0.5056179775280899,-0.07187811133632649,0.0694988445865467,0.09708104512635966,0.4943820224719101,-0.03684867384970336,0.07290448810898294,0.09799189701563545,0.5056179775280899,-0.056396176829458744,-0.0007487790647370957,0.0005194732274130115
pair_type,Tb-Dy,88,0.1470310995449717,0.18373316168310874,0.6477272727272727,-0.47593301638763474,0.15119757366353592,0.18783130340746054,0.5909090909090909,-0.5425082497723894,0.14748474067905998,0.18374136146048892,0.6477272727272727,-0.47606475735488485,0.13577456654335807,0.1729313723114367,0.7272727272727273,-0.3074922604812671,0.14841270082440802,0.18391699396671898,0.6477272727272727,-0.4788879524441212,0.13761879860239223,0.1720838326984808,0.7045454545454546,-0.2947075825488825,0.14890087226005114,0.18355396242811098,0.6477272727272727,-0.47305539631295956,-0.0009279601453480446,-0.0004881714356431144
pair_type,Tm-Yb,86,0.054145831327121814,0.07517516125664514,0.5581395348837209,-0.19085374801180421,0.05433661055437748,0.07448215801132992,0.5116279069767442,-0.16899914503739022,0.05438798376426543,0.0754188281181952,0.5232558139534884,-0.19858613887577103,0.05997252861767217,0.07831631211689608,0.5116279069767442,-0.2924511823721656,0.054305092609832455,0.07473177683433097,0.5232558139534884,-0.17684782110761366,0.06420932374884548,0.07954285766212267,0.5116279069767442,-0.3332514662689694,0.05499455634530241,0.07498361538785484,0.5116279069767442,-0.18479290266719373,8.289115443297496e-05,-0.000689463735469957
pair_type,Eu-Gd,83,0.10361777825775016,0.15947567648669583,0.7590361445783133,-0.03532504918868473,0.1009714366490015,0.15729990987817657,0.7831325301204819,-0.007267364755790151,0.10314936926891932,0.15916308077732724,0.7831325301204819,-0.031270249282276286,0.10037949963561761,0.1528385223353504,0.7710843373493976,0.04905921137146796,0.10365214032910385,0.1576718928502734,0.7710843373493976,-0.012036971268496677,0.10037708563489839,0.14966845539026405,0.7590361445783133,0.08809757867210755,0.10229714831416442,0.15497813220957807,0.7590361445783133,0.022248118141949935,-0.0005027710601845231,0.001354992014939424
pair_type,Yb-Lu,82,0.09245990656968577,0.1253647992797979,0.5853658536585366,0.013356131271071492,0.09121067544189276,0.12448071961601045,0.5853658536585366,0.02722280085845097,0.09295855751574716,0.12564834099622724,0.5853658536585366,0.00888803396016491,0.08782434183384025,0.13263577910002985,0.5,-0.10441065422991547,0.09426679604652913,0.12872952549726682,0.5365853658536586,-0.040316625131104455,0.08318082586432257,0.1300230284655493,0.5,-0.06132832926343301,0.09374274850808144,0.12759779140716265,0.573170731707317,-0.022105008832015605,-0.0013082385307819633,0.0005240475384476889
pair_type,Ce-Pr,81,0.17201823119684254,0.23125944092270992,0.8024691358024691,-0.18825046943284063,0.1690089652733137,0.23044163241147078,0.8024691358024691,-0.17986124984805052,0.17143704860166883,0.23118575787521758,0.8024691358024691,-0.18749339791725972,0.1633214141206564,0.21599385717964784,0.8024691358024691,-0.03655380915075668,0.1719447441848661,0.22805338418377274,0.8024691358024691,-0.15553231274897672,0.16534803564043768,0.22048048010138258,0.8024691358024691,-0.0800636341767007,0.1708870951922553,0.22805158777881718,0.8024691358024691,-0.1555141082763296,-0.0005076955831972707,0.0010576489926107935
pair_type,Pr-Nd,81,0.13290131508371558,0.20905231433861618,0.7654320987654321,0.009209698680734513,0.13337938827340182,0.20808668032052585,0.7777777777777778,0.018341682518610458,0.13250854242582585,0.20890671340000894,0.7654320987654321,0.010589351052692986,0.13482573970802483,0.20021094538980536,0.7777777777777778,0.09124373110950057,0.13318442673750694,0.2032462587444225,0.7777777777777778,0.06348032189284936,0.1373466279840456,0.2001913810597418,0.7777777777777778,0.09142132718325957,0.13349770086599297,0.2031993465000863,0.7777777777777778,0.06391259720163023,-0.0006758843116810853,-0.00031327412848602965
