grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction
extractant,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,28,0.10206757930281393,0.14658334589839664,0.6785714285714286,-2.6542014330857486,0.06976658167922446,0.1016411385400329,0.6785714285714286,-0.7569615797332554,0.03230099762358947
extractant,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,24,0.28845163077479685,0.39852209974304004,0.2916666666666667,-1.0942570365273543,0.2798865474291363,0.3914325254408404,0.3333333333333333,-1.02040755199695,0.008565083345660529
extractant,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,24,0.09505860833167608,0.1333646354987122,0.375,-0.2611869823172175,0.0944047171720817,0.12752449636580973,0.375,-0.15314879322447705,0.000653891159594383
extractant,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,23,0.24307451012648013,0.307154554652702,0.6956521739130435,-0.4045074015359058,0.2380377539212975,0.30865483214697326,0.6956521739130435,-0.41826136961022864,0.005036756205182624
extractant,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],17,0.15134900951144775,0.18075689184768165,0.5882352941176471,0.1583663296347061,0.16050144241996905,0.1828629656600822,0.7058823529411765,0.13863962454801226,-0.009152432908521302
extractant,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,16,0.1916772411562544,0.22644949940648204,0.25,-0.6274511449003395,0.1558224100260019,0.19498468956713566,0.3125,-0.2066081460751623,0.03585483113025251
extractant,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,12,0.09996632863361676,0.13527240014050412,0.9166666666666666,0.6669357388637478,0.1422836202063872,0.17593390809961668,0.75,0.4366105081817957,-0.04231729157277045
extractant,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,12,0.08904838759654866,0.119016951618291,0.9166666666666666,0.827399823858046,0.16240276847612015,0.1989073268608701,0.75,0.5179132986147681,-0.07335438087957148
extractant,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,12,0.2558664008295543,0.4340311724011827,0.8333333333333334,-0.018117148641553005,0.23748359439287836,0.42513911048480457,0.75,0.023172162176875344,0.018382806436675947
extractant,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,12,0.17560217395385236,0.24724993882661725,0.75,-1.6121583908448396,0.18123775735425862,0.24681518425971902,0.5,-1.6029802340690327,-0.005635583400406263
extractant,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,12,0.034145350913967615,0.041380551188967864,0.9166666666666666,0.9648453658027014,0.12431045756031368,0.16844587285649565,0.8333333333333334,0.4174800678971422,-0.09016510664634607
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.09726468294368246,0.11636311373573077,0.9166666666666666,0.7026399971108092,0.11935003233951824,0.13866653303080018,0.75,0.577725166654834,-0.022085349395835785
extractant,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,12,0.12550053215911408,0.18585196089624967,0.8333333333333334,-0.24794059131094537,0.09812491360040876,0.1358679589053284,0.8333333333333334,0.3330493222293244,0.027375618558705322
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.07935808908440088,0.10064114798125277,0.8333333333333334,0.11791357569229766,0.04480568339266472,0.05701635939974764,0.8333333333333334,0.7168875677364779,0.03455240569173616
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.254953802127424,0.3640331313431943,0.16666666666666666,-0.4892070642052544,0.2383173168836558,0.3501599159923085,0.25,-0.3778632714844714,0.016636485243768234
extractant,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,12,0.18870261337432828,0.22750597261900418,0.5,-0.4865743273690055,0.177098465946716,0.20566410453616002,0.4166666666666667,-0.21483703000866172,0.011604147427612288
extractant,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,12,0.0905783140275651,0.13376298567838021,0.9166666666666666,0.6679092897789733,0.12946657346494786,0.1950344547929467,0.8333333333333334,0.2939954494128457,-0.03888825943738276
extractant,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,12,0.08452198217190439,0.13375367897667753,0.9166666666666666,-1.7099640321865577,0.09112905799349831,0.13143248830316176,0.9166666666666666,-1.6167215690728058,-0.006607075821593922
extractant,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.055475624861991,0.06305718927783102,0.9166666666666666,0.8185492690642486,0.054863805108767504,0.07749780696976559,0.8333333333333334,0.7259256889929198,0.000611819753223497
extractant,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,12,0.10981434663803658,0.15275657527156386,0.9166666666666666,0.47050267457851214,0.14749065292882804,0.1780687498168779,0.8333333333333334,0.2804858093965936,-0.03767630629079147
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,12,0.0769475860797489,0.12013243724354816,0.9166666666666666,0.609847439702935,0.05087839185507028,0.09539561673809548,0.9166666666666666,0.7539798238170059,0.02606919422467862
extractant,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,12,0.11701017685949026,0.14041214901509733,0.8333333333333334,0.5526880230185087,0.1496959550214298,0.17771311172394422,0.6666666666666666,0.2834605650990002,-0.03268577816193953
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.1223445034216053,0.18036755948987912,0.5833333333333334,0.22038859864860727,0.1185892734964165,0.1735653066909305,0.75,0.27808317449617614,0.0037552299251887994
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,12,0.04795534245601629,0.06391606850029251,0.8333333333333334,0.29968524095680193,0.05463102546267364,0.07952265449574385,0.75,-0.08406396689331497,-0.00667568300665735
extractant,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,12,0.1301771286414101,0.1705590571190858,0.75,-0.3253976783033232,0.1101278187385301,0.14735001195656067,0.8333333333333334,0.010770672419466831,0.020049309902879994
extractant,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,12,0.06373274372561731,0.07244265304113892,1.0,0.1419789870847813,0.03565141616337287,0.04460394123281395,1.0,0.6747212443964943,0.02808132756224444
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,12,0.17640732448002802,0.20801024031438417,0.5833333333333334,-1.365060295040208,0.16596186725413434,0.19762671663259354,0.6666666666666666,-1.134833928522729,0.010445457225893684
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.10652683877306889,0.1407202079428748,0.9166666666666666,0.48184549390868026,0.16376317532773565,0.18796591726525022,0.8333333333333334,0.07550501493650297,-0.05723633655466677
extractant,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,12,0.07657474222810566,0.09733852353893091,0.4166666666666667,-7.1067706222365885,0.09280663830925316,0.12497156671642207,0.5,-12.362902663150496,-0.0162318960811475
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,12,0.06097651955852428,0.0790053969595825,0.75,0.41208732868813613,0.06232444354961391,0.07389566860498784,0.75,0.48567543485691467,-0.001347923991089628
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,12,0.06476629583107234,0.07733981181462768,0.9166666666666666,0.3255663505918488,0.07766339154975109,0.09226646198178395,0.5833333333333334,0.040111599528646846,-0.012897095718678753
extractant,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,12,0.21467462625449873,0.30849397947749874,0.25,0.0018502904994387448,0.18885842640545777,0.3094175804538411,0.4166666666666667,-0.004135382707958879,0.02581619984904096
extractant,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,12,0.15262753861961262,0.187684675776389,0.25,-1.7755463821670938,0.14649318665748215,0.16520247441212055,0.4166666666666667,-1.1504232957405356,0.006134351962130469
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,12,0.05094199912863014,0.06590194394241422,0.5833333333333334,-0.30286659670570404,0.044539019364574654,0.04973719250061658,0.5,0.2578938457768394,0.006402979764055489
extractant,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,12,0.054012502656001736,0.06499381676085153,0.9166666666666666,0.43177132397820883,0.07958577801597692,0.10505443505862842,0.75,-0.4845944985516144,-0.025573275359975188
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,11,0.08653927042786679,0.1140022712617018,0.8181818181818182,-0.10346768655227234,0.132471493916933,0.1600373104188358,0.6363636363636364,-1.174578552592148,-0.04593222348906621
extractant,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,11,0.07889981931843824,0.11153840619096898,0.18181818181818182,-8.190102214470192,0.0797310405259846,0.12567782681657724,0.45454545454545453,-10.667795204846485,-0.0008312212075463621
extractant,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,11,0.2578366263007139,0.3028592632628091,0.7272727272727273,0.3179504823760758,0.31221233069110954,0.35140692359619485,0.7272727272727273,0.08176295270205947,-0.05437570439039563
extractant,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,11,0.14777729207423318,0.1698467902550936,0.8181818181818182,0.2975040530597649,0.1555990381301665,0.20684121166891997,0.8181818181818182,-0.04184540640586509,-0.007821746055933332
extractant,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,10,0.41133717951379,0.4785783088625429,0.7,0.014882986499129225,0.44689392606726897,0.5110335194883607,0.7,-0.1232607210930825,-0.03555674655347896
extractant,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,10,0.05606678156493161,0.07581779308390951,0.7,-0.1201452709368005,0.03166346705443929,0.042508369848309274,0.9,0.6478878806878152,0.024403314510492324
extractant,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,10,0.1795974610604604,0.2464379041249825,1.0,0.4362144740646072,0.16519988824411125,0.2633814415345208,0.9,0.35602464163728764,0.014397572816349152
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,9,0.1569478524010752,0.18442869673914325,0.3333333333333333,-0.5843939191549319,0.14874947718764797,0.174316861590554,0.4444444444444444,-0.4154188294171628,0.008198375213427228
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,8,0.09179381264355127,0.10170660929952254,0.875,0.40187646605534066,0.07865248055484117,0.08969556056548304,0.75,0.5348056457121559,0.0131413320887101
extractant,CCCCCCOP(=O)(O)OCCCCCC,8,0.3312999945778955,0.41699690113165305,0.375,-1.2427059022300506,0.333681664325665,0.4325148250519239,0.25,-1.4127296822004345,-0.002381669747769488
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.20522402049851046,0.270025533696153,0.75,-0.7958752787949617,0.1739746125299073,0.2329240494116451,0.75,-0.33627292645411777,0.03124940796860315
extractant,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,5,0.18210390012185437,0.2466337430791848,0.8,0.5291407318137828,0.2050468830650046,0.2835436544780655,0.8,0.377662458232347,-0.022942982943150225
extractant,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,5,0.19026702335617499,0.235103455926414,0.8,0.539834972944146,0.20271801740843404,0.2262257354901585,0.8,0.5739313302550513,-0.012450994052259051
extractant,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,5,0.16971478843145477,0.1875726671815152,0.6,0.3131746042856396,0.1561025865770603,0.19361537065284928,0.6,0.268209274422084,0.013612201854394462
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,5,0.15097477108515694,0.1901492107640202,0.6,-0.5827722369205082,0.14112351349832405,0.17995701832902644,0.6,-0.417643226280042,0.00985125758683289
extractant,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,5,0.1881878194405015,0.22802823961287547,0.8,0.3075995855524314,0.21266750162432393,0.22628686331382392,0.8,0.3181344718780763,-0.024479682183822432
extractant,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,5,0.1959274405626641,0.23148509495529956,0.8,0.22046447116007428,0.21769896425989194,0.2508112872881488,0.8,0.08486744959595083,-0.021771523697227846
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,5,0.1200838830639476,0.17789459801700822,0.6,-2.752987720501754,0.15092418620420284,0.1919001415393042,0.4,-3.3671912658030463,-0.030840303140255237
extractant,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,4,0.11226044022744971,0.12614796500466205,0.25,-3.504349648094113,0.07384192555430583,0.09445317223026865,0.5,-1.5252518265550465,0.03841851467314389
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,0.3164767684815839,0.4594187263963563,0.75,-0.11491250579406254,0.3167150999978481,0.4148710019214499,0.75,0.09082065612553614,-0.0002383315162641786
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,4,0.15196034856140955,0.1691061057101025,1.0,-0.06300406545170412,0.15319079105787364,0.168350695165595,1.0,-0.053528228564480695,-0.0012304424964640903
extractant,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,4,0.14878645382278227,0.166017640005571,1.0,-0.4376608944331175,0.15503805077729918,0.16864380047684752,0.75,-0.4835040943132545,-0.006251596954516908
extractant,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,2,0.35602119434667834,0.36295307441755686,0.0,-53.73847034084595,0.38769742701577736,0.390082043570813,0.0,-62.22715146818385,-0.031676232669099025
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.8409351326677618,1.1177441596624915,1.0,-0.5369457997707616,0.8389011337186776,1.120781717506811,1.0,-0.5453106931540055,0.0020339989490841814
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.20082727422024244,0.21053245176934982,0.5,-21.302791513102537,0.2248142638644543,0.22663258646604656,0.5,-24.844363390077685,-0.023986989644211865
extractant,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,2,0.19219225642202445,0.19245094332048895,0.5,-0.19681997503673898,0.20220009413345674,0.20845986066662012,0.5,-0.4042150615151898,-0.010007837711432294
extractant,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,2,0.09052931911523569,0.09814092818961953,0.5,0.6312097439032448,0.208738601063492,0.2120196394941851,0.5,-0.721199848464793,-0.11820928194825632
extractant,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,2,0.1141636255588831,0.11496032703063531,0.5,-6.531170817760168,0.03961333537987375,0.04738083564934409,1.0,-0.2792986720471542,0.07455029017900935
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,2,0.28130282645248134,0.30011663069905825,0.5,-0.08510878521423848,0.3125792449911866,0.3163615124302191,0.5,-0.20575880369006727,-0.031276418538705275
extractant,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,2,0.12723786268573906,0.1273155709245072,0.0,-1.179782538610889,0.03931134459113578,0.042111732852882666,1.0,0.7615175906929192,0.08792651809460328
extractant,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,1,0.0400059183177876,0.0400059183177876,1.0,,0.006066384881165676,0.006066384881165676,1.0,,0.03393953343662193
extractant,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,1,0.021325168543182983,0.021325168543182983,0.0,,0.00794508954051193,0.00794508954051193,0.0,,0.013380079002671054
extractant,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,1,0.032027223903011964,0.032027223903011964,1.0,,0.008457673246384759,0.008457673246384759,1.0,,0.023569550656627206
extractant,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,1,0.14905240580966594,0.14905240580966594,1.0,,0.1363210570160932,0.1363210570160932,1.0,,0.012731348793572739
extractant,C1COCCOCCOCCOCCOCCO1,1,0.4345838420836444,0.4345838420836444,0.0,,0.4107253307055177,0.4107253307055177,0.0,,0.023858511378126723
