design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
B,MIX6meanPC_POOLED@doptk3,0.15596510914862585,0.0037323736851706474,0.15144846004067006,0.13028234723942775,0.18116238482322516,0.9648413007003962,0.7463795226083716,0.16119856774281707,0.11446170450968915,0.18634072427079293,0.9733216168717047,84,83,78,78,5
B,G14_POOLED@doptk3,0.1638292523028207,0.003100981736779761,0.16011779719596878,0.13573206478526292,0.19255079068458122,0.9538083256000455,0.7104620541436166,0.1713850180024322,0.12055229676484211,0.20286540798488673,0.9669244288224956,84,83,78,78,5
B,MIX6meanPC_POOLED@doptk2,0.18777105606801403,0.008354332544205126,0.19108241531833503,0.14177504181032335,0.22003710120525613,0.935232769865267,0.6343582162860837,0.19145268814705688,0.1223393165042979,0.23045170004388915,0.9557117750439368,84,83,78,78,5
B,G14_POOLED@doptk2,0.19370420425615903,0.004670324365079711,0.1956624343227758,0.14676600140235724,0.22808395483510652,0.926194621989981,0.6137891762594083,0.19990507193434826,0.12830391369260463,0.2436047937593909,0.9493848857644991,84,83,78,78,5
B,MIX6meanPC_POOLED@doptk1,0.21253258245307977,0.006109068677529265,0.21499437567552127,0.14637470158911814,0.25795550409734974,0.9095871487333467,0.5844653551532193,0.22945731763107846,0.12844583486195035,0.29472782956238924,0.9348681898066784,84,83,78,78,5
B,G14_POOLED@doptk1,0.2168944361168495,0.005540973335086974,0.21619542946738068,0.1499095903910541,0.2652719930470183,0.9088928531269899,0.5822142753884252,0.23432243117455223,0.13190011357212036,0.30249525918950254,0.9340949033391915,84,83,78,78,5
B,NAIVE_LINE_POOLED@doptk3,0.22311065594324156,0.0013692525808178563,0.22336275505890515,0.15160023435756598,0.27434898739160496,0.9264017769616284,0.5743796292699903,0.224545666197281,0.13156439300627917,0.27443754361030465,0.9447451669595782,84,83,78,78,5
B,NAIVE_LINE_POOLED@doptk2,0.2256665892668952,0.0033265086600679553,0.22924724357729928,0.1541107427939065,0.2789855414015876,0.9322822258970985,0.5731950595554566,0.22455936963191167,0.13253427090840433,0.27354016410901744,0.9489982425307557,84,83,78,78,5
B,NAIVE_LINE_POOLED@doptk1,0.23220620654730562,0.0037126949189797737,0.2312663047629279,0.15206341525992043,0.2919413238902666,0.9267778115949058,0.5712692315305178,0.2357147046201254,0.1327244885336937,0.2945947088352687,0.9447100175746924,84,83,78,78,5
B,G14_POOLED@doptk0,0.4010127821129809,0.01046097593489201,0.40402660000342827,0.1787239548797233,0.6147890803920337,0.8037684502122845,0.4703791693890035,0.46124194629921983,0.1608593154432785,0.7430424635036892,0.9051318101933216,84,83,78,78,5
