design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
B,MIX6meanPC_POOLED@doptk3,0.15596510914862585,0.0037323736851706474,0.15144846004067006,0.13028234723942775,0.18116238482322516,0.9648413007003962,0.7463795226083716,0.16119856774281707,0.11446170450968915,0.18634072427079293,0.9733216168717047,84,83,78,78,5
B,G14_POOLED@doptk3,0.1638292523028207,0.003100981736779761,0.16011779719596878,0.13573206478526292,0.19255079068458122,0.9538083256000455,0.7104620541436166,0.1713850180024322,0.12055229676484211,0.20286540798488673,0.9669244288224956,84,83,78,78,5
B,G14_LOWRANK2@doptk3,0.16640779572723233,0.002590733901481688,0.16710344778186165,0.13660172112523813,0.18889564481222965,0.945699075425984,0.7165336661780115,0.17041495639341353,0.1190604087569506,0.2018436906507776,0.9686818980667838,84,83,78,78,5
B,G14_LOWRANK3@doptk3,0.16855205809717902,0.0017273194085990389,0.16814952860482482,0.1376371224831601,0.19519469215543372,0.9593075672889141,0.7059636536678757,0.16842738155693693,0.11840921465554897,0.19880353898864425,0.9701230228471002,84,83,78,78,5
B,FLAT_LOWRANK2@doptk3,0.16992217126766107,0.003902684621671591,0.16873657054258145,0.14010552147309532,0.19287694248014947,0.9525254663671818,0.7242036529972107,0.16905359519815036,0.12154869006136934,0.19845468180958323,0.9747978910369068,84,83,78,78,5
B,FLAT_POOLED@doptk3,0.17044460837323877,0.0034398596715793897,0.16533388470005245,0.14263037958830574,0.20028243906909443,0.9549667809713114,0.7224817069705074,0.17249040695401505,0.12377321370474759,0.20393484571089787,0.9729349736379613,84,83,78,78,5
B,G14_HIER@doptk3,0.17192605002352188,0.0020212267551267048,0.1759672062559465,0.13813974823980507,0.201418604428921,0.941367193481376,0.708438470157476,0.1789976366733061,0.119285783485015,0.2169688693875025,0.9578558875219684,84,83,78,78,5
B,FLAT_LOWRANK3@doptk3,0.1724365333748968,0.003027266639709147,0.16921093622831335,0.14125658499921792,0.1994491565942757,0.9575577412671812,0.7160087139596522,0.1668547249932728,0.12083167114836771,0.19485715259117667,0.9737082601054482,84,83,78,78,5
B,FLAT_HIER@doptk3,0.17600428976118668,0.0012509482238160544,0.17819500944869585,0.14141645300592764,0.20677092673581013,0.9514508515200741,0.7078136842956463,0.17544249721106803,0.11946183272755942,0.21044032182467395,0.9654481546572935,84,83,78,78,5
B,G14_LOWRANK2@doptk2,0.1849280619714785,0.0019706644476397733,0.18806185883491655,0.1411920139093574,0.21895406173134652,0.9287131884143556,0.6620815799207873,0.1880967583145083,0.12341419740609592,0.23162856796927456,0.9588400702987697,84,83,78,78,5
