context,outer_fold,inner_fold,initialization,epoch,model_seed,train_loss,validation_macro_group_mae,validation_r2,validation_group_balanced_r2
inner_fixed_fit,0,0,0,39,7,0.273367278277874,,,
inner_fixed_fit,0,0,0,40,7,0.2404925525188446,,,
inner_fixed_fit,0,0,0,41,7,0.27621011187632877,,,
inner_fixed_fit,0,0,0,42,7,0.24869543562332788,,,
inner_fixed_fit,0,0,0,43,7,0.2561921328306198,,,
inner_fixed_fit,0,0,0,44,7,0.2553323358297348,,,
inner_fixed_fit,0,0,0,45,7,0.24089945356051126,,,
inner_fixed_fit,0,0,0,46,7,0.2489465301235517,,,
inner_fixed_fit,0,0,0,47,7,0.24740038067102432,,,
inner_fixed_fit,0,0,0,48,7,0.2429899424314499,,,
inner_fixed_fit,0,0,0,49,7,0.23016191025575003,,,
inner_fixed_fit,0,0,0,50,7,0.2534869834780693,,,
inner_fixed_fit,0,0,0,51,7,0.23337296396493912,,,
inner_fixed_fit,0,0,0,52,7,0.24819026639064154,,,
inner_fixed_fit,0,0,0,53,7,0.23598762601613998,,,
inner_fixed_fit,0,0,0,54,7,0.2136124943693479,,,
inner_fixed_fit,0,0,0,55,7,0.22644172857205072,,,
inner_fixed_fit,0,0,0,56,7,0.24171114961306253,,,
inner_fixed_fit,0,0,0,57,7,0.20283065115412077,,,
inner_fixed_fit,0,0,0,58,7,0.21620222429434457,,,
inner_fixed_fit,0,0,0,59,7,0.23379077265659967,,,
inner_fixed_fit,0,0,0,60,7,0.2156744177142779,,,
inner_fixed_fit,0,0,0,61,7,0.2131426235040029,,,
inner_fixed_fit,0,0,0,62,7,0.23286625494559607,,,
inner_fixed_fit,0,0,0,63,7,0.20946724464495978,,,
inner_fixed_fit,0,0,0,64,7,0.2064873973528544,,,
inner_fixed_fit,0,0,0,65,7,0.20628995324174562,,,
inner_fixed_fit,0,0,0,66,7,0.2048457438747088,,,
inner_fixed_fit,0,0,0,67,7,0.19519658386707306,,,
inner_fixed_fit,0,0,0,68,7,0.1889184763034185,,,
inner_fixed_fit,0,0,0,69,7,0.18086413045724234,,,
inner_fixed_fit,0,0,0,70,7,0.19990472868084908,,,
inner_fixed_fit,0,0,0,71,7,0.19448697691162428,,,
inner_fixed_fit,0,0,0,72,7,0.18620343754688898,,,
inner_fixed_fit,0,0,0,73,7,0.1856126350661119,,,
inner_fixed_fit,0,0,0,74,7,0.17948200677831969,,,
inner_fixed_fit,0,0,0,75,7,0.18808789551258087,,,
inner_fixed_fit,0,0,0,76,7,0.19157894452412924,,,
inner_fixed_fit,0,0,0,77,7,0.18903886526823044,,,
inner_fixed_fit,0,0,0,78,7,0.17803484573960304,,,
inner_fixed_fit,0,0,0,79,7,0.17723930130402246,,,
inner_fixed_fit,0,0,0,80,7,0.17725069572528204,,,
inner_fixed_fit,0,0,0,81,7,0.16496288403868675,,,
inner_fixed_fit,0,0,0,82,7,0.1706802360713482,,,
inner_fixed_fit,0,0,0,83,7,0.18226270625988641,,,
inner_fixed_fit,0,0,0,84,7,0.1593092679977417,,,
inner_fixed_fit,0,0,0,85,7,0.1664932370185852,,,
inner_fixed_fit,0,0,0,86,7,0.15924192468325296,,,
inner_fixed_fit,0,0,0,87,7,0.16482644528150558,,,
inner_fixed_fit,0,0,0,88,7,0.1597719465692838,,,
inner_fixed_fit,0,0,0,89,7,0.16304091860850653,,,
inner_fixed_fit,0,0,0,90,7,0.14941014721989632,,,
inner_fixed_fit,0,0,0,91,7,0.17935310179988542,,,
inner_fixed_fit,0,0,0,92,7,0.1611734094719092,,,
inner_fixed_fit,0,0,0,93,7,0.16579482580224672,,,
inner_fixed_fit,0,0,0,94,7,0.16843220964074135,,,
inner_fixed_fit,0,0,0,95,7,0.16575342789292336,,,
inner_fixed_fit,0,0,0,96,7,0.14697144304712614,,,
inner_fixed_fit,0,0,0,97,7,0.15798941254615784,,,
inner_fixed_fit,0,0,0,98,7,0.1462003452082475,,,
inner_fixed_fit,0,0,0,99,7,0.1536885326107343,,,
inner_fixed_fit,0,0,0,100,7,0.1518467292189598,,,
inner_fixed_fit,0,0,0,101,7,0.16059362764159837,,,
inner_fixed_fit,0,0,0,102,7,0.15993238364656767,,,
inner_fixed_fit,0,0,0,103,7,0.13868180165688196,,,
inner_fixed_fit,0,0,0,104,7,0.15439234177271524,,,
inner_fixed_fit,0,0,0,105,7,0.1444194900492827,,,
inner_fixed_fit,0,0,0,106,7,0.14522203306357065,,,
inner_fixed_fit,0,0,0,107,7,0.14166503896315893,,,
inner_fixed_fit,0,0,0,108,7,0.1342817321419716,,,
inner_fixed_fit,0,0,0,109,7,0.15008497859040895,,,
inner_fixed_fit,0,0,0,110,7,0.12593954180677733,,,
inner_fixed_fit,0,0,0,111,7,0.13450382153193155,,,
inner_fixed_fit,0,0,0,112,7,0.14558559035261473,,,
inner_fixed_fit,0,0,0,113,7,0.1481410413980484,,,
inner_fixed_fit,0,0,0,114,7,0.13084114342927933,,,
inner_fixed_fit,0,0,0,115,7,0.12920593470335007,,,
inner_fixed_fit,0,0,0,116,7,0.13635053609808287,,,
inner_fixed_fit,0,0,0,117,7,0.1360539769132932,,,
inner_fixed_fit,0,0,0,118,7,0.12388650824626286,,,
inner_fixed_fit,0,0,0,119,7,0.12331291039784749,,,
inner_fixed_fit,0,0,0,120,7,0.13112357631325722,,,
inner_fixed_fit,0,0,0,121,7,0.12722507491707802,,,
inner_fixed_fit,0,0,0,122,7,0.12112892294923465,,,
inner_fixed_fit,0,0,0,123,7,0.12151670828461647,,,
inner_fixed_fit,0,0,0,124,7,0.11097810169061025,,,
inner_fixed_fit,0,0,0,125,7,0.11182737598816554,,,
inner_fixed_fit,0,0,0,126,7,0.11244027813275655,,,
inner_fixed_fit,0,0,0,127,7,0.12834041441480318,,,
inner_fixed_fit,0,0,0,128,7,0.11746396558980148,,,
inner_fixed_fit,0,0,0,129,7,0.12268506363034248,,,
inner_fixed_fit,0,0,0,130,7,0.12286120777328809,,,
inner_fixed_fit,0,0,0,131,7,0.11545198286573093,,,
inner_fixed_fit,0,0,0,132,7,0.11741162588198979,,,
inner_fixed_fit,0,0,0,133,7,0.1171560895939668,,,
inner_fixed_fit,0,0,0,134,7,0.10679814219474792,,,
inner_fixed_fit,0,0,0,135,7,0.09878949510554473,,,
inner_fixed_fit,0,0,0,136,7,0.1063859574496746,,,
inner_fixed_fit,0,0,0,137,7,0.10057969639698665,,,
inner_fixed_fit,0,0,0,138,7,0.11291140566269557,,,
inner_fixed_fit,0,0,0,139,7,0.11047312182684739,,,
inner_fixed_fit,0,0,0,140,7,0.11188159510493279,,,
inner_fixed_fit,0,0,0,141,7,0.1153739554186662,,,
inner_fixed_fit,0,0,0,142,7,0.09795004998644193,,,
inner_fixed_fit,0,0,0,143,7,0.09730077472825845,,,
inner_fixed_fit,0,0,0,144,7,0.09357896695534389,,,
inner_fixed_fit,0,0,0,145,7,0.08472914497057597,,,
inner_fixed_fit,0,0,0,146,7,0.10685840373237927,,,
inner_fixed_fit,0,0,0,147,7,0.10490366940697034,,,
inner_fixed_fit,0,0,0,148,7,0.10698794697721799,,,
inner_fixed_fit,0,0,0,149,7,0.09693294763565063,,,
inner_fixed_fit,0,0,0,150,7,0.10402727934221427,,,
inner_fixed_fit,0,0,0,151,7,0.10656688238183658,,,
inner_fixed_fit,0,0,0,152,7,0.09100212280948956,,,
inner_fixed_fit,0,0,0,153,7,0.0995506967107455,,,
inner_fixed_fit,0,0,0,154,7,0.09020829635361831,,,
inner_fixed_fit,0,0,0,155,7,0.0910813535253207,,,
inner_fixed_fit,0,0,0,156,7,0.079653175547719,,,
inner_fixed_fit,0,0,0,157,7,0.08761074393987656,,,
inner_fixed_fit,0,0,0,158,7,0.09088105522096157,,,
inner_fixed_fit,0,0,0,159,7,0.0914733490596215,,,
inner_fixed_fit,0,0,0,160,7,0.08974436980982621,,,
inner_fixed_fit,0,0,1,1,108,0.5261561175187429,,,
inner_fixed_fit,0,0,1,2,108,0.5131124158700308,,,
inner_fixed_fit,0,0,1,3,108,0.49623169998327893,,,
inner_fixed_fit,0,0,1,4,108,0.48249974846839905,,,
inner_fixed_fit,0,0,1,5,108,0.4912728468577067,,,
inner_fixed_fit,0,0,1,6,108,0.4708702713251114,,,
inner_fixed_fit,0,0,1,7,108,0.44527024030685425,,,
inner_fixed_fit,0,0,1,8,108,0.4412244111299515,,,
inner_fixed_fit,0,0,1,9,108,0.43957430124282837,,,
inner_fixed_fit,0,0,1,10,108,0.38446491956710815,,,
inner_fixed_fit,0,0,1,11,108,0.380806565284729,,,
inner_fixed_fit,0,0,1,12,108,0.42214611172676086,,,
inner_fixed_fit,0,0,1,13,108,0.4013757159312566,,,
inner_fixed_fit,0,0,1,14,108,0.3972178250551224,,,
inner_fixed_fit,0,0,1,15,108,0.39299969375133514,,,
inner_fixed_fit,0,0,1,16,108,0.35308679689963657,,,
inner_fixed_fit,0,0,1,17,108,0.37305015325546265,,,
inner_fixed_fit,0,0,1,18,108,0.3755171075463295,,,
inner_fixed_fit,0,0,1,19,108,0.3433443754911423,,,
inner_fixed_fit,0,0,1,20,108,0.348286176721255,,,
inner_fixed_fit,0,0,1,21,108,0.3497207810481389,,,
inner_fixed_fit,0,0,1,22,108,0.35289611170689267,,,
inner_fixed_fit,0,0,1,23,108,0.33167943606774014,,,
inner_fixed_fit,0,0,1,24,108,0.3250730062524478,,,
inner_fixed_fit,0,0,1,25,108,0.3444325601061185,,,
inner_fixed_fit,0,0,1,26,108,0.32343895981709164,,,
inner_fixed_fit,0,0,1,27,108,0.3299509435892105,,,
inner_fixed_fit,0,0,1,28,108,0.31474169343709946,,,
inner_fixed_fit,0,0,1,29,108,0.3111196930209796,,,
inner_fixed_fit,0,0,1,30,108,0.30795226494471234,,,
inner_fixed_fit,0,0,1,31,108,0.319800928235054,,,
inner_fixed_fit,0,0,1,32,108,0.31255380312601727,,,
inner_fixed_fit,0,0,1,33,108,0.32705914477507275,,,
inner_fixed_fit,0,0,1,34,108,0.3036523014307022,,,
inner_fixed_fit,0,0,1,35,108,0.3026791761318843,,,
inner_fixed_fit,0,0,1,36,108,0.2859417051076889,,,
inner_fixed_fit,0,0,1,37,108,0.29953374962011975,,,
inner_fixed_fit,0,0,1,38,108,0.29351821541786194,,,
inner_fixed_fit,0,0,1,39,108,0.2892964854836464,,,
inner_fixed_fit,0,0,1,40,108,0.28460335979859036,,,
inner_fixed_fit,0,0,1,41,108,0.274237722158432,,,
inner_fixed_fit,0,0,1,42,108,0.2987774933377902,,,
inner_fixed_fit,0,0,1,43,108,0.27827965716520947,,,
inner_fixed_fit,0,0,1,44,108,0.2573816701769829,,,
inner_fixed_fit,0,0,1,45,108,0.28617121527592343,,,
inner_fixed_fit,0,0,1,46,108,0.27029307434956235,,,
inner_fixed_fit,0,0,1,47,108,0.27266451964775723,,,
inner_fixed_fit,0,0,1,48,108,0.270100695391496,,,
inner_fixed_fit,0,0,1,49,108,0.26660056163867313,,,
inner_fixed_fit,0,0,1,50,108,0.23878356317679086,,,
inner_fixed_fit,0,0,1,51,108,0.2535011942187945,,,
inner_fixed_fit,0,0,1,52,108,0.2743176966905594,,,
inner_fixed_fit,0,0,1,53,108,0.2520385906100273,,,
inner_fixed_fit,0,0,1,54,108,0.26810963948567706,,,
inner_fixed_fit,0,0,1,55,108,0.30120599766572315,,,
inner_fixed_fit,0,0,1,56,108,0.2642565816640854,,,
inner_fixed_fit,0,0,1,57,108,0.25419801473617554,,,
inner_fixed_fit,0,0,1,58,108,0.261633204917113,,,
inner_fixed_fit,0,0,1,59,108,0.251023809115092,,,
inner_fixed_fit,0,0,1,60,108,0.2472483366727829,,,
inner_fixed_fit,0,0,1,61,108,0.25439466784397763,,,
inner_fixed_fit,0,0,1,62,108,0.24558594326178232,,,
inner_fixed_fit,0,0,1,63,108,0.2503192399938901,,,
inner_fixed_fit,0,0,1,64,108,0.23052469144264856,,,
inner_fixed_fit,0,0,1,65,108,0.23614028841257095,,,
inner_fixed_fit,0,0,1,66,108,0.2681794911623001,,,
inner_fixed_fit,0,0,1,67,108,0.24393823991219202,,,
inner_fixed_fit,0,0,1,68,108,0.24009579420089722,,,
inner_fixed_fit,0,0,1,69,108,0.2562500809629758,,,
inner_fixed_fit,0,0,1,70,108,0.2485001360376676,,,
inner_fixed_fit,0,0,1,71,108,0.22790274893244108,,,
inner_fixed_fit,0,0,1,72,108,0.2320324406027794,,,
inner_fixed_fit,0,0,1,73,108,0.23891322066386542,,,
inner_fixed_fit,0,0,1,74,108,0.2345714271068573,,,
inner_fixed_fit,0,0,1,75,108,0.21847361822923025,,,
inner_fixed_fit,0,0,1,76,108,0.2165259396036466,,,
inner_fixed_fit,0,0,1,77,108,0.23724810282389322,,,
inner_fixed_fit,0,0,1,78,108,0.23048127939303717,,,
inner_fixed_fit,0,0,1,79,108,0.23495587706565857,,,
inner_fixed_fit,0,0,1,80,108,0.24706696222225824,,,
inner_fixed_fit,0,0,1,81,108,0.2225755030910174,,,
inner_fixed_fit,0,0,1,82,108,0.2205835978190104,,,
inner_fixed_fit,0,0,1,83,108,0.2086328404645125,,,
inner_fixed_fit,0,0,1,84,108,0.21380684276421866,,,
inner_fixed_fit,0,0,1,85,108,0.21073459585507712,,,
inner_fixed_fit,0,0,1,86,108,0.2004724716146787,,,
inner_fixed_fit,0,0,1,87,108,0.2041435713569323,,,
inner_fixed_fit,0,0,1,88,108,0.20013844842712084,,,
inner_fixed_fit,0,0,1,89,108,0.19843733807404837,,,
inner_fixed_fit,0,0,1,90,108,0.1998414397239685,,,
inner_fixed_fit,0,0,1,91,108,0.20713815465569496,,,
inner_fixed_fit,0,0,1,92,108,0.1995002975066503,,,
inner_fixed_fit,0,0,1,93,108,0.1753220111131668,,,
inner_fixed_fit,0,0,1,94,108,0.18159492562214533,,,
inner_fixed_fit,0,0,1,95,108,0.1883905529975891,,,
inner_fixed_fit,0,0,1,96,108,0.1854272522032261,,,
inner_fixed_fit,0,0,1,97,108,0.17402014136314392,,,
inner_fixed_fit,0,0,1,98,108,0.19193738450606665,,,
inner_fixed_fit,0,0,1,99,108,0.17879828810691833,,,
inner_fixed_fit,0,0,1,100,108,0.18335037678480148,,,
inner_fixed_fit,0,0,1,101,108,0.1749801846841971,,,
inner_fixed_fit,0,0,1,102,108,0.16732062275211015,,,
inner_fixed_fit,0,0,1,103,108,0.16866689175367355,,,
inner_fixed_fit,0,0,1,104,108,0.15916371593872705,,,
inner_fixed_fit,0,0,1,105,108,0.1636733040213585,,,
inner_fixed_fit,0,0,1,106,108,0.15797470385829607,,,
inner_fixed_fit,0,0,1,107,108,0.15743239099780718,,,
inner_fixed_fit,0,0,1,108,108,0.15448599681258202,,,
inner_fixed_fit,0,0,1,109,108,0.1523372381925583,,,
inner_fixed_fit,0,0,1,110,108,0.15360531955957413,,,
inner_fixed_fit,0,0,1,111,108,0.1462740090986093,,,
inner_fixed_fit,0,0,1,112,108,0.15374944359064102,,,
inner_fixed_fit,0,0,1,113,108,0.15519213179747263,,,
inner_fixed_fit,0,0,1,114,108,0.12657692655920982,,,
inner_fixed_fit,0,0,1,115,108,0.14173225437601408,,,
inner_fixed_fit,0,0,1,116,108,0.1338515467941761,,,
inner_fixed_fit,0,0,1,117,108,0.12570629765590033,,,
inner_fixed_fit,0,0,1,118,108,0.12843560675779978,,,
inner_fixed_fit,0,0,1,119,108,0.13731834664940834,,,
inner_fixed_fit,0,0,1,120,108,0.1507296326259772,,,
inner_fixed_fit,0,0,1,121,108,0.15568654735883078,,,
inner_fixed_fit,0,0,1,122,108,0.13599744687477747,,,
inner_fixed_fit,0,0,1,123,108,0.1352566989759604,,,
inner_fixed_fit,0,0,1,124,108,0.13325822601715723,,,
inner_fixed_fit,0,0,1,125,108,0.12691937759518623,,,
inner_fixed_fit,0,0,1,126,108,0.12527779365579286,,,
inner_fixed_fit,0,0,1,127,108,0.12467364345987637,,,
inner_fixed_fit,0,0,1,128,108,0.15393424530824026,,,
inner_fixed_fit,0,0,1,129,108,0.11945938318967819,,,
inner_fixed_fit,0,0,1,130,108,0.11144040276606877,,,
inner_fixed_fit,0,0,1,131,108,0.11350023498137791,,,
inner_fixed_fit,0,0,1,132,108,0.11139164865016937,,,
inner_fixed_fit,0,0,1,133,108,0.11648963888486226,,,
inner_fixed_fit,0,0,1,134,108,0.11163607984781265,,,
inner_fixed_fit,0,0,1,135,108,0.11653582379221916,,,
inner_fixed_fit,0,0,1,136,108,0.11019650846719742,,,
inner_fixed_fit,0,0,1,137,108,0.10953698866069317,,,
inner_fixed_fit,0,0,1,138,108,0.10631575807929039,,,
inner_fixed_fit,0,0,1,139,108,0.10514896487196286,,,
inner_fixed_fit,0,0,1,140,108,0.10549560065070789,,,
inner_fixed_fit,0,0,1,141,108,0.10752623404065768,,,
inner_fixed_fit,0,0,1,142,108,0.10454081123073895,,,
inner_fixed_fit,0,0,1,143,108,0.10539080947637558,,,
inner_fixed_fit,0,0,1,144,108,0.09985646232962608,,,
inner_fixed_fit,0,0,1,145,108,0.08782459733386834,,,
inner_fixed_fit,0,0,1,146,108,0.09279723279178143,,,
inner_fixed_fit,0,0,1,147,108,0.09783135913312435,,,
inner_fixed_fit,0,0,1,148,108,0.10911367957790692,,,
inner_fixed_fit,0,0,1,149,108,0.0920157606403033,,,
inner_fixed_fit,0,0,1,150,108,0.09382174164056778,,,
inner_fixed_fit,0,0,1,151,108,0.0949906762689352,,,
inner_fixed_fit,0,0,1,152,108,0.09913117438554764,,,
inner_fixed_fit,0,0,1,153,108,0.08580902218818665,,,
inner_fixed_fit,0,0,1,154,108,0.0988401925812165,,,
inner_fixed_fit,0,0,1,155,108,0.10491771747668584,,,
inner_fixed_fit,0,0,1,156,108,0.08921461924910545,,,
inner_fixed_fit,0,0,1,157,108,0.09247435070574284,,,
inner_fixed_fit,0,0,1,158,108,0.09372638041774432,,,
inner_fixed_fit,0,0,1,159,108,0.09068807711203893,,,
inner_fixed_fit,0,0,1,160,108,0.08856050421794255,,,
inner_fixed_fit,0,0,2,1,209,0.5257421880960464,,,
inner_fixed_fit,0,0,2,2,209,0.5072232633829117,,,
inner_fixed_fit,0,0,2,3,209,0.48191548387209576,,,
inner_fixed_fit,0,0,2,4,209,0.4729943772157033,,,
inner_fixed_fit,0,0,2,5,209,0.4418349613746007,,,
inner_fixed_fit,0,0,2,6,209,0.4418118397394816,,,
inner_fixed_fit,0,0,2,7,209,0.4309743493795395,,,
inner_fixed_fit,0,0,2,8,209,0.39207614461580914,,,
inner_fixed_fit,0,0,2,9,209,0.3805854270855586,,,
inner_fixed_fit,0,0,2,10,209,0.3809593692421913,,,
inner_fixed_fit,0,0,2,11,209,0.37541649987300235,,,
inner_fixed_fit,0,0,2,12,209,0.37249211221933365,,,
inner_fixed_fit,0,0,2,13,209,0.3534647971391678,,,
inner_fixed_fit,0,0,2,14,209,0.33544022341569263,,,
inner_fixed_fit,0,0,2,15,209,0.33113371084133786,,,
inner_fixed_fit,0,0,2,16,209,0.3699226627747218,,,
inner_fixed_fit,0,0,2,17,209,0.3684865782658259,,,
inner_fixed_fit,0,0,2,18,209,0.3273315926392873,,,
inner_fixed_fit,0,0,2,19,209,0.3358984937270482,,,
inner_fixed_fit,0,0,2,20,209,0.31559281547864276,,,
inner_fixed_fit,0,0,2,21,209,0.31721698492765427,,,
inner_fixed_fit,0,0,2,22,209,0.3229144861300786,,,
inner_fixed_fit,0,0,2,23,209,0.3331141918897629,,,
inner_fixed_fit,0,0,2,24,209,0.30887338270743686,,,
inner_fixed_fit,0,0,2,25,209,0.3468926027417183,,,
inner_fixed_fit,0,0,2,26,209,0.31479837248722714,,,
inner_fixed_fit,0,0,2,27,209,0.2849498838186264,,,
inner_fixed_fit,0,0,2,28,209,0.32276007781426114,,,
inner_fixed_fit,0,0,2,29,209,0.302839957177639,,,
inner_fixed_fit,0,0,2,30,209,0.3215211033821106,,,
inner_fixed_fit,0,0,2,31,209,0.3093312829732895,,,
inner_fixed_fit,0,0,2,32,209,0.2819845800598462,,,
inner_fixed_fit,0,0,2,33,209,0.2832564016183217,,,
inner_fixed_fit,0,0,2,34,209,0.30546774963537854,,,
inner_fixed_fit,0,0,2,35,209,0.27049776911735535,,,
inner_fixed_fit,0,0,2,36,209,0.28201652814944583,,,
inner_fixed_fit,0,0,2,37,209,0.29729291796684265,,,
inner_fixed_fit,0,0,2,38,209,0.28366107245286304,,,
inner_fixed_fit,0,0,2,39,209,0.2827484781543414,,,
inner_fixed_fit,0,0,2,40,209,0.27503763139247894,,,
inner_fixed_fit,0,0,2,41,209,0.2500196819504102,,,
inner_fixed_fit,0,0,2,42,209,0.2778728703657786,,,
inner_fixed_fit,0,0,2,43,209,0.2560948481162389,,,
inner_fixed_fit,0,0,2,44,209,0.2518535926938057,,,
inner_fixed_fit,0,0,2,45,209,0.26588299373785657,,,
inner_fixed_fit,0,0,2,46,209,0.2733430763085683,,,
inner_fixed_fit,0,0,2,47,209,0.25570885340372723,,,
inner_fixed_fit,0,0,2,48,209,0.27180739492177963,,,
inner_fixed_fit,0,0,2,49,209,0.2513599346081416,,,
inner_fixed_fit,0,0,2,50,209,0.2616431539257367,,,
inner_fixed_fit,0,0,2,51,209,0.237056165933609,,,
inner_fixed_fit,0,0,2,52,209,0.24930169930060705,,,
inner_fixed_fit,0,0,2,53,209,0.24931305398543677,,,
inner_fixed_fit,0,0,2,54,209,0.25529583791891736,,,
inner_fixed_fit,0,0,2,55,209,0.2570484975973765,,,
inner_fixed_fit,0,0,2,56,209,0.24840750296910605,,,
inner_fixed_fit,0,0,2,57,209,0.23487878839174905,,,
inner_fixed_fit,0,0,2,58,209,0.22523163010676703,,,
inner_fixed_fit,0,0,2,59,209,0.2335471287369728,,,
inner_fixed_fit,0,0,2,60,209,0.24930942058563232,,,
inner_fixed_fit,0,0,2,61,209,0.23423566669225693,,,
inner_fixed_fit,0,0,2,62,209,0.23364856839179993,,,
inner_fixed_fit,0,0,2,63,209,0.2334241842230161,,,
inner_fixed_fit,0,0,2,64,209,0.23917081207036972,,,
inner_fixed_fit,0,0,2,65,209,0.23421225945154825,,,
inner_fixed_fit,0,0,2,66,209,0.2325842728217443,,,
inner_fixed_fit,0,0,2,67,209,0.2351777305205663,,,
inner_fixed_fit,0,0,2,68,209,0.23393360525369644,,,
inner_fixed_fit,0,0,2,69,209,0.2285130893190702,,,
inner_fixed_fit,0,0,2,70,209,0.2132956087589264,,,
inner_fixed_fit,0,0,2,71,209,0.21197547763586044,,,
inner_fixed_fit,0,0,2,72,209,0.22875428448120752,,,
inner_fixed_fit,0,0,2,73,209,0.22221989432970682,,,
inner_fixed_fit,0,0,2,74,209,0.21645202239354452,,,
inner_fixed_fit,0,0,2,75,209,0.2186523750424385,,,
inner_fixed_fit,0,0,2,76,209,0.1995080535610517,,,
inner_fixed_fit,0,0,2,77,209,0.20916572088996568,,,
inner_fixed_fit,0,0,2,78,209,0.22342336674531302,,,
inner_fixed_fit,0,0,2,79,209,0.20604962607224783,,,
inner_fixed_fit,0,0,2,80,209,0.21085372443000475,,,
inner_fixed_fit,0,0,2,81,209,0.19380396604537964,,,
inner_fixed_fit,0,0,2,82,209,0.1941467821598053,,,
inner_fixed_fit,0,0,2,83,209,0.19046234836181006,,,
inner_fixed_fit,0,0,2,84,209,0.19793729235728583,,,
inner_fixed_fit,0,0,2,85,209,0.18376796195904413,,,
inner_fixed_fit,0,0,2,86,209,0.21675874789555868,,,
inner_fixed_fit,0,0,2,87,209,0.1974420261879762,,,
inner_fixed_fit,0,0,2,88,209,0.20461463183164597,,,
inner_fixed_fit,0,0,2,89,209,0.2222051074107488,,,
inner_fixed_fit,0,0,2,90,209,0.21140279745062193,,,
inner_fixed_fit,0,0,2,91,209,0.20821467538674673,,,
inner_fixed_fit,0,0,2,92,209,0.19124819586674371,,,
inner_fixed_fit,0,0,2,93,209,0.18855723987023035,,,
inner_fixed_fit,0,0,2,94,209,0.1761179119348526,,,
inner_fixed_fit,0,0,2,95,209,0.1888920503358046,,,
inner_fixed_fit,0,0,2,96,209,0.1810642828543981,,,
inner_fixed_fit,0,0,2,97,209,0.1861755276719729,,,
inner_fixed_fit,0,0,2,98,209,0.1670345738530159,,,
inner_fixed_fit,0,0,2,99,209,0.16422002638379732,,,
inner_fixed_fit,0,0,2,100,209,0.16404814397295317,,,
inner_fixed_fit,0,0,2,101,209,0.15917558347185454,,,
inner_fixed_fit,0,0,2,102,209,0.16243219748139381,,,
inner_fixed_fit,0,0,2,103,209,0.16904853408535322,,,
inner_fixed_fit,0,0,2,104,209,0.1626576098303,,,
inner_fixed_fit,0,0,2,105,209,0.1611750473578771,,,
inner_fixed_fit,0,0,2,106,209,0.15638707702358565,,,
inner_fixed_fit,0,0,2,107,209,0.13759041825930277,,,
inner_fixed_fit,0,0,2,108,209,0.13624073440829912,,,
inner_fixed_fit,0,0,2,109,209,0.14602164179086685,,,
inner_fixed_fit,0,0,2,110,209,0.13773642977078757,,,
inner_fixed_fit,0,0,2,111,209,0.1373854291935762,,,
inner_fixed_fit,0,0,2,112,209,0.1263845426340898,,,
inner_fixed_fit,0,0,2,113,209,0.12391807635625203,,,
inner_fixed_fit,0,0,2,114,209,0.11566996450225513,,,
