feature_set,split_seed,extractant,n_rows,mae,bias,offset_abs,shape_mae,sse,sse_centred,sse_offset,sst_centred,y_sd,rank_spearman,rank_kendall,sign_accuracy,n_sign_pairs,arm
MC_lig2d_ext_massaction,104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,5,0.6021253871278374,-0.1009732976258629,0.1009732976258629,0.5819307276026648,2.072361202418826,2.0213831682516203,0.050978034167205456,0.3092567451582374,0.2486993144977434,-0.9999999999999999,-0.9999999999999999,0.0,10,BASE
MC_lig2d_ext_massaction,104729,C1COCCOCCOCCOCCOCCO1,5,0.41790121300251803,-0.01833741080968875,0.01833741080968875,0.41423373084058024,0.9958816401560575,0.994200336980041,0.001681303176016449,0.4221789759544825,0.29057838046024087,-0.9999999999999999,-0.9999999999999999,0.0,10,BASE
MC_lig2d_ext_massaction,104729,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,7,0.9733838045603793,-0.05245238775813653,0.05245238775813653,0.9808770028115417,8.653334232027557,8.634075461156849,0.019258770870709374,7.159966231014993,1.0113616161969108,-1.0,-1.0,0.0,21,BASE
MC_lig2d_ext_massaction,104729,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,14,0.7716969641157144,-0.768793238327696,0.768793238327696,0.4761032890032646,12.954724036171791,4.680121429994396,8.274602606177398,6.045066142637481,0.6571076310314925,0.6165839960425701,0.5057456910884818,0.7472527472527473,91,BASE
MC_lig2d_ext_massaction,104729,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,3,3.349682897544932,3.349682897544932,3.349682897544932,0.18617204211867341,33.796186920483514,0.135060378168479,33.66112654231504,0.17295875944893613,0.24011022430607165,0.5,0.33333333333333337,0.6666666666666666,3,BASE
MC_lig2d_ext_massaction,104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,14,0.2548837553313663,0.12243463261567465,0.12243463261567465,0.22938690123726893,1.1692209958165225,0.9593576461242292,0.20986334969229314,3.629066345198619,0.5091355660892728,0.9736263736263736,0.9340659340659341,0.967032967032967,91,BASE
MC_lig2d_ext_massaction,104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6,0.126642687808208,-0.06406629694083216,0.06406629694083216,0.08393182318098652,0.10344699025598503,0.07882004783371975,0.024626942422265277,0.20344216894394254,0.184138611261527,0.9856107606091624,0.9660917830792959,1.0,14,BASE
MC_lig2d_ext_massaction,104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,8,0.9981051267940237,-0.9981051267940237,0.9981051267940237,0.19593611737309247,8.47404669054392,0.5043359374838076,7.969710753060114,0.733721693796463,0.30284519432303675,0.9523809523809524,0.8571428571428571,0.9285714285714286,28,BASE
MC_lig2d_ext_massaction,104729,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.257022300569179,-2.257022300569179,2.257022300569179,0.3005528669841768,31.307627172549786,0.742729180950246,30.564897991599537,1.763708495258838,0.5421728653081718,0.7714285714285715,0.6,0.8,15,BASE
MC_lig2d_ext_massaction,104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,11,0.9929465088829137,0.9929465088829137,0.9929465088829137,0.4144624506058475,13.142328574136354,2.296958109605926,10.845370464530427,1.8353373860150148,0.40847136163272485,0.12472761616031379,0.13483997249264842,0.5714285714285714,49,BASE
MC_lig2d_ext_massaction,104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,19,0.3123807453250571,0.02302025750501501,0.02302025750501501,0.317423277814944,2.72687042091952,2.7168017080631737,0.0100687128563468,4.033237367028785,0.4607338178343889,0.6608162110484554,0.52786150730834,0.7647058823529411,170,BASE
MC_lig2d_ext_massaction,104729,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,5,0.6109979643141503,0.5818184930056404,0.5818184930056404,0.28671768871453673,2.316247964464187,0.6236841704474148,1.6925637940167721,1.260319723143677,0.5020597022553547,0.8944271909999159,0.8366600265340755,1.0,7,BASE
MC_lig2d_ext_massaction,104729,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,11,0.6396345843189334,0.604805821385364,0.604805821385364,0.23924981120869288,5.08607490502483,1.062384007626958,4.023690897397873,1.8480267477236307,0.40988099688963275,0.7405698318790255,0.6261585997769191,0.8717948717948718,39,BASE
MC_lig2d_ext_massaction,104729,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,12,0.457465481196287,-0.06516591851389379,0.06516591851389379,0.45746548119628705,3.1506006112552134,3.0996414480261003,0.05095916322911335,4.181639958886246,0.590313473142748,0.7972027972027973,0.6666666666666666,0.8333333333333334,66,BASE
MC_lig2d_ext_massaction,104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,22,0.740183022076507,-0.10123373474605014,0.10123373474605014,0.7493860888716025,16.899613166446066,16.674151247332127,0.2254619191139401,29.993700852017955,1.167625812804808,0.9025699315011663,0.7635592801656739,0.8809523809523809,231,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,14,1.2023669434544868,-1.2023669434544868,1.2023669434544868,0.31788925842163074,22.52110590156679,2.2814981675975954,20.23960773396919,5.4340626026721885,0.6230147099084412,0.9296703296703297,0.8241758241758242,0.9120879120879121,91,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,17,0.4781825151425121,0.3182237368715421,0.3182237368715421,0.3684429968066517,6.31939488463793,4.5978669905936265,1.7215278940443037,5.380409904057634,0.5625786169404987,0.5049019607843138,0.39705882352941174,0.6985294117647058,136,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,12,0.178666574554336,0.0052265466519359205,0.0052265466519359205,0.18040875677164803,0.5415796356106946,0.5412518341318362,0.00032780147885835094,0.9711874660650877,0.2844860081599046,0.540354203483328,0.3692744729379982,0.6875,64,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,184,1.1635000926612045,0.24607558927062803,0.24607558927062803,1.161628799077773,357.6023766938304,346.46058869701125,11.141787996819176,396.541647456664,1.4680318965271157,0.3478507959389127,0.2537775205695747,0.6268585702390864,16814,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6,0.3605803821364684,0.3605803821364684,0.3605803821364684,0.06066812182016246,0.823357467013383,0.04324819512329336,0.7801092718900895,0.12435445534533965,0.14396437947477358,0.9710083124552246,0.9309493362512627,1.0,13,BASE
MC_lig2d_ext_massaction,104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,103,0.6690862164982085,-0.42691844314267485,0.42691844314267485,0.5698721877342179,67.10911888026018,48.33640509943757,18.772713780822627,74.27478002798863,0.8491845318914923,0.6173580725610205,0.4532627279549791,0.725766520662731,5251,BASE
