comparison,reference,candidate,stratum,n_extractants,n_pairs,macro_delta_mae,median_delta_mae,extractants_improved,fraction_improved,ci95_low,ci95_high
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.9,28,3274,-0.01875240840634988,-0.014283749929464684,8,0.2857142857142857,-0.033647159963264325,-0.00683397231524217
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.9,6,3425,-0.017340696744034826,-0.02201718808601532,2,0.3333333333333333,-0.044157453476301456,0.009896621463586344
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.8,20,2075,-0.019395709807813393,-0.013520272896496432,6,0.3,-0.03917916828572732,-0.0037443059057484947
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.8,14,4624,-0.01722838712040985,-0.018185819754355972,4,0.2857142857142857,-0.031973652270504166,-0.002036238044512388
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.7,15,1637,-0.020591450952100056,-0.013461246601614962,5,0.3333333333333333,-0.046296926526595866,-0.0004857253410720994
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.7,19,5062,-0.01685472902950026,-0.02138343884116048,5,0.2631578947368421,-0.028820856655023475,-0.004170209584887612
A2_vs_G4,A2,G4,all,34,6699,-0.013105007283726279,-0.004931341663736988,15,0.4411764705882353,-0.027764483024820104,-5.464781177990012e-05
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.9,28,3274,-0.012017898383180967,-0.004931341663736988,13,0.4642857142857143,-0.02698857370989493,0.0035699094169782644
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.9,6,3425,-0.01817818215293773,-0.008371239255022811,2,0.3333333333333333,-0.03875871093109339,-0.0006360380099751978
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.8,20,2075,-0.00764606493635832,0.008593096943941059,12,0.6,-0.03005452572734842,0.012809395873227634
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.8,14,4624,-0.020903496351394792,-0.012931382116849119,3,0.21428571428571427,-0.03573134592362197,-0.008101415915043573
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.7,15,1637,-0.010135693680739797,0.009050073723766816,9,0.6,-0.03918671305743784,0.014196052803667118
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.7,19,5062,-0.015449202233452445,-0.009663873036499293,6,0.3157894736842105,-0.028230648303418003,-0.004196177517255043
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,all,34,6699,-0.0166033237058301,-0.013419387767712773,12,0.35294117647058826,-0.027662777992378693,-0.0063022988924644795
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.016743909738415896,-0.013419387767712773,10,0.35714285714285715,-0.027976648995262178,-0.005911839283331971
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.01594725555376306,-0.023773953177151336,2,0.3333333333333333,-0.04197627365849763,0.010624751306690897
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.017446813983470335,-0.014821807634612827,7,0.35,-0.033530094534328925,-0.003678942690784807
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.015398337594915476,-0.012391740131176318,5,0.35714285714285715,-0.030228795350616025,-0.0004005830633686836
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.02113769088427562,-0.016457792982133346,5,0.3333333333333333,-0.04053428690986831,-0.0044593920969373795
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.01302356014389943,-0.011130527014019398,7,0.3684210526315789,-0.02517877505285527,-0.002562605201484119
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,all,34,6699,-0.01667097135550686,-0.01845105742838181,9,0.2647058823529412,-0.027371138143220706,-0.006009801513494867
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.016493658463708084,-0.013493175543598496,7,0.25,-0.028173226994805987,-0.003466317045166377
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.017498431517234483,-0.02510568456851535,2,0.3333333333333333,-0.0350901968352227,0.0023036513540899695
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.01656931729752511,-0.00813308480886557,5,0.25,-0.03554609658803424,-0.0009858557549022626
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.016816191438337933,-0.020849213566338565,4,0.2857142857142857,-0.02678802663619748,-0.00592690164704255
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.02292038247168831,-0.008558968138940026,2,0.13333333333333333,-0.043508007732479044,-0.0026755968749063086
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.011737225737468875,-0.018474731908506653,7,0.3684210526315789,-0.02080417800067522,-0.0011643015171049005
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,all,34,6699,-0.01701474136258739,-0.01476565046800532,11,0.3235294117647059,-0.027804911373823647,-0.0068647256308174654
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.017229784420854013,-0.01476565046800532,9,0.32142857142857145,-0.02895279250110505,-0.00718647084750513
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.01601120709067648,-0.023770615354961652,2,0.3333333333333333,-0.04332133486114862,0.013947446756188548
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.017058974458225525,-0.017683252698145475,7,0.35,-0.03113928799715498,-0.003952165345387169
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.016951551225961484,-0.01076261761917223,4,0.2857142857142857,-0.033375644100481563,-0.000931711158008519
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.022892521065740124,-0.022754862091812378,4,0.26666666666666666,-0.04067120239995766,-0.008318049932145166
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.012374388965361551,-0.009357058092499287,7,0.3684210526315789,-0.02589528753658934,0.000592203424931385
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,all,34,6699,-0.00811103655138155,-0.0037311604583240288,16,0.47058823529411764,-0.015146403144045377,-0.0014938740933936677
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.007907918866378953,-0.0026607115027346834,14,0.5,-0.01549129566567417,-0.0007220960339166299
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.009058919081393663,-0.01327868729882678,2,0.3333333333333333,-0.02727515947087325,0.009316278286390456
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.006876803712691939,0.0010341656277327305,11,0.55,-0.015878810965641744,0.0016892956815888962
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.009874226320938135,-0.012110227621759069,5,0.35714285714285715,-0.01958045067906619,-0.0001835607931318249
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.007232400727765676,0.001167261029619615,8,0.5333333333333333,-0.01840020498350209,0.003468267375359098
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.008804696412130924,-0.010349044742648875,8,0.42105263157894735,-0.016305847599637324,-0.0002814208902679215
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,all,34,6699,-0.008357747878727007,-0.005603066063174886,9,0.2647058823529412,-0.013607777249172415,-0.0033337472862488035
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.008530813701422202,-0.005603066063174886,7,0.25,-0.014099156987076167,-0.002941890934304912
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.0075501073728160865,-0.0058579719601460495,2,0.3333333333333333,-0.020919274644075645,0.006482635159430404
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.007913736750985367,-0.0054619265438383,5,0.25,-0.014653464602518691,-0.001272860501054849
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.008992049489786488,-0.00799491029168159,4,0.2857142857142857,-0.017622298926192673,-0.0009602746322279514
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.006942503905614126,-0.004861094415898548,4,0.26666666666666666,-0.015321762877200183,0.0005457479879805309
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.009475045752237172,-0.010846447128791459,5,0.2631578947368421,-0.016845721621529582,-0.002917846529251867
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,all,34,6699,-0.008129560033819701,-0.007345947118796103,12,0.35294117647058826,-0.013732288736495272,-0.0017933499317612767
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.00839947739283482,-0.007345947118796103,9,0.32142857142857145,-0.013876316068179994,-0.0029367257880102307
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.006869945691749156,-0.005894474035731616,3,0.5,-0.022462646925569815,0.009283296010335049
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.009023759903314965,-0.007038792991165527,6,0.3,-0.015840308700290674,-0.0019847500947817844
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.00685213164882647,-0.007957878655416271,6,0.42857142857142855,-0.01566129930983205,0.0022458365793294457
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.009171510845226999,-0.008688115703925359,4,0.26666666666666666,-0.01699110779257828,-0.0008842655625513751
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.007306967287971836,-0.006003778533666848,8,0.42105263157894735,-0.014234375386631866,0.00016980298490246572
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,all,34,6699,-0.0062367013011539,-0.007905146190771768,12,0.35294117647058826,-0.010926277192713009,-0.0010456274922936958
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.007455886781592536,-0.009453271826625455,9,0.32142857142857145,-0.012823097911057558,-0.0019254989561714726
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.0005471690591069394,-0.000979662268574169,3,0.5,-0.010933768849126656,0.009426701832383632
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.009541262745575613,-0.008715806252552624,6,0.3,-0.01578956822672378,-0.0033448474050412264
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.0015158992376943128,-0.007905146190771768,6,0.42857142857142855,-0.008657224084463946,0.006280571181537808
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.010179099301539742,-0.00614218237400091,5,0.3333333333333333,-0.017633530891980182,-0.0028895388577886002
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.003124281827165078,-0.008206043674086463,7,0.3684210526315789,-0.009108598985802258,0.0033670014502405307
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,all,34,6699,-0.0027946885333764507,-0.003472794890123962,12,0.35294117647058826,-0.006187559316545658,0.000783582713322957
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.0028858897727564756,-0.0035249627505239273,10,0.35714285714285715,-0.006621802191481643,0.0011514645154094185
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.0023690827496030014,-0.0033362980176772083,2,0.3333333333333333,-0.009466996906189221,0.004440271911325533
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.002508391231692065,-0.001523712217048112,8,0.4,-0.007192221869860512,0.0025718702461732554
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.0032036846786398588,-0.005332270685600354,4,0.2857142857142857,-0.00767197877229478,0.0018114548610903638
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.0022141534609966076,-0.001923738966739752,6,0.4,-0.00793916395508229,0.003997923979460362
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.0032530056957815897,-0.0038891224633597066,6,0.3157894736842105,-0.007346547251308782,0.001122730394769023
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,all,34,6699,-0.003745489981614437,-0.0027915739078163485,14,0.4117647058823529,-0.008989382694041224,0.001259799836521652
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.004545036388488353,-0.003258975327653728,11,0.39285714285714285,-0.01046307843994039,0.0014623068029938073
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-1.4273416202835917e-05,-0.000301249071987357,3,0.5,-0.008397633287416119,0.008376299079675876
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.004499780004932918,-0.0024089137751241163,8,0.4,-0.012292324373798286,0.0034795627665204975
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.0026679328054451806,-0.0028454570925788014,6,0.42857142857142855,-0.008458718437535597,0.0029306047110049032
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.005129668888446918,-0.003205092142891275,6,0.4,-0.014394972330361886,0.005773106405470852
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.0026527171604309005,-0.002378055672741422,8,0.42105263157894735,-0.007305752515998598,0.0019386171400215249
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,all,34,6699,-0.0019659178824572967,-0.002332305598192766,15,0.4411764705882353,-0.0071163343520545715,0.002496826543666565
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.0025943074673876686,-0.0037944854905017367,12,0.42857142857142855,-0.008623441446163059,0.003354280405420776
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,0.0009665668472177725,0.00011571056029035381,3,0.5,-0.002119923681898116,0.004837992708153748
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.003968077156513664,-0.0050390355061632475,8,0.4,-0.01241238105494557,0.004269412640887259
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,0.0008943096519089423,0.00011571056029035381,7,0.5,-0.002024226266723436,0.004005275997848563
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.008183514642064326,-0.0068901244470792045,4,0.26666666666666666,-0.016627800223067233,0.0009226001349373147
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,0.0029427111382850954,0.0015463677695380929,11,0.5789473684210527,-0.00045006145288984447,0.007212061332358083
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,all,34,6699,-0.0019517603705119114,-0.0017919432082934839,14,0.4117647058823529,-0.006060587849007841,0.002007182732736841
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.002688026982315288,-0.002312709789438927,11,0.39285714285714285,-0.007374905480698655,0.0021528480673911614
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,0.0014841504845705146,-9.014678293504247e-05,3,0.5,-0.002017714619997488,0.005651926933326379
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.0032504932193684897,-0.0038044908427731783,8,0.4,-0.01009732059238744,0.0029345042184978406
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-9.642772928822815e-05,-0.0011135495193234993,6,0.42857142857142855,-0.0021451345090776593,0.0021895773437016586
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.00703401725845714,-0.006981166474756412,5,0.3333333333333333,-0.013819003378284912,2.6783927488092473e-05
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,0.002060547698918533,-0.000670448123870751,9,0.47368421052631576,-0.0012438234715412384,0.005882639401310577
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,all,34,6699,-0.0007663096828391726,7.004437691538606e-05,17,0.5,-0.0044320344913376325,0.0032916516604534424
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.0011549303557755648,-0.0006474769460748375,14,0.5,-0.005274365883835775,0.003521148292124302
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,0.0010472534575306572,0.0012024357248839948,3,0.5,-0.0034500403839955057,0.005785702448101339
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.0021116031957353703,-0.0035977913721696453,9,0.45,-0.007790154524873343,0.004157535693064183
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,0.001155538192726824,0.0014444663024535467,8,0.5714285714285714,-0.002138887052938466,0.004292557556772544
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.005702041365696216,-0.004498996977852554,6,0.4,-0.011202389973261041,-0.0010687820942935206
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,0.003130320593100599,0.0020415745497370935,11,0.5789473684210527,-0.0009535474192900474,0.007458912611471329
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,all,34,6699,-0.011090041991621623,-0.01186685737482368,11,0.3235294117647059,-0.018389579082944883,-0.0047473066546963065
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.010606783980650753,-0.01186685737482368,9,0.32142857142857145,-0.01708016903929825,-0.00426208292008901
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.013345246042819012,-0.017592718893453888,2,0.3333333333333333,-0.03370163245148838,0.007750977606067175
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.00822978017577367,-0.008423040280387262,6,0.3,-0.014620462653151553,-0.00182073918997971
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.01517613029997584,-0.02040764746555112,5,0.35714285714285715,-0.027988238212115782,-0.0034968351652383627
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.009190445701379437,-0.006153636436961485,4,0.26666666666666666,-0.017035780873252464,-0.0014004313245852065
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.01258972327339177,-0.016373872097583175,7,0.3684210526315789,-0.022446442359703885,-0.0023836046604340045
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,all,34,6699,-0.009711397900729253,-0.009210467602805208,12,0.35294117647058826,-0.016789631669329896,-0.003045216034900384
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.00954093248920315,-0.007276691680383807,10,0.35714285714285715,-0.016984559170060108,-0.002140172060362552
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.01050690315451773,-0.019191905968117096,2,0.3333333333333333,-0.02757322280997279,0.006697195182520728
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.008766345483421261,-0.0066442309651402465,8,0.4,-0.01869874976414008,-0.0002344414026132166
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.011061472782597812,-0.013336368121177,4,0.2857142857142857,-0.02172910704509343,0.001257456426625677
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.010329052276815548,-0.008487101692621679,5,0.3333333333333333,-0.0221764652439409,0.001680681397221562
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.009223776024871653,-0.009933833512988738,7,0.3684210526315789,-0.019276736959185067,-0.0003711130131917336
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,all,34,6699,-0.008968803145101276,-0.0038210797105794267,15,0.4411764705882353,-0.015939776753630647,-0.002763069505756841
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.007525997162355296,-0.0007557260090353887,13,0.4642857142857143,-0.014066992970127668,-0.0013532162344491536
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.01570189773124918,-0.024544643310622394,2,0.3333333333333333,-0.035464698144037785,0.004720226877933238
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.006935026796580224,-2.526429953458864e-05,10,0.5,-0.015323861259495189,0.0004600205732541599
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.011874197928702781,-0.010182704911471795,5,0.35714285714285715,-0.02261374359870561,-0.0010674780881915996
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.009764494906117185,-0.00011106227524582124,7,0.4666666666666667,-0.018928129444744955,-0.0011763238970304089
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.008340625439036084,-0.006241769678333897,8,0.42105263157894735,-0.017358902573919286,0.0009024252657670535
A2_vs_S1,A2,S1,all,34,6699,-0.026829750455503783,-0.003195496026269784,16,0.47058823529411764,-0.06806688799286159,0.007597656402141676
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.9,28,3274,-0.032854749891248744,-0.003195496026269784,13,0.4642857142857143,-0.07995877951162644,0.010842151831549142
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.9,6,3425,0.0012869135779726727,0.0027252635285416812,3,0.5,-0.06124173834447274,0.062071141741614044
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.8,20,2075,-0.019572166144852052,0.000758090865088934,10,0.5,-0.08412564570343706,0.0335563070490797
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.8,14,4624,-0.03719772804214912,-0.01005940513377896,6,0.42857142857142855,-0.09003573927350904,0.015813671498383284
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.7,15,1637,-0.027966893035333576,-0.0005004272986004477,7,0.4666666666666667,-0.107684500086818,0.039203796494868215
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.7,19,5062,-0.025932006313532898,-0.00589056475393912,9,0.47368421052631576,-0.06947926673936822,0.011812759165612967
A2_vs_S2,A2,S2,all,34,6699,-0.04064202631779341,-0.008981955989679172,11,0.3235294117647059,-0.07565834497623242,-0.0131072540602403
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.9,28,3274,-0.031982968672857964,-0.008981955989679172,9,0.32142857142857145,-0.062138312963492814,-0.006557574335774851
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.9,6,3425,-0.0810509619941588,-0.017571319696655874,2,0.3333333333333333,-0.22137625783036183,-0.002900716063448323
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.8,20,2075,-0.018569833004597948,-0.012929015765121607,6,0.3,-0.03814462725872616,-3.508516228217687e-05
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.8,14,4624,-0.07217373105092977,-0.005433935394004552,5,0.35714285714285715,-0.1531532577847535,-0.01033190883539337
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.7,15,1637,-0.02776573311878129,-0.01714100022601109,4,0.26666666666666666,-0.04742268004380383,-0.00580146980089987
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.7,19,5062,-0.05080752094859244,-0.0046542798926877404,7,0.3684210526315789,-0.11039815265015672,-0.0027055911464318166
A2_vs_S3,A2,S3,all,34,6699,-0.030924381378541234,-0.001972578369685035,16,0.47058823529411764,-0.06885280958367211,0.002907688730295246
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.9,28,3274,-0.03499570638563392,-0.001972578369685035,13,0.4642857142857143,-0.08036355082226297,0.005556981161289239
