selection_source_arm,outer_fold,split_seed,feature,selection_frequency,mean_signed_importance_or_coefficient,fold_consistency,selected
H2_E3_RAW_SHUFFLED,1,130363,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,130363,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,130363,elec__odd__delta_dipole_magnitude,1.0,-0.013328895366874793,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,130363,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,130363,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,130363,elec__odd__delta_metal_minus_donor_charge,1.0,-0.01056340900377005,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,130363,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,130363,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__odd__delta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__odd__delta_q_donor_mean,0.3333333333333333,-0.008079794153171118,0.3333333333333333,True
H2_E3_RAW_REAL,2,130363,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__odd__delta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__odd__delta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__odd__delta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__odd__delta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,130363,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__odd__delta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__odd__delta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__odd__delta_q_donor_std,0.3333333333333333,-0.0018565010598710783,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,2,130363,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__odd__delta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__odd__delta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__odd__delta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,130363,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__odd__delta_q_metal,1.0,-0.08968267531602202,1.0,True
H2_E3_RAW_REAL,3,130363,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__odd__delta_q_donor_mean,1.0,-0.18552359737990876,1.0,True
H2_E3_RAW_REAL,3,130363,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__odd__delta_q_donor_std,1.0,0.4591934230502466,1.0,True
H2_E3_RAW_REAL,3,130363,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__odd__delta_q_donor_min,1.0,0.12252111281233213,1.0,True
H2_E3_RAW_REAL,3,130363,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__odd__delta_q_donor_max,1.0,-0.188787358678952,0.3333333333333333,True
H2_E3_RAW_REAL,3,130363,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__odd__delta_dipole_magnitude,1.0,0.06155272073051144,1.0,True
H2_E3_RAW_REAL,3,130363,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__odd__delta_metal_minus_donor_charge,1.0,0.08395046811240385,1.0,True
H2_E3_RAW_REAL,3,130363,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,130363,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__odd__delta_q_metal,0.6666666666666666,-0.03161048913546204,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,3,130363,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__odd__delta_q_donor_mean,1.0,-0.06559195064961072,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,130363,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__odd__delta_q_donor_std,0.6666666666666666,0.10015802055341465,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,3,130363,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__odd__delta_q_donor_min,1.0,0.05314736973350367,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,130363,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__odd__delta_q_donor_max,0.6666666666666666,-0.029630574781892714,0.0,True
H2_E3_RAW_SHUFFLED,3,130363,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__odd__delta_dipole_magnitude,1.0,0.009840576937858706,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,130363,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__odd__delta_metal_minus_donor_charge,1.0,0.0224425487421654,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,130363,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,130363,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__odd__delta_q_metal,0.6666666666666666,-0.024301158097008124,0.6666666666666666,True
H2_E3_RAW_REAL,4,130363,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__odd__delta_q_donor_mean,0.3333333333333333,-0.007316513320664117,0.3333333333333333,False
H2_E3_RAW_REAL,4,130363,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__odd__delta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__odd__delta_q_donor_min,0.3333333333333333,-0.02234396892956234,0.3333333333333333,False
H2_E3_RAW_REAL,4,130363,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__odd__delta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__odd__delta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,130363,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__odd__delta_q_metal,1.0,-0.021866489794951385,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,130363,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__odd__delta_q_donor_mean,1.0,0.009190294780166372,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,130363,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__odd__delta_q_donor_std,0.6666666666666666,0.03636684304772982,0.0,True
H2_E3_RAW_SHUFFLED,4,130363,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__odd__delta_q_donor_min,1.0,0.011640935437298142,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,130363,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__odd__delta_q_donor_max,1.0,-0.03115821562010812,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,130363,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__odd__delta_dipole_magnitude,1.0,-0.0003296586696406994,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,130363,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__odd__delta_metal_minus_donor_charge,0.6666666666666666,-0.016300830964151285,0.0,True
H2_E3_RAW_SHUFFLED,4,130363,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,130363,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
