outer_fold,inner_fold,arm,search_phase,scope,weighting_scheme,fit_rows_before_swap,fit_groups,mean_weight_before_swap,minimum_weight,maximum_weight,group_counts_sha256,counts_from_fit_subset_only
0,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2822,24,1.0,0.5186728504194601,2.5485188374488046,4cd74dd2f186d46d91a62004490f08faa32b88d975e9d9ff08214813e59fadce,True
0,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4296,13,1.0,0.4719327978910878,5.565911436437717,644d7f817bdeda809a963c11fcf3f35e34357fb43061bdd2f81d99329986e523,True
0,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4368,13,1.0000000000000004,0.4457838271015653,5.257514020070678,98cd5eeb0e18044cdff47f2c857cc98f8d19b01f5003bd1a9f00ad783f99aff0,True
0,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,5743,25,1.0,0.35937633906245303,4.23843582075947,fef2169afb3cdb5f52c546516c48568ef1af4208cbb8bfcf8b517d4e7c9a15ed,True
0,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2822,24,1.0,0.5186728504194601,2.5485188374488046,4cd74dd2f186d46d91a62004490f08faa32b88d975e9d9ff08214813e59fadce,True
0,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4296,13,1.0,0.4719327978910878,5.565911436437717,644d7f817bdeda809a963c11fcf3f35e34357fb43061bdd2f81d99329986e523,True
0,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4368,13,1.0000000000000004,0.4457838271015653,5.257514020070678,98cd5eeb0e18044cdff47f2c857cc98f8d19b01f5003bd1a9f00ad783f99aff0,True
0,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,5743,25,1.0,0.35937633906245303,4.23843582075947,fef2169afb3cdb5f52c546516c48568ef1af4208cbb8bfcf8b517d4e7c9a15ed,True
0,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2822,24,1.0,0.5186728504194601,2.5485188374488046,4cd74dd2f186d46d91a62004490f08faa32b88d975e9d9ff08214813e59fadce,True
0,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4296,13,1.0,0.4719327978910878,5.565911436437717,644d7f817bdeda809a963c11fcf3f35e34357fb43061bdd2f81d99329986e523,True
0,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4368,13,1.0000000000000004,0.4457838271015653,5.257514020070678,98cd5eeb0e18044cdff47f2c857cc98f8d19b01f5003bd1a9f00ad783f99aff0,True
0,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,2822,24,1.0,0.5186728504194601,2.5485188374488046,4cd74dd2f186d46d91a62004490f08faa32b88d975e9d9ff08214813e59fadce,True
0,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,4296,13,1.0,0.4719327978910878,5.565911436437717,644d7f817bdeda809a963c11fcf3f35e34357fb43061bdd2f81d99329986e523,True
0,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,4368,13,1.0000000000000004,0.4457838271015653,5.257514020070678,98cd5eeb0e18044cdff47f2c857cc98f8d19b01f5003bd1a9f00ad783f99aff0,True
0,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,5743,25,1.0,0.35937633906245303,4.23843582075947,fef2169afb3cdb5f52c546516c48568ef1af4208cbb8bfcf8b517d4e7c9a15ed,True
0,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2822,24,1.0,0.23191978961209733,5.599206349206349,4cd74dd2f186d46d91a62004490f08faa32b88d975e9d9ff08214813e59fadce,True
0,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4296,13,1.0,0.11313301556368999,15.736263736263735,644d7f817bdeda809a963c11fcf3f35e34357fb43061bdd2f81d99329986e523,True
0,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4368,13,1.0000000000000004,0.11502909962341666,16.000000000000004,98cd5eeb0e18044cdff47f2c857cc98f8d19b01f5003bd1a9f00ad783f99aff0,True
0,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,5743,25,1.0000000000000002,0.07864429989729545,10.939047619047619,fef2169afb3cdb5f52c546516c48568ef1af4208cbb8bfcf8b517d4e7c9a15ed,True
0,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2822,24,1.0,0.23191978961209733,5.599206349206349,4cd74dd2f186d46d91a62004490f08faa32b88d975e9d9ff08214813e59fadce,True
0,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4296,13,1.0,0.11313301556368999,15.736263736263735,644d7f817bdeda809a963c11fcf3f35e34357fb43061bdd2f81d99329986e523,True
0,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4368,13,1.0000000000000004,0.11502909962341666,16.000000000000004,98cd5eeb0e18044cdff47f2c857cc98f8d19b01f5003bd1a9f00ad783f99aff0,True
0,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,5743,25,1.0000000000000002,0.07864429989729545,10.939047619047619,fef2169afb3cdb5f52c546516c48568ef1af4208cbb8bfcf8b517d4e7c9a15ed,True
0,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2822,24,1.0,0.23191978961209733,5.599206349206349,4cd74dd2f186d46d91a62004490f08faa32b88d975e9d9ff08214813e59fadce,True
0,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4296,13,1.0,0.11313301556368999,15.736263736263735,644d7f817bdeda809a963c11fcf3f35e34357fb43061bdd2f81d99329986e523,True
0,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4368,13,1.0000000000000004,0.11502909962341666,16.000000000000004,98cd5eeb0e18044cdff47f2c857cc98f8d19b01f5003bd1a9f00ad783f99aff0,True
0,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5743,25,1.0000000000000002,0.07864429989729545,10.939047619047619,fef2169afb3cdb5f52c546516c48568ef1af4208cbb8bfcf8b517d4e7c9a15ed,True
1,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2862,23,1.0,1.0,1.0,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4356,14,1.0,1.0,1.0,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4348,11,1.0,1.0,1.0,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,0.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,2862,23,1.0,1.0,1.0,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4356,14,1.0,1.0,1.0,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4348,11,1.0,1.0,1.0,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_NONE_RMSE,expanded,outer_training_only,none,5783,24,1.0,1.0,1.0,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
1,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2862,23,1.0,1.0,1.0,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4356,14,1.0,1.0,1.0,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4348,11,1.0,1.0,1.0,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_NONE_MAE,screening,outer_training_only,none,5783,24,1.0,1.0,1.0,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
1,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2862,23,1.0,1.0,1.0,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4356,14,1.0,1.0,1.0,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4348,11,1.0,1.0,1.0,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,0.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,2862,23,1.0,1.0,1.0,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4356,14,1.0,1.0,1.0,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4348,11,1.0,1.0,1.0,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_NONE_HUBER,screening,outer_training_only,none,5783,24,1.0,1.0,1.0,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
1,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2862,23,1.0000000000000002,0.5396891761775008,12.151997954647488,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4356,14,1.0,0.4631061323136492,25.029162060811935,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4348,11,1.0000000000000002,0.47442614348168216,2.9032677517089205,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,5783,24,1.0000000000000002,0.36952531099389035,19.97146711970978,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
1,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2862,23,1.0000000000000002,0.5396891761775008,12.151997954647488,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4356,14,1.0,0.4631061323136492,25.029162060811935,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4348,11,1.0000000000000002,0.47442614348168216,2.9032677517089205,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,5783,24,1.0000000000000002,0.36952531099389035,19.97146711970978,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
1,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2862,23,1.0000000000000002,0.5396891761775008,12.151997954647488,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4356,14,1.0,0.4631061323136492,25.029162060811935,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4348,11,1.0000000000000002,0.47442614348168216,2.9032677517089205,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,2862,23,1.0000000000000002,0.5396891761775008,12.151997954647488,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,4356,14,1.0,0.4631061323136492,25.029162060811935,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,4348,11,1.0000000000000002,0.47442614348168216,2.9032677517089205,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,outer_training_only,group_sqrt,5783,24,1.0000000000000002,0.36952531099389035,19.97146711970978,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
1,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2862,23,1.0,0.2454334962696167,124.43478260869566,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4356,14,1.0,0.10651929378392917,311.1428571428571,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4348,11,1.0000000000000002,0.1353210295353397,5.067599067599068,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,5783,24,1.0,0.08249172657765605,240.95833333333331,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
1,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2862,23,1.0,0.2454334962696167,124.43478260869566,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4356,14,1.0,0.10651929378392917,311.1428571428571,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4348,11,1.0000000000000002,0.1353210295353397,5.067599067599068,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,5783,24,1.0,0.08249172657765605,240.95833333333331,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
1,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2862,23,1.0,0.2454334962696167,124.43478260869566,9b5222a7decfaf59c8e2b4136bab57880d467517a275736807dacc23c036f4a0,True
1,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4356,14,1.0,0.10651929378392917,311.1428571428571,59178bbffc2a37881d281770d0caf7acd868ffdba9344b611acd1a2f4ec2c97a,True
1,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4348,11,1.0000000000000002,0.1353210295353397,5.067599067599068,4437001809fd4d91aa5257efa8a8518db93fa9ffabe29f121c4accae9019473d,True
1,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5783,24,1.0,0.08249172657765605,240.95833333333331,dfeda12ef8aba60e8d445e14f3a11ef3a0f1628382aae97750d970bdc7aefe82,True
2,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2863,26,1.0,1.0,1.0,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4434,16,1.0,1.0,1.0,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4271,12,1.0,1.0,1.0,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
2,,H1_CATBOOST_NONE_RMSE,screening,outer_training_only,none,5784,27,1.0,1.0,1.0,83b4191f524b27469ed1074e7b080a7b5578416afee5939af4b7ad1a5a541eb4,True
2,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2863,26,1.0,1.0,1.0,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4434,16,1.0,1.0,1.0,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4271,12,1.0,1.0,1.0,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
2,0.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,2863,26,1.0,1.0,1.0,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4434,16,1.0,1.0,1.0,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4271,12,1.0,1.0,1.0,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
2,,H1_CATBOOST_NONE_MAE,expanded,outer_training_only,none,5784,27,1.0,1.0,1.0,83b4191f524b27469ed1074e7b080a7b5578416afee5939af4b7ad1a5a541eb4,True
2,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2863,26,1.0,1.0,1.0,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4434,16,1.0,1.0,1.0,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4271,12,1.0,1.0,1.0,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
2,0.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,2863,26,1.0,1.0,1.0,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4434,16,1.0,1.0,1.0,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4271,12,1.0,1.0,1.0,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
2,,H1_CATBOOST_NONE_HUBER,expanded,outer_training_only,none,5784,27,1.0,1.0,1.0,83b4191f524b27469ed1074e7b080a7b5578416afee5939af4b7ad1a5a541eb4,True
2,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2863,26,1.0,0.650845630941078,11.235337579436443,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4434,16,1.0000000000000002,0.4149693618994933,4.894092395122489,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4271,12,1.0,0.47832902823506546,25.85190290241657,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
2,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,5784,27,1.0000000000000002,0.346489917714262,18.726489885981703,83b4191f524b27469ed1074e7b080a7b5578416afee5939af4b7ad1a5a541eb4,True
2,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2863,26,1.0,0.650845630941078,11.235337579436443,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4434,16,1.0000000000000002,0.4149693618994933,4.894092395122489,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4271,12,1.0,0.47832902823506546,25.85190290241657,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
2,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,5784,27,1.0000000000000002,0.346489917714262,18.726489885981703,83b4191f524b27469ed1074e7b080a7b5578416afee5939af4b7ad1a5a541eb4,True
2,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2863,26,1.0,0.650845630941078,11.235337579436443,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4434,16,1.0000000000000002,0.4149693618994933,4.894092395122489,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4271,12,1.0,0.47832902823506546,25.85190290241657,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
2,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,5784,27,1.0000000000000002,0.346489917714262,18.726489885981703,83b4191f524b27469ed1074e7b080a7b5578416afee5939af4b7ad1a5a541eb4,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2863,26,1.0,0.369514713474445,110.11538461538461,2cc91c39d123013224f8cc3ca66f9ec63cd4ff9c24c3f4c71562e2ba14cb1b1d,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4434,16,1.0000000000000002,0.09487333105100992,13.196428571428571,6b6fc6d61b36dcf7c00b71ed4f63bf64c619adf70da6ab6bedb0767a18fcfb9f,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4271,12,1.0,0.12184754079653087,355.9166666666667,480d393d4a6e688b7fb08f5f86dbd122af93bdee716e8fa8263ab4742848bb2e,True
