comparison,reference,candidate,outer_fold,delta_mae,delta_rmse,delta_r2,delta_spearman
A2_vs_C3,A2,C3,3,0.04518918328620014,0.058559162750972726,0.15464784263169717,0.007448865595515386
A2_vs_C3,A2,C3,4,-0.009646561517837604,-0.007838186658413238,-0.011594492024724068,0.005258695085523346
A2_vs_E2,A2,E2,0,0.0008564802060256338,0.005136854639783639,0.021797447504804612,-0.0017697308259972955
A2_vs_E2,A2,E2,1,-0.0062737743340068874,-0.006786897422258853,-0.016497432358426933,-0.021104013702247015
A2_vs_E2,A2,E2,2,0.0011965552509168864,-0.003130236243047535,-0.004525576650992291,-0.002973991916969343
A2_vs_E2,A2,E2,3,-0.006579940849491761,-0.010213292204328428,-0.028317462390721526,-0.028851700897027488
A2_vs_E2,A2,E2,4,-0.004421672116599329,-0.006224600772912092,-0.009190663874264371,-0.008831359602336497
A2_vs_E3,A2,E3,0,0.005045185745487346,0.016164872847923673,0.06794169354429669,0.01115013955102423
A2_vs_E3,A2,E3,1,0.0038373072081518966,0.010041342425732347,0.023850086755284883,-0.004790166084258751
A2_vs_E3,A2,E3,2,0.0022205615119125777,0.014553171564584022,0.020744428251470604,0.009595281129455735
A2_vs_E3,A2,E3,3,0.03299788897099931,0.04533878107271616,0.12088245539369591,0.02182187263685076
A2_vs_E3,A2,E3,4,-0.0023577799724377457,-0.0005186361199588929,-0.0007607722249484139,0.007480296183029367
A2_vs_E4,A2,E4,0,0.0008499529332389733,0.0023068099650682683,0.009812447749598219,0.0017798966154374263
A2_vs_E4,A2,E4,1,-0.017309842275516185,-0.012819529223378312,-0.031416870890303206,-0.019455415107692664
A2_vs_E4,A2,E4,2,0.006519453157334876,0.01205955292473615,0.01722455406367096,0.00806382559730967
A2_vs_E4,A2,E4,3,-0.004971788121553744,-0.008207335164334806,-0.022724194268203157,-0.01213375554802354
A2_vs_E4,A2,E4,4,-0.0036394610501938596,-0.012812341717748643,-0.019060040449649374,-0.001248556150962199
A2_vs_G2,A2,G2,0,0.0003471958108211548,0.017138722496294667,0.07197383527250967,-0.0042336776253883435
A2_vs_G2,A2,G2,1,-0.028628640728337373,-0.02272241543621939,-0.056429199390405915,-0.052931583823678574
A2_vs_G2,A2,G2,2,-0.015401555428965763,-0.004472928919788899,-0.006473698337831291,-3.853878903781194e-06
A2_vs_G2,A2,G2,3,0.0066773109315638735,0.003793777674434673,0.010416877156528837,-0.002160779427867743
A2_vs_G2,A2,G2,4,-0.007277066539113697,-0.00418148296102433,-0.006159559998502706,0.0034801329698004313
A2_vs_G4,A2,G4,0,5.899869800085611e-05,0.008927765888594785,0.03775991456346506,-0.0061088626025594395
A2_vs_G4,A2,G4,1,-0.01383562432137253,-0.00518584843423453,-0.012578213617379652,-0.029763438374157958
A2_vs_G4,A2,G4,2,-0.006815080286466824,-0.0027775315475006,-0.004014522843979629,0.0008048966418020553
A2_vs_G4,A2,G4,3,0.006869352172695242,0.0013580328717281986,0.0037351946809954795,0.02428908365496274
A2_vs_G4,A2,G4,4,-0.00382099257294366,-0.00190811226277815,-0.00280343154179874,0.003632888158065395
A2_vs_S1,A2,S1,0,-0.02492170576189623,-0.030512886871976175,-0.13345179124283502,0.019561918875118822
A2_vs_S1,A2,S1,1,-0.05634690950658333,-0.05138174834165893,-0.1324664686676903,-0.010546046471388792
A2_vs_S1,A2,S1,2,0.026257782509268135,0.04282951119476697,0.059657258650727796,0.03517686196465064
A2_vs_S1,A2,S1,3,0.016677141647864657,0.027365156033771765,0.07390318841368138,0.08156622704220184
A2_vs_S1,A2,S1,4,-0.022359994576252484,-0.04530461988142531,-0.06988242439591541,-0.026403905910437175
A2_vs_S2,A2,S2,0,-0.03786605786167757,-0.032563170268605446,-0.14266292873488817,-0.00770414070649339
A2_vs_S2,A2,S2,1,-2.3308130832011553e-05,-0.01631793473443771,-0.04017899817507964,-0.00841375925376775
A2_vs_S2,A2,S2,2,-0.05840048347879312,-0.03940574154401588,-0.058615441513094835,-0.03094565796349169
A2_vs_S2,A2,S2,3,-0.016448884212775017,-0.036569062930983276,-0.10323777185270722,-0.04091281972674776
A2_vs_S2,A2,S2,4,-0.010766952858112133,-0.016999904048115022,-0.025409804786236445,-0.018545580408956153
S1_vs_S3,S1,S3,0,0.011382177228474288,0.025838572071554378,0.11344947121431881,-0.013077605622615451
S1_vs_S3,S1,S3,1,0.016858019071569696,0.020386095712967678,0.05464431994656138,0.0003052291331112622
S1_vs_S3,S1,S3,2,-0.025031190261478042,-0.05036649832758666,-0.07059214945799153,-0.025300882325532403
S1_vs_S3,S1,S3,3,-0.003580999980780708,-0.005664291380973574,-0.015061720127387268,-0.016447367424851866
S1_vs_S3,S1,S3,4,-0.0013581069232783682,0.01766732390711001,0.028076420359094856,0.00754912394814633
S1_vs_S4,S1,S4,0,-0.001444230962279025,-0.0006099359266769078,-0.0027369979609705997,-0.027506643499097094
S1_vs_S4,S1,S4,1,-0.032552397040545245,-0.04603874463261248,-0.13350716159994303,-0.014938991451261097
S1_vs_S4,S1,S4,2,-0.024324728432124854,-0.03014035297077544,-0.04154263368659117,-0.014971432722617362
S1_vs_S4,S1,S4,3,0.00233318697168422,0.0012931205398258871,0.003421259438793345,-0.01611017325438535
S1_vs_S4,S1,S4,4,0.0005659929621155135,0.021291862161007258,0.033706113382322656,0.009988302373592717
S1_vs_S5,S1,S5,0,0.01495526700541605,0.022577023366448068,0.09939807207542684,0.0053936119939886895
S1_vs_S5,S1,S5,1,0.015433450067706134,0.01884168210488485,0.05060068750870317,-0.0026083038396376157
S1_vs_S5,S1,S5,2,-0.014193412204179912,-0.016648924509491403,-0.022688967634587165,0.00021652821861073424
S1_vs_S5,S1,S5,3,0.011090876590256815,0.0160126988401168,0.04191396221166488,0.0067853859389156446
S1_vs_S5,S1,S5,4,0.0010916125108582642,0.012442512394551297,0.01988307719320903,0.009635806531387292
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,0,-0.0035332866607299396,0.00399960202499372,0.016988313942100985,-0.004224567147515845
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,1,-0.020081243851248598,-0.008729127393636904,-0.02127456278070705,-0.05557549003743434
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,2,-0.011291546330569002,0.0035831679716759046,0.005152740646787057,-0.0010880503586275792
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,3,0.021987066761131102,0.02953889692561995,0.0796506729269788,0.007666160854671977
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,4,-0.008729697515594215,-0.009398086574290088,-0.013926701497424143,0.0017901832067354073
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,0,0.0038804824715510944,0.013139120471300947,0.05498552133040868,-9.11047787249819e-06
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,1,-0.008547396877088775,-0.013993288042582486,-0.035154636609698864,0.0026439062137557645
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,2,-0.004110009098396761,-0.008056096891464803,-0.011626438984618348,0.001084196479723798
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,3,-0.015309755829567229,-0.025745119251185278,-0.06923379577044997,-0.00982694028253972
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,4,0.0014526309764805179,0.005216603613265758,0.007767141498921437,0.001689949763065024
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,0,-0.005162390329337574,0.0034908933012064436,0.014834062594777597,-0.005644953823828125
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,1,-0.0212838982826421,-0.013117706338168666,-0.03216053500430305,-0.048431206457783205
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,2,-0.015538635986939775,-0.012961675148555174,-0.018886065173310262,0.0008317043081753628
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,3,0.013698105247177073,0.014645118695032822,0.03990787401726503,0.010873099502592631
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,4,-0.0049941051762773525,-0.005023021360633484,-0.007406331729372773,0.004103584934393889
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,0,0.005509586140158729,0.013647829195088224,0.05713977267773207,0.0014112761984397815
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,1,-0.007344742445695274,-0.009604709098050723,-0.024268664386102867,-0.004500377365895369
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,2,0.00013708055797401197,0.008488746228766275,0.012412366835478972,-0.000835558187079144
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,3,-0.007020794315613199,-0.010851341020598149,-0.029490996860736196,-0.013033878930460374
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,4,-0.0022829613628363443,0.0008415383996091541,0.0012467717308700665,-0.0006234519645934578
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,0,0.0015806108695201604,0.011568647012069944,0.048817855650731934,-0.009151225608805047
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,1,-0.022243609821527677,-0.012689144208329894,-0.031091870698174318,-0.04820890577392267
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,2,-0.01778981311767991,-0.008663777107270731,-0.012580900267030515,-0.004932186964935137
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,3,0.014657041914351576,0.019046773297472952,0.05174177864566043,0.018389546652649247
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,4,-0.0078550467764672,-0.0058670083465735545,-0.00865913341808966,0.007995392072129626
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,0,-0.0012334150586990056,0.0055700754842247235,0.023155979621777734,0.0049175479834167035
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,1,-0.006385030906809697,-0.010033271227889495,-0.025337328692231598,-0.004722678049755902
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,2,0.002388257688714146,0.004190848187481833,0.006107201929199224,0.004928333086031356
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,3,-0.007979730982787703,-0.015252995623038279,-0.041324901489131594,-0.02055032608051699
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,4,0.0005779802373535037,0.0016855253855492247,0.0024995734195869534,-0.004515259102329194
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,0,0.002150762788106997,0.007524205789413707,0.03186216036974088,0.0008060654792158561
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,1,-0.002857695163166585,0.0013780119047102635,0.0033124734268340505,-0.005975326538364301
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,2,-0.016796749480471607,-0.008491387216716495,-0.012328884695835929,-0.005283977406391527
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,3,0.009954655500884035,0.01209795561342264,0.03302589143312484,0.011140453764470593
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,4,-0.0023826309818160696,0.0027756534059384386,0.004056084008660643,-0.001430720106030292
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,0,0.0028944229573803493,0.008640667058509965,0.03607953317455581,0.010344074071808373
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,1,0.006695002371318481,0.008663330521022083,0.020537613328450832,0.0011851604541055494
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,2,0.019017310992384184,0.023044558781300517,0.03307331294730653,0.014879258535847262
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,3,0.023043233470115276,0.03324082545929352,0.08785656396057107,0.010681418872380166
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,4,2.4851009378323852e-05,-0.0032942895258973315,-0.004816856233609057,0.008911016289059659
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,0,-0.004717178653485921,0.001063899606330021,0.004530328230489822,-0.009049484813248632
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,1,-0.004697430398442837,-0.0023423614271047555,-0.005659368619281291,-0.013368531105905745
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,2,-0.008162987676025302,0.0025715586833024995,0.0037009975756652214,0.005426698149586073
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,3,-0.0013764720681085363,-0.008475637906805722,-0.023471417585439025,0.005571682059048233
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,4,-0.00442979870525112,-0.005236705285298793,-0.0077232935148575654,0.0008628376409505201
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,0,0.009762364398973267,0.015100973241593652,0.06341136531380687,0.02019962436427286
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,1,0.008534737606594733,0.012383703852837102,0.029509455374566174,0.008578365021646994
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,2,0.01038354918793788,0.011981612881281523,0.017043430675805382,0.004168582979869662
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,3,0.03437436103910785,0.05381441897952188,0.14435387297913493,0.016250190577802526
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,4,0.0020720187328133743,0.0047180691653399,0.0069625212899091515,0.006617458542078847
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,0,-0.0039624114621129025,0.0034142440568983856,0.014509308688434253,-0.010812797504227423
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,1,-0.0042246717342931395,-0.0033497307588559178,-0.008104415502869444,-0.016329676857911868
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,2,-0.00748788729837685,0.004136941628154922,0.005946454645616939,0.005596103283250109
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,3,0.005089829555759207,0.0036311094568872715,0.009971357451736274,0.012958410868225578
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,4,-0.000991644481205367,0.0008756384357309632,0.0012823868251934378,0.008654507389592836
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,0,0.009007597207600249,0.012750628791025287,0.053432384855862436,0.021962937055251652
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,1,0.008061978942445036,0.013391073184588265,0.03195450225815433,0.011539510773653117
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,2,0.009708448810289427,0.0104162299364291,0.014797973605853665,0.003999177846205626
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,3,0.027908059415240105,0.04170767161582889,0.11091109794195964,0.00886346176862518
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,4,-0.0013661354912323787,-0.0013942745556898561,-0.0020431590501418517,-0.0011742112065634691
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,0,0.001526359368604624,0.0068319515467405445,0.028948008862902608,-0.004116223781743145
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,1,-0.008135253852412427,0.0004016073008485388,0.0009666813832874821,-0.024895796240146928
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,2,-0.011826661987502318,-0.012813754103834785,-0.01866835384043153,-0.009758457310865443
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,3,-0.000977902673868103,-0.0052762378030333235,-0.014579048282213347,0.01074412613818665
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,4,-0.0012618447166128366,0.003682704022436256,0.005375923223222778,0.003933049139531075
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,0,-0.0006698791625789902,-0.0016950969069569055,-0.007150561358097995,0.002346492955745849
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,1,0.00186147951840554,-0.007188504723107392,-0.017464113741714415,0.0037917825378999126
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,2,0.013023217238419205,0.00968351786078725,0.014142777189439237,0.0067844653938961
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,3,-0.005602038175623658,-0.0049370544012951045,-0.013738414108508179,-0.03959582703521414
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,4,-0.0031598273999864923,-0.009907304795348348,-0.01456658709748715,-0.012764408741867572
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,0,-0.001202085883352133,0.002349110199315607,0.00999201658785509,-2.9872573596989582e-05
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,1,-0.003333766941858607,-0.003083618431592716,-0.007457866629056009,-0.0177658453355638
