ablation,n_rows,mae,rmse,r2,pearson,spearman,fold_mae_mean,fold_mae_sample_sd,fold_rmse_mean,fold_rmse_sample_sd,fold_r2_mean,fold_r2_sample_sd,fold_pearson_mean,fold_pearson_sample_sd,fold_spearman_mean,fold_spearman_sample_sd,macro_group_mae
G2_SHUFFLED_s3019,6699,0.41802840116536705,0.6027571416053275,0.3353818121412102,0.6106781978484904,0.5801716296546054,0.3864398217089341,0.08995789139400982,0.5447941213924657,0.134170693285795,0.3214011747122013,0.3693271515177765,0.6773109945009969,0.13847937562997226,0.64082235409678,0.1932159521564105,0.3326814064474299
E3_SHUFFLED_s1009,6699,0.4164014852632871,0.6047073566791623,0.33107412283585014,0.609280331431154,0.5793784025847754,0.38209598978986614,0.09823286938619498,0.5424163316225858,0.14246055980857297,0.32374117363808663,0.38669613420282617,0.6813949720353714,0.1455408688625672,0.6478551290599368,0.18824190320946457,0.3239591944406989
E3_SHUFFLED_s2017,6699,0.42169750321903554,0.61571053354009,0.3065092708515469,0.5949877001133158,0.5742390278480859,0.3847864318228363,0.10041848040702457,0.547957068787855,0.1446572151848619,0.30603107794689716,0.40490298142700043,0.6726662921413153,0.15958568948229265,0.6458924704074429,0.19478790394660725,0.3243966305507086
E3_SHUFFLED_s3019,6699,0.4181047880233034,0.6083931682162916,0.3228947989023664,0.6046324134557501,0.5794243322910748,0.3824250154066193,0.09911659904345232,0.5437315789581765,0.14144940429839697,0.31647664715120405,0.3971401461603128,0.6789544810010422,0.15216321955430107,0.6480171394571426,0.19674953209346702,0.32434517634980364
E2_SHUFFLED_s1009,6699,0.4211345568578477,0.6142932983233026,0.30969813407945435,0.5975650174485929,0.5735712679576846,0.38424471909493174,0.09969049861931703,0.5469079653293081,0.14816161893008137,0.3121642709989353,0.3958221157922703,0.6752735961385912,0.15357879943708386,0.6431851696103491,0.18972435620189024,0.322458894831461
E2_SHUFFLED_s2017,6699,0.4200836763923561,0.6130651151368454,0.31245567549771025,0.6008236067887613,0.575831642380381,0.3827132568199398,0.0996719420302755,0.5474445464950987,0.14300870394247805,0.30894317534223115,0.39867580944493797,0.6776929900135645,0.14962767195673532,0.6475930047271353,0.1891960389477413,0.3212973808245032
E2_SHUFFLED_s3019,6699,0.42058397883519477,0.6153794962269306,0.30725478219354185,0.5966730841878701,0.5714473711536638,0.38159713489443947,0.1018045375104105,0.5459311469981247,0.14643956816340173,0.3068272006400311,0.4155139559504017,0.6762770482186747,0.1585336720882622,0.6456398150099512,0.19441024050974542,0.32098204801752384
E4_SHUFFLED_s1009,6699,0.4197959942655907,0.6124962847714673,0.31373095488022773,0.6024040505081799,0.5730038922726655,0.3822585506383456,0.09686417659813559,0.5472739384346372,0.13972175572000145,0.30905084093657537,0.3955382235965617,0.6773002258576402,0.14913504974304573,0.6456581898983007,0.18988463922174295,0.3188243450346351
E4_SHUFFLED_s2017,6699,0.42389886562468737,0.619251537342543,0.29850968497292907,0.5914807697100684,0.5670454507871329,0.38490147539631236,0.09907097517884852,0.5505791807312015,0.14344747930964138,0.2979654226625273,0.4081613255636959,0.6712164383303703,0.15912200752250263,0.6418600446990281,0.19019374149292423,0.32046251952944704
E4_SHUFFLED_s3019,6699,0.4236578041439608,0.6185898718827869,0.30000795800892543,0.593553142887217,0.5629999196581342,0.3845219702689908,0.09911272560993067,0.5502042839764099,0.1423000410989988,0.29837861348629324,0.40932135267543823,0.6718666921094734,0.15652663360652191,0.639891837501166,0.1890675336258895,0.32118227840288766
G4_SHUFFLED_s1009,6699,0.41789982569218026,0.6087579046178947,0.3220826959526707,0.6026878274857923,0.5843839446695847,0.384520861436818,0.09415237237091288,0.5462033407584798,0.13902711510509683,0.31520848718052347,0.38226105063545224,0.6733533837123484,0.14990051725889955,0.6445914733844521,0.19030491042146475,0.32920803381085334
G4_SHUFFLED_s2017,6699,0.4164681550527118,0.6052716907302215,0.3298250102098811,0.608892902969805,0.5845246039163544,0.38251183322548155,0.09391336682591633,0.5425506747592421,0.1383460517564428,0.3227110742577596,0.3838332773400415,0.6800665164461914,0.14807743580094462,0.6465340131227351,0.19085414850400098,0.3257970935042233
G4_SHUFFLED_s3019,6699,0.4176383430696002,0.6077198466777338,0.32439270274888987,0.6051526339531417,0.5847492079145675,0.3826424069399219,0.0939625420102941,0.5433542255967486,0.13845168373464392,0.3216743992859155,0.3804749332984578,0.6769619796242814,0.14938899446882176,0.6474527008095621,0.19275648829041195,0.3261790385219965
S1,6699,0.42172223295525857,0.6052851783266516,0.3297951421336126,0.6115722509761585,0.6052051597500381,0.3922483954600934,0.07724096980664696,0.5568741370952439,0.10944326974614364,0.2713075812811754,0.42070230917910717,0.7111110369328582,0.1229638518305952,0.6678748411213857,0.18592753583790309,0.3365764331355933
S2,6699,0.4401603748156153,0.6429501592054891,0.2437905348439966,0.566858278604646,0.5597167833820438,0.40481079563101147,0.1146729054409946,0.573844382227171,0.15453879638919524,0.23773463971718045,0.45169392532552516,0.6549383646687594,0.16811998704038456,0.6266994384094654,0.18538496707974098,0.3557459443032764
S3,6699,0.4229740939933393,0.6074785025317363,0.32492920485668264,0.6041497735527106,0.5918801629056949,0.3925944156331919,0.08169753198319984,0.5553018966986295,0.12417682832224161,0.2934108496680946,0.37911535123057377,0.7072595987073328,0.10631436452674854,0.6584805406630374,0.18623094844231397,0.33873309072822944
S4,6699,0.42860082212300393,0.6109053782725102,0.31729137474168123,0.5977316809140929,0.5957856670356397,0.4033328307603233,0.06956267737355401,0.5677149472610903,0.10306913690341471,0.24317569719589766,0.4123146980787379,0.6935008897586267,0.12506680635833323,0.6551670534106322,0.19466973070950847,0.352027912081899
S5,6699,0.414418823211898,0.5931314345424963,0.3564395080864512,0.6253104901749255,0.6136720313171378,0.3865728366660819,0.07610008433688398,0.5462291386559419,0.11199908419247068,0.3091289475520588,0.38267055532205013,0.7180747734794938,0.10985226432750039,0.6717594468900387,0.1852893257983807,0.33110730551089207
S4_SHUFFLED_s1009,6699,0.41934581833371404,0.5926266693682489,0.3575344043598103,0.6245405955702149,0.6143823806635738,0.3971782164093616,0.06016038822468156,0.5572309252828953,0.08698631777086711,0.2817235131234428,0.3521033107059998,0.7123512313992388,0.10519573327379408,0.6655452564106021,0.17939382235572937,0.3445980245123149
S4_SHUFFLED_s2017,6699,0.42382000041991547,0.6022386235417595,0.33652478759481563,0.6117539212764934,0.609759320123142,0.3994171578684481,0.06803124303164985,0.5623375431959687,0.09856207945354227,0.26720097382144176,0.37433569015584073,0.707693337319836,0.10960161216373362,0.6650037756319777,0.18439296858538726,0.34530660473792096
S4_SHUFFLED_s3019,6699,0.4248474829641434,0.6033570873903266,0.3340581171056426,0.6095682896962138,0.6043276541898395,0.3991627960517828,0.07013645919902767,0.5595638712236755,0.10414918415556867,0.2679077144420413,0.40293794822533197,0.7079779589959746,0.12186927978683819,0.6619598148266725,0.18874311375126296,0.3483985749728426
S5_SHUFFLED_s1009,6699,0.4170389343143326,0.5959924500902612,0.35021600638135963,0.6211539390717435,0.6115850885813409,0.38946241691807926,0.07590248527289498,0.5492850163319923,0.11177687676893999,0.30100202314179814,0.384482718349915,0.7177381682377938,0.11285508453889996,0.6699562401803114,0.18249153777505414,0.3334957396095465
S5_SHUFFLED_s2017,6699,0.41938423844372386,0.5993649214284559,0.3428414903504088,0.6168296523470514,0.6058873892727202,0.3922709306339206,0.07514130568752406,0.5534581152642992,0.1103531148388673,0.2877836645381725,0.3970220827714728,0.7148258343784255,0.11376619695877004,0.6646342149216851,0.18282058755642855,0.33744466169826515
S5_SHUFFLED_s3019,6699,0.4161212999910206,0.5940161027308152,0.35451830799222994,0.6245054447981458,0.6108662309794827,0.38729612461945495,0.0771904913109798,0.545302990406227,0.11066540876487821,0.3036803163920185,0.39850252995958874,0.7222816686553287,0.11895697954824537,0.6732738235053161,0.1894813865167524,0.3351398193444734
B0_trivial,6699,0.6574165635685693,0.9586085633964003,-0.6810092419526443,,,0.6283638275465184,0.23987451673163537,0.9104516021064306,0.2658233691181214,-0.6697151491077745,0.26778178592707264,,,,,0.635955683807689
B1_ridge_A2,6699,0.38941200492458605,0.5561261802528528,0.43423747996026696,0.6641949353722854,0.6417315805322651,0.40622130411602503,0.08286643696438804,0.5712252009524066,0.10604064385157026,0.26167752151439067,0.3825870571470318,0.6556563104867905,0.120970085172059,0.6343447182446822,0.20088429949094463,0.4494281380485693
B2_ridge_A5,6699,0.4245784128836779,0.5892078970780945,0.3649255941797509,0.6151042219727092,0.5907598956245232,0.4504475595835992,0.09950675387035215,0.6095396767947203,0.13413965948091688,0.13170586971858625,0.5644612689740521,0.619767466612042,0.11214062275433996,0.5766438439699455,0.19740529438231097,0.4790105652321405
