ablation,estimator_kind,outer_fold,candidate_index,inner_fold_count,inner_split_seed,max_features,min_samples_leaf,inner_macro_group_mae,inner_n_rows,inner_mae,inner_rmse,inner_r2,inner_pearson,inner_spearman,selected
A4,forest,0,1,3,104729,0.7,2,0.35128219046527503,5743,0.38038933664184466,0.5574074903845145,0.4523301268984048,0.6791732781242367,0.7188814359211277,False
A4,forest,0,2,3,104729,1.0,4,0.36596450047701057,5743,0.40388706929036083,0.5908427262094109,0.384657322033253,0.6366544670563953,0.7018947287645546,False
A5,forest,0,0,3,104729,0.35,2,0.3445039569191769,5743,0.35711164765985354,0.5252098993082924,0.5137730161668377,0.7190927743576065,0.7285257012822883,True
A5,forest,0,1,3,104729,0.7,2,0.3467736872567553,5743,0.37579171114363136,0.5515511646357848,0.4637777106874752,0.6867535800995752,0.7167698202738402,False
A5,forest,0,2,3,104729,1.0,4,0.3633676571110966,5743,0.3944834365617042,0.5773208641384523,0.41250015474753265,0.6544501966181607,0.7039472292688901,False
A6,forest,0,0,3,104729,0.35,2,0.34494128327976975,5743,0.3554239465321285,0.5236460147101544,0.5166643203490375,0.7209763316934519,0.7337957354622061,True
A6,forest,0,1,3,104729,0.7,2,0.3477329617293093,5743,0.36632590872822246,0.5417134838409768,0.4827356567120801,0.6995101550619824,0.7245575604163909,False
A6,forest,0,2,3,104729,1.0,4,0.36169335680596754,5743,0.39001155396550174,0.5710140451070616,0.42526607677647377,0.6625345404340763,0.7099667929742466,False
A2+D1,forest,0,0,3,104729,0.35,2,0.34439122428523233,5743,0.36936893358391576,0.5399856812064973,0.4860300381091758,0.701232891785964,0.7256115632388,True
A2+D1,forest,0,1,3,104729,0.7,2,0.3495929711609646,5743,0.3837265532589849,0.5583378665572463,0.4505003551483757,0.6780076221983926,0.7131749838296595,False
A2+D1,forest,0,2,3,104729,1.0,4,0.3650873342783532,5743,0.40935438695933357,0.5972763583191203,0.3711835422242076,0.628564314514598,0.6954447045176626,False
A2+D2,forest,0,0,3,104729,0.35,2,0.3471689561683436,5743,0.3695321965626299,0.5382020647613303,0.4894197993538928,0.70377674594481,0.7235867145064461,True
A2+D2,forest,0,1,3,104729,0.7,2,0.35485417017048015,5743,0.39770037171708167,0.579518095690591,0.4080197011518101,0.6508676385563762,0.7059733702702707,False
A2+D2,forest,0,2,3,104729,1.0,4,0.3701054702841868,5743,0.41727018363945484,0.6058137561872373,0.3530786088832357,0.616639590832145,0.6877176609770362,False
A2+D3,forest,0,0,3,104729,0.35,2,0.34194450188105746,5743,0.35618543363582633,0.5254441914991435,0.5133391149982205,0.7204968697055386,0.7235444439275648,True
A2+D3,forest,0,1,3,104729,0.7,2,0.34851845542284154,5743,0.37250971620880746,0.5508869682233958,0.4650684068026196,0.6902088103570686,0.7108166868395209,False
A2+D3,forest,0,2,3,104729,1.0,4,0.36749085486768057,5743,0.39147003307930145,0.5743512417772977,0.41852857226911067,0.6611450639186789,0.6928123381255472,False
A2+D4,forest,0,0,3,104729,0.35,2,0.3468467868803086,5743,0.37054911262722184,0.5409450112468387,0.4842021940428587,0.7002574206624024,0.7226955730623542,True
A2+D4,forest,0,1,3,104729,0.7,2,0.353563583927751,5743,0.39563367666946564,0.5739219540328407,0.41939746660846755,0.6576322971754394,0.7054800920080524,False
A2+D4,forest,0,2,3,104729,1.0,4,0.3692543392093172,5743,0.41934989408062867,0.6083340266662399,0.34768484471258,0.6134919772975175,0.6838071415670413,False
A2+D5,forest,0,0,3,104729,0.35,2,0.34658957240659993,5743,0.3667294661174569,0.533615845424312,0.4980844105896244,0.7096402278329083,0.7233809126577986,True
A2+D5,forest,0,1,3,104729,0.7,2,0.3489848528670925,5743,0.39053964408852615,0.5688409559658023,0.42963224436324177,0.6654333758682097,0.7089668204466086,False
A2+D5,forest,0,2,3,104729,1.0,4,0.3673486023362898,5743,0.41362504766202723,0.6020346373007417,0.36112453853464643,0.622692847332867,0.6862691434000503,False
A5_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.34923903650143673,5743,0.36776773987208866,0.5356148906394841,0.494316788779563,0.7056971549717048,0.7231418960236063,True
A5_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.352977985579611,5743,0.3818280613229775,0.553358731491114,0.46025729065899956,0.6833923877075059,0.7112144022204411,False
A5_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.3703268369443832,5743,0.4078432174162877,0.5927317945228999,0.38071623050301107,0.6345166083370939,0.6875101615166778,False
A5_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3476795585664638,5743,0.3643414023815311,0.5316807551650395,0.5017180767007472,0.7107599619799806,0.722143029010992,True
A5_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.35363504863349887,5743,0.37992758341319854,0.5517957619904186,0.4633020063669012,0.6857921934799835,0.7082901693358811,False
A5_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.3676398093582929,5743,0.40379624798000274,0.5844508581296102,0.397899134075008,0.6455534696545636,0.6889792554679379,False
A5_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.34914613740797945,5743,0.362700467798897,0.5300718761658687,0.504729140651051,0.7126083320990652,0.7264624110385084,True
A5_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.35358392075447953,5743,0.3780469827645272,0.5492787301265526,0.4681871649418222,0.6894194845441076,0.7168093090825993,False
A5_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3678547333214407,5743,0.40382190971931453,0.588165933008658,0.3902202708713838,0.6402136406461262,0.6967755355192995,False
A5s,forest,0,0,3,104729,0.35,2,0.34705933061292654,5743,0.3616445170661319,0.5320155888952766,0.5010902784254334,0.710811196884328,0.7264516146412241,True
A5s,forest,0,1,3,104729,0.7,2,0.3499346741324182,5743,0.375443339738,0.5521770535364243,0.4625600321636667,0.6859299768408798,0.721090187727352,False
A5s,forest,0,2,3,104729,1.0,4,0.3620324328338475,5743,0.3913638089033158,0.5731212623001308,0.4210163604677166,0.6603967008629162,0.7082174317232284,False
A6s,forest,0,0,3,104729,0.35,2,0.35498209004929143,5743,0.3623902352871739,0.530956497280144,0.5030746757840758,0.7120814383860675,0.730678164915689,True
A6s,forest,0,1,3,104729,0.7,2,0.35962098099082795,5743,0.382696389257369,0.5601784347055265,0.4468715180686338,0.6754234262505697,0.7225058442468452,False
A6s,forest,0,2,3,104729,1.0,4,0.37078848288974037,5743,0.4000585660153403,0.5849122618707112,0.3969480831884723,0.6437767627445327,0.7056108602458763,False
C1,forest,0,0,3,104729,0.35,2,0.34888564025985663,5743,0.3650888512226084,0.5322480743093546,0.5006541461816103,0.7099913903709106,0.728631163369399,True
C1,forest,0,1,3,104729,0.7,2,0.34972129386980294,5743,0.3712613720299677,0.5435968718177666,0.4791326340718971,0.6964789343359794,0.7191201300172787,False
C1,forest,0,2,3,104729,1.0,4,0.3641674965418835,5743,0.39797900404709013,0.5831891813812644,0.4004958852029501,0.6468395831696735,0.7022784051955937,False
C2,forest,0,0,3,104729,0.35,2,0.3449382473289815,5743,0.36095770073582883,0.5252246043891161,0.5137457885490794,0.7186734573603931,0.7227122961993787,True
C2,forest,0,1,3,104729,0.7,2,0.3519667552928706,5743,0.3742994521749303,0.5437220219861688,0.4788927719763898,0.6957704382903288,0.7128373237354393,False
C2,forest,0,2,3,104729,1.0,4,0.3645571197583734,5743,0.3979215272132658,0.5776025345969161,0.4119267414878095,0.65375023369031,0.6975404559323717,False
C3,forest,0,0,3,104729,0.35,2,0.3495816890036002,5743,0.3603826139319604,0.5265897142396743,0.5112148597376387,0.7173684450474902,0.7250173322789825,True
C3,forest,0,1,3,104729,0.7,2,0.35266131945974466,5743,0.37380918166834887,0.5458378951991034,0.47482914336981097,0.6930021183572176,0.7142804292110038,False
C3,forest,0,2,3,104729,1.0,4,0.3662065757332077,5743,0.39297925172882353,0.5761388287671867,0.414903444563004,0.6546519534372673,0.7030858251800086,False
E2,forest,0,0,3,104729,0.35,2,0.34646927064239125,5743,0.37538512920107153,0.5473205122655778,0.4719723071402322,0.6918225073472856,0.7167517564398772,True
E2,forest,0,1,3,104729,0.7,2,0.3527594980368879,5743,0.38843372334283893,0.5666081331265106,0.434101088241881,0.6663757803905879,0.7033853624953215,False
E2,forest,0,2,3,104729,1.0,4,0.36737920200907176,5743,0.4085644399547083,0.5975623930325985,0.3705811195735891,0.6260055850380397,0.6879176648489966,False
E3,forest,0,0,3,104729,0.35,2,0.3390030873553742,5743,0.3595990643960205,0.5212111129432653,0.5211487953260874,0.7239548457632665,0.7250303900353718,True
E3,forest,0,1,3,104729,0.7,2,0.34844242160897915,5743,0.37886319323478473,0.5485867704634098,0.4695262345925628,0.6899598922715087,0.7082236317598353,False
E3,forest,0,2,3,104729,1.0,4,0.3631723007089414,5743,0.3960461863892236,0.5727365837119639,0.42179332645395207,0.660005026524488,0.6972863187707209,False
E4,forest,0,0,3,104729,0.35,2,0.34296710603075403,5743,0.36039804755434107,0.5263122355409966,0.511729840290955,0.7185319327504934,0.723150644607921,True
E4,forest,0,1,3,104729,0.7,2,0.3475960166552126,5743,0.38188832837125053,0.5551507223946704,0.45675583643784823,0.6834949918444232,0.7049569939492653,False
E4,forest,0,2,3,104729,1.0,4,0.3668037456624893,5743,0.4079711692459287,0.5918273739296493,0.382604658591574,0.637198588631678,0.6845008259817325,False
G2,forest,0,0,3,104729,0.35,2,0.3474304311758995,5743,0.3696393995141306,0.5354498142849996,0.49462844358527813,0.7058084968987733,0.7265212322700424,True
G2,forest,0,1,3,104729,0.7,2,0.3536520041700794,5743,0.38731697543405197,0.5620546622335195,0.44316008334212875,0.672273703758531,0.712990926462011,False
G2,forest,0,2,3,104729,1.0,4,0.3660078414674476,5743,0.41274331637060424,0.5979670203568227,0.36972843437748915,0.6279159990897069,0.6902824802493477,False
G4,forest,0,0,3,104729,0.35,2,0.345956809551421,5743,0.35975825043272497,0.5270889982597394,0.5102875408128338,0.7168445711919101,0.735652839302368,True
G4,forest,0,1,3,104729,0.7,2,0.3512195363587238,5743,0.3870254128268501,0.5672106308549302,0.4328969612148358,0.6662022132101693,0.719275887864603,False
G4,forest,0,2,3,104729,1.0,4,0.3651908854077991,5743,0.4109942056655099,0.5983825870646947,0.36885209543782194,0.6260761354643656,0.698756314431726,False
G2_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.3483158459971775,5743,0.3641807916868984,0.5292130221890233,0.5063327750454123,0.7131833284610082,0.7232795616682078,True
G2_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.35404334254587055,5743,0.3800664487276291,0.5534944072089515,0.45999258368738816,0.6829040784710524,0.7111057002436217,False
G2_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.36666308109175527,5743,0.40078982175505035,0.5788236209943114,0.4094376689702791,0.6522595871022262,0.6890692828995373,False
G2_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.35141149902730684,5743,0.3656891315008314,0.5312874943084646,0.5024549185160938,0.7108726759547186,0.7182272219431839,True
G2_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.35497884400060004,5743,0.3818533210703393,0.5546781523922333,0.4576803119685092,0.6825920063989585,0.7068900017623604,False
G2_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.3675300677603354,5743,0.4003146412877459,0.5790818764499327,0.40891056550530014,0.6530407004878841,0.6905208063639857,False
G2_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.351708443368852,5743,0.36581166959629713,0.5330818915712988,0.4990883750722729,0.7085398447528951,0.7256074394066265,True
G2_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.35413695347701213,5743,0.38134368601844115,0.5547674110599451,0.4575057580315338,0.6818220638380418,0.7148137783926346,False
G2_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.36952346902442285,5743,0.4023351251212572,0.5842222375464758,0.3983700914746062,0.6451362274615244,0.6971074298867534,False
E3_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.344486794750933,5743,0.36878308705269847,0.533953443542662,0.49744912450919887,0.7078943513605659,0.7242939618594191,True
E3_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.35262541806480124,5743,0.38520828459686723,0.5584401306730706,0.45029904606692084,0.6771607005915596,0.70975619900546,False
E3_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.36842781815117276,5743,0.408249579710704,0.5899624018088263,0.38648961207281707,0.6373734229673998,0.6906983912088271,False
E3_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3488215214653424,5743,0.36158389044248873,0.52653172534615,0.5113225053981574,0.7170125971645025,0.728744863199001,True
E3_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3503519978947023,5743,0.3794791058847682,0.5532246011801161,0.4605189187104495,0.6835182589123222,0.7147649301421718,False
E3_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.36582298811884373,5743,0.40519169398925964,0.5884022745834063,0.389730119203873,0.6392888645756974,0.6945769613523837,False
E3_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.34838660429649876,5743,0.3638307552269156,0.5289890511918658,0.5067505415747857,0.7142525945613958,0.7277288269573658,True
E3_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.3530090968397745,5743,0.38559556033570586,0.5606938419104791,0.44585320840913645,0.6747911515991699,0.7096110742526609,False
E3_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3666088630828841,5743,0.4061976687312875,0.5909064285926962,0.38452462713318547,0.6353997485236028,0.6951609505043077,False
E2_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.35153202007744255,5743,0.3655639241971203,0.5345357826771405,0.49635234488241287,0.707734519115236,0.7189793869235389,True
E2_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.3531769646897849,5743,0.38821144942075336,0.563106048617606,0.44107487161979997,0.6721384550686413,0.7010142896150932,False
E2_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.3709260962465285,5743,0.41235627950455,0.5985121848629729,0.36857867760041907,0.6257286978823653,0.6831382948106814,False
E2_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3475470258906763,5743,0.36349339833280386,0.5304567007360533,0.5040097605525476,0.7130187171533107,0.7196868114985959,True
E2_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3537304720958204,5743,0.38451342184848486,0.559303686720458,0.44859764752337683,0.6764366751848128,0.7073662523150965,False
E2_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.36945719015674144,5743,0.40988980978608014,0.5960492005397187,0.37376480725509753,0.6299011326557583,0.6878535818324659,False
E2_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3499321121754717,5743,0.36434472345854285,0.5319161758926724,0.5012767146145489,0.7113383375592942,0.7219440316552301,True
E2_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.352790241372754,5743,0.3864089994638164,0.5621300090682042,0.4430107778022869,0.673250767460035,0.7056563777087069,False
E2_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3685178231796077,5743,0.41327330551531005,0.6018324010826432,0.3615536901083799,0.6224826974456847,0.6860458324529825,False
E4_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.3459823764245033,5743,0.3650243912780348,0.532180431796237,0.5007810601668958,0.7113047426556328,0.7220059629916727,True
E4_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.3493792650731459,5743,0.3838249693223726,0.5605758252408299,0.4460864611089217,0.6759158192023348,0.70910343355086,False
E4_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.3692699063078606,5743,0.406692060262028,0.5906934857078764,0.38496814062390927,0.6380661809216595,0.6852404386172258,False
E4_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3449762729718433,5743,0.3674178219300184,0.5364702162930933,0.49270044397559976,0.7064037470197255,0.7198244824450598,True
E4_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3477202084215789,5743,0.3831660060185677,0.5589773854535239,0.4492408430047916,0.6778198690563325,0.7067325648466595,False
E4_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.36847237410165684,5743,0.405127662550041,0.588446662457491,0.38963804068701313,0.6403392279474129,0.6872446083258202,False
E4_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3425623141567394,5743,0.3635934251975745,0.5309539168015542,0.5030795059426687,0.7128444333688028,0.722847993743387,True
E4_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.34749988225913553,5743,0.37908727308572704,0.5524260017337336,0.46207531491266807,0.6864441001520556,0.7092555559447562,False
E4_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3688168489039174,5743,0.40517766805408717,0.5879081102259854,0.39075474810002375,0.641521565667334,0.6886555173217724,False
G4_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.34955118052274664,5743,0.37111294727452016,0.5388247791006389,0.4882376056427443,0.7024838819228529,0.7225645642475257,True
G4_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.358301251498359,5743,0.3891036440681292,0.5619772728154927,0.4433134155825751,0.6722229186772458,0.7094175603015992,False
G4_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.36948993335152813,5743,0.4081673437111489,0.5899967577573495,0.3864181555021503,0.6375708339773037,0.693447099217097,False
G4_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3487831319003531,5743,0.3690885404284903,0.5336278404699922,0.4980618454122928,0.709019587069057,0.7191288418919922,True
G4_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3533791286816108,5743,0.3847616903448613,0.5576007666933207,0.45195026130665383,0.678570776223118,0.7100987910844111,False
G4_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.36699613156971567,5743,0.4054708534040744,0.5869580118012245,0.39272231826888804,0.6419153177097581,0.6926990622497392,False
G4_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3468684883779659,5743,0.36489016664307206,0.5309032879462531,0.5031742686537237,0.7119979686815548,0.7255992339194218,True
G4_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.3529614971074118,5743,0.3849865053127286,0.5613975116832272,0.4444614291440433,0.6733732491695157,0.7145698907794119,False
G4_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.36760045643930167,5743,0.4030110459701827,0.5849019859481062,0.3969692722138809,0.6439208053722894,0.700474815405761,False
S1,forest,0,0,3,104729,0.35,2,0.38826381857786435,5743,0.4151595430554766,0.5795927605780261,0.40786715029940124,0.6695744793730347,0.7093872100532262,True
S1,forest,0,1,3,104729,0.7,2,0.39086221223872514,5743,0.4039491605315479,0.5660323019429119,0.4352507246055579,0.6797628165319319,0.7127321369356562,False
S1,forest,0,2,3,104729,1.0,4,0.39036592532449665,5743,0.3958471614157533,0.5586571465289935,0.44987172361676486,0.6867000706543759,0.7169598061226667,False
S2,forest,0,0,3,104729,0.35,2,0.36921982994364944,5743,0.39187087713716207,0.5721236642355033,0.42303021095755033,0.672130213433229,0.7078402454918197,True
S2,forest,0,1,3,104729,0.7,2,0.3763704374450672,5743,0.40952390614153245,0.5921459744592746,0.3819397504200336,0.6493192783847439,0.6918623993803662,False
S2,forest,0,2,3,104729,1.0,4,0.38444761847916525,5743,0.42114984445667397,0.6085328555009404,0.3472583676390707,0.6209311242112776,0.6827735561551904,False
S3,forest,0,0,3,104729,0.35,2,0.39283328135731715,5743,0.42481885445314355,0.6025026521184105,0.3601308435380489,0.638577987428587,0.7024280261421311,True
S3,forest,0,1,3,104729,0.7,2,0.3936106797994098,5743,0.40428172165066145,0.572948191077249,0.4213659907574755,0.6691971416355841,0.7188414559138678,False
S3,forest,0,2,3,104729,1.0,4,0.39357638395671857,5743,0.3993279881707368,0.5709930990432602,0.4253082410375104,0.6698463553361914,0.7210162959488813,False
S4,forest,0,0,3,104729,0.35,2,0.3926196728678654,5743,0.4085500007043587,0.5743489069533197,0.41853329979670584,0.6726200603889906,0.7143539683397362,False
S4,forest,0,1,3,104729,0.7,2,0.3904225781983924,5743,0.4003406210796857,0.5641941714818136,0.43891269693438795,0.680534774006937,0.7202080111105886,True
S4,forest,0,2,3,104729,1.0,4,0.39539069546649974,5743,0.39840862660215787,0.5641774778594099,0.43894589983323073,0.6776491108120518,0.7147131963535798,False
S5,forest,0,0,3,104729,0.35,2,0.38119438689784035,5743,0.3986680094946757,0.55394966064933,0.459103897790468,0.6995160965000989,0.7183579578543328,True
S5,forest,0,1,3,104729,0.7,2,0.3869412369393863,5743,0.3977902332861102,0.5576242512470762,0.45190409575109336,0.6887682458853448,0.7169949438123233,False
S5,forest,0,2,3,104729,1.0,4,0.39232701910961054,5743,0.3947911731260705,0.5584508281438053,0.4502779857388137,0.6851196733532903,0.7189566859874116,False
S4_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.392228040049891,5743,0.4036770054188655,0.5658273156876428,0.43565969376393276,0.6824274567187514,0.7132632114188406,True
S4_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.3922408976319733,5743,0.39947793194620146,0.5615789850192883,0.44410221226080693,0.6842694675552902,0.715201290126271,False
S4_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.397491040246921,5743,0.396200970776361,0.562992558335245,0.4413001442077529,0.6784280496904196,0.7158783673683725,False
S4_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3945015297599839,5743,0.40623191235033934,0.5685301720149899,0.4302553103351987,0.6796673993591225,0.7089131988317958,True
S4_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3950693884306109,5743,0.3974495375298647,0.5587406743412479,0.4497072060880386,0.6862293306281211,0.7115148792259411,False
S4_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.3971465167256523,5743,0.39266499869662697,0.5569658290730214,0.45319767450073345,0.6861680395938261,0.7148676701364314,False
S4_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.39165726397902817,5743,0.4023747273618037,0.5647828174039164,0.4377412773503001,0.6849428612143776,0.7185739764408242,False
S4_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.38969499675392977,5743,0.39705169760708936,0.5611629062397488,0.44492564616468566,0.6844944034558778,0.7191692876462724,True
S4_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3952977626273104,5743,0.39469570445465796,0.5616535538205301,0.4439545736031033,0.6810562056153298,0.7211606825260803,False
S5_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.38701249231193663,5743,0.4070616157720385,0.5688315650412804,0.42965107646832723,0.6827365105324255,0.7148031237415567,True
S5_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.3904944307735104,5743,0.4022419242958409,0.5647703308652039,0.43776613854466395,0.6822987924613413,0.7170201950752869,False
S5_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.39625522076423053,5743,0.3998781495278688,0.5664296585480346,0.43445753445992785,0.6769739567704652,0.7170271811266479,False
S5_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.38950959829424425,5743,0.4035501491017745,0.5626662710257494,0.4419475554185779,0.6894186164660647,0.7166128405495281,True
S5_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.39223281448127684,5743,0.39922754883725897,0.5605582343667121,0.4461212241865121,0.6861213427429234,0.718326689834515,False
S5_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.3937868683813526,5743,0.39234301059442234,0.5549726503429993,0.4571042862698661,0.6901182990422754,0.7210661427011318,False
S5_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3901856328673206,5743,0.4065083214797406,0.5693097919511506,0.4286916681811054,0.6804482694092009,0.7163868797268563,True
S5_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.3929249038727358,5743,0.3998549992905543,0.5633690416414853,0.4405526689693632,0.6815508768167092,0.7181040091390951,False
S5_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.39346656409798764,5743,0.38745227992956993,0.5508710216256576,0.4650993758251659,0.6935897596640205,0.7250982448741486,False
B0_trivial,mean,0,0,3,104729,0.0,0,0.7225140945164015,5743,0.7156825323305965,1.0078191317850875,-0.7903520895381293,,,True
B1_ridge_A2,ridge,0,0,3,104729,1.0,0,0.4264540060960571,5743,0.3608331345471137,0.5190819388238608,0.525053067872285,0.727277072858606,0.7302615991719903,True
B1_ridge_A2,ridge,0,1,3,104729,10.0,0,0.42776463658908814,5743,0.3601473423254703,0.5183113889288551,0.5264620888744602,0.7290683693076435,0.7308190651561627,False
B1_ridge_A2,ridge,0,2,3,104729,100.0,0,0.44054001177534113,5743,0.36990786183783586,0.5248509762635268,0.5144373541307157,0.724887296207468,0.7200751560826797,False
B2_ridge_A5,ridge,0,0,3,104729,1.0,0,0.45061326215411923,5743,0.4066942519532067,0.5727320979660755,0.42180238359514144,0.6658134133132947,0.6771319156211097,True
B2_ridge_A5,ridge,0,1,3,104729,10.0,0,0.45063990684585375,5743,0.40331769248840244,0.5702029773311055,0.4268976202058321,0.666250135171431,0.6790723191977317,False
B2_ridge_A5,ridge,0,2,3,104729,100.0,0,0.45661194789906795,5743,0.4051255580161319,0.5694414088283538,0.428427479819955,0.6612357939034448,0.6693720659220473,False
A0,forest,1,0,3,114736,0.35,2,0.6513743071193793,5783,0.681088853682641,0.9909925540347919,-0.6888422928770943,0.20081380300913013,0.17415811655947738,True
