outer_fold,ablation,n_rows,mae,rmse,r2,pearson,spearman
0,A0,956,0.30739411733392263,0.581040162607295,-0.23372507036889556,-0.07753306635963443,-0.09465626641498881
0,A1,956,0.39032849151074933,0.5138162645475386,0.03523446682860909,0.7136410132776914,0.4123675225605862
0,A2,956,0.41990839567040655,0.5831620800226957,-0.2427524767541358,0.5536688420479717,0.3356783031311664
0,A3,956,0.42486135871206376,0.549897318823411,-0.10501783859494895,0.646479943927733,0.31259814960222493
0,A4,956,0.4192759034121245,0.5746575120192124,-0.2067693219639526,0.5580344885185664,0.33229050616515776
0,A5,956,0.4125759671884241,0.5579880253102861,-0.13777357353584563,0.5722208397419689,0.33667553369972214
0,A6,956,0.4160282124156728,0.561055458173625,-0.15031734443374267,0.5644247819223234,0.3257903255406035
0,A2+D1,956,0.41805145054388265,0.5709202400109552,-0.1911239690697586,0.5606824538126458,0.3356539937187549
0,A2+D2,956,0.42265334659153236,0.5811725441481208,-0.23428730699762124,0.5513290322196137,0.32921480795328584
0,A2+D3,956,0.41579079678258596,0.5751144765765822,-0.2086893179715792,0.5594562599493774,0.33671558342902475
0,A2+D4,956,0.41905514858669407,0.5781945388861786,-0.2216704113495649,0.5582973390710633,0.3389279379712023
0,A2+D5,956,0.4207748890857703,0.5811419915348537,-0.2341575358585919,0.5578459121366366,0.33510106017373437
0,A5_SHUFFLED_s1009,956,0.42041322705240886,0.572876061602938,-0.19929889843750015,0.5556983148618735,0.3260061192733621
0,A5_SHUFFLED_s2017,956,0.42520933154452023,0.5790193104545011,-0.2251582259287086,0.5489067274110113,0.3316076167464455
0,A5_SHUFFLED_s3019,956,0.417136567133402,0.5660721795487258,-0.17098061988182467,0.5616431908328514,0.3295165165268046
0,A5s,956,0.40785427276678066,0.5513271368152673,-0.11077174362977171,0.5710000362025094,0.3396613773795661
0,A6s,956,0.40750651187760983,0.5544321650410892,-0.12331852234567875,0.5624805819008767,0.33859357060236533
0,C1,956,0.4179851300869645,0.5620467980006867,-0.15438597201328386,0.5629561343421017,0.32091833178858503
