exp_id,Extractant_Name,Extractant_Concentration_M,Acid_Name,Acid_Concentration_M,Solvent_Name,Metal_Name,Metal_Oxidation_state,Metal_Concentration_mM,Phase_Modifier_Name,Phase_Modifier_Concentration_M,Holdback_Agent_Name,Holdback_Agent_Concentration_M,Extractant_SMILES,Extractant_inchi,ini_comp,Acid_Concentration_Organic_M,f_Solvent_Name,f_Metal_Concentration_mM,DOI,entry_author,addition_date,obsDvalues,obsDvaluesValue,obsTotalEnergiesUnit,obsTemp,obsTempsValue,obsTempUnit,Contact_Time_min,Shaking_Time_min,Radiolytic_Dosage_kGy,comments_obsType,comments_description,volType,volValue,thirdType,thirdValue
2379,TODGA,0.03 M,HNO3,5 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:18,Distribution Ratio,0.0335,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2380,TODGA,0.2019 M,HNO3,3 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:18,Distribution Ratio,1.1648,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 nan nan extraction:nan,,,,
2381,TODGA,0.0998 M,HNO3,3 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:18,Distribution Ratio,0.3274,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2382,TODGA,0.0698 M,HNO3,3 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:18,Distribution Ratio,0.178,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2383,TODGA,0.0499 M,HNO3,3 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:18,Distribution Ratio,0.1003,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2384,TODGA,0.03 M,HNO3,3 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:19,Distribution Ratio,0.0415,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2385,TODGA,0.1986 M,HNO3,1 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:19,Distribution Ratio,0.6198,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 nan nan extraction:nan,,,,
2387,TODGA,0.1492 M,HNO3,1 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:19,Distribution Ratio,0.2857,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2392,TODGA,0.1002 M,HNO3,1 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:19,Distribution Ratio,0.1085,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2393,TODGA,0.0698 M,HNO3,1 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:19,Distribution Ratio,0.0378,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2394,TODGA,0.0499 M,HNO3,1 M,n-Dodecane,Sr,III , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1080/07366290601169352,Aurora Clark,2024-12-16 21:51:20,Distribution Ratio,0.0174,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig7 tracer nan extraction:nan,,,,
2462,TDDGA,0.1 M,HNO3,1.9551 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,1.6083,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2463,TODGA,0.301 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,21.3908,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2464,TDDGA,0.1 M,HNO3,0.0997 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,0.003,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2465,TDDGA,0.1 M,HNO3,0.2121 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,0.0052,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2466,TDDGA,0.1 M,HNO3,0.3048 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,0.0074,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2467,TDDGA,0.1 M,HNO3,0.5178 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,0.0214,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2468,TDDGA,0.1 M,HNO3,1.0174 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,0.1698,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2469,TDDGA,0.1 M,HNO3,1.4433 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,0.636,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2470,TDDGA,0.1 M,HNO3,2.9617 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,2.2942,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2471,TDDGA,0.1 M,HNO3,5.994 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-,"HNO3, TDDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:25,Distribution Ratio,0.4741,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2478,TODGA,0.1 M,HNO3,4.7216 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,1.526,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2480,TODGA,0.1 M,HNO3,2.8202 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,3.9489,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig1 nan nan extraction:nan,,,,
2481,TODGA,0.1 M,HNO3,2.0185 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,2.0109,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig1 nan nan extraction:nan,,,,
2482,TEHDGA,0.1 M,HNO3,0.1205 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,0.0045,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2483,TEHDGA,0.1 M,HNO3,0.1997 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,0.005,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2484,TEHDGA,0.1 M,HNO3,0.505 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,0.0072,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2485,TEHDGA,0.1 M,HNO3,0.989 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,0.0129,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2486,TEHDGA,0.1 M,HNO3,1.4015 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,0.0298,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2487,TEHDGA,0.1 M,HNO3,1.9319 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,0.2225,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2488,TEHDGA,0.1 M,HNO3,2.3409 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,1.1238,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2489,TEHDGA,0.1 M,HNO3,2.9857 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:26,Distribution Ratio,2.9114,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2490,TEHDGA,0.1 M,HNO3,4.6117 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,0.9939,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2491,TODGA,0.01 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,0.0167,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2492,TODGA,0.0201 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,0.0699,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2493,TODGA,0.0522 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,0.7693,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig4 nan nan extraction:nan,,,,
2494,TODGA,0.1 M,HNO3,3.4647 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,4.0997,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig1 nan nan extraction:nan,,,,
2495,TODGA,0.1 M,HNO3,2.9428 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,3.8296,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2496,TODGA,0.1 M,HNO3,1.9268 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,2.0171,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2497,TODGA,0.1 M,HNO3,1.3286 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,0.6754,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig3 nan nan extraction:nan,,,,
2504,TODGA,0.0091 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,0.0175,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2505,TODGA,0.0103 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,0.021,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2506,TODGA,0.0195 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:27,Distribution Ratio,0.0865,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2507,TODGA,0.0484 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,0.7012,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2508,TODGA,0.1025 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,4.0116,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
2509,TODGA,0.1938 M,HNO3,2.9 M,n-Dodecane,Sr,II ,1.4 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-120024552,Aurora Clark,2024-12-16 21:51:28,Distribution Ratio,13.4558,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2 nan nan extraction:nan,,,,
