exp_id,Extractant_Name,Extractant_Concentration_M,Acid_Name,Acid_Concentration_M,Solvent_Name,Metal_Name,Metal_Oxidation_state,Metal_Concentration_mM,Phase_Modifier_Name,Phase_Modifier_Concentration_M,Holdback_Agent_Name,Holdback_Agent_Concentration_M,Extractant_SMILES,Extractant_inchi,ini_comp,Acid_Concentration_Organic_M,f_Solvent_Name,f_Metal_Concentration_mM,DOI,entry_author,addition_date,obsDvalues,obsDvaluesValue,obsTotalEnergiesUnit,obsTemp,obsTempsValue,obsTempUnit,Contact_Time_min,Shaking_Time_min,Radiolytic_Dosage_kGy,comments_obsType,comments_description,volType,volValue,thirdType,thirdValue
3117,TODGA,0.0344 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,0.6175,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3118,TODGA,0.193 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,8.3405,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3119,TDGA,0.07 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,C(C(=O)O)SCC(=O)O,-,"HNO3, TDGA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,1.1099,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3120,MIDOA,0.048 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, MIDOA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,20.8167,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3121,MIDOA,0.01 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, MIDOA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,3.8467,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3122,MIDOA,0.0191 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, MIDOA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,7.7739,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3123,MIDOA,0.0303 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, MIDOA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,13.1766,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3124,TODGA,0.02 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,0.275,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3125,MIDOA,0.0592 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, MIDOA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,28.5701,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3126,MIDOA,0.0999 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, MIDOA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:17,Distribution Ratio,49.5748,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
3134,MIDOA,0.005 M,HNO3,0.2 M,n-Dodecane,Tc,VII , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, MIDOA, Tc, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:18,Distribution Ratio,1.8593,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2c nan nan extraction:nan,,,,
