extractant,target,cell_mean,cell_pooled,cell_pairpooled
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,26cbed1ed70886fe,0.2855481201620399,,0.3101748028204761
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,27060368c02ab464,0.2808823539766238,,0.2985006417920831
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2b26c5cb857798ec,0.27506811461774683,,0.28994565917382326
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,34036c3b224f37de,0.3444211476639556,,0.3087975442242986
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,40257a80e298d1e7,0.1982828242692112,,0.2724585716595636
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,417462f881b93736,0.2015693998936735,,0.2015693998936735
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,43615d8a80044b19,0.6784261740894936,,0.5484935038708455
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,492b7bdb48f08e41,0.7154213137383468,,0.48388837559741643
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,4fcbabe856178b53,0.293093774479226,,0.32324255413582037
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6d2db02e8c8d2145,0.40061319164581277,,0.40061319164581277
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,754e9dee83f16dd1,0.7532966930622065,,0.5070159744631797
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,99c8495117d32d72,0.3206631667130196,,0.3206631667130196
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,a1364f38e19a30c6,0.25019296363039206,,0.3065678897433366
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,a1da294020dc650f,0.25408968753159944,,0.2236497865986525
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,ac59b211ab998989,0.3437822197877717,,0.3059635761544846
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,accd65ebb9e6d5bd,0.2658956574668394,,0.2819020142137862
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,ad16fef01adc5432,0.3966944401254445,,0.4772828962490179
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,b4fd2a49bcbf3d25,0.47979335802657713,,0.4325613688120303
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,d107e225e8d2b292,0.9526022229302882,,0.6344725539478441
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,e0636d7b6780bb2a,0.24425453094034177,,0.1605002190591244
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,e9d3da7afd6b290d,0.26773348301987954,,0.2831602923425481
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,180c0a7827d406e0,0.150234314088327,,0.15023431408832702
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,372778033811af53,0.40255781524232875,,0.33575474717878223
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,71f1d37fa44d6ef0,0.3455267458793648,,0.26827100945208443
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,77428ad94822a7d6,0.16710554867612,,0.16710554867612
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,80b108c560581bbc,0.26622880144657135,,0.26622880144657135
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,818f1d78902d2a6d,0.11814641920404549,,0.1181464192040455
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,a1d1bb9061317e70,0.26003258863421197,,0.2600325886342119
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,b3438d0b792d8a58,0.1191329587096445,,0.1191329587096445
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,bd699b6a4b2c634b,0.23759613839813698,,0.237596138398137
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,d5e6b9dc02e2364e,0.20262937531355468,,0.20262937531355465
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1d24c65c4467674c,0.0854037973178699,,0.08540379731786991
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,24e25ef33361b113,0.08658188491222629,,0.08658188491222629
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,26c34ebae098cb88,0.14115590259333563,,0.14115590259333563
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,867065d232568bc2,0.11817898049518638,,0.11817898049518638
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,bd3fc29ffabf7ddb,0.10482464691412602,,0.104824646914126
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0b799dd83f93411e,0.09720677115552187,,0.09720677115552187
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,124db139bedffacf,0.09251019914800061,,0.09251019914800061
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,3983850cd373720d,0.09343395386140205,,0.09343395386140203
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,4759cae892250232,0.10026324562382577,,0.10026324562382577
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,4998005b3d3757a8,0.09720627474873583,,0.09720627474873583
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,4c5b14e536cc1334,0.11758282407235293,,0.11758282407235295
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,526c53b206ce2492,0.13671059182432,,0.13671059182432
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,5b0255daf759f446,0.12470726894948791,,0.12470726894948791
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,61603b00599eb0d5,0.11732442363872794,,0.11732442363872794
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,63d11bbb7d28eb4c,0.11692302390353596,,0.11692302390353596
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,73b19eb785eed129,0.09711197278688781,,0.09711197278688781
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,80c76967ecfe2dc2,0.1055486698270132,,0.10554866982701319
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,830861fddf3571ee,0.09901109640108202,,0.09901109640108202
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,a00500e26347bc0e,0.1723129690509802,,0.1723129690509802
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,c03f1b0e1f75ae1a,0.14537867995263326,,0.14537867995263326
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,cb4273c993344634,0.09272573054731816,,0.09272573054731816
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,d2ff63c7d43f2890,0.30036155803718073,,0.30036155803718073
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,d4c1e23a091d0960,0.3271444421887976,,0.3271444421887976
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,e4ee526bda3920c2,0.2033426374954911,,0.2033426374954911
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,e4ff4ed289f6bac3,0.12072713618069916,,0.12072713618069919
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,05a73c87538dea60,0.11268384713983132,,0.11268384713983132
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,121733ad19650ea3,0.12398318549697959,,0.12398318549697959
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,259e68bb986bb484,0.17369814876137438,,0.17369814876137438
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,3036e4501bafe469,0.1646298396781038,,0.1646298396781038
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,441f7ec26db26341,0.13364526993876003,,0.13364526993876003
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,7116690484a80f02,0.13811598563895608,,0.13811598563895608
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,7a1bd3c43d402b71,0.13552273367882817,,0.13552273367882817
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,7eb305c480cbd81c,0.11891641048804652,,0.11891641048804652
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,86b7dbca3f1859b3,0.11365675264391187,,0.11365675264391187
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,933a525b1e59cce1,0.15783883729445908,,0.15783883729445908
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,aecd3ccb7d054807,0.1226773474317794,,0.1226773474317794
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,d03955e5b6e2a037,0.11268384713983132,,0.11268384713983132
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,f05bea29ca56cbf9,0.251920138796356,,0.251920138796356
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,f12454cc3399cc0a,0.2800641284713409,,0.2800641284713409
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,03d73939b53041d6,0.1274762769742912,,0.14269323729804034
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,05c3538c00451781,0.3467437159914191,,0.3467437159914191
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,070747aae4dc989c,0.5667057258533957,,0.5773224491475608
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,070f43b8e6fa53cc,0.08978927875404555,,0.08978927875404555
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0711104e8af2bd43,0.11514094965500385,,0.11514094965500385
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0973c72a8ec4d510,0.16714777188222257,,0.16714777188222257
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,099cafc95a99e1db,0.5484775494836331,,0.5484775494836331
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0abbcf420e23e3c7,0.2725513967277109,,0.2885263331343827
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0cf584c973b138fa,0.28137042170787324,,0.19027642252864002
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0e0915921cb03b61,0.08938393873548123,,0.08938393873548123
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0f586242f57f20f6,0.386332864554815,,0.36529685355456937
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1052c7804a84fd4c,0.3236371281005084,,0.24600204451989285
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,10ca3ef9ac6e7fb0,0.341763293022061,,0.23636982925112143
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1651b0a3bd1a4142,0.3597064764598248,,0.2867040213903221
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2a41f3ebef788345,0.18196585047894068,,0.18196585047894068
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2a8b4d6487a26c27,0.36510443786548463,,0.2920528222230708
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2ac1b0d9b7b83726,0.25287796327969864,,0.25287796327969864
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2b9cc1a4fc46c0df,0.11848820605506874,,0.10611711629657805
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,2e7197a7efd242c9,0.2958181322816841,,0.3170987596329347
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,30c8114cc055d4b0,0.669375805689775,,0.4699115948857094
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,37d3f22ee01322f7,0.442097730385168,,0.442097730385168
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,3d131164e9134388,0.8887504878269215,,0.8887504878269215
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4315ec27cd357b25,0.1739981068891591,,0.1739981068891591
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,44012938119033a5,0.31932461721933236,,0.3147118992898833
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4481c5627928131d,0.20523716475571827,,0.20523716475571827
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,459b90da32d12340,0.4412571331851598,,0.3998511564564795
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,472fc6d9059f3c8e,0.11150166911429717,,0.10842951721677342
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4abc313a070a9a28,0.5996665808068887,,0.7772045711875237
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4ae2a0e0a04e22fc,0.33850362742140483,,0.28711748405435994
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4cb2ffb4332ca124,0.351286213744414,,0.29058388909885663
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,4e816bdc993aa716,0.3707752073131284,,0.38255027691746757
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5169c377777d282b,0.32224688281879166,,0.31550869401387066
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5add2b02243710d8,0.18879885503220084,,0.18879885503220084
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,61f97ff8feb9afab,0.292326547457485,,0.30739818662362994
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,652810ec40425074,0.31272509343256977,,0.3057825630110974
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,658588ea845cbbcd,0.11591550832474036,,0.1114760016645531
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6b4bf3c0659fff4c,0.4685076323597833,,0.6367511166833987
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,74533b00ce755709,0.38262817585948644,,0.41947066796954285
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,76711e79e2ec01ef,0.2829039287148153,,0.2793485351848363
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,7a8033cd695a09db,0.4384174787091974,,0.4704867918221663
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,7aec532eedbe347b,0.1250572495165606,,0.1250572495165606
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,8226bcd57b08d4d8,0.3819651178060198,,0.3092399424880682
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,82698a4f2e790a6d,0.08738318571964265,,0.08738318571964265
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,85fadbeefe51dede,0.37435250605162473,,0.406279856909066
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,86753032d9fa008d,0.4359799116782293,,0.2894022216095462
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,9171eebe4dc639c6,0.36491855591654176,,0.4154997006504421
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,929b2959e4085af9,0.3757109871975855,,0.2810497940064948
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,953982f25eb9e94b,0.7690960677187426,,1.017288697472193
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,9c591c4879c888e6,1.382430050730672,,1.382430050730672
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,9dc40db146f97226,0.6447731356940852,,0.4771722637996595
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,9f969f90406c97a4,0.29431165696391093,,0.3122991783279607
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,af971a0b699f29ae,0.27495869231555325,,0.28911950222574295
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,b05b2b6bc2a58cde,0.18879885503220084,,0.18879885503220084
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,b7bc69fc789d9b76,0.3605203545808502,,0.30297165667611037
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,b88c40d83066f30e,0.28704659237253183,,0.28704659237253183
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,baac03fd9286c92d,0.6698809358212283,,0.6686237925179379
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,babf32ba697c93fe,0.40258181925187647,,0.40258181925187647
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,c10ed3995524f655,0.16765521486591575,,0.16765521486591575
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,c76f680dd1db3efb,0.11374703520836726,,0.11374703520836726
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,ca38ba3a8898a577,0.331392870308176,,0.3669448857753927
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,cfb0cf901791360b,0.08851412936061746,,0.08851412936061746
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,d4654555019558c8,0.5620238881921531,,0.7352212882549224
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,e29c1cf41e785a94,0.43690913854992447,,0.45891075479167903
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,e492acad0936b2a0,0.365870868484239,,0.38326462162158687
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,e72207fd3b60a738,0.3712153792386343,,0.27014039889846797
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,e7db5fe739b82aaa,0.16195379936418414,,0.16195379936418414
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,eca00c5272e79ac3,0.08978909220189378,,0.08978909220189378
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,ee5f0a21fa37baaf,0.17404893663866433,,0.17404893663866433
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,ef0fb6c09176b30a,0.22694739293518373,,0.22694739293518373
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,ef98d769b40a6680,0.18101067632659437,,0.20189709244673026
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,f1cc02a92c08ce5a,0.33026516787074073,,0.25291757919374147
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,f76d16dc48d41e27,0.30903314564591117,,0.3619762642704576
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,fb395fc20ad441b8,0.22993590080569998,,0.14118251911043636
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,fc3b90c2ca040eec,1.056675671417952,,1.056675671417952
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,01ee039385fc7c75,0.1597123955532259,,0.1673946189594667
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,029b985df55ed873,0.6300543304446092,,0.8515022772294824
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,04eecc879c91a669,0.1203010542252494,,0.1203010542252494
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0656e632ce1a7169,0.42363249536584796,,0.5085325907545626
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,06bdf21af7ecb9fc,0.09964518359151711,,0.09964518359151711
