arm,seed,policy,form,lam,k,n_ext,n_rows,n_rows_free,n_draws,macro_mae,macro_mae_draw_sd,macro_mae_free,pooled_mae,pooled_r2,macro_r2_median,dispersion_ratio,sign_acc,reject_frac
A2_refit_TP,262147,adjacent,trend,0.1,10,32,6362.0,5977.2,20,0.22397441653528288,0.009848056441911678,0.2533760833669201,0.36213370222117613,0.44519543541128953,0.6429810689822092,0.8600302755934152,0.8591873624646338,0.184375
A2_refit_TP,262147,adjacent,trend,0.3,1,32,6362.0,5977.2,20,0.3316174350482244,0.016681564842810716,0.3763689685804374,0.4292068052761155,0.3281927719622341,0.37812106245786775,0.7377743764015455,0.853850990254637,1.0
A2_refit_TP,262147,adjacent,trend,0.3,2,32,6362.0,5977.2,20,0.32773265270045926,0.019299693890363016,0.35944182516625933,0.419333611986039,0.34919902720211426,0.3870788051421522,0.749453600326518,0.8534658912291733,0.696875
A2_refit_TP,262147,adjacent,trend,0.3,3,32,6362.0,5977.2,20,0.3131147965961039,0.015491045133203972,0.3432061690250846,0.4058214660078853,0.3824341442196241,0.43194026564322263,0.7642853351504517,0.8538902860735618,0.5859375
A2_refit_TP,262147,adjacent,trend,0.3,5,32,6362.0,5977.2,20,0.2871792780112389,0.016248112758129565,0.3219135200267364,0.39240522563727676,0.4133607661558726,0.44348604647956885,0.7849594989866436,0.8539295818924867,0.45625
A2_refit_TP,262147,adjacent,trend,0.3,10,32,6362.0,5977.2,20,0.23757247028149955,0.00945707791392738,0.26890671396453947,0.366834594574215,0.4607977771234692,0.5463608229951373,0.801933965056295,0.8580242062244577,0.184375
A2_refit_TP,262147,adjacent,trend,1.0,1,32,6362.0,5977.2,20,0.33351584129305684,0.006820121904374496,0.3835223917994947,0.4341695029820447,0.3176661319545838,0.3923926922336848,0.7295424515568243,0.853850990254637,1.0
A2_refit_TP,262147,adjacent,trend,1.0,2,32,6362.0,5977.2,20,0.3291208132106769,0.009547704310709079,0.37109689836448234,0.426705441847809,0.3370206208287471,0.3942589012354687,0.7294456883256555,0.8542125117887457,0.696875
A2_refit_TP,262147,adjacent,trend,1.0,3,32,6362.0,5977.2,20,0.31898222777596935,0.010923639674009257,0.3584483620076405,0.4183629765632818,0.35801948495596814,0.4063462746348521,0.7326905787284521,0.8546604841244891,0.5859375
A2_refit_TP,262147,adjacent,trend,1.0,5,32,6362.0,5977.2,20,0.3003235398742442,0.013532187653199163,0.34014533264513724,0.40657171203903575,0.38568948431267625,0.4336816161626788,0.7416706936848649,0.8552577805721471,0.45625
A2_refit_TP,262147,adjacent,trend,1.0,10,32,6362.0,5977.2,20,0.26554371017721246,0.009405724387643748,0.3018498013700046,0.3857170080129295,0.43161466710247387,0.48348823292094545,0.748760180055818,0.8566488525620874,0.184375
A2_refit_TP,262147,adjacent,trend,3.0,1,32,6362.0,5977.2,20,0.3363180224295347,0.002711785966405542,0.3888927418197667,0.4371846366892417,0.3098227302598182,0.39555349253058725,0.729104367531064,0.853850990254637,1.0
