arm,policy,form,lam,k,macro_mae,macro_mae_free,pooled_mae,pooled_r2,macro_r2_median,dispersion,sign_acc,reject_frac,n_rows,n_rows_free,n_ext,k0_macro_mae,k0_macro_mae_free,k0_pooled_mae,delta
A2_refit,adjacent,affine,1.0,2,0.30974863019039256,0.34789055563077154,0.4166860612359281,0.3564847004321857,0.4310740670040897,0.7468554573947401,0.8440710468406161,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.02997983270628557
A2_refit,adjacent,affine,1.0,3,0.3018332728233156,0.3390052949071113,0.4099149843330549,0.3724881889941706,0.4332098818564531,0.742418753090261,0.8484234517447344,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.03886509342994582
A2_refit,adjacent,affine,1.0,5,0.2887362364016856,0.32518288731644207,0.40311314567059436,0.3867456606039526,0.4536370335081542,0.7383053756133477,0.852657969192078,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.052687501020615035
A2_refit,adjacent,affine,1.0,10,0.27134630972332074,0.3063515030232904,0.3930573337048191,0.40707876956975353,0.49069835746635776,0.7264885633431176,0.8591590694750078,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.07151888531376671
A2_refit,adjacent,affine,3.0,1,0.3212329001868832,0.3655846020894794,0.42557985074077953,0.3294615758615606,0.42252826330045057,0.7425158576087254,0.8501618987739704,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.012285786247577701
A2_refit,adjacent,affine,3.0,2,0.31434975477634736,0.35711543871187773,0.4204600961629616,0.3423499494928391,0.4313739335412946,0.7420499727727887,0.8505171329770512,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.020754949625179375
A2_refit,adjacent,affine,3.0,3,0.30864460814851913,0.3506479780329189,0.41574197102157767,0.3541139182008843,0.43485225223038915,0.7404919054347922,0.8528921722728702,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.02722241030413819
A2_refit,adjacent,affine,3.0,5,0.29859797737800636,0.3406574949832842,0.41057370629221984,0.36615162313536037,0.44961365322902236,0.7393740381597993,0.8547940899088337,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.037212893353772925
A2_refit,adjacent,affine,3.0,10,0.287151299130588,0.32704614637660095,0.4027019699197476,0.38407077817682633,0.4804114905918554,0.734501976278617,0.8590458975165042,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.05082424196045615
A2_refit,adjacent,affine,10.0,1,0.3252699402591349,0.3724172951784316,0.4294842957013626,0.3176376871784714,0.4264288227167146,0.7415913240222904,0.8527066960075448,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.005453093158625522
A2_refit,adjacent,affine,10.0,2,0.32157060816156535,0.36789105399927946,0.4266206219391363,0.32465094128751915,0.42847275958309583,0.7410469948858369,0.853810122602955,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.009979334337777646
A2_refit,adjacent,affine,10.0,3,0.3182050960580363,0.3639295231343009,0.42376048497386387,0.3316634883572262,0.4294355695277396,0.7402812444203603,0.855009430996542,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.013940865202756225
A2_refit,adjacent,affine,10.0,5,0.31208065770490345,0.35721358761447586,0.41993929440541533,0.340864545075508,0.441036033905161,0.7398058506012631,0.8565105312794719,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.020656800722581248
A2_refit,adjacent,affine,10.0,10,0.3027491778973392,0.346748435929926,0.41340262212420853,0.35654465994554063,0.4652957532275209,0.7382398279608857,0.85968091795033,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.031121952407131115
A2_refit,adjacent,none,0.0,0,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.30836486167094995,0.4199075771523855,0.7422979103308063,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.0
A2_refit,adjacent,offset,0.03,1,0.33274937429198076,0.3700124018023508,0.437549899040937,0.32145073898111975,0.3736788355587012,0.7714859442942418,0.817926752593524,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.007857986534706318
A2_refit,adjacent,offset,0.03,2,0.3146184104493768,0.35406893447946397,0.42166894638778524,0.35237492121770264,0.41975774968522284,0.7561111516465827,0.8330917950330085,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.023801453857593136
A2_refit,adjacent,offset,0.03,3,0.30681525921290514,0.3471074765147276,0.4140447247555826,0.3671870057620965,0.4253891974206768,0.74912714969866,0.8424756365922667,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.030762911822329486
A2_refit,adjacent,offset,0.03,5,0.29904205630336744,0.3410515779356039,0.4100367628719764,0.3718580535407974,0.4480114021205048,0.7465805859538313,0.8496259038038353,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.036818810401453184
A2_refit,adjacent,offset,0.03,10,0.29369078528529496,0.33715426241172325,0.40585228596779704,0.377155964250198,0.4728290140376384,0.7434641979350884,0.856721156868909,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.04071612592533386
A2_refit,adjacent,offset,0.1,1,0.3303688957864446,0.36831601062635294,0.4353013097724771,0.32521699146917626,0.3796477373595722,0.7673723831961621,0.8211270040867651,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.009554377710704165
A2_refit,adjacent,offset,0.1,2,0.31432458945484393,0.35408462904957344,0.4213520628238414,0.3522792296591846,0.4212139962666873,0.7549252166361244,0.8343052499214083,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.023785759287483665
A2_refit,adjacent,offset,0.1,3,0.3068907150914809,0.3473755417813277,0.41409066241831294,0.3665395460499375,0.4256386303163243,0.748600214449764,0.8431373781829613,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.030494846555729427
A2_refit,adjacent,offset,0.1,5,0.29926480393907834,0.3413524193099161,0.41017204341307717,0.3712931980865546,0.44802361257886797,0.7463497427363871,0.8498773970449545,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.036517969027140995
A2_refit,adjacent,offset,0.1,10,0.2938636082802716,0.33736315068400213,0.4059772472808477,0.3767836599442795,0.47272924632000113,0.7433937966637689,0.856795033008488,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.04050723765305497
A2_refit,adjacent,offset,0.3,1,0.3258401134142642,0.36542668931811984,0.4309988489714412,0.331433579823179,0.39197346338235695,0.7591326409938324,0.8279864822382897,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.012443699018937271
A2_refit,adjacent,offset,0.3,2,0.3137920369542968,0.35433747542176,0.4207360844587754,0.35161797289522323,0.42482865159714506,0.7521500131532998,0.8371659855391386,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.023532912915297133
A2_refit,adjacent,offset,0.3,3,0.30717416701153855,0.348168895742771,0.41428581811308973,0.3646915165586287,0.4260120416711131,0.7472981489061372,0.8445771769883684,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.029701492594286116
A2_refit,adjacent,offset,0.3,5,0.29989666131859194,0.3421971173457073,0.41056251129262167,0.36971859635533294,0.4480969720673397,0.7457475738617454,0.8504086765168186,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.035673270991349815
A2_refit,adjacent,offset,0.3,10,0.2943505544384412,0.337949897748163,0.406329522903328,0.37574014531285754,0.47244602318592055,0.7432024701185023,0.8569380697893744,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.03992049058889413
A2_refit,adjacent,offset,1.0,1,0.32106149431099984,0.36393116454096813,0.4262035535333717,0.33438206963400335,0.41100295812719556,0.7476338287723199,0.8403442313737818,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.013939223796088973
A2_refit,adjacent,offset,1.0,2,0.31379308785193766,0.3562868800291456,0.4203738203761972,0.34745619975933034,0.4279673996139417,0.7466745960501607,0.8439107198994027,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.021583508307911503
A2_refit,adjacent,offset,1.0,3,0.3085939839520918,0.3509648703759609,0.41537534584910335,0.3585887500261655,0.42900237561720467,0.7443561128704366,0.8481342345174474,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.026905517961096193
A2_refit,adjacent,offset,1.0,5,0.3020097657776187,0.34495033856348434,0.41192614301195735,0.36466313187052946,0.4477261224747946,0.7441623523209432,0.8521408362150267,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.03292004977357277
A2_refit,adjacent,offset,1.0,10,0.2959740403448837,0.3398884325548184,0.40750646657641515,0.3723102471713357,0.47183662432217366,0.7426329619053449,0.8574740647595096,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.03798195578223873
A2_refit,adjacent,offset,3.0,1,0.3219619214482206,0.3679424194545753,0.4266447551965536,0.32649107405009664,0.42334486641861435,0.7423187647941234,0.8502106255894372,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.009927968882481819
A2_refit,adjacent,offset,3.0,2,0.31690475472547847,0.3619551192507058,0.42263916478298125,0.3364963816020833,0.43038980595395265,0.7423969878123178,0.8504684061615844,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.015915269086351325
A2_refit,adjacent,offset,3.0,3,0.31286987345602224,0.357291681705696,0.41882555313624403,0.3457806328412543,0.43208887752223124,0.7414946960721039,0.8527962904746935,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.020578706631361132
A2_refit,adjacent,offset,3.0,5,0.30697819244215563,0.3511188605037054,0.4153610480612526,0.35357332258234486,0.44587325899954555,0.7420126395254891,0.854690348946872,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.026751527833351718
A2_refit,adjacent,offset,3.0,10,0.29994541468741887,0.34456002727529284,0.4104181143162626,0.3641152400296657,0.46887751951872153,0.7415999052500096,0.858538195535995,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.03331036106176427
A2_refit,adjacent,offset,10.0,1,0.3260225612099989,0.3734810953859576,0.43000955949277186,0.3161404515867831,0.4250920599153406,0.7416908540742163,0.8527239861678717,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.0043892929510995216
A2_refit,adjacent,offset,10.0,2,0.3231428063260159,0.37005109638801115,0.4276492816284251,0.3217913814103146,0.42734323215502207,0.7414156841624477,0.8538054071046842,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.007819291949045959
A2_refit,adjacent,offset,10.0,3,0.32051006538170207,0.3669395124736675,0.4252169845416963,0.3275886319768508,0.42779760830003283,0.7408450961491748,0.8549984281672429,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.010930875863389589
A2_refit,adjacent,offset,10.0,5,0.31605418583921296,0.36196438114954105,0.4221794909036075,0.3347046603257709,0.43815578079038114,0.7408874949173507,0.8564618044640049,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.015906007187516058
A2_refit,adjacent,offset,10.0,10,0.30880959657594875,0.35470228705808093,0.41703491629515294,0.34665809162692496,0.4581951137591134,0.7406154591417033,0.8595064445143036,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.023168101278976172
A2_refit,adjacent,scale,0.03,1,0.37315100766601333,0.4024953550284221,0.44322309601356186,0.18397375332239876,0.2864967041064802,0.883013366589212,0.8395315938384156,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,-0.02462496669136499
A2_refit,adjacent,scale,0.03,2,0.3543900791388737,0.383116529131008,0.43254213701850536,0.20302326058808692,0.2836631497044838,0.9159438492748928,0.8422288588494183,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,-0.005246140793950915
A2_refit,adjacent,scale,0.03,3,0.32512899237903026,0.35023157139549077,0.41773536569544556,0.2529605252115002,0.31592087483335746,0.9024906182423036,0.8358377868594781,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.027638816941566335
A2_refit,adjacent,scale,0.03,5,0.2816609544224923,0.30834485413113893,0.4022043900890844,0.29657479237968676,0.4014719518322963,0.8799103948206378,0.8437881169443571,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.06952553420591817
A2_refit,adjacent,scale,0.03,10,0.2302998280305648,0.25330501189764465,0.37780756529281423,0.3800990682273372,0.5306717716660478,0.832139991367049,0.8484753222257151,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.12456537643941246
A2_refit,adjacent,scale,0.1,1,0.3342155469587504,0.36327428321546074,0.42441296692612535,0.31668992879748836,0.3737489589899296,0.7811584710003087,0.8511773027349889,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.01459610512159637
A2_refit,adjacent,scale,0.1,2,0.3237599387986016,0.34919418290927523,0.4151593938712506,0.33437278349595784,0.38083360390271703,0.7984675255568983,0.8512889028607356,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.028676205427781876
A2_refit,adjacent,scale,0.1,3,0.30853303438352553,0.3323727766777126,0.40603176638423316,0.35405452399565035,0.39233382153846036,0.8046823375925435,0.8520276642565232,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.04549761165934452
A2_refit,adjacent,scale,0.1,5,0.278010359123637,0.30415658124176526,0.3938402030114382,0.3760909508125473,0.44830563787626143,0.8078518238972686,0.8533039924552028,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.07371380709529185
A2_refit,adjacent,scale,0.1,10,0.2354759067209094,0.25948653409965805,0.3767421562904689,0.4094069693340135,0.5311065978973158,0.796020750918194,0.855022005658598,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.11838385423739906
A2_refit,adjacent,scale,0.3,1,0.3233365094556754,0.35947739573589355,0.42378655349512256,0.3316564818492368,0.41269376579148426,0.7497613025385133,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.01839299260116356
A2_refit,adjacent,scale,0.3,2,0.31462120668445354,0.3453064085129443,0.41604039799646386,0.35075195542343285,0.4271168942611439,0.7531458038335742,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.0325639798241128
A2_refit,adjacent,scale,0.3,3,0.30525508595745493,0.333704761639361,0.4092160217349797,0.367359115628677,0.4329997720069253,0.7566605258738506,0.8515278214397988,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.04416562669769608
A2_refit,adjacent,scale,0.3,5,0.2832910567342453,0.31208560423731374,0.3984895294694784,0.38983162099192603,0.45617830067539433,0.7604318319905412,0.8515796919207796,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.06578478409974337
A2_refit,adjacent,scale,0.3,10,0.25051339574263387,0.27760312570045054,0.3836295442719102,0.4162983099199556,0.5204052736713137,0.7603866691959844,0.852629676202452,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.10026726263660657
A2_refit,adjacent,scale,1.0,1,0.3246278839710551,0.3678959260066481,0.4283011692920559,0.3217663947060217,0.4281681247218958,0.7422842804602539,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.009974462330408995
A2_refit,adjacent,scale,1.0,2,0.318547345166754,0.3582196649050938,0.4236941083890322,0.3336854715394953,0.4277880755039859,0.7411153310968462,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.01965072343196328
A2_refit,adjacent,scale,1.0,3,0.31297909244681854,0.3506000032374658,0.4196217154354677,0.34455918254717427,0.4306195619118838,0.7410103998491672,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.027270385099591288
A2_refit,adjacent,scale,1.0,5,0.29942031404808106,0.33597739194679066,0.41245721006967273,0.3621287203928275,0.4468018020264977,0.7404162842004094,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.041892996390266446
A2_refit,adjacent,scale,1.0,10,0.27828392975323196,0.31159646421164433,0.40075818589072504,0.38851889473830936,0.4890207385304469,0.7386940534792109,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.06627392412541278
A2_refit,adjacent,scale,3.0,1,0.32714812867761983,0.37387649780554977,0.4312380750799284,0.31403363595042105,0.42477753227812753,0.7418301020870646,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.003993890531507338
A2_refit,adjacent,scale,3.0,2,0.324173448674346,0.3696231471701047,0.4292301424504895,0.31945296767996767,0.4259829057258596,0.7408437965516901,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.008247241166952413
A2_refit,adjacent,scale,3.0,3,0.32135618192059945,0.3660162952697321,0.4273617943878314,0.3246600982209168,0.4261772910815636,0.7403045221715064,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.011854093067324989
A2_refit,adjacent,scale,3.0,5,0.3146127948289034,0.3585545573103965,0.42378414664172037,0.33405988678835347,0.4352049943872731,0.7390326103456734,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.019315831026660624
A2_refit,adjacent,scale,3.0,10,0.3038290873661594,0.34423945340152384,0.41691387193421237,0.3517406285374481,0.45956148909400174,0.7363456262180242,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.03363093493553326
A2_refit,adjacent,scale,10.0,1,0.3286944935626549,0.37659472845725006,0.4325928554131114,0.3102369726214838,0.4210003193010573,0.742089175504416,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.001275659879807045
A2_refit,adjacent,scale,10.0,2,0.32763388406044613,0.3751918374756814,0.43192492900289736,0.31209264787496727,0.4218518705207847,0.7416934538777138,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.0026785508613756948
A2_refit,adjacent,scale,10.0,3,0.32661645363631536,0.37395441049315237,0.4312858160427185,0.3139272691152508,0.4220846624660397,0.7414331431613249,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.003915977843904739
A2_refit,adjacent,scale,10.0,5,0.324281216311534,0.37127988751049823,0.430012537158003,0.31743604106517803,0.42549207485877555,0.7408050581836496,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.006590500826558876
A2_refit,adjacent,scale,10.0,10,0.3199218489633432,0.3655897985280482,0.4272635658171288,0.32502406505740045,0.43559437655843763,0.7394916552584371,0.851446086136435,0.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.012280589809008924
A2_refit,adjacent,trend,0.03,1,0.37315100766601333,0.4024953550284221,0.44322309601356186,0.18397375332239876,0.2864967041064802,0.883013366589212,0.8395315938384156,1.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,-0.02462496669136499
A2_refit,adjacent,trend,0.03,2,0.364124692066227,0.39419981526947906,0.43625701097450287,0.19925342548586245,0.24491071624259178,0.933482927297365,0.8344561458660799,0.7084374999999999,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,-0.016329426932421953
A2_refit,adjacent,trend,0.03,3,0.3343216467526374,0.36397723126113196,0.4210072009801106,0.25632517030504554,0.2857320381373686,0.9261061226859256,0.8318531908204967,0.5900000000000001,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.013893157075925144
A2_refit,adjacent,trend,0.03,5,0.28770231018378556,0.32269810341470845,0.4044999629840828,0.3045823367055332,0.3916541868055191,0.9174378256760962,0.8401163156240177,0.4625,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.05517228492234866
A2_refit,adjacent,trend,0.03,10,0.2221027798837553,0.2496110544409363,0.363170363685499,0.43426534184412163,0.5965331949989903,0.8833980625343122,0.8506994655768626,0.20375000000000001,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.12825933389612082
A2_refit,adjacent,trend,0.1,1,0.3342155469587504,0.36327428321546074,0.42441296692612535,0.31668992879748836,0.3737489589899296,0.7811584710003087,0.8511773027349889,1.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.01459610512159637
A2_refit,adjacent,trend,0.1,2,0.32710276694561935,0.3514633054440659,0.41292483658007456,0.33917335351999195,0.35740147079999246,0.8143973622288657,0.8470480980823641,0.7084374999999999,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.026407082892991207
A2_refit,adjacent,trend,0.1,3,0.31085233388452926,0.3355126566462528,0.40118734956745616,0.3662369334153829,0.37182587384226884,0.8281837230073885,0.8484753222257151,0.5900000000000001,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.04235773169080431
A2_refit,adjacent,trend,0.1,5,0.27743021812609714,0.30773285104727927,0.38729613702442434,0.39362554194632277,0.4353184629175636,0.8446531072053167,0.8501477522791575,0.4625,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.07013753728977784
A2_refit,adjacent,trend,0.1,10,0.2224868621157766,0.24882000003153965,0.3579474198166258,0.4609590282078466,0.5909860059947767,0.8458346076554228,0.855014146494813,0.20375000000000001,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.12905038830551746
A2_refit,adjacent,trend,0.3,1,0.3233365094556754,0.35947739573589355,0.42378655349512256,0.3316564818492368,0.41269376579148426,0.7497613025385133,0.851446086136435,1.0,6362.0,5973.68,32,0.32975475725547954,0.3778703883370571,0.4332515560107632,0.01839299260116356
