grouping,pair_label,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction_delta3d_vs_2d_ensemble
pair_type,Sm-Eu,106,0.16882075083904363,0.22414856581014841,0.6792452830188679,-0.20426564446931006,0.1633053561709495,0.21974880743067918,0.6886792452830188,-0.15745315145576977,0.16850098335564345,0.2243489652219742,0.6886792452830188,-0.2064199478708848,0.1710365554672433,0.22026824762829336,0.6698113207547169,-0.16293157283141935,0.16822547893415762,0.2203538815293297,0.6792452830188679,-0.16383597667933514,0.0002755044214858282
pair_type,Gd-Tb,98,0.13130895396448705,0.1771490351658936,0.826530612244898,-0.1495766588310663,0.13008460513911654,0.17558280295437664,0.8163265306122449,-0.12933895818068764,0.13091989438153304,0.1764132901081149,0.8163265306122449,-0.14004751922555814,0.14508829639281745,0.1860555172085997,0.8673469387755102,-0.2680765180857616,0.1360760507923191,0.18227856077115256,0.826530612244898,-0.21711477997404272,-0.005156156410786067
pair_type,Dy-Ho,96,0.11004748555271361,0.17467011634691398,0.78125,-0.1935744240384072,0.10398968576827035,0.16954553377533807,0.8020833333333334,-0.12456611393160788,0.10989989324215377,0.17458571501960046,0.7916666666666666,-0.19242122246132665,0.11114853811518528,0.17117405137339495,0.7604166666666666,-0.14627321555119455,0.10877297693453704,0.1712587927858454,0.7604166666666666,-0.1474084443412067,0.0011269163076167293
pair_type,Ho-Er,96,0.10697589033943272,0.14968520141535943,0.6770833333333334,-0.3455686605630588,0.10524796519826589,0.14819562649079582,0.6770833333333334,-0.3189213712971275,0.10738146286336492,0.14986581731734058,0.6770833333333334,-0.348817849131132,0.09365631686998127,0.14093549637754987,0.6979166666666666,-0.19285844673005248,0.1048736751865947,0.1481992502586414,0.6979166666666666,-0.31898587418974955,0.0025077876767702206
pair_type,La-Ce,95,0.21966951925459324,0.2785456506915012,0.8210526315789474,-0.43370547253360114,0.21536047086596774,0.2746222511545212,0.8210526315789474,-0.3936015652105136,0.2196060266698762,0.27854283776176364,0.8210526315789474,-0.4336765157548097,0.2006024975495452,0.2676977831013983,0.8315789473684211,-0.32420959090520407,0.2141249061988705,0.27681723437838196,0.8315789473684211,-0.4159679733369468,0.005481120471005685
pair_type,Er-Tm,89,0.07378527611826094,0.09782331655605817,0.5393258426966292,-0.05276455887570464,0.07382358919748082,0.09803501149731379,0.5393258426966292,-0.05732596785624211,0.07375059396741274,0.09768293221699591,0.5393258426966292,-0.0497451231109165,0.07129662181428797,0.09548266653118252,0.449438202247191,-0.002987610384699302,0.07244738568772077,0.09696356816025606,0.550561797752809,-0.034340828198915485,0.0013032082796919642
pair_type,Tb-Dy,88,0.15596177466312922,0.18471554506764826,0.5909090909090909,-0.49175823054927426,0.15606472920798833,0.185360427184473,0.6704545454545454,-0.5021925174418707,0.15519537590912458,0.18398647311383962,0.6022727272727273,-0.4800055357617268,0.14746849596078013,0.17691608829287958,0.6931818181818182,-0.36844140981984075,0.15346842250417508,0.18114707837853086,0.6818181818181818,-0.4346772739986089,0.001726953404949494
pair_type,Tm-Yb,86,0.05301234189424114,0.07432563335201656,0.5465116279069767,-0.16409099162151386,0.051502436685000756,0.07105735392998297,0.5581395348837209,-0.06396600777999306,0.052961000396998054,0.07427861473614032,0.5465116279069767,-0.16261864265430592,0.06277387220004833,0.07912186821061412,0.5348837209302325,-0.3191760485953117,0.05317306562727919,0.07406621589150932,0.5581395348837209,-0.15597915973147303,-0.00021206523028113877
pair_type,Eu-Gd,83,0.09581953749538731,0.154936422819524,0.7951807228915663,0.022774333631385923,0.09830850655097617,0.15888700287821864,0.7951807228915663,-0.027695752001015927,0.09614335164069635,0.15513879566584216,0.7951807228915663,0.020219826532730134,0.09308015790477724,0.14997324857140842,0.7951807228915663,0.08437969908172038,0.09345183012292797,0.15051309387136821,0.7951807228915663,0.07777608207064635,0.002691521517768372
pair_type,Yb-Lu,82,0.0895744795754879,0.12364972316734063,0.5975609756097561,0.040167394465931094,0.08117404502832588,0.1159938140917659,0.5853658536585366,0.15534596663118105,0.08993766388363483,0.12379336436275341,0.5975609756097561,0.037936065830730725,0.09131986515306492,0.12926648671185453,0.5365853658536586,-0.049013537867927504,0.09413553050727998,0.12875455391479046,0.5487804878048781,-0.04072119447813716,-0.004197866623645144
pair_type,Ce-Pr,81,0.1605777559747717,0.21795032890259688,0.8271604938271605,-0.05541705831136401,0.15782885637324556,0.21593102361069286,0.8271604938271605,-0.0359508206886221,0.1605966587817735,0.21782847052217377,0.8271604938271605,-0.05423719811083361,0.17144365208828408,0.22615529711183868,0.8148148148148148,-0.136377380793419,0.16622161013373596,0.2208412155714994,0.8271604938271605,-0.08360078173328667,-0.005624951351962448
pair_type,Pr-Nd,81,0.1398879500250373,0.20834573684180596,0.7901234567901234,0.01589593936664535,0.14185554629699476,0.2103156701457378,0.7901234567901234,-0.002801676715980417,0.14038105906943799,0.20869117722893213,0.7901234567901234,0.012629915176577633,0.1452652883353805,0.20365643335419753,0.7901234567901234,0.05969649618239392,0.14597822717034456,0.2063720974445466,0.7777777777777778,0.0344522786613346,-0.005597168100906574
