full_arm,global_model,arm,k,mae,n_ligands
GEN9_A0_ROW_ONLY | NEAREST_OBSERVED@CENTRAL,GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL,1,0.7575156334349555,143
GEN9_REL_MONOLITH | OFFSET_K2@D_OPTIMAL,GEN9_REL_MONOLITH,OFFSET_K2@D_OPTIMAL,1,0.865597574160022,143
GEN9_REL_MONOLITH | OFFSET_K2@D_OPTIMAL,GEN9_REL_MONOLITH,OFFSET_K2@D_OPTIMAL,2,0.6023275002554058,143
GEN9_REL_MONOLITH | OFFSET_K2@D_OPTIMAL,GEN9_REL_MONOLITH,OFFSET_K2@D_OPTIMAL,3,0.5673176857889647,140
GEN9_REL_MONOLITH | OFFSET_K2@D_OPTIMAL,GEN9_REL_MONOLITH,OFFSET_K2@D_OPTIMAL,5,0.5417922995636181,99
GEN9_REL_MONOLITH | OFFSET_K2@MEDOID,GEN9_REL_MONOLITH,OFFSET_K2@MEDOID,1,0.63015227199747,143
GEN9_REL_MONOLITH | OFFSET_K2@MEDOID,GEN9_REL_MONOLITH,OFFSET_K2@MEDOID,2,0.6035867485001983,143
GEN9_REL_MONOLITH | OFFSET_K2@MEDOID,GEN9_REL_MONOLITH,OFFSET_K2@MEDOID,3,0.5774427764683207,140
GEN9_REL_MONOLITH | OFFSET_K2@MEDOID,GEN9_REL_MONOLITH,OFFSET_K2@MEDOID,5,0.5658101940245542,99
GEN9_REL_MONOLITH | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,OFFSET_K2@ORACLE[OFFSET_K1],1,0.4697774919355458,143
GEN9_REL_MONOLITH | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,OFFSET_K2@ORACLE[OFFSET_K1],2,0.46986559631193714,143
GEN9_REL_MONOLITH | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,OFFSET_K2@ORACLE[OFFSET_K1],3,0.490962512617668,140
GEN9_REL_MONOLITH | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,OFFSET_K2@ORACLE[OFFSET_K1],5,0.4980631855781664,99
GEN9_REL_MONOLITH | OFFSET_K2@RANDOM,GEN9_REL_MONOLITH,OFFSET_K2@RANDOM,1,0.700683666191531,143
GEN9_REL_MONOLITH | OFFSET_K2@RANDOM,GEN9_REL_MONOLITH,OFFSET_K2@RANDOM,2,0.6072039052985865,143
GEN9_REL_MONOLITH | OFFSET_K2@RANDOM,GEN9_REL_MONOLITH,OFFSET_K2@RANDOM,3,0.5687250741626809,140
GEN9_REL_MONOLITH | OFFSET_K2@RANDOM,GEN9_REL_MONOLITH,OFFSET_K2@RANDOM,5,0.5475289537297607,99
GEN9_REL_MONOLITH | OFFSET_K3@CENTRAL,GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL,1,0.6310912342753612,143
GEN9_REL_MONOLITH | OFFSET_K3@CENTRAL,GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL,2,0.5919516891109682,143
GEN9_REL_MONOLITH | OFFSET_K3@CENTRAL,GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL,3,0.547923198333899,140
GEN9_REL_MONOLITH | OFFSET_K3@CENTRAL,GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL,5,0.5410756064934079,99
GEN9_REL_MONOLITH | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL_THEN_SPREAD,1,0.63015227199747,143
GEN9_REL_MONOLITH | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL_THEN_SPREAD,2,0.5409267803406813,143
GEN9_REL_MONOLITH | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL_THEN_SPREAD,3,0.4886912190707198,140
GEN9_REL_MONOLITH | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL_THEN_SPREAD,5,0.47792858490473245,99
GEN9_REL_MONOLITH | OFFSET_K3@D_OPTIMAL,GEN9_REL_MONOLITH,OFFSET_K3@D_OPTIMAL,1,0.865597574160022,143
GEN9_REL_MONOLITH | OFFSET_K3@D_OPTIMAL,GEN9_REL_MONOLITH,OFFSET_K3@D_OPTIMAL,2,0.559553625476698,143
GEN9_REL_MONOLITH | OFFSET_K3@D_OPTIMAL,GEN9_REL_MONOLITH,OFFSET_K3@D_OPTIMAL,3,0.5077583251092148,140
GEN9_REL_MONOLITH | OFFSET_K3@D_OPTIMAL,GEN9_REL_MONOLITH,OFFSET_K3@D_OPTIMAL,5,0.4761810242939291,99
GEN9_REL_MONOLITH | OFFSET_K3@MEDOID,GEN9_REL_MONOLITH,OFFSET_K3@MEDOID,1,0.63015227199747,143
GEN9_REL_MONOLITH | OFFSET_K3@MEDOID,GEN9_REL_MONOLITH,OFFSET_K3@MEDOID,2,0.5991669883774469,143
GEN9_REL_MONOLITH | OFFSET_K3@MEDOID,GEN9_REL_MONOLITH,OFFSET_K3@MEDOID,3,0.5561081351855939,140
GEN9_REL_MONOLITH | OFFSET_K3@MEDOID,GEN9_REL_MONOLITH,OFFSET_K3@MEDOID,5,0.5499146517306709,99
GEN9_REL_MONOLITH | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,OFFSET_K3@ORACLE[OFFSET_K1],1,0.4697774919355458,143
GEN9_REL_MONOLITH | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,OFFSET_K3@ORACLE[OFFSET_K1],2,0.4612411254597827,143
GEN9_REL_MONOLITH | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,OFFSET_K3@ORACLE[OFFSET_K1],3,0.4685346971647955,140
GEN9_REL_MONOLITH | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,OFFSET_K3@ORACLE[OFFSET_K1],5,0.48109016972043445,99
GEN9_REL_MONOLITH | OFFSET_K3@RANDOM,GEN9_REL_MONOLITH,OFFSET_K3@RANDOM,1,0.700683666191531,143
GEN9_REL_MONOLITH | OFFSET_K3@RANDOM,GEN9_REL_MONOLITH,OFFSET_K3@RANDOM,2,0.5819207441748201,143
GEN9_REL_MONOLITH | OFFSET_K3@RANDOM,GEN9_REL_MONOLITH,OFFSET_K3@RANDOM,3,0.526912484291604,140
GEN9_REL_MONOLITH | OFFSET_K3@RANDOM,GEN9_REL_MONOLITH,OFFSET_K3@RANDOM,5,0.49990875328081313,99
GEN9_REL_MONOLITH | SERIES_MAP@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP@CENTRAL,1,0.6310912342753612,143
GEN9_REL_MONOLITH | SERIES_MAP@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP@CENTRAL,2,0.5920125853666498,143
GEN9_REL_MONOLITH | SERIES_MAP@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP@CENTRAL,3,0.569670140645182,140
GEN9_REL_MONOLITH | SERIES_MAP@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP@CENTRAL,5,0.5686199308310054,99
GEN9_REL_MONOLITH | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP@CENTRAL_THEN_SPREAD,1,0.63015227199747,143
GEN9_REL_MONOLITH | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP@CENTRAL_THEN_SPREAD,2,0.5958602245097017,143
GEN9_REL_MONOLITH | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP@CENTRAL_THEN_SPREAD,3,0.5728722701735506,140
GEN9_REL_MONOLITH | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP@CENTRAL_THEN_SPREAD,5,0.5734596996274665,99
GEN9_REL_MONOLITH | SERIES_MAP@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP@D_OPTIMAL,1,0.865597574160022,143
GEN9_REL_MONOLITH | SERIES_MAP@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP@D_OPTIMAL,2,0.6272996097931258,143
GEN9_REL_MONOLITH | SERIES_MAP@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP@D_OPTIMAL,3,0.6003346824521287,140
GEN9_REL_MONOLITH | SERIES_MAP@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP@D_OPTIMAL,5,0.582634017010942,99
GEN9_REL_MONOLITH | SERIES_MAP@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP@MEDOID,1,0.63015227199747,143
GEN9_REL_MONOLITH | SERIES_MAP@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP@MEDOID,2,0.5979919190332197,143
GEN9_REL_MONOLITH | SERIES_MAP@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP@MEDOID,3,0.5755113766076377,140
GEN9_REL_MONOLITH | SERIES_MAP@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP@MEDOID,5,0.5741348375290012,99
GEN9_REL_MONOLITH | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP@ORACLE[OFFSET_K1],1,0.4697774919355458,143
GEN9_REL_MONOLITH | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP@ORACLE[OFFSET_K1],2,0.4743052659014343,143
GEN9_REL_MONOLITH | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP@ORACLE[OFFSET_K1],3,0.49990232221849634,140
GEN9_REL_MONOLITH | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP@ORACLE[OFFSET_K1],5,0.5244133579175596,99
GEN9_REL_MONOLITH | SERIES_MAP@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP@RANDOM,1,0.700683666191531,143
GEN9_REL_MONOLITH | SERIES_MAP@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP@RANDOM,2,0.6143673955084451,143
GEN9_REL_MONOLITH | SERIES_MAP@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP@RANDOM,3,0.585000378581861,140
GEN9_REL_MONOLITH | SERIES_MAP@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP@RANDOM,5,0.5737802763387515,99
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@CENTRAL,1,0.6310912342753612,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@CENTRAL,2,0.5920956838205004,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@CENTRAL,3,0.5702136716049647,140
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@CENTRAL,5,0.5696715366507193,99
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,1,0.63015227199747,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,2,0.5970945797870009,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,3,0.575035306618193,140
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,5,0.5768449069899555,99
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@D_OPTIMAL,1,0.865597574160022,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@D_OPTIMAL,2,0.6289445244274968,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@D_OPTIMAL,3,0.602782210591585,140
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@D_OPTIMAL,5,0.5868145571250667,99
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@MEDOID,1,0.63015227199747,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@MEDOID,2,0.5980650814434167,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@MEDOID,3,0.5760297779848979,140
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@MEDOID,5,0.575162558186937,99
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],1,0.4697774919355458,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],2,0.4745152225845793,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],3,0.5005206850163542,140
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],5,0.5255863512521913,99
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@RANDOM,1,0.700683666191531,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@RANDOM,2,0.6150300411504778,143
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@RANDOM,3,0.586355240801768,140
GEN9_REL_MONOLITH | SERIES_MAP_LEVELONLY@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP_LEVELONLY@RANDOM,5,0.5763295862225433,99
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@CENTRAL,1,0.6310912342753612,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@CENTRAL,2,0.5993534789428786,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@CENTRAL,3,0.5820893050537641,140
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@CENTRAL,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@CENTRAL,5,0.60043013773198,99
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,1,0.63015227199747,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,2,0.6015498012014285,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,3,0.5871074842312133,140
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,5,0.6045553218157254,99
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@D_OPTIMAL,1,0.865597574160022,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@D_OPTIMAL,2,0.6306073832183192,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@D_OPTIMAL,3,0.609905000577249,140
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@D_OPTIMAL,5,0.6114185086582328,99
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@MEDOID,1,0.63015227199747,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@MEDOID,2,0.6053637461194683,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@MEDOID,3,0.5876563282566903,140
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@MEDOID,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@MEDOID,5,0.6054847824997671,99
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],1,0.4697774919355458,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],2,0.4740990027616705,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],3,0.5019791672407726,140
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],5,0.5336633626041477,99
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@RANDOM,1,0.700683666191531,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@RANDOM,2,0.620743416533538,143
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@RANDOM,3,0.5973403374084746,140
GEN9_REL_MONOLITH | SERIES_MAP_NOSERIES@RANDOM,GEN9_REL_MONOLITH,SERIES_MAP_NOSERIES@RANDOM,5,0.6053533516424345,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@CENTRAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL,1,0.6202886763710642,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@CENTRAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL,2,0.5890156968399427,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@CENTRAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL,3,0.572303034986518,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@CENTRAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL,5,0.5893866508264571,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,1,0.6199394394879013,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,2,0.5930258146368452,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,3,0.5789647975789107,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,5,0.5965653704322182,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@D_OPTIMAL,1,0.8418968627197984,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@D_OPTIMAL,2,0.6203360397328108,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@D_OPTIMAL,3,0.6013410239210173,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@D_OPTIMAL,5,0.6041512534771996,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@MEDOID,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@MEDOID,1,0.6199394394879013,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@MEDOID,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@MEDOID,2,0.5947852565654441,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@MEDOID,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@MEDOID,3,0.5770276998667584,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@MEDOID,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@MEDOID,5,0.5937984077874165,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],1,0.4654254190294113,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],2,0.46854502830830386,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],3,0.49526452930259757,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],5,0.5252577105798543,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@RANDOM,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@RANDOM,1,0.6908642309016861,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@RANDOM,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@RANDOM,2,0.612342573922202,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@RANDOM,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@RANDOM,3,0.5891362120131871,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K1@RANDOM,GEN9_REL_MONOLITH,SLOPE_L_s1_K1@RANDOM,5,0.5972399652267558,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@CENTRAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL,1,0.6202886763710642,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@CENTRAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL,2,0.5811472015100365,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@CENTRAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL,3,0.5378049357100577,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@CENTRAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL,5,0.5291932521930498,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,1,0.6199394394879013,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,2,0.5308014706299407,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,3,0.4794940025385192,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,5,0.46774426448101103,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@D_OPTIMAL,1,0.8418968627197984,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@D_OPTIMAL,2,0.5477359648551512,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@D_OPTIMAL,3,0.49575674598545477,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@D_OPTIMAL,5,0.4674988587972319,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@MEDOID,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@MEDOID,1,0.6199394394879013,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@MEDOID,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@MEDOID,2,0.5881981688800668,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@MEDOID,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@MEDOID,3,0.5450418843025224,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@MEDOID,GEN9_REL_MONOLITH,SLOPE_L_s1_K3@MEDOID,5,0.537464887857582,99
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],1,0.4654254190294113,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],2,0.45442727340230954,143
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],3,0.46013268004533764,140
GEN9_REL_MONOLITH | SLOPE_L_s1_K3@ORACLE[OFFSET_K1],GEN9_REL_MONOLITH,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],5,0.47073195727401534,99
