model,split_seed,extractant,n_rows,mae,offset_abs,bias,shape_mae,y_sd,rank_spearman,nn_train_tanimoto,nn_base_tanimoto,n_metals,n_conditions,n_series,ecfp_cluster,tanimoto_cluster,y_mean,prediction_mean,n_batches,n_publications,frac_name_mismatch,frac_aqueous_complexant,donor__n_total,DENTATE,coreCN,mechanism,mean_mae_over_seeds,is_worst
REAL_best_tree,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,37,3.090606159467529,3.090606159467529,-3.090606159467529,0.7821029575832564,1.3982571666247858,0.8688544564133964,0.4528301886792453,0.4528301886792453,1,37,4,690782a8b84aa453,tan055,1.6628636383466882,-1.4277425211208414,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.763402373239892,True
REAL_best_tree,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,37,2.390174904314814,2.390174904314814,-2.390174904314814,0.6737644688218729,1.3982571666247858,0.852384924766868,0.4528301886792453,0.4528301886792453,1,37,4,690782a8b84aa453,tan055,1.6628636383466882,-0.7273112659681262,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.763402373239892,True
REAL_best_tree,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.5638032685086367,2.5638032685086367,2.5638032685086367,0.37409612480291826,0.3461964277793848,-0.2967032967032967,0.65625,0.65625,13,1,1,db04e144e1ea83eb,tan069,-2.4883045687968255,0.0754986997118117,1,1,0.0,0.0,3.0,3.0,8.538461538461538,SINGLE_BATCH,2.6410916702439318,True
REAL_best_tree,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.7758684810099163,2.7758684810099163,2.7758684810099163,0.37765131217384396,0.3461964277793848,-0.34065934065934067,0.65625,0.65625,13,1,1,db04e144e1ea83eb,tan069,-2.4883045687968255,0.2875639122130915,1,1,0.0,0.0,3.0,3.0,8.538461538461538,SINGLE_BATCH,2.6410916702439318,True
REAL_best_tree,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.5836032612132422,2.5836032612132422,2.5836032612132422,0.36123533926353724,0.3461964277793848,-0.054945054945054944,0.65625,0.65625,13,1,1,db04e144e1ea83eb,tan069,-2.4883045687968255,0.09529869241641732,1,1,0.0,0.0,3.0,3.0,8.538461538461538,SINGLE_BATCH,2.6410916702439318,True
REAL_best_tree,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,2.003909397888544,2.003909397888544,-2.003909397888544,0.4912917200022221,0.7108554671686007,0.8749505939710073,0.6764705882352942,0.6764705882352942,9,10,1,f45ce5f8357cf48b,tan067,1.8603300234913627,-0.14357937439718105,9,1,0.0,0.0,3.0,3.0,8.777777777777779,LEVEL_ONLY,2.5004728344089897,True
REAL_best_tree,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,2.745142345691926,2.745142345691926,-2.745142345691926,0.5899289688500423,0.7108554671686007,0.5390697108336432,0.65625,0.65625,9,10,1,f45ce5f8357cf48b,tan067,1.8603300234913627,-0.8848123222005638,9,1,0.0,0.0,3.0,3.0,8.777777777777779,LEVEL_ONLY,2.5004728344089897,True
REAL_best_tree,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,2.7523667596464994,2.7523667596464994,-2.7523667596464994,0.5556174974429249,0.7108554671686007,0.8161813221470511,0.6764705882352942,0.6764705882352942,9,10,1,f45ce5f8357cf48b,tan067,1.8603300234913627,-0.8920367361551362,9,1,0.0,0.0,3.0,3.0,8.777777777777779,LEVEL_ONLY,2.5004728344089897,True
REAL_best_tree,104729,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,2.6873829994466445,2.6873829994466445,2.6873829994466445,0.9455606124749582,1.230794280562399,0.7714285714285715,0.6666666666666666,0.3548387096774194,1,6,1,bbab480f57db029c,tan030,-2.5258362206535225,0.16154677879312176,6,1,0.0,0.0,7.0,7.0,9.0,LEVEL_ONLY,2.499493032747445,True
REAL_best_tree,130363,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,2.5123115740958535,2.5123115740958535,2.5123115740958535,1.0335689226839384,1.230794280562399,0.8285714285714287,0.6666666666666666,0.3548387096774194,1,6,1,bbab480f57db029c,tan030,-2.5258362206535225,-0.013524646557669301,6,1,0.0,0.0,7.0,7.0,9.0,LEVEL_ONLY,2.499493032747445,True
REAL_best_tree,155921,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,2.2987845246998373,2.2987845246998373,2.2987845246998373,1.0216188897222453,1.230794280562399,0.8285714285714287,0.6666666666666666,0.3548387096774194,1,6,1,bbab480f57db029c,tan030,-2.5258362206535225,-0.22705169595368532,6,1,0.0,0.0,7.0,7.0,9.0,LEVEL_ONLY,2.499493032747445,True
REAL_best_tree,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,2.612733532170007,2.612733532170007,-2.612733532170007,0.6160186631080845,1.0866782550997884,0.5259053979805358,0.5217391304347826,0.46153846153846156,1,23,2,a983f341ca863049,tan055,2.305955504944694,-0.30677802722531333,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.1817757729505565,True
REAL_best_tree,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,2.0848084046139226,2.0848084046139226,-2.0848084046139226,0.5907598150152096,1.0866782550997884,0.642432541556398,0.5217391304347826,0.5106382978723404,1,23,2,a983f341ca863049,tan055,2.305955504944694,0.22114710033077126,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.1817757729505565,True
REAL_best_tree,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,1.8477853820677403,1.8361093397844215,-1.8361093397844215,0.5734202140124486,1.0866782550997884,0.5954174702041328,0.5106382978723404,0.5106382978723404,1,23,2,a983f341ca863049,tan055,2.305955504944694,0.4698461651602725,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.1817757729505565,True
REAL_best_tree,104729,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,14,2.1106508276963085,2.1106508276963085,2.1106508276963085,0.26930760572774476,0.327267094307623,-0.4928495831622247,0.6785714285714286,0.6785714285714286,14,1,1,8a7c9af3c808a9c3,tan073,-1.9461820108571448,0.16446881683916365,1,1,0.0,0.0,2.0,2.0,8.5,SINGLE_BATCH,2.179610379287108,True
REAL_best_tree,130363,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,14,2.221039076284067,2.221039076284067,2.221039076284067,0.313920204226898,0.327267094307623,-0.6512655206072254,0.6785714285714286,0.6785714285714286,14,1,1,8a7c9af3c808a9c3,tan073,-1.9461820108571448,0.27485706542692234,1,1,0.0,0.0,2.0,2.0,8.5,SINGLE_BATCH,2.179610379287108,True
REAL_best_tree,155921,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,14,2.207141233880949,2.207141233880949,2.207141233880949,0.24907684343471573,0.327267094307623,-0.4048407290261131,0.5,0.5,14,1,1,8a7c9af3c808a9c3,tan073,-1.9461820108571448,0.2609592230238037,1,1,0.0,0.0,2.0,2.0,8.5,SINGLE_BATCH,2.179610379287108,True
REAL_best_tree,104729,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.2435799225864286,2.2435799225864286,-2.2435799225864286,0.3121785101215526,0.5421728653081718,0.7714285714285715,0.5789473684210527,0.5789473684210527,1,6,1,50844cd80f0e2891,tan020,0.18527460745636828,-2.05830531513006,6,1,0.0,0.0,8.0,4.0,8.333333333333334,LEVEL_ONLY,2.1263840051595833,True
REAL_best_tree,130363,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.0330478040339592,2.0330478040339592,-2.0330478040339592,0.47729808022469294,0.5421728653081718,0.5428571428571429,0.40476190476190477,0.40476190476190477,1,6,1,50844cd80f0e2891,tan020,0.18527460745636828,-1.847773196577591,6,1,0.0,0.0,8.0,4.0,8.333333333333334,LEVEL_ONLY,2.1263840051595833,True
REAL_best_tree,155921,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.1025242888583615,2.1025242888583615,-2.1025242888583615,0.3020033842733598,0.5421728653081718,0.7714285714285715,0.5789473684210527,0.5789473684210527,1,6,1,50844cd80f0e2891,tan020,0.18527460745636828,-1.9172496814019928,6,1,0.0,0.0,8.0,4.0,8.333333333333334,LEVEL_ONLY,2.1263840051595833,True
REAL_best_tree,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,15,2.064617109107257,2.064617109107257,-2.064617109107257,1.1387796541750541,1.295248415326856,-0.04285714285714285,0.46153846153846156,0.41379310344827586,1,15,2,9db9de2b3a1d3dfe,tan055,1.155744441271032,-0.9088726678362248,4,2,0.0,0.0,3.0,3.0,9.0,UNCLASSIFIED,2.1206234937504904,True
REAL_best_tree,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,15,2.3343656240306094,2.1294830137371292,-2.1294830137371292,1.5432089069909678,1.295248415326856,-0.4678571428571427,0.46153846153846156,0.4528301886792453,1,15,2,9db9de2b3a1d3dfe,tan055,1.155744441271032,-0.973738572466097,4,2,0.0,0.0,3.0,3.0,9.0,UNCLASSIFIED,2.1206234937504904,True
REAL_best_tree,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,15,1.9628877481136044,1.8391686854051017,-1.8391686854051017,1.1641167210896428,1.295248415326856,-0.2895443515428165,0.4528301886792453,0.4528301886792453,1,15,2,9db9de2b3a1d3dfe,tan055,1.155744441271032,-0.6834242441340695,4,2,0.0,0.0,3.0,3.0,9.0,UNCLASSIFIED,2.1206234937504904,True
REAL_best_tree,104729,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,1.4594962651836247,1.4594962651836247,-1.4594962651836247,0.40914093250615885,0.5831519007357087,0.47252747252747257,0.6764705882352942,0.6764705882352942,14,1,1,f45ce5f8357cf48b,tan067,1.5046661880832726,0.04516992289964773,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.069686347399839,True
REAL_best_tree,130363,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,2.436152959441695,2.436152959441695,-2.436152959441695,0.5103641893657294,0.5831519007357087,-0.38461538461538464,0.65625,0.65625,14,1,1,f45ce5f8357cf48b,tan067,1.5046661880832726,-0.9314867713584223,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.069686347399839,True
REAL_best_tree,155921,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,2.3134098175741977,2.3134098175741977,-2.3134098175741977,0.5105814392552112,0.5831519007357087,-0.47252747252747257,0.6764705882352942,0.6764705882352942,14,1,1,f45ce5f8357cf48b,tan067,1.5046661880832726,-0.8087436294909257,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.069686347399839,True
REAL_best_tree,104729,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,2.180109379843714,2.180109379843714,-2.180109379843714,0.34231799539074204,0.3754503690349617,-0.5,0.47058823529411764,0.23404255319148937,1,3,1,d9a6d49abdc313d0,tan014,2.2006866636666667,0.020577283822952753,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,1.9074514591150902,True
REAL_best_tree,130363,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,1.6873016933860818,1.6873016933860818,-1.6873016933860818,0.3284818716893433,0.3754503690349617,-0.5,0.47058823529411764,0.23404255319148937,1,3,1,d9a6d49abdc313d0,tan014,2.2006866636666667,0.5133849702805846,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,1.9074514591150902,True
REAL_best_tree,155921,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,1.8549433041154748,1.8549433041154748,-1.8549433041154748,0.3505726659998305,0.3754503690349617,-1.0,0.47058823529411764,0.2558139534883721,1,3,1,d9a6d49abdc313d0,tan014,2.2006866636666667,0.3457433595511917,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,1.9074514591150902,True
REAL_best_tree,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7,2.0612796023743116,2.0612796023743116,-2.0612796023743116,0.7773272417415359,1.0735862982630915,0.8571428571428573,0.5897435897435898,0.5526315789473685,7,1,1,280948e4856b05a0,tan055,2.0424583194377988,-0.018821282936512782,1,1,0.0,0.0,3.0,3.0,8.857142857142858,SINGLE_BATCH,1.8031154883384983,True
REAL_best_tree,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7,1.4036252978246295,1.4036252978246295,-1.4036252978246295,0.6917140498196324,1.0735862982630915,0.8571428571428573,0.6153846153846154,0.6153846153846154,7,1,1,280948e4856b05a0,tan055,2.0424583194377988,0.6388330216131692,1,1,0.0,0.0,3.0,3.0,8.857142857142858,SINGLE_BATCH,1.8031154883384983,True
REAL_best_tree,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7,1.9444415648165538,1.9444415648165538,-1.9444415648165538,0.5199073836298355,1.0735862982630915,0.8571428571428573,0.6153846153846154,0.6153846153846154,7,1,1,280948e4856b05a0,tan055,2.0424583194377988,0.0980167546212448,1,1,0.0,0.0,3.0,3.0,8.857142857142858,SINGLE_BATCH,1.8031154883384983,True
REAL_best_tree,104729,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,12,1.7058635299724154,1.0001339170434973,-1.0001339170434973,1.372485557624583,2.280769721723787,0.9090909090909092,0.6764705882352942,0.6764705882352942,1,12,2,95374efd581fccdf,tan068,0.21915638450594888,-0.7809775325375488,7,2,0.5,0.5,3.0,3.0,9.0,UNMODELLED_SPECIES,1.781499370063304,True
REAL_best_tree,130363,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,12,2.064872585497852,1.2201569461290844,-1.2201569461290844,1.661001628670876,2.280769721723787,0.8741258741258742,0.6176470588235294,0.6176470588235294,1,12,2,95374efd581fccdf,tan068,0.21915638450594888,-1.0010005616231354,7,2,0.5,0.5,3.0,3.0,9.0,UNMODELLED_SPECIES,1.781499370063304,True
REAL_best_tree,155921,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,12,1.5737619947196446,1.0332123733969063,-1.0332123733969063,1.2293578702540093,2.280769721723787,0.9020979020979022,0.6764705882352942,0.6764705882352942,1,12,2,95374efd581fccdf,tan068,0.21915638450594888,-0.8140559888909576,7,2,0.5,0.5,3.0,3.0,9.0,UNMODELLED_SPECIES,1.781499370063304,True
REAL_best_tree,104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,44,1.5251739927770513,1.43078547661992,-1.43078547661992,1.0207008885989968,1.1405895924226164,0.10446551616697776,0.5,0.42857142857142855,7,26,4,c2b6202e58d01533,tan045,1.0486283520852309,-0.38215712453468953,5,1,0.0,0.0,4.0,4.0,9.0,UNCLASSIFIED,1.780750081559546,True
REAL_best_tree,130363,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,44,1.8575690998220495,1.846929508816301,-1.846929508816301,0.9921387291935648,1.1405895924226164,0.178381307209942,0.5,0.42857142857142855,7,26,4,c2b6202e58d01533,tan045,1.0486283520852309,-0.7983011567310707,5,1,0.0,0.0,4.0,4.0,9.0,UNCLASSIFIED,1.780750081559546,True
REAL_best_tree,155921,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,44,1.959507152079537,1.9538391083673188,-1.9538391083673188,0.9994644176903521,1.1405895924226164,0.25263455461703666,0.5,0.42857142857142855,7,26,4,c2b6202e58d01533,tan045,1.0486283520852309,-0.9052107562820875,5,1,0.0,0.0,4.0,4.0,9.0,UNCLASSIFIED,1.780750081559546,True
REAL_best_tree,104729,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,35,1.8125368394015924,1.7954226858001128,1.7954226858001128,0.6441740872485615,0.8386760692006888,0.27799855436231574,0.6842105263157895,0.6842105263157895,14,14,5,66af2d26ba3e353c,tan078,-2.5822794737236285,-0.7868567879235157,5,2,0.34285714285714286,0.0,4.0,4.0,8.628571428571428,UNMODELLED_SPECIES,1.7771736417554516,True
REAL_best_tree,130363,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,35,1.5223286390456394,1.3524026643537599,1.3524026643537599,0.7946797811418009,0.8386760692006888,0.36369947995801183,0.6842105263157895,0.6842105263157895,14,14,5,66af2d26ba3e353c,tan078,-2.5822794737236285,-1.2298768093698689,5,2,0.34285714285714286,0.0,4.0,4.0,8.628571428571428,UNMODELLED_SPECIES,1.7771736417554516,True
REAL_best_tree,155921,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,35,1.9966554468191227,1.9692072612375584,1.9692072612375584,0.5758706064791216,0.8386760692006888,0.29338801217109806,0.5384615384615384,0.41025641025641024,14,14,5,66af2d26ba3e353c,tan078,-2.5822794737236285,-0.6130722124860698,5,2,0.34285714285714286,0.0,4.0,4.0,8.628571428571428,UNMODELLED_SPECIES,1.7771736417554516,True
REAL_best_tree,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,11,2.168615802585173,2.168615802585173,-2.168615802585173,0.5874147091682389,1.2710004765845633,0.92879698954084,0.5227272727272727,0.4897959183673469,1,11,2,5ba4ad363617d4ee,tan055,1.598709354691089,-0.5699064478940838,2,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,1.7754983504954065,True
REAL_best_tree,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,11,1.7052712634919869,1.6907326237980087,-1.6907326237980087,0.5241206100855517,1.2710004765845633,0.92879698954084,0.5454545454545454,0.5454545454545454,1,11,2,5ba4ad363617d4ee,tan055,1.598709354691089,-0.0920232691069196,2,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,1.7754983504954065,True
REAL_best_tree,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,11,1.4526079854090592,1.3874860676197336,-1.3874860676197336,0.5351677431160369,1.2710004765845633,0.92879698954084,0.5454545454545454,0.5454545454545454,1,11,2,5ba4ad363617d4ee,tan055,1.598709354691089,0.21122328707135543,2,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,1.7754983504954065,True
REAL_best_tree,104729,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,230,1.7671313013872034,1.6580660695522986,1.6580660695522986,0.9296783153486398,1.171872143373479,0.22604455440557014,0.3953488372093023,0.3953488372093023,13,39,7,5f0151fca007cf9a,tan016,-2.8372077079726297,-1.1791416384203306,3,3,0.05652173913043478,0.0,8.0,4.0,8.1,UNCLASSIFIED,1.7646651127552868,True
REAL_best_tree,130363,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,230,1.8495876130633886,1.7600794179668775,1.7600794179668775,0.9377562004020055,1.171872143373479,0.23200841705139083,0.3953488372093023,0.3953488372093023,13,39,7,5f0151fca007cf9a,tan016,-2.8372077079726297,-1.0771282900057515,3,3,0.05652173913043478,0.0,8.0,4.0,8.1,UNCLASSIFIED,1.7646651127552868,True
REAL_best_tree,155921,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,230,1.6772764238152689,1.5611421636507086,1.5611421636507086,0.8963212831221308,1.171872143373479,0.2832585103308197,0.3953488372093023,0.3953488372093023,13,39,7,5f0151fca007cf9a,tan016,-2.8372077079726297,-1.2760655443219202,3,3,0.05652173913043478,0.0,8.0,4.0,8.1,UNCLASSIFIED,1.7646651127552868,True
