arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds,macro_curve_spearman
C_DIRECT_ROW,0.48757732298534756,0.037524879307094215,0.5319974011718769,0.17931235558402567,0.6327154386389356,0.7384328735946785,0.48110619079833333,0.5366259201304796,0.17272915476670903,0.813672548749522,0.7739216413298727,90,83,88,86,5,0.46670666586924436
M_SELECTED,0.5174218725529548,0.04476894710182978,0.5548230552733368,0.19411387210281023,0.6837688551241927,0.6889830037585325,0.3683909003775961,0.5885467088494706,0.18608304658938568,0.8918009571643722,0.685675441848968,90,83,88,86,5,0.3641941005161101
B1_MEAN_CURVE,0.6030312971312337,0.01233312523482532,0.6458750150978932,0.2113275257008726,0.818284314753447,0.618600870899468,0.26682268148333443,0.5931438376988653,0.18515569953384473,0.9125579391554681,0.7909034729946854,90,83,88,86,5,0.20810085579875745
