design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
BP,ARIDGE_COND_MA_g0_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g0,-0.11606145475964935,-0.16418530840525294,-0.056038820622976125,-0.16349967795208797,-0.053919625732869444,0.0005,0.02688036170691656,0.07526501277936636,-0.1058374732546158,90,23,0,5,-0.12544732278148285,-0.10578358338773845,True,0.02,False,False
BP,ASIGN_COND_MA_g0_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g0,-0.13850552660555726,-0.22129751300902156,-0.07805246483406704,-0.21885703789790512,-0.07684110382998216,0.0,0.036243996013348885,0.10148318883737688,-0.13950876174311988,90,9,0,5,-0.15960694967008893,-0.1237895597577912,True,0.02,False,False
BP,ARIDGE_COND_MA_g0.1_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g0.1,-0.15662302946537077,-0.23153190998301243,-0.08046558985566137,-0.239121186169888,-0.08845254372150595,0.0,0.037224765403233724,0.10422934312905442,-0.1486872396383802,90,21,0,5,-0.16732355952043207,-0.13392333165214018,True,0.02,False,False
BP,ASIGN_COND_MA_g0.1_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g0.1,-0.14342441014169463,-0.22340209273229397,-0.08083105540276593,-0.22188689980842283,-0.08030567838628333,0.0,0.036244376681109,0.10148425470710519,-0.13905349060700836,90,9,0,5,-0.16312351981600937,-0.12837939001115806,True,0.02,False,False
BP,ARIDGE_COND_MA_g0.25_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g0.25,-0.15826030026164556,-0.23455123612967654,-0.08060042268266468,-0.2422987668111597,-0.08708436709528232,0.0,0.038012511084766075,0.106435031037345,-0.1527711774676826,90,20,0,5,-0.1706831561920864,-0.1357715924361249,True,0.02,False,False
BP,ASIGN_COND_MA_g0.25_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g0.25,-0.157738004789593,-0.23064832850335304,-0.08914310572583682,-0.23353472915423001,-0.09222518465003696,0.0,0.034899397587356135,0.09771831324459718,-0.1409022203599492,90,10,0,5,-0.16790672507362775,-0.14368522684472468,True,0.02,False,False
BP,ARIDGE_COND_MA_g0.5_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g0.5,-0.1581890562240083,-0.2349096428192768,-0.08067754592972905,-0.24161549748958772,-0.08625910019688625,0.0,0.038159610078618414,0.10684690822013156,-0.15130935845361582,90,21,0,5,-0.17070493065973866,-0.13591571229302957,True,0.02,False,False
BP,ASIGN_COND_MA_g0.5_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g0.5,-0.15815106644283214,-0.23154048104840622,-0.08919833105019727,-0.23496723574069245,-0.09227911946794552,0.0,0.035274511817034115,0.09876863308769551,-0.1415162939465095,90,10,0,5,-0.16834929113066965,-0.14411253200324795,True,0.02,False,False
BP,ARIDGE_COND_MA_g1_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g1,-0.16221708750869954,-0.24158484734720664,-0.08457312927836405,-0.2479564770841736,-0.0907453607094303,0.0,0.03886597468429945,0.10882472911603845,-0.1567927206873949,90,21,0,5,-0.1748543627265643,-0.13935703741616726,True,0.02,False,False
BP,ASIGN_COND_MA_g1_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g1,-0.15943596247867373,-0.23236169454965566,-0.09002610310219757,-0.23562120325513464,-0.09327087666617082,0.0,0.03508118708566791,0.09822732383987014,-0.14314934305412283,90,10,0,5,-0.1697259654547857,-0.14544173479894615,True,0.02,False,False
BP,ARIDGE_COND_MA_g2_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g2,-0.16256230253383744,-0.24299694892988505,-0.08465626110360129,-0.2503772727698291,-0.09266763717103076,0.0,0.038883923961339405,0.10887498709175032,-0.15542449414707518,90,22,0,5,-0.17464519205063267,-0.1393696605216303,True,0.02,False,False
BP,ASIGN_COND_MA_g2_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g2,-0.1636707381362661,-0.2358348420694044,-0.09865633261328428,-0.2382648034014912,-0.10128780501903395,0.0,0.034180846261149284,0.09570636953121799,-0.14629436658237682,90,10,0,5,-0.1716606754145227,-0.149822537203352,True,0.02,False,False
BP,ARIDGE_COND_MA_g5_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g5,-0.1603385316802237,-0.24004793009122147,-0.08195005476824514,-0.25254906204587574,-0.09070770496716797,0.0,0.03975226282051563,0.11130633589744376,-0.14501177824221725,90,21,0,5,-0.17211172786179643,-0.1348851715733284,True,0.02,False,False
BP,ASIGN_COND_MA_g5_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g5,-0.16168445340628948,-0.23169984239145366,-0.09565367961683229,-0.23535992883049656,-0.09927851324498214,0.0,0.03394666380562723,0.09505065865575622,-0.14113155454410273,90,10,0,5,-0.16965207287859135,-0.14776775989647972,True,0.02,False,False
BP,ARIDGE_COND_MA_g20_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g20,-0.16785129108883315,-0.2555364058539915,-0.08376987655857308,-0.27630214632103894,-0.09655402274699967,0.0,0.04285841775414752,0.12000356971161304,-0.14950944122981502,90,20,0,5,-0.17984009554058022,-0.13864240891184015,True,0.02,False,False
BP,ASIGN_COND_MA_g20_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g20,-0.19065757435736067,-0.24843104145607162,-0.111023290030352,-0.2512460376709399,-0.11681399700683652,0.0,0.0342031421244964,0.0957687979485899,-0.1532396293131235,90,9,0,5,-0.1998335261791006,-0.17650889763454203,True,0.02,False,False
BP,ARIDGE_COND_MA_g100_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g100,-0.1837362023977249,-0.28354361825002755,-0.09199167904026129,-0.31235940413705526,-0.10845568931974596,0.0,0.0478223926785042,0.13390269949981176,-0.16029112014460759,90,21,0,5,-0.1965093277560366,-0.14925543732667904,True,0.02,False,False
BP,ASIGN_COND_MA_g100_vs_G14,mae_all,G14_DIR_HARD,ASIGN_COND_MA_g100,-0.1939732517619653,-0.2505106657783942,-0.1070990726462907,-0.2578656999491053,-0.11532278235345804,0.0,0.036604092778621165,0.10249145978013925,-0.14561958689900664,90,8,0,5,-0.20338603768403413,-0.17240312893459242,True,0.02,False,False
BP,ARIDGE_COND_MA_g1000_vs_G14,mae_all,G14_DIR_HARD,ARIDGE_COND_MA_g1000,-0.2544808078216164,-0.3913142255876844,-0.13756206479487074,-0.4391067709527949,-0.16200253296086697,0.0,0.062367338816657326,0.17462854868664052,-0.22941199232713122,90,20,0,5,-0.270772626130351,-0.20779330818302444,True,0.02,False,False
