arm,mechanism,weighting,aux_lambda,control,split_seed,fold,n_core,n_aux,n_level_train,n_shape_train,aux_weight_share,clip_lo,clip_hi
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,155921,2,5009,4327,9336,8267,0.5000000000000001,-9.594593599850977,8.818181486600604
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,155921,3,4729,4091,8820,7813,0.5,-8.107493857493855,8.322481572481564
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,155921,4,4878,3866,8744,7834,0.5,-9.594593599850977,8.818181486600604
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,0,1486,2482,3968,3346,0.5,-9.279389730849642,7.872569879596599
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,1,4793,4008,8801,7824,0.5,-8.107493857493855,8.322481572481564
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,2,4903,4473,9376,8259,0.5,-9.594593599850977,8.818181486600604
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,3,5093,3884,8977,8058,0.5000000000000001,-9.594593599850977,8.818181486600604
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,4,4717,4409,9126,8069,0.5,-9.594593599850977,8.818181486600604
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,0,4929,4007,8936,7956,0.49999999999999994,-9.594593599850977,8.818181486600604
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,1,1199,1858,3057,2647,0.49999999999999983,-7.529909706546275,6.589729119638825
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,2,4983,4571,9554,8435,0.49999999999999994,-9.594593599850977,8.818181486600604
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,3,5048,4503,9551,8454,0.5000000000000001,-9.594593599850977,8.818181486600604
C_LN_PLUS_ACTINIDES|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,4,4833,4322,9155,8064,0.5,-9.594593599850977,8.818181486600604
