arm,mechanism,weighting,aux_lambda,control,split_seed,fold,n_core,n_aux,n_level_train,n_shape_train,aux_weight_share,clip_lo,clip_hi
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,155921,0,1548,2640,4188,3558,0.5000000000000001,-9.279389730849642,7.872569879596599
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,155921,1,4828,4864,9692,8585,0.5,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,155921,2,5009,4797,9806,8706,0.5,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,155921,3,4729,4580,9309,8271,0.5000000000000001,-8.107493857493855,8.322481572481564
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,155921,4,4878,4351,9229,8288,0.5,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,0,1486,2521,4007,3385,0.4999999999999999,-9.279389730849642,7.872569879596599
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,1,4793,4478,9271,8263,0.5,-8.107493857493855,8.322481572481564
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,2,4903,4962,9865,8717,0.5,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,3,5093,4373,9466,8516,0.4999999999999999,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,196613,4,4717,4898,9615,8527,0.5000000000000001,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,0,4929,4496,9425,8414,0.5,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,1,1199,1901,3100,2690,0.49999999999999983,-7.529909706546275,6.589729119638825
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,2,4983,5060,10043,8893,0.5000000000000001,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,3,5048,4992,10040,8912,0.5,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,JOINT,HIERARCHICAL,1.0,NONE,262147,4,4833,4788,9621,8499,0.4999999999999999,-9.594593599850977,8.818181486600604
