arm,subset,gain,macro_mae,pooled_mae,n_pairs
M_LOWRANK_K2,all,1.55,0.52346663962221,0.504604928510562,70750
M_LOWRANK_K2,all,1.6,0.5288147316300303,0.5098763130823687,70750
M_LOWRANK_K2,all,1.65,0.5346330848628634,0.5157901929560565,70750
M_LOWRANK_K2,all,1.7,0.5409006689055329,0.5223107724429508,70750
M_LOWRANK_K2,all,1.75,0.5476320796813298,0.529480435070235,70750
M_LOWRANK_K2,all,1.8,0.5547509638389999,0.5372216045297112,70750
M_LOWRANK_K2,all,1.85,0.5622513290967105,0.5454952657490573,70750
M_LOWRANK_K2,all,1.9,0.570120211704096,0.5542914190130986,70750
M_LOWRANK_K2,all,1.95,0.57831966096349,0.5636126623589732,70750
M_LOWRANK_K2,all,2.0,0.5868338065672699,0.5733946580699001,70750
M_LOWRANK_K2,adjacent(gap=1),0.8,0.18884611967956597,0.16672828339512105,11740
M_LOWRANK_K2,adjacent(gap=1),0.85,0.18860491085818526,0.16644071506805044,11740
M_LOWRANK_K2,adjacent(gap=1),0.9,0.18849581288607814,0.16627978460862405,11740
M_LOWRANK_K2,adjacent(gap=1),0.95,0.18855395137946904,0.1662661954332767,11740
M_LOWRANK_K2,adjacent(gap=1),1.0,0.18874024784060475,0.16638363025353947,11740
M_LOWRANK_K2,adjacent(gap=1),1.05,0.1890210889546376,0.16661842414948877,11740
M_LOWRANK_K2,adjacent(gap=1),1.1,0.18940861279040183,0.16697083623138922,11740
M_LOWRANK_K2,adjacent(gap=1),1.15,0.18987905989763001,0.16744032462230737,11740
M_LOWRANK_K2,adjacent(gap=1),1.2,0.190469200080215,0.16804783945956273,11740
M_LOWRANK_K2,adjacent(gap=1),1.25,0.19115366309345444,0.16877162125785347,11740
M_LOWRANK_K2,adjacent(gap=1),1.3,0.19192288491880924,0.16959807499726204,11740
M_LOWRANK_K2,adjacent(gap=1),1.35,0.19281312324051017,0.17054609416756192,11740
M_LOWRANK_K2,adjacent(gap=1),1.4,0.1938036699353159,0.1716065045319762,11740
M_LOWRANK_K2,adjacent(gap=1),1.45,0.19489282270025882,0.17279227051852172,11740
M_LOWRANK_K2,adjacent(gap=1),1.5,0.19612514253795546,0.17410422462213987,11740
M_LOWRANK_K2,adjacent(gap=1),1.55,0.19743064761258977,0.1755105739619947,11740
M_LOWRANK_K2,adjacent(gap=1),1.6,0.198808611203016,0.17702740431566347,11740
M_LOWRANK_K2,adjacent(gap=1),1.65,0.20029089652887372,0.1786686159794856,11740
M_LOWRANK_K2,adjacent(gap=1),1.7,0.20189004980422903,0.1804328614488231,11740
M_LOWRANK_K2,adjacent(gap=1),1.75,0.20358892307434928,0.1822994671937816,11740
M_LOWRANK_K2,adjacent(gap=1),1.8,0.20536524518648366,0.18425639426527113,11740
M_LOWRANK_K2,adjacent(gap=1),1.85,0.20722755574297858,0.1862991100816539,11740
M_LOWRANK_K2,adjacent(gap=1),1.9,0.2091461115112429,0.18841364124087948,11740
M_LOWRANK_K2,adjacent(gap=1),1.95,0.21112207605731542,0.19061307567649818,11740
M_LOWRANK_K2,adjacent(gap=1),2.0,0.2131796782847637,0.19291628038376835,11740
M_LOWRANK_K2,far(gap>=7),0.8,0.7574177215371289,0.9042220534721943,17410
M_LOWRANK_K2,far(gap>=7),0.85,0.7545950887898689,0.8922611598026089,17410
M_LOWRANK_K2,far(gap>=7),0.9,0.7525642192716644,0.8812952845914723,17410
M_LOWRANK_K2,far(gap>=7),0.95,0.7508427863518514,0.8712549505206437,17410
M_LOWRANK_K2,far(gap>=7),1.0,0.749545577812569,0.8622692294913723,17410
M_LOWRANK_K2,far(gap>=7),1.05,0.7489042294788038,0.8544458381821729,17410
M_LOWRANK_K2,far(gap>=7),1.1,0.7488550975735397,0.8478798836068964,17410
M_LOWRANK_K2,far(gap>=7),1.15,0.7496812353467476,0.8427297274297115,17410
M_LOWRANK_K2,far(gap>=7),1.2,0.7514044535476451,0.8390663743856736,17410
M_LOWRANK_K2,far(gap>=7),1.25,0.7539808935495641,0.8369069508417617,17410
M_LOWRANK_K2,far(gap>=7),1.3,0.7573902950912673,0.8360569274062825,17410
M_LOWRANK_K2,far(gap>=7),1.35,0.761433501442732,0.8365073700161653,17410
M_LOWRANK_K2,far(gap>=7),1.4,0.7663503323756137,0.8385009648037042,17410
M_LOWRANK_K2,far(gap>=7),1.45,0.7722207412849167,0.8418744868804099,17410
M_LOWRANK_K2,far(gap>=7),1.5,0.7789656878919847,0.8466996299709499,17410
