split_seed,cell_id,extractant,chemotype,n_metals,n_pairs,amp_obs,amp_pred,shape_norm_obs,shape_norm_pred,curve_norm_obs,sse_total,sse_amp,sse_shape,sse_incons,cross,recon_resid_y,band,max_train_tanimoto,arm
104729,7ae1cf22d55d9cc1,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,14,91,-1.8018788134439425,-1.598663465212587,0.6183033938613562,0.317892337448949,1.9050108517272597,2.174827849440617,0.5781506885950748,1.5966771608455463,3.999386122514534e-30,-3.9968028886505675e-15,6.661338147750939e-16,mid,0.4444444444444444,C_DIRECT_ROW
104729,7ad5ac5e8cdc02e6,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,14,91,-4.91968799402631,-0.9332830247433894,1.6102270181171268,0.5724051032005664,5.176500845980903,239.42141007781083,222.47994410772984,16.941465970080852,2.3315307906751877e-30,1.4566126083082054e-13,1.7763568394002505e-15,mid,0.5116279069767442,C_DIRECT_ROW
104729,d0c6d7ffec5d58c3,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,14,91,-2.1254550127956424,-0.9822376050982026,0.9573419406116422,0.2187450276874473,2.3311075913977444,26.640680140804683,18.297244577674356,8.343435563130328,2.050308907608194e-30,-2.050308907608194e-30,8.881784197001252e-16,mid,0.5128205128205128,C_DIRECT_ROW
104729,b0a65fc4ebf31640,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,14,91,-0.9319724295044939,-1.2865402770934382,0.3217444467011325,0.23366619661025884,0.9859473101233792,2.4607676877637252,1.7600570196139955,0.7007106681497277,3.3314736178010406e-30,1.9984014443252786e-15,3.885780586188048e-16,near,0.6571428571428571,C_DIRECT_ROW
104729,5336017ed36fd28f,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,14,91,-1.0431439840335892,-1.264542314371706,0.32980609021963453,0.2306677312380039,1.0940390434401466,1.1790135348691206,0.6862410894710825,0.49277244539803544,2.7365538579798234e-30,2.664535259100373e-15,3.3306690738754696e-16,near,0.6571428571428571,C_DIRECT_ROW
104729,b3f035de0e7be945,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,3,3,-0.4200411039781573,-0.41824463000957224,0.0950895511352152,0.019313792366836762,0.43066988722951816,0.017235578806929858,9.681956159411329e-06,0.017225896850770445,3.0814879110195774e-33,-3.0814879110195774e-33,5.551115123125783e-17,near,0.6571428571428571,C_DIRECT_ROW
104729,cea7fbe06302870b,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,2,1,-0.0199805463016565,-0.20808176537361628,4.9065389333867974e-18,3.925231146709438e-17,0.019980546301656497,0.07076413723271482,0.07076413723271482,2.359264181874364e-33,3.0814879110195774e-33,-5.440752092893941e-33,1.0408340855860843e-17,near,0.6571428571428571,C_DIRECT_ROW
104729,5a6a2f3bf13a7d55,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,8,28,-0.8470939401997053,-0.859912538415383,0.14914703949349414,0.1835091212991283,0.8601238183614819,0.26357858675162854,0.0013145316817197957,0.26226405506990874,2.7964502792502665e-31,-2.7964502792502665e-31,2.220446049250313e-16,near,0.6571428571428571,C_DIRECT_ROW
104729,c61ecb085d8df371,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,8,28,-0.8470939401997053,-0.8278071372894852,0.14914703949349414,0.18064703898062046,0.8601238183614819,0.26408162047624195,0.002975846131981401,0.2611057743442607,4.729120978442858e-31,-1.1102230246251612e-16,2.220446049250313e-16,near,0.6571428571428571,C_DIRECT_ROW
104729,4f2be71378594542,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,6,15,-1.2744852326425749,-0.34728287131780533,0.2783476845280219,0.1148574583959776,1.3045267500921967,5.863633548378973,5.158225313077373,0.7054082353016046,1.2770119237502616e-31,-3.885780586188048e-15,8.881784197001252e-16,mid,0.4782608695652174,C_DIRECT_ROW
