regime,split_seed,extractant,n_rows,mae,bias,offset_abs,shape_mae,sse,sse_centred,sse_offset,sst_centred,y_sd,rank_spearman,rank_kendall,sign_accuracy,n_sign_pairs,arm
unseen_chemotype,104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,5,0.268034433988234,0.268034433988234,0.268034433988234,0.18529936390535634,0.5633267848990988,0.20411449588213407,0.3592122890169649,0.3092567451582374,0.2486993144977434,0.8999999999999998,0.7999999999999999,0.9,10,MONO_ET
unseen_chemotype,104729,C1COCCOCCOCCOCCOCCO1,5,0.2772816659327271,-0.12842892774305908,0.12842892774305908,0.2515958803841153,0.47028165472402694,0.3878117073178675,0.08246994740615946,0.4221789759544825,0.29057838046024087,0.8999999999999998,0.7999999999999999,0.9,10,MONO_ET
unseen_chemotype,104729,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,7,0.925520186373414,-0.8052888113667743,0.8052888113667743,0.8988044876362233,11.758528229729864,7.219097741742278,4.539430487987586,7.159966231014993,1.0113616161969108,-0.7500000000000002,-0.6190476190476191,0.19047619047619047,21,MONO_ET
unseen_chemotype,104729,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,14,0.46436271319645306,-0.12976621552699502,0.12976621552699502,0.48290074398602373,4.948865063324019,4.713115273633241,0.23574978969077934,6.045066142637481,0.6571076310314925,0.7439366103848826,0.6481357265881276,0.8186813186813187,91,MONO_ET
unseen_chemotype,104729,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,3,1.0219608309923747,1.0219608309923747,1.0219608309923747,0.2005844703875835,3.2792924372994228,0.146080617051548,3.133211820247875,0.17295875944893613,0.24011022430607165,1.0,1.0,1.0,3,MONO_ET
unseen_chemotype,104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,14,0.2799388869407764,0.18796659775107555,0.18796659775107555,0.22943696813678377,1.4020523070707398,0.9074121208891349,0.49464018618160494,3.629066345198619,0.5091355660892728,0.9736263736263736,0.9340659340659341,0.967032967032967,91,MONO_ET
unseen_chemotype,104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6,0.36123214569819057,-0.36123214569819057,0.36123214569819057,0.07790583780301702,0.8484054818542222,0.06547350333990969,0.7829319785143126,0.20344216894394254,0.184138611261527,0.9856107606091624,0.9660917830792959,1.0,14,MONO_ET
unseen_chemotype,104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,8,0.7738325765185347,-0.7738325765185347,0.7738325765185347,0.19013063652334705,5.2387922618987375,0.44825741004822783,4.79053485185051,0.733721693796463,0.30284519432303675,0.9523809523809524,0.8571428571428571,0.9285714285714286,28,MONO_ET
unseen_chemotype,104729,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.1578190560459927,-2.1578190560459927,2.1578190560459927,0.2850780691463309,28.60825276243548,0.6711542906241617,27.93709847181131,1.763708495258838,0.5421728653081718,0.7142857142857143,0.4666666666666666,0.7333333333333333,15,MONO_ET
unseen_chemotype,104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,11,1.1067766904892593,1.1067766904892593,1.1067766904892593,0.3980776484510109,15.794144397637599,2.319643328923668,13.474501068713934,1.8353373860150148,0.40847136163272485,0.09701036812468851,0.09631426606617745,0.5510204081632653,49,MONO_ET
unseen_chemotype,104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,19,0.282052266560885,-0.0601293990230351,0.0601293990230351,0.25989933007871424,1.897736830332985,1.829041482422429,0.06869534791055612,4.033237367028785,0.4607338178343889,0.6099166888163036,0.45747997300056137,0.7294117647058823,170,MONO_ET
unseen_chemotype,104729,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,5,0.5237510538028038,0.36894509583979496,0.36894509583979496,0.3375675570336737,1.5096659096420855,0.8290634909209078,0.6806024187211774,1.260319723143677,0.5020597022553547,0.8944271909999159,0.8366600265340755,1.0,7,MONO_ET
unseen_chemotype,104729,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,11,0.5448449277899164,0.47361020117612457,0.47361020117612457,0.266035625995907,3.700244253380551,1.2328714041415691,2.467372849238981,1.8480267477236307,0.40988099688963275,0.7405698318790255,0.6261585997769191,0.8717948717948718,39,MONO_ET
unseen_chemotype,104729,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,12,0.49931582485865666,0.2336090599030154,0.2336090599030154,0.46925575275134324,3.928698213499197,3.2738198990739495,0.6548783144252476,4.181639958886246,0.590313473142748,0.8741258741258742,0.7878787878787877,0.8939393939393939,66,MONO_ET
unseen_chemotype,104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,22,0.7874271844909395,0.15607381079612032,0.15607381079612032,0.7630085504327799,20.072564164449425,19.536665407288112,0.5358987571613095,29.993700852017955,1.167625812804808,0.961603613777527,0.8701298701298701,0.935064935064935,231,MONO_ET
unseen_chemotype,104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,14,0.9557785780132331,-0.9504408888070103,0.9504408888070103,0.2546866049432848,14.228035833697493,1.581305470069861,12.646730363627634,5.4340626026721885,0.6230147099084412,0.9692307692307693,0.8901098901098902,0.945054945054945,91,MONO_ET
unseen_chemotype,104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,17,0.50700378670911,0.3745314818601596,0.3745314818601596,0.3885201536837767,6.708946039951293,4.324290914577052,2.3846551253742403,5.380409904057634,0.5625786169404987,0.43627450980392163,0.2647058823529411,0.6323529411764706,136,MONO_ET
unseen_chemotype,104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,12,0.3664696947242527,0.3664696947242527,0.3664696947242527,0.15254986385429248,2.019024887976481,0.4074244421610369,1.6116004458154438,0.9711874660650877,0.2844860081599046,0.6736883575896037,0.5231388366621641,0.765625,64,MONO_ET
unseen_chemotype,104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,184,1.304677906459518,0.08831466016678816,0.08831466016678816,1.3072269552562403,426.5942780678231,425.15917389495405,1.4351041728690512,396.541647456664,1.4680318965271157,0.05938742987291976,0.06504548714800334,0.5325324134649697,16814,MONO_ET
