regime,split_seed,fold,component,mean_abs_contribution,mean_contribution
unseen_chemotype,104729,3,block__MASSACTION,0.03524818419151189,-0.010785814878182056
unseen_chemotype,104729,3,block__METAL,0.04793606964896742,0.007167244097258724
unseen_chemotype,104729,3,block__PHYSCHEM,0.14499778885022144,-0.11042951957202744
unseen_chemotype,104729,3,ligand_intercept,0.0,0.0
unseen_chemotype,104729,4,intercept,0.08234846960794405,-0.08234846960794405
unseen_chemotype,104729,4,block__COND,0.41411514371037644,0.1427882482131555
unseen_chemotype,104729,4,block__DONORS,0.19720164086440783,-0.10200093976652953
unseen_chemotype,104729,4,block__INTERACTION,0.35711398866273797,-0.16861249130819794
unseen_chemotype,104729,4,block__MASSACTION,0.05621484995269803,-0.024679111620305418
unseen_chemotype,104729,4,block__METAL,0.07321333944593972,0.003809060770519651
unseen_chemotype,104729,4,block__PHYSCHEM,0.18279210966693102,-0.052841126288186144
unseen_chemotype,104729,4,ligand_intercept,0.0,0.0
unseen_chemotype,130363,0,intercept,0.39399347697213205,-0.39399347697213205
unseen_chemotype,130363,0,block__COND,0.3402588603481911,-0.1206989679937682
unseen_chemotype,130363,0,block__DONORS,0.1113011560136278,0.062464041939007744
unseen_chemotype,130363,0,block__INTERACTION,0.23675814715475016,0.0940632737647896
unseen_chemotype,130363,0,block__MASSACTION,0.13971282985663563,0.0034181648334608967
unseen_chemotype,130363,0,block__METAL,0.007736217370194442,0.00022318472624328014
unseen_chemotype,130363,0,block__PHYSCHEM,0.09677815179268026,-0.047706230665377644
unseen_chemotype,130363,0,ligand_intercept,0.0,0.0
unseen_chemotype,130363,1,intercept,0.029675229579599754,-0.029675229579599754
unseen_chemotype,130363,1,block__COND,0.4960242086237457,-0.005564020417343514
unseen_chemotype,130363,1,block__DONORS,0.36644725450955634,-0.2864044981789023
unseen_chemotype,130363,1,block__INTERACTION,0.5831870879782577,-0.38103644265554587
unseen_chemotype,130363,1,block__MASSACTION,0.0817441399982544,-0.03541384228674983
unseen_chemotype,130363,1,block__METAL,0.07111514875663162,0.015947579142661327
unseen_chemotype,130363,1,block__PHYSCHEM,0.1939846516696356,-0.17002089899532385
unseen_chemotype,130363,1,ligand_intercept,0.0,0.0
unseen_chemotype,130363,2,intercept,0.08665825214999538,-0.08665825214999538
unseen_chemotype,130363,2,block__COND,0.3249964651808182,-0.10200710648637361
unseen_chemotype,130363,2,block__DONORS,0.09444574715228872,-0.026622258564916734
unseen_chemotype,130363,2,block__INTERACTION,0.14684915149645644,-0.01704733110727799
unseen_chemotype,130363,2,block__MASSACTION,0.04854926581539545,0.02009268371457824
unseen_chemotype,130363,2,block__METAL,0.07829365304710591,0.007494118573724028
unseen_chemotype,130363,2,block__PHYSCHEM,0.2589690381582667,-0.2194118455983913
unseen_chemotype,130363,2,ligand_intercept,0.0,0.0
unseen_chemotype,130363,3,intercept,0.03689160217986702,-0.03689160217986702
unseen_chemotype,130363,3,block__COND,0.30905199110460485,0.04814898485748297
unseen_chemotype,130363,3,block__DONORS,0.143797029999459,-0.021931229861569517
unseen_chemotype,130363,3,block__INTERACTION,0.26207098171659743,-0.06503219695058954
unseen_chemotype,130363,3,block__MASSACTION,0.04563257400181993,0.011552034696230312
unseen_chemotype,130363,3,block__METAL,0.09057496710505943,-0.0007544634663942229
unseen_chemotype,130363,3,block__PHYSCHEM,0.20647754083661174,-0.1764020879742428
unseen_chemotype,130363,3,ligand_intercept,0.0,0.0
unseen_chemotype,130363,4,intercept,0.017539500551604248,0.017539500551604248
unseen_chemotype,130363,4,block__COND,0.29917013444245694,-0.21518363323994388
unseen_chemotype,130363,4,block__DONORS,0.10767882638677928,-0.060118395331795665
unseen_chemotype,130363,4,block__INTERACTION,0.21218917981281543,-0.05781526481401801
unseen_chemotype,130363,4,block__MASSACTION,0.06626452816268737,-0.009118758056899974
unseen_chemotype,130363,4,block__METAL,0.03448662398955127,-0.0035564666583960173
unseen_chemotype,130363,4,block__PHYSCHEM,0.1328143811916465,-0.0005727327784462658
unseen_chemotype,130363,4,ligand_intercept,0.0,0.0
unseen_chemotype,155921,0,intercept,0.6804013801742769,-0.6804013801742769
unseen_chemotype,155921,0,block__COND,0.14022517274603313,0.013795509393701418
unseen_chemotype,155921,0,block__DONORS,0.13219256126983975,0.12572731248886201
unseen_chemotype,155921,0,block__INTERACTION,0.2680164688219651,0.25626599253326077
unseen_chemotype,155921,0,block__MASSACTION,0.13207134310092553,0.0875109292502031
unseen_chemotype,155921,0,block__METAL,0.059150640003199396,-0.0037394000795348548
unseen_chemotype,155921,0,block__PHYSCHEM,0.03891304538427149,0.03571526790384429
unseen_chemotype,155921,0,ligand_intercept,0.0,0.0
unseen_chemotype,155921,1,intercept,0.10215567581854156,-0.10215567581854156
unseen_chemotype,155921,1,block__COND,0.24610239160943595,-0.008739107414090235
unseen_chemotype,155921,1,block__DONORS,0.11847462483331811,-0.01764464048720083
unseen_chemotype,155921,1,block__INTERACTION,0.21477155225544872,-0.03382838707277385
unseen_chemotype,155921,1,block__MASSACTION,0.05985215069401705,-0.013305885901021918
unseen_chemotype,155921,1,block__METAL,0.08220034293335274,0.001784099310397323
unseen_chemotype,155921,1,block__PHYSCHEM,0.08514514460481877,-0.053705896734022165
unseen_chemotype,155921,1,ligand_intercept,0.0,0.0
unseen_chemotype,155921,2,intercept,0.0476381698780559,0.0476381698780559
unseen_chemotype,155921,2,block__COND,0.2455289551808406,-0.1509723230958235
unseen_chemotype,155921,2,block__DONORS,0.23342964584194492,-0.15801298086939577
unseen_chemotype,155921,2,block__INTERACTION,0.4461751409357643,-0.21531995300937165
unseen_chemotype,155921,2,block__MASSACTION,0.08004001902489982,0.011295431675010553
unseen_chemotype,155921,2,block__METAL,0.04023356299253976,-0.0013078876486464336
unseen_chemotype,155921,2,block__PHYSCHEM,0.13599234801179988,-0.02042943282362937
unseen_chemotype,155921,2,ligand_intercept,0.0,0.0
unseen_chemotype,155921,3,intercept,0.07282630315797485,0.07282630315797485
unseen_chemotype,155921,3,block__COND,0.2661172445544568,-0.22675203224654508
unseen_chemotype,155921,3,block__DONORS,0.46675885879541174,-0.4538933938603194
unseen_chemotype,155921,3,block__INTERACTION,0.4411509053101769,-0.36025071509032575
unseen_chemotype,155921,3,block__MASSACTION,0.05246424047512048,-0.0235150431243874
unseen_chemotype,155921,3,block__METAL,0.049660792369288734,0.005205795685910528
unseen_chemotype,155921,3,block__PHYSCHEM,0.23642357579319517,0.1029695589029479
unseen_chemotype,155921,3,ligand_intercept,0.0,0.0
unseen_chemotype,155921,4,intercept,0.07716660973498825,-0.07716660973498825
unseen_chemotype,155921,4,block__COND,0.3573118072107535,0.13337418747525837
unseen_chemotype,155921,4,block__DONORS,0.12782568751503603,-0.08644569661121819
unseen_chemotype,155921,4,block__INTERACTION,0.24597716058675195,-0.16343883743125934
unseen_chemotype,155921,4,block__MASSACTION,0.06526309536922682,-0.029486459856035457
unseen_chemotype,155921,4,block__METAL,0.07739626819319753,0.0055269019308124435
unseen_chemotype,155921,4,block__PHYSCHEM,0.17612439297808252,-0.16744409947154948
unseen_chemotype,155921,4,ligand_intercept,0.0,0.0
unseen_chemotype,196613,0,intercept,0.7018672351943699,-0.7018672351943699
unseen_chemotype,196613,0,block__COND,0.20766451295517854,-0.020916905278623353
unseen_chemotype,196613,0,block__DONORS,0.1014018520536062,0.09781392390935116
unseen_chemotype,196613,0,block__INTERACTION,0.24118527918795013,0.22680298140188926
unseen_chemotype,196613,0,block__MASSACTION,0.12666109878038556,0.0931070716210022
unseen_chemotype,196613,0,block__METAL,0.046849778379385316,-0.0036740941526762286
unseen_chemotype,196613,0,block__PHYSCHEM,0.10442740523559677,0.09669890299587858
unseen_chemotype,196613,0,ligand_intercept,0.0,0.0
unseen_chemotype,196613,1,intercept,0.08325427015617946,0.08325427015617946
unseen_chemotype,196613,1,block__COND,0.21876509559493343,-0.12434406807286134
unseen_chemotype,196613,1,block__DONORS,0.30429792062519073,-0.2856027961742304
unseen_chemotype,196613,1,block__INTERACTION,0.3281921953298478,-0.28945075518809743
unseen_chemotype,196613,1,block__MASSACTION,0.06627481537197706,-0.045032234395971656
unseen_chemotype,196613,1,block__METAL,0.045562061558845464,0.00395117851813671
unseen_chemotype,196613,1,block__PHYSCHEM,0.04850950223638022,-0.016733664609090287
unseen_chemotype,196613,1,ligand_intercept,0.0,0.0
unseen_chemotype,196613,2,intercept,0.017256129933771278,-0.017256129933771278
unseen_chemotype,196613,2,block__COND,0.31476787660121724,-0.11525721925943813
unseen_chemotype,196613,2,block__DONORS,0.08602121462661041,-0.0205603071986469
unseen_chemotype,196613,2,block__INTERACTION,0.15148356996141601,0.05560864561455037
unseen_chemotype,196613,2,block__MASSACTION,0.09132914226187855,0.010082232538163004
unseen_chemotype,196613,2,block__METAL,0.08233845365185245,0.006606947396687474
unseen_chemotype,196613,2,block__PHYSCHEM,0.1680886978815075,-0.12682604251918472
unseen_chemotype,196613,2,ligand_intercept,0.0,0.0
unseen_chemotype,196613,3,intercept,0.027364408283924814,-0.027364408283924814
unseen_chemotype,196613,3,block__COND,0.2285131824876921,-0.13476801049768738
unseen_chemotype,196613,3,block__DONORS,0.17647044213300403,0.0035705481995427267
unseen_chemotype,196613,3,block__INTERACTION,0.32585213716750105,0.06903455809152213
unseen_chemotype,196613,3,block__MASSACTION,0.053815981426181256,0.010139270638596931
unseen_chemotype,196613,3,block__METAL,0.07050941051992356,-0.012434448515543893
unseen_chemotype,196613,3,block__PHYSCHEM,0.08678463406946299,0.026329426860515568
unseen_chemotype,196613,3,ligand_intercept,0.0,0.0
unseen_chemotype,196613,4,intercept,0.10084912255412097,-0.10084912255412097
unseen_chemotype,196613,4,block__COND,0.3348297077830647,-0.016932925037321443
unseen_chemotype,196613,4,block__DONORS,0.17001448704840186,-0.08731283383509039
unseen_chemotype,196613,4,block__INTERACTION,0.2694029532061964,-0.12069153413892597
unseen_chemotype,196613,4,block__MASSACTION,0.047873348593861775,-0.028208092293422336
unseen_chemotype,196613,4,block__METAL,0.0729611929875638,0.00910010510792848
unseen_chemotype,196613,4,block__PHYSCHEM,0.15493034554180446,-0.11875016733024024
unseen_chemotype,196613,4,ligand_intercept,0.0,0.0
unseen_chemotype,262147,0,intercept,0.03996331116225539,-0.03996331116225539
unseen_chemotype,262147,0,block__COND,0.3059771717536846,-0.056373831605797065
unseen_chemotype,262147,0,block__DONORS,0.16901954252474985,-0.10616330070429772
unseen_chemotype,262147,0,block__INTERACTION,0.3047018706788244,-0.15470126000409207
unseen_chemotype,262147,0,block__MASSACTION,0.07688892794592686,-0.051635252849196546
unseen_chemotype,262147,0,block__METAL,0.05168499904952813,-0.002623439574608841
unseen_chemotype,262147,0,block__PHYSCHEM,0.08961298328863587,0.009122906297904337
unseen_chemotype,262147,0,ligand_intercept,0.0,0.0
unseen_chemotype,262147,1,intercept,0.5113688472763942,-0.5113688472763942
unseen_chemotype,262147,1,block__COND,0.33626043259342103,-0.0029482850644016287
unseen_chemotype,262147,1,block__DONORS,0.08136337866102125,0.05400151811159509
unseen_chemotype,262147,1,block__INTERACTION,0.21396818362332296,0.11661111436210922
unseen_chemotype,262147,1,block__MASSACTION,0.13968398278047892,0.06063901212611201
unseen_chemotype,262147,1,block__METAL,0.0932770986019141,-0.0028355653110502237
unseen_chemotype,262147,1,block__PHYSCHEM,0.06230779634891004,0.025802457850980776
unseen_chemotype,262147,1,ligand_intercept,0.0,0.0
unseen_chemotype,262147,2,intercept,0.05051752897030593,-0.05051752897030593
unseen_chemotype,262147,2,block__COND,0.25939845529343875,0.04949809667728586
unseen_chemotype,262147,2,block__DONORS,0.15756849485620333,-0.09727276838639487
unseen_chemotype,262147,2,block__INTERACTION,0.32740592379294087,-0.16102780382926113
unseen_chemotype,262147,2,block__MASSACTION,0.09987280400832634,-0.03535276419294929
unseen_chemotype,262147,2,block__METAL,0.11083843891159352,0.004334406518912665
unseen_chemotype,262147,2,block__PHYSCHEM,0.14396748028127268,-0.11064508793760801
unseen_chemotype,262147,2,ligand_intercept,0.0,0.0
unseen_chemotype,262147,3,intercept,0.053701210948328575,-0.053701210948328575
unseen_chemotype,262147,3,block__COND,0.30119037113613534,0.006968742584264351
unseen_chemotype,262147,3,block__DONORS,0.23209052153450982,-0.09775318455344108
unseen_chemotype,262147,3,block__INTERACTION,0.35531503938621,-0.12918145904969053
unseen_chemotype,262147,3,block__MASSACTION,0.05967854363500194,0.015409297690313357
unseen_chemotype,262147,3,block__METAL,0.04126843414913654,0.00047608701514475853
unseen_chemotype,262147,3,block__PHYSCHEM,0.11201919278755197,0.05139136710968554
unseen_chemotype,262147,3,ligand_intercept,0.0,0.0
unseen_chemotype,262147,4,intercept,0.02786701131738471,-0.02786701131738471
unseen_chemotype,262147,4,block__COND,0.3688251105913734,-0.09161598955596836
unseen_chemotype,262147,4,block__DONORS,0.1735491767638078,-0.09723367170469221
unseen_chemotype,262147,4,block__INTERACTION,0.2319412931750541,-0.09722259101175171
unseen_chemotype,262147,4,block__MASSACTION,0.05406036569478256,-0.0032785670705291034
unseen_chemotype,262147,4,block__METAL,0.07762677744063524,0.005982798520990624
unseen_chemotype,262147,4,block__PHYSCHEM,0.1484161844043129,-0.08420362213840515
unseen_chemotype,262147,4,ligand_intercept,0.0,0.0
unseen_ligand,104729,0,intercept,0.11460915942301605,-0.11460915942301605
unseen_ligand,104729,0,block__COND,0.42702859560322065,0.022463996413998842
unseen_ligand,104729,0,block__DONORS,0.24926903342724027,-0.1755615912804774
unseen_ligand,104729,0,block__INTERACTION,0.4023559414280439,-0.1283854198112803
unseen_ligand,104729,0,block__MASSACTION,0.07464250262515312,-0.025525912851530976
unseen_ligand,104729,0,block__METAL,0.13078741035003252,-0.003078190267493226
unseen_ligand,104729,0,block__PHYSCHEM,0.23405209145140962,-0.07768430582039373
unseen_ligand,104729,0,ligand_intercept,0.0,0.0
unseen_ligand,104729,1,intercept,0.054704018913963086,-0.054704018913963086
unseen_ligand,104729,1,block__COND,0.3313766235933049,0.09229254386721944
unseen_ligand,104729,1,block__DONORS,0.24281635561875506,-0.190693178647532
unseen_ligand,104729,1,block__INTERACTION,0.25866919924548887,-0.1643376264134048
unseen_ligand,104729,1,block__MASSACTION,0.0690174635153329,-0.03814605089533303
unseen_ligand,104729,1,block__METAL,0.05794728905929243,0.007134452815374302
unseen_ligand,104729,1,block__PHYSCHEM,0.1427015896105271,0.0876568219784719
unseen_ligand,104729,1,ligand_intercept,0.0,0.0
unseen_ligand,104729,2,intercept,0.25062221009562985,-0.25062221009562985
unseen_ligand,104729,2,block__COND,0.22359385427831305,-0.0059851576686941466
unseen_ligand,104729,2,block__DONORS,0.11274634053393888,0.08640129185485203
unseen_ligand,104729,2,block__INTERACTION,0.16700959454402872,0.1290598950217646
unseen_ligand,104729,2,block__MASSACTION,0.059798541721930776,0.025647838960867475
unseen_ligand,104729,2,block__METAL,0.06221866848091617,-0.003020745278514517
unseen_ligand,104729,2,block__PHYSCHEM,0.06708613031227488,0.04152298017811753
unseen_ligand,104729,2,ligand_intercept,0.0,0.0
unseen_ligand,104729,3,intercept,0.023095407328280526,-0.023095407328280526
unseen_ligand,104729,3,block__COND,0.41986337898794296,0.19730407454146062
unseen_ligand,104729,3,block__DONORS,0.08832968763223793,0.02728496634265246
unseen_ligand,104729,3,block__INTERACTION,0.15845939380525173,0.03057995981836476
unseen_ligand,104729,3,block__MASSACTION,0.05605829373575987,0.011558642099279526
unseen_ligand,104729,3,block__METAL,0.07721165756734422,0.0025272686515458794
unseen_ligand,104729,3,block__PHYSCHEM,0.18933368662695413,-0.16665467904939585
unseen_ligand,104729,3,ligand_intercept,0.0,0.0
unseen_ligand,104729,4,intercept,0.06428081516270533,-0.06428081516270533
unseen_ligand,104729,4,block__COND,0.3004158985454015,-0.03388353416726669
unseen_ligand,104729,4,block__DONORS,0.12944870316148088,-0.029561453930531688
unseen_ligand,104729,4,block__INTERACTION,0.2138849839187856,-0.032896472949842465
unseen_ligand,104729,4,block__MASSACTION,0.06524544762596503,0.0076408275160412525
unseen_ligand,104729,4,block__METAL,0.06762845671948448,-0.004048829602592015
unseen_ligand,104729,4,block__PHYSCHEM,0.0691254118487338,0.010946884753245139
unseen_ligand,104729,4,ligand_intercept,0.0,0.0
unseen_ligand,130363,0,intercept,0.08085119924255973,-0.08085119924255973
unseen_ligand,130363,0,block__COND,0.7343171146287454,-0.011399292351402848
unseen_ligand,130363,0,block__DONORS,0.1627147969419715,0.14139372065747063
unseen_ligand,130363,0,block__INTERACTION,0.2599336309807731,0.16231372638538336
unseen_ligand,130363,0,block__MASSACTION,0.024353676435800834,0.009330135712024325
unseen_ligand,130363,0,block__METAL,0.10339745932804034,-0.0017559692694951526
unseen_ligand,130363,0,block__PHYSCHEM,0.04187479235380813,-0.003528900321519556
unseen_ligand,130363,0,ligand_intercept,0.0,0.0
unseen_ligand,130363,1,intercept,0.10464517690134036,-0.10464517690134036
unseen_ligand,130363,1,block__COND,0.24448084377919388,0.0023027295428824784
unseen_ligand,130363,1,block__DONORS,0.11800080015237607,0.005436240329384525
unseen_ligand,130363,1,block__INTERACTION,0.1968997799606208,0.011699441981057952
unseen_ligand,130363,1,block__MASSACTION,0.08186605162426855,0.01198844870999965
unseen_ligand,130363,1,block__METAL,0.07630232621093164,-0.008773365514886044
unseen_ligand,130363,1,block__PHYSCHEM,0.10284105427554545,-0.018092705842561316
unseen_ligand,130363,1,ligand_intercept,0.0,0.0
unseen_ligand,130363,2,intercept,0.01974596853219468,-0.01974596853219468
unseen_ligand,130363,2,block__COND,0.2227150479698993,-0.0756888596605879
unseen_ligand,130363,2,block__DONORS,0.3503799596063117,-0.3201060177148684
unseen_ligand,130363,2,block__INTERACTION,0.3707940841904737,-0.3035433727040241
unseen_ligand,130363,2,block__MASSACTION,0.04231441496737062,-0.018790387704618803
unseen_ligand,130363,2,block__METAL,0.04494379936090814,-0.004092251237480248
unseen_ligand,130363,2,block__PHYSCHEM,0.1131650935511279,0.07685002778766821
unseen_ligand,130363,2,ligand_intercept,0.0,0.0
unseen_ligand,130363,3,intercept,0.05016042006725875,-0.05016042006725875
unseen_ligand,130363,3,block__COND,0.3533500332280235,-0.003084921970647835
unseen_ligand,130363,3,block__DONORS,0.15181211217702684,-0.0713999175853486
unseen_ligand,130363,3,block__INTERACTION,0.31208883307393653,-0.10502808356287167
unseen_ligand,130363,3,block__MASSACTION,0.06324851210609975,-0.01999111214772891
unseen_ligand,130363,3,block__METAL,0.06358433497657998,0.0016983110699798213
unseen_ligand,130363,3,block__PHYSCHEM,0.18066623692383546,-0.049567672106043514
unseen_ligand,130363,3,ligand_intercept,0.0,0.0
unseen_ligand,130363,4,intercept,0.18569098224499306,-0.18569098224499306
unseen_ligand,130363,4,block__COND,0.545692829569301,0.22566688877165253
unseen_ligand,130363,4,block__DONORS,0.08039617050975321,0.02694042093981695
unseen_ligand,130363,4,block__INTERACTION,0.1302023229742774,0.03172845950330157
unseen_ligand,130363,4,block__MASSACTION,0.04495664905667115,0.017658912609098323
unseen_ligand,130363,4,block__METAL,0.06552020240672393,0.008612285474235207
unseen_ligand,130363,4,block__PHYSCHEM,0.10653556801905482,-0.07132962108370922
unseen_ligand,130363,4,ligand_intercept,0.0,0.0
unseen_ligand,155921,0,intercept,0.008402608895033564,-0.008402608895033564
unseen_ligand,155921,0,block__COND,0.16996055519535513,0.0003709636104620526
unseen_ligand,155921,0,block__DONORS,0.28345587061336364,-0.24205881765161952
unseen_ligand,155921,0,block__INTERACTION,0.409785794200111,-0.3291952114615292
unseen_ligand,155921,0,block__MASSACTION,0.0801438982669866,-0.053948805461736735
unseen_ligand,155921,0,block__METAL,0.06060404940349874,0.00043581631063093867
unseen_ligand,155921,0,block__PHYSCHEM,0.07146820310619141,0.005718821448811167
unseen_ligand,155921,0,ligand_intercept,0.0,0.0
unseen_ligand,155921,1,intercept,0.08116140108016624,-0.08116140108016624
unseen_ligand,155921,1,block__COND,0.348947874508053,0.09507105007181711
unseen_ligand,155921,1,block__DONORS,0.1313832148050774,-0.06482820130693918
unseen_ligand,155921,1,block__INTERACTION,0.22397077520663236,-0.05631626886947789
unseen_ligand,155921,1,block__MASSACTION,0.061818718572637696,-0.00521636877296004
unseen_ligand,155921,1,block__METAL,0.05196892041552934,-0.0050239706995479656
unseen_ligand,155921,1,block__PHYSCHEM,0.10576619617244609,0.03306515647248907
unseen_ligand,155921,1,ligand_intercept,0.0,0.0
unseen_ligand,155921,2,intercept,0.038738613851773886,0.038738613851773886
unseen_ligand,155921,2,block__COND,0.3429386101135941,0.10837199079263367
unseen_ligand,155921,2,block__DONORS,0.09590076768554834,0.027426482068085373
unseen_ligand,155921,2,block__INTERACTION,0.1606460033180224,0.06207394960834202
unseen_ligand,155921,2,block__MASSACTION,0.052322616847788314,0.01932149902859189
unseen_ligand,155921,2,block__METAL,0.0838908724569807,0.017273001737033087
unseen_ligand,155921,2,block__PHYSCHEM,0.16442823164616108,-0.1309429649590816
unseen_ligand,155921,2,ligand_intercept,0.0,0.0
unseen_ligand,155921,3,intercept,0.2741934281377505,-0.2741934281377505
unseen_ligand,155921,3,block__COND,0.19430848161228712,-0.041385231127271174
unseen_ligand,155921,3,block__DONORS,0.09947942893839264,0.08846958336006597
unseen_ligand,155921,3,block__INTERACTION,0.16118643708707164,0.13553574044071776
unseen_ligand,155921,3,block__MASSACTION,0.05762713445582328,0.012679864299201423
unseen_ligand,155921,3,block__METAL,0.10176740055580845,-0.003094307352113099
unseen_ligand,155921,3,block__PHYSCHEM,0.12160915586154022,0.09552770313583404
unseen_ligand,155921,3,ligand_intercept,0.0,0.0
unseen_ligand,155921,4,intercept,0.11162914662646575,-0.11162914662646575
unseen_ligand,155921,4,block__COND,0.36280211268243057,0.1015042913516283
unseen_ligand,155921,4,block__DONORS,0.08872668557714482,0.01957746441883858
unseen_ligand,155921,4,block__INTERACTION,0.15265008098442195,0.0005084655092882346
unseen_ligand,155921,4,block__MASSACTION,0.05043344295724287,0.0037076993356241874
unseen_ligand,155921,4,block__METAL,0.05930590185906541,-0.0045692767938649665
unseen_ligand,155921,4,block__PHYSCHEM,0.027618038073843002,-0.013788326435206453
unseen_ligand,155921,4,ligand_intercept,0.0,0.0
unseen_ligand,196613,0,intercept,0.10585179761181707,-0.10585179761181707
unseen_ligand,196613,0,block__COND,0.4983109400276721,-0.022881565064169464
unseen_ligand,196613,0,block__DONORS,0.17217591395884352,-0.11181421834953972
unseen_ligand,196613,0,block__INTERACTION,0.2502437558568308,-0.12150750066000467
unseen_ligand,196613,0,block__MASSACTION,0.07230747469309023,-0.003235790706894463
unseen_ligand,196613,0,block__METAL,0.05525852475548547,0.010439903214193637
unseen_ligand,196613,0,block__PHYSCHEM,0.17286982529124792,-0.06536882286191108
unseen_ligand,196613,0,ligand_intercept,0.0,0.0
unseen_ligand,196613,1,intercept,0.03787825245374577,0.03787825245374577
unseen_ligand,196613,1,block__COND,0.1669123542518836,-0.030259121480607776
unseen_ligand,196613,1,block__DONORS,0.244928520498658,-0.15638412007233196
unseen_ligand,196613,1,block__INTERACTION,0.27515516063799955,-0.15188007200511625
unseen_ligand,196613,1,block__MASSACTION,0.05751746624559979,-0.018904814895047778
unseen_ligand,196613,1,block__METAL,0.06908526107626008,-0.0019199400868335197
unseen_ligand,196613,1,block__PHYSCHEM,0.06273231507807842,0.01465756192344917
unseen_ligand,196613,1,ligand_intercept,0.0,0.0
unseen_ligand,196613,2,intercept,0.08786548922590406,-0.08786548922590406
unseen_ligand,196613,2,block__COND,0.3507515402675684,0.0602915907949314
unseen_ligand,196613,2,block__DONORS,0.11387934997002494,-0.04158273956615802
unseen_ligand,196613,2,block__INTERACTION,0.2242176091720417,-0.04696029196153615
unseen_ligand,196613,2,block__MASSACTION,0.059486975331048506,0.012744996374346961
unseen_ligand,196613,2,block__METAL,0.04671845636601056,-0.002865414048755069
unseen_ligand,196613,2,block__PHYSCHEM,0.10707626017809178,0.04014501807549938
unseen_ligand,196613,2,ligand_intercept,0.0,0.0
unseen_ligand,196613,3,intercept,0.025362822568976373,-0.025362822568976373
unseen_ligand,196613,3,block__COND,0.6536830242962814,0.32378766970262535
unseen_ligand,196613,3,block__DONORS,0.207794594271541,0.0182956803170001
unseen_ligand,196613,3,block__INTERACTION,0.45304195517867946,-0.07476342204898011
unseen_ligand,196613,3,block__MASSACTION,0.14406099989215918,-0.020985700684868012
unseen_ligand,196613,3,block__METAL,0.11127273713273293,-0.006103097613648108
unseen_ligand,196613,3,block__PHYSCHEM,0.18136857116783736,-0.07556481065627361
unseen_ligand,196613,3,ligand_intercept,0.0,0.0
unseen_ligand,196613,4,intercept,0.3326336609842153,-0.3326336609842153
unseen_ligand,196613,4,block__COND,0.521045742505247,-0.07378788388800205
unseen_ligand,196613,4,block__DONORS,0.1195728207769519,0.10656458573010436
unseen_ligand,196613,4,block__INTERACTION,0.19910622670222358,0.08975006561632227
unseen_ligand,196613,4,block__MASSACTION,0.07414202023379063,0.023353711020743247
unseen_ligand,196613,4,block__METAL,0.12051926853228354,-0.0015839158282079308
unseen_ligand,196613,4,block__PHYSCHEM,0.15669770514869977,0.13887544032714175
unseen_ligand,196613,4,ligand_intercept,0.0,0.0
unseen_ligand,262147,0,intercept,0.012824491991839937,0.012824491991839937
unseen_ligand,262147,0,block__COND,0.18376152133670565,-0.07974453976179474
unseen_ligand,262147,0,block__DONORS,0.24959044497424984,-0.20027855500796246
unseen_ligand,262147,0,block__INTERACTION,0.32105204604395515,-0.2284192544180969
