regime,split_seed,arm,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units
unseen_chemotype,130363,C1_HIER_RIDGE,1.1481307192265044,0.9504643576168111,0.5897035581211728,0.10689957818142148,1.1564486249174353,1.3111075318366945,0.048160622793828045,0.5368803996744709,1.1405290987059675,2.0824837074359506,0.23680993484994348,0.6287671577016923,0.23494664634146342,0.4580792682926829,0.4747224481624808,5248,152,131,79,6.256051615740402,131
unseen_chemotype,130363,C2_TWO_STAGE,1.1849164503145033,1.0340371027433175,0.5184191346193585,0.09875311645518436,1.2137619169672091,1.1049356112441069,0.26676378154473,0.39332457686310857,0.9302646243272299,2.4034806534004347,0.4534452327472133,0.6092660224906812,0.29496951219512196,0.5436356707317073,0.7432973973490027,5248,152,131,79,6.256051615740402,131
unseen_chemotype,130363,C2_TRUECENTRE,1.053393779840711,0.8584009895447636,0.5110099733913491,0.13165166430824227,1.0499190918997912,1.0895796685724413,0.3163445036108894,0.37307844637649085,0.8972824007182487,2.0306490864602003,0.48812191997397186,0.6120247579629635,0.2884908536585366,0.5369664634146342,0.5348741535100033,5248,152,131,79,6.256051615740402,131
unseen_chemotype,130363,C3_SHARED_RIDGE,1.1453480990488698,0.9502046875965667,0.5867092870533936,0.11510438347765917,1.153847312792627,1.3059120481367208,0.0558671047532574,0.5373895392818199,1.1469338417965709,2.0646258573357916,0.23998371867336474,0.6322915979730543,0.24047256097560976,0.45884146341463417,0.4740280330613576,5248,152,131,79,6.256051615740402,131
unseen_chemotype,130363,ORACLE_LEVEL,0.22288118962401945,0.07014719046170756,0.18560146348766252,0.8874663271143888,0.23456156513987375,0.2682087402976162,0.9418823821872393,0.044278791292645274,0.18227378307438957,0.5311495745030773,0.7834499494670555,0.9119298168484365,0.846608231707317,0.9624618902439024,0.9764958570348105,5248,152,131,79,6.256051615740402,131
unseen_chemotype,130363,ORACLE_METAL,0.998092613812222,0.8701777034163035,0.37234285091654545,0.2096818816241347,1.0024830701517218,1.051860982068735,0.3440156910385528,0.40534507257155716,0.8508886639280518,2.0490056951846625,0.6885207813306025,0.6407488938365736,0.3165015243902439,0.5346798780487805,0.6030750196230161,5248,152,131,79,6.256051615740402,131
unseen_chemotype,155921,MONO_ET,1.0268334488527662,0.8292172449069694,0.5096995913048199,0.16913610186172,1.0195080074770768,1.100059245599285,0.2694145236301938,0.4386737022224122,0.8638178947681497,2.0815655205578567,0.445269864284142,0.6273843879961772,0.3039253048780488,0.5463033536585366,0.5251987592287362,5248,152,131,79,6.256051615740402,131
unseen_chemotype,155921,MONO_RIDGE,1.118053147004331,0.9115983287659598,0.6076643533403561,-0.005541979104752626,1.1254220665693209,1.2902174277933987,0.06988508030122254,0.4663947055715816,1.0910570786789746,1.9935094948480998,0.17644709439724568,0.5652529128708539,0.24809451219512196,0.4584603658536585,0.39813387914837645,5248,152,131,79,6.256051615740402,131
unseen_chemotype,155921,C1_HIER_RIDGE,1.1188723593860954,0.9144215547535048,0.6058172614924617,0.010866536531353277,1.1285462337644143,1.2903754981540352,0.07207890622660973,0.473861136783706,1.055247440818324,1.9970870659413784,0.2084078883844203,0.5691206903590281,0.2498094512195122,0.46284298780487804,0.36537405528821654,5248,152,131,79,6.256051615740402,131
unseen_chemotype,155921,C2_TWO_STAGE,1.1405708031278345,0.9943146349287769,0.5032124103368008,0.18944230755652913,1.1525832411514914,1.0725380377071387,0.26502281855435605,0.455664560384594,0.9232028935492749,2.398256986680084,0.4320485805756111,0.6372720811364462,0.3306021341463415,0.5617378048780488,0.7366180350213412,5248,152,131,79,6.256051615740402,131
unseen_chemotype,155921,C2_TRUECENTRE,1.0140077293156409,0.8297894590539023,0.5034457877519716,0.17794451175657455,1.0107325921817267,1.1051930764146456,0.2754731382851927,0.43998046539628055,0.8704039068140857,2.0314524566147427,0.48544397943858697,0.6347300249442862,0.30564024390243905,0.5430640243902439,0.5088061470090883,5248,152,131,79,6.256051615740402,131
unseen_chemotype,155921,C3_SHARED_RIDGE,1.1196511168468646,0.9163172226452242,0.602343993508428,0.022127670737382754,1.1291341398261499,1.2884490077923174,0.07444858537823495,0.47851941639660944,1.0822395767125677,1.9901215458367603,0.20800764369269104,0.5768907884090193,0.24942835365853658,0.45903201219512196,0.36819977823862576,5248,152,131,79,6.256051615740402,131
unseen_chemotype,155921,ORACLE_LEVEL,0.2255238437549408,0.08267320591911327,0.18231248895203442,0.8787959376448266,0.24208889735638495,0.2961702011780313,0.9355230485518081,0.07216828039845244,0.18640745994840086,0.5284894105472641,0.7786567893144439,0.904460138863156,0.809641768292683,0.9634146341463414,0.9810098905874802,5248,152,131,79,6.256051615740402,131
unseen_chemotype,155921,ORACLE_METAL,0.965672582576093,0.8400374807476246,0.36649305297438817,0.26092588179753373,0.9663950010646903,1.0622185939023072,0.3138358583949066,0.46836139451430564,0.8444972263871673,2.0330878372886296,0.7112179202660909,0.6555406566742975,0.3199314024390244,0.5535442073170732,0.5731650471809755,5248,152,131,79,6.256051615740402,131
unseen_chemotype,196613,MONO_ET,1.047158642215369,0.8534020930398084,0.5102627734195696,0.15717108878517683,1.045797184617487,1.1260875879311105,0.2595641491595255,0.4381653488458699,0.9084428239527632,2.0385132754419173,0.38316549492033475,0.6154539430918563,0.29820884146341464,0.5196265243902439,0.49082460019922364,5248,152,131,79,6.256051615740402,131
unseen_chemotype,196613,MONO_RIDGE,1.181527914952284,0.9667532802003853,0.6042689691921345,0.005449967311316972,1.1863701328682161,1.337898315169475,0.0005796909682589391,0.5088264177151856,1.1057915731357404,2.1022470218259515,0.15210739214764668,0.5655972968474735,0.24485518292682926,0.44721798780487804,0.3445192647278525,5248,152,131,79,6.256051615740402,131
unseen_chemotype,196613,C1_HIER_RIDGE,1.1775713498978726,0.9657768764408248,0.6045064524793164,0.009806103057481308,1.1831601278009103,1.3283754339584235,0.01834436425014352,0.502128099549882,1.1469547701000857,2.085426174647906,0.16759865631889545,0.5700209037933529,0.2463795731707317,0.44702743902439024,0.341383492911291,5248,152,131,79,6.256051615740402,131
unseen_chemotype,196613,C2_TWO_STAGE,1.225550848481022,1.1046452684376464,0.49774143897407985,0.1715631785597459,1.2549932035470912,1.1484289690941052,0.17451963130151826,0.5046534085365263,0.9679362562202833,2.6511147707025198,0.39949208466718794,0.6434448237204147,0.2974466463414634,0.5358231707317073,0.800962423703104,5248,152,131,79,6.256051615740402,131
unseen_chemotype,196613,C2_TRUECENTRE,1.055449540664602,0.8806661273466125,0.5148333329849774,0.15026035961538964,1.0570896794766405,1.1291308172035128,0.2555882020242345,0.43658401331077007,0.9196642674454789,2.0375535921931682,0.4443561288056091,0.6042112193809672,0.29839939024390244,0.5236280487804879,0.47963137272333645,5248,152,131,79,6.256051615740402,131
unseen_chemotype,196613,C3_SHARED_RIDGE,1.1790745135998144,0.9706380989217975,0.6012400703633238,0.013410636942519538,1.1844111401935364,1.3299726666273082,0.014806231953488624,0.505721969533799,1.1378094779196934,2.0802635096603237,0.17760118200902297,0.5742037559835408,0.24866615853658536,0.44416920731707316,0.34527203472177315,5248,152,131,79,6.256051615740402,131
unseen_chemotype,196613,ORACLE_LEVEL,0.22791786934218672,0.07412762967674846,0.19092352093406012,0.8661686652413199,0.23947959252493428,0.28897400246426175,0.9308277164732397,0.04504648597887778,0.17252998177904,0.5583585957251649,0.730442402839656,0.8978174011256855,0.8241234756097561,0.9514100609756098,0.9705940750530717,5248,152,131,79,6.256051615740402,131
unseen_chemotype,196613,ORACLE_METAL,0.9975952926710309,0.884917276747804,0.367740446084738,0.25533130714505825,1.005914325246711,1.0819068312191706,0.3100313753635343,0.4672906884004366,0.9074748661544818,2.0105941080664937,0.715495878107726,0.6469551327343773,0.31078506097560976,0.536204268292683,0.5536276451683771,5248,152,131,79,6.256051615740402,131
unseen_chemotype,262147,MONO_ET,1.0440408867982598,0.9071998613499911,0.49589559845497366,0.1890215356246694,1.060361424231375,1.1478921211059396,0.24060084139006654,0.4728966884489742,0.9252839406868077,2.118872893712571,0.4527114315185682,0.6391986425618819,0.29020579268292684,0.5034298780487805,0.480930730780784,5248,152,131,79,6.256051615740402,131
unseen_chemotype,262147,MONO_RIDGE,1.13908548825277,0.9083689276756375,0.6040985474665357,0.006189011667210975,1.1450270218204734,1.2860578511802516,0.07366601221804914,0.47046736575809517,1.0645817495827337,2.0816830216175184,0.18254629946623568,0.5673286375688376,0.2536204268292683,0.45522103658536583,0.38857121577167963,5248,152,131,79,6.256051615740402,131
unseen_chemotype,262147,C1_HIER_RIDGE,1.1417374821395128,0.9340567837923558,0.5832208459147388,0.09759643279864916,1.1536193872281704,1.2648186982180682,0.11311027030285603,0.4977872752879462,1.0913812067071609,2.1048573482447694,0.23764560764118053,0.6115364445128327,0.24847560975609756,0.46189024390243905,0.42464494387178564,5248,152,131,79,6.256051615740402,131
unseen_chemotype,262147,C2_TWO_STAGE,1.145211439280069,1.0586238169080473,0.48776687452263146,0.1665794026701739,1.1870969450356437,1.1092405388683675,0.24916053745043698,0.4521348519827414,1.0064184950168757,2.410246906761566,0.44765568366065184,0.6352560217474817,0.3006859756097561,0.5476371951219512,0.7444073551240326,5248,152,131,79,6.256051615740402,131
unseen_chemotype,262147,C2_TRUECENTRE,1.0401248202102171,0.9128374693754442,0.49425305920264506,0.18495942171582658,1.0618249887662732,1.15151770894421,0.24594535701130338,0.46650181321490447,0.9499071647789963,2.078482927189102,0.4725231973511727,0.6271619515371144,0.2862042682926829,0.5041920731707317,0.4797964226352495,5248,152,131,79,6.256051615740402,131
unseen_chemotype,262147,C3_SHARED_RIDGE,1.136631932080054,0.9325843157365704,0.5815697184460945,0.09055809201047105,1.1483643222932187,1.2597342447660311,0.11969732655582865,0.4900830165497818,1.0733867284062688,2.063050063826823,0.2481935244107539,0.6105587708527638,0.24771341463414634,0.4653201219512195,0.4290457188691674,5248,152,131,79,6.256051615740402,131
unseen_chemotype,262147,ORACLE_LEVEL,0.21859586335724737,0.07292285007975552,0.1830090190658457,0.8734482786318433,0.2320308556022134,0.29914639394265896,0.9326893438328008,0.0720154038544476,0.1638593734070596,0.5260887123753628,0.7798958558214951,0.9027308916614067,0.8022103658536586,0.9596036585365854,0.9801774465599631,5248,152,131,79,6.256051615740402,131
unseen_chemotype,262147,ORACLE_METAL,0.9946443954670203,0.9119964050471637,0.35768726905265513,0.2674609330902029,1.018395591204819,1.1105055433205386,0.28950503722007526,0.4911071812340225,0.9238369162528218,2.064221732841014,0.7016287320132557,0.6533827613314366,0.29134908536585363,0.5125762195121951,0.5501293405881925,5248,152,131,79,6.256051615740402,131
unseen_ligand,104729,MONO_ET,0.8434963736373937,0.6237479175168242,0.45598526281730567,0.24764919702795085,0.8365611624429841,0.9393671206658885,0.48375309904800623,0.2806844217642067,0.6743479839819848,1.6803314648746983,0.5465129396137582,0.6706595319518197,0.3464176829268293,0.6101371951219512,0.5967887012005936,5248,152,131,79,6.256051615740402,131
unseen_ligand,104729,MONO_RIDGE,1.0000023281468648,0.7178582585374261,0.5986188685516091,-0.012843086372031465,1.0064705772197837,1.183130435633867,0.21014672045857463,0.3670749611392296,0.9645572713984516,1.7712839217284297,0.117216965153304,0.5677677533080226,0.2692454268292683,0.48246951219512196,0.44758360094646626,5248,152,131,79,6.256051615740402,131
unseen_ligand,104729,C1_HIER_RIDGE,1.0194162840017749,0.7491199343304685,0.6061583096978743,-0.013285441455945568,1.028830723356836,1.1874417641996986,0.20612091038592417,0.37000953759691435,0.9884078097913568,1.7901983390225733,0.12122092258298026,0.5681676155544321,0.26733993902439024,0.47789634146341464,0.4602415210968487,5248,152,131,79,6.256051615740402,131
unseen_ligand,104729,C2_TWO_STAGE,0.9593065163946635,0.7973511292907776,0.44388127771596425,0.28224131558490695,0.9588479586976221,0.9788871090319017,0.43176941473528907,0.37653743138842105,0.8246975907868994,1.898857352842811,0.5755447784657388,0.6832180327405533,0.3393673780487805,0.5912728658536586,0.7552780867822115,5248,152,131,79,6.256051615740402,131
unseen_ligand,104729,C2_TRUECENTRE,0.8718957909135135,0.6676448456419866,0.45011676973072423,0.267385197958413,0.8714646680631626,0.9814863620183955,0.4426242920803285,0.35123981822533623,0.7583212716672388,1.7303883902013193,0.5814516554552223,0.676121001246691,0.32983993902439024,0.5922256097560976,0.5842848915619298,5248,152,131,79,6.256051615740402,131
unseen_ligand,104729,C3_SHARED_RIDGE,1.0191776450085217,0.7514275315095037,0.6035363603045547,-0.008814175843657734,1.0286619356087299,1.1880137725189774,0.20448784847080814,0.374077024847459,0.9763765779873947,1.7927831169372492,0.12651567836267924,0.5715036390604703,0.26753048780487804,0.4801829268292683,0.46413863587003545,5248,152,131,79,6.256051615740402,131
unseen_ligand,104729,ORACLE_LEVEL,0.21409205455921654,0.0991742691157923,0.15313575280178857,0.9023356553237949,0.2256771745730333,0.2899116254407088,0.943412181694061,0.14813725660141114,0.16353927503121557,0.5062159433782353,0.8329635730689163,0.9125348440170873,0.811547256097561,0.9784679878048781,1.0074432705480618,5248,152,131,79,6.256051615740402,131
unseen_ligand,104729,ORACLE_METAL,0.8112314020517988,0.6397050050280471,0.3444778414883154,0.31365491124582023,0.8105275745496954,0.9494904905402523,0.46796847039797684,0.3632606429577178,0.6415784601659391,1.697651599870514,0.7517434447153446,0.676672120285263,0.32679115853658536,0.6217606707317073,0.5982322483955215,5248,152,131,79,6.256051615740402,131
unseen_ligand,130363,MONO_ET,0.835307064831617,0.6518555050295817,0.4486848885149753,0.28169370395401394,0.8391759861866199,0.9557372239306677,0.46583372111628496,0.33627261064041575,0.7437618390548848,1.6469859972691303,0.5451409205953074,0.681961920971728,0.3351753048780488,0.6009908536585366,0.5972210604113345,5248,152,131,79,6.256051615740402,131
unseen_ligand,130363,MONO_RIDGE,1.0668807472380686,0.8136808640832826,0.6018515278586422,-0.021109158036854536,1.068100969719563,1.1884898103494486,0.19061092211109154,0.37731075264517694,1.0182853790112634,1.882463105855663,0.1410034720047066,0.5964034379779113,0.2663871951219512,0.4841844512195122,0.4986316326370386,5248,152,131,79,6.256051615740402,131
unseen_ligand,130363,C1_HIER_RIDGE,1.0723821002808562,0.8344935508413966,0.602057509293462,-0.049005975287172765,1.0834135800613858,1.22966841129319,0.10439506717784175,0.4218799657022867,0.9966256530342539,1.9738254906454689,0.225922135979543,0.618659645001879,0.26657774390243905,0.47503810975609756,0.5648202209853873,5248,152,131,79,6.256051615740402,131
unseen_ligand,130363,C2_TWO_STAGE,0.9071165589397953,0.758102287633873,0.43034920383698794,0.3037560786355764,0.9079255755548398,0.9733846244164777,0.42852787947867377,0.39865610922903144,0.762807308341231,1.820385801557646,0.5504327130948251,0.6820880555285143,0.3508003048780488,0.5882240853658537,0.7821851771734124,5248,152,131,79,6.256051615740402,131
unseen_ligand,130363,C2_TRUECENTRE,0.8522080421957271,0.6918282578138407,0.4403160542717173,0.3122130444931013,0.8675590463027977,1.0201653006122589,0.40011253023011006,0.4340987166521644,0.7724229752041982,1.6607905827297533,0.5912532270745979,0.6856402349347711,0.3126905487804878,0.5666920731707317,0.5879739541991291,5248,152,131,79,6.256051615740402,131
unseen_ligand,130363,C3_SHARED_RIDGE,1.0671380017063232,0.8330690701154386,0.5989735632964927,-0.04743918506460365,1.0791210087991827,1.2281175830079187,0.10552309463614362,0.42201546303041726,1.0081630840467453,1.9518643530609945,0.22589445305673403,0.6191019010204861,0.2625762195121951,0.4729420731707317,0.5667003943212028,5248,152,131,79,6.256051615740402,131
unseen_ligand,130363,ORACLE_LEVEL,0.2125345497677539,0.09494238732351071,0.15328711479856907,0.9059068982904095,0.22018981291259626,0.27798999931387663,0.9464970765169484,0.13196585992225474,0.15526511165786194,0.4964058480149502,0.813986239081027,0.913266529122428,0.8429878048780488,0.9777057926829268,1.0029229603669951,5248,152,131,79,6.256051615740402,131
unseen_ligand,130363,ORACLE_METAL,0.8006365035890685,0.6799368339583501,0.3331122848635621,0.35201695760403373,0.8160883870037122,0.9950609375333056,0.41701572009926735,0.4513904907981856,0.7178789436435564,1.6151126839355743,0.7654996377936105,0.6933763132910233,0.32660060975609756,0.5832698170731707,0.6121847268690396,5248,152,131,79,6.256051615740402,131
unseen_ligand,155921,MONO_ET,0.8768151490611931,0.689200636062202,0.4451709495407902,0.25295460627024324,0.8695302048552802,0.9715256849911081,0.4368820037317893,0.3452068611474134,0.7093450335722566,1.7596330871177017,0.5578106552973795,0.6590671904652743,0.3487042682926829,0.5996570121951219,0.5692830852219313,5248,152,131,79,6.256051615740402,131
unseen_ligand,155921,MONO_RIDGE,1.0267492596284173,0.7727787362941446,0.5967077213239932,0.0043457657937695515,1.0292161879143418,1.191670339896343,0.20004752548280758,0.38567117478044055,0.9795525375522585,1.825560984496181,0.19868054671544685,0.5827793357052911,0.25952743902439024,0.48285060975609756,0.4517774466289807,5248,152,131,79,6.256051615740402,131
unseen_ligand,155921,C1_HIER_RIDGE,1.032673189203527,0.7854847042006373,0.5911238944499645,0.03919260961114468,1.0341805896615806,1.175585952951835,0.22889666151166987,0.3849926781352818,0.9948668739701665,1.8045577981420333,0.22369142943916948,0.5982661470550983,0.26333841463414637,0.48647103658536583,0.4345200844265449,5248,152,131,79,6.256051615740402,131
unseen_ligand,155921,C2_TWO_STAGE,0.9444524144489108,0.8064273169354914,0.43225121581268205,0.2826755036190334,0.941844927790999,0.9900559158457233,0.4002825682926088,0.40962830908928305,0.7872490841250741,1.9510072596446022,0.5277585652977357,0.6796417778587271,0.3485137195121951,0.5891768292682927,0.7569197994821889,5248,152,131,79,6.256051615740402,131
unseen_ligand,155921,C2_TRUECENTRE,0.887415121905367,0.7155037655617346,0.43569000746447506,0.3116706847833113,0.8844817998673411,0.9785472286951087,0.4361876455965824,0.3974151441856283,0.7451494812004,1.7618379246322085,0.5894361688779136,0.6965621267647062,0.34603658536585363,0.5962271341463414,0.5628847072469118,5248,152,131,79,6.256051615740402,131
unseen_ligand,155921,C3_SHARED_RIDGE,1.0296845192615238,0.7849980538134663,0.586914060972666,0.04113379452697019,1.0317163057682956,1.1729135804828683,0.22996083537139023,0.3853870127370085,1.0112590809785478,1.8004981364627137,0.23827365372887382,0.6010055174709446,0.26448170731707316,0.4887576219512195,0.44253198967615665,5248,152,131,79,6.256051615740402,131
unseen_ligand,155921,ORACLE_LEVEL,0.21257335607269914,0.09381305708140823,0.15170483557756,0.901590585240101,0.22123217721118335,0.2766921758551944,0.9451199537267797,0.11492776933351827,0.16454527936522517,0.48418740224810647,0.8229853480551926,0.9129242386654232,0.8410823170731707,0.9788490853658537,1.0089748721384735,5248,152,131,79,6.256051615740402,131
unseen_ligand,155921,ORACLE_METAL,0.8393981512580581,0.7020271183607898,0.3302964236969865,0.358787026995552,0.8385464126389576,0.9541288119515053,0.45371018995456946,0.42065703800660154,0.6813492152952587,1.7348080110747737,0.7621068246802479,0.6945560115939117,0.3509908536585366,0.6072789634146342,0.5805077648623478,5248,152,131,79,6.256051615740402,131
unseen_ligand,196613,MONO_ET,0.85733428015955,0.6611085485023682,0.4553839751867061,0.24937456049027917,0.8674702654819462,0.9883235768240656,0.4188661824967529,0.3624655388963465,0.7652110326665893,1.691177051282193,0.5408777960353897,0.6659941234904415,0.3490853658536585,0.5859375,0.5894720862462762,5248,152,131,79,6.256051615740402,131
unseen_ligand,196613,MONO_RIDGE,1.0595108015200054,0.7982258409617367,0.6035936303493129,0.020762929874365788,1.0585971639245635,1.1940088020989226,0.19799009981575377,0.39735070732219757,0.9899121383984,1.8990457935131915,0.13161318221504642,0.5863372722904884,0.2701981707317073,0.4851371951219512,0.45056887024755987,5248,152,131,79,6.256051615740402,131
unseen_ligand,196613,C1_HIER_RIDGE,1.079421418720644,0.8257144256794419,0.5965028281866648,0.05269308085584523,1.0799827147098964,1.2145922291881281,0.1580817979030169,0.4446364849253388,0.9971842643999116,1.9783423443290165,0.1834088442336941,0.625295055420698,0.2631478658536585,0.47827743902439024,0.5308673067852199,5248,152,131,79,6.256051615740402,131
unseen_ligand,196613,C2_TWO_STAGE,0.9834334395558569,0.8599446393661834,0.4562660391604729,0.28431922191951453,1.0272613238718933,1.033652931189731,0.3430796900802382,0.4622713222344598,0.8905275354340362,2.1149336163019554,0.5038155347148879,0.6791508475090781,0.3286966463414634,0.5651676829268293,0.8065527476030995,5248,152,131,79,6.256051615740402,131
unseen_ligand,196613,C2_TRUECENTRE,0.8809396487123339,0.698963246852823,0.4557826930612474,0.29214853537560836,0.8950237494162435,1.0254858116177477,0.38090237489887613,0.43566169208855254,0.8013058482799552,1.719724098862005,0.5522616052417023,0.683536247721989,0.3361280487804878,0.5657393292682927,0.5951434085005103,5248,152,131,79,6.256051615740402,131
unseen_ligand,196613,C3_SHARED_RIDGE,1.0862254254514851,0.8308917956057877,0.5957049737819817,0.05490557937641971,1.0861176987922256,1.2171849801532246,0.1555912223758974,0.4475677870416724,1.0090681964086303,1.9799308719570983,0.20826925955031006,0.6262528406444272,0.26009908536585363,0.47865853658536583,0.5319547462218042,5248,152,131,79,6.256051615740402,131
unseen_ligand,196613,ORACLE_LEVEL,0.219698071172141,0.09587223422890298,0.1685103396924669,0.8918184634670475,0.23296986728158464,0.28994718598943986,0.940152871583824,0.10779148581806118,0.16237824498592862,0.5286904704499851,0.793391093931997,0.9087706957498412,0.8155487804878049,0.973704268292683,0.9958057324138984,5248,152,131,79,6.256051615740402,131
unseen_ligand,196613,ORACLE_METAL,0.820516646814319,0.6804217011346083,0.33621337478399954,0.35741442916187605,0.8384449846125684,0.9927970970497603,0.4121610280748599,0.4604531903200706,0.7376071032013608,1.6890830813897257,0.754053894164181,0.6939829105993851,0.3391768292682927,0.5874618902439024,0.6257499499305895,5248,152,131,79,6.256051615740402,131
unseen_ligand,262147,MONO_ET,0.8499097871460817,0.6569556944771546,0.4331600724067517,0.2774411837326948,0.8447185705266659,0.9570693115020712,0.4649946813768917,0.33339028349948613,0.7119895803364258,1.6756107410172705,0.5771906422981836,0.6670011064251163,0.3384146341463415,0.6027057926829268,0.5904383558548146,5248,152,131,79,6.256051615740402,131
unseen_ligand,262147,MONO_RIDGE,1.032447193012853,0.777799195924961,0.5954332629021414,0.03419490555333837,1.036148699623486,1.1948876952053158,0.2020522252562751,0.40259127833396047,0.9974498146318349,1.8315302826279996,0.17546034496466045,0.569712633030087,0.27172256097560976,0.4796112804878049,0.4247266237202178,5248,152,131,79,6.256051615740402,131
unseen_ligand,262147,C1_HIER_RIDGE,1.0344646546257072,0.7825885464955992,0.5946441354020655,0.03712710297666233,1.0392229454029105,1.18906120245739,0.2117029149661468,0.3971134760229025,0.989226010974259,1.8298378352118032,0.18212253884734392,0.571293240339192,0.2701981707317073,0.4813262195121951,0.424927433501819,5248,152,131,79,6.256051615740402,131
unseen_ligand,262147,C2_TWO_STAGE,0.980661707982898,0.8386016588822666,0.4160073913778202,0.34797044539838773,0.9751449104549033,0.9419545231078872,0.4782433464186645,0.38318373082914153,0.810584960962844,1.9436823605489604,0.5614423746196883,0.6913346082867787,0.34184451219512196,0.606516768292683,0.7620498008178258,5248,152,131,79,6.256051615740402,131
unseen_ligand,262147,C2_TRUECENTRE,0.8838897963189859,0.7011496513097919,0.4244252036194799,0.3159725113623544,0.8835595702479365,0.9870658780400997,0.4445252103800059,0.3921929455441833,0.7868371668211853,1.715527147553044,0.6136169342200196,0.6887171853884893,0.31440548780487804,0.5804115853658537,0.5775765234488516,5248,152,131,79,6.256051615740402,131
