regime,split_seed,endpoint,threshold,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_rows_unknown_similarity,macro_mae_ligand,pooled_mae,offset_mae,shape_mae,shape_r2,median_ligand_mae,worst_quartile_ligand_mae,frac_within_1_log,frac_within_0_5_log,rank_spearman,sign_accuracy,macro_mae,n_eff_pooled_rows,n_macro_units,arm
unseen_chemotype,104729,nn<0.4,0.4,396,17,17,17,0,1.0380960522214153,1.3050231848011986,0.9544909102459447,0.3662734320580174,0.04462694677604018,1.0463912225730543,1.7662382402313024,0.3661616161616162,0.21212121212121213,0.4437714910862136,0.6032374751311268,1.0380960522214153,2.807203465683291,17,MONO_ET
unseen_chemotype,104729,nn<0.6,0.6,1282,73,70,45,0,1.2185517837771904,1.2893966368009862,1.0866962814782526,0.521404452916619,0.18788611154687906,1.093523451990365,2.4250281432327596,0.4656786271450858,0.2589703588143526,0.5499390362190261,0.6801376108762331,1.1949368322396252,16.565444392928416,70,MONO_ET
unseen_chemotype,104729,all,,5248,152,131,79,0,1.0830395724222412,1.2033347821929021,0.9369964668945603,0.5020443051476923,0.16109505504418153,0.9590295876905403,2.173249660387264,0.48208841463414637,0.2785823170731707,0.4823180154823573,0.6261424074847514,1.0679925244552133,6.256051615740402,131,MONO_ET
unseen_chemotype,104729,nn<0.4,0.4,396,17,17,17,0,1.1602601980668354,1.711048918218648,1.101868816597167,0.45437486754944184,-0.0014702056791766616,0.9227366164966602,2.013421277118431,0.3181818181818182,0.13131313131313133,0.11109818317885625,0.6575872671369144,1.1602601980668357,2.807203465683291,17,MONO_RIDGE
unseen_chemotype,104729,nn<0.6,0.6,1282,73,70,45,0,1.3194760047696115,1.4764067140534205,1.1645303615488134,0.5907340059372922,0.002352651156778407,1.3097982593572028,2.3564251244391023,0.3798751950078003,0.18252730109204368,0.2344628375977653,0.6117777501450717,1.2842166972136497,16.565444392928416,70,MONO_RIDGE
unseen_chemotype,104729,all,,5248,152,131,79,0,1.2009555182274247,1.4243817222955646,0.980371472494108,0.610303205596825,-0.03286732842615536,1.1033304517115823,2.239737363085371,0.41520579268292684,0.21798780487804878,0.16527530076039243,0.5663001960581119,1.1776617077889664,6.256051615740402,131,MONO_RIDGE
unseen_chemotype,104729,nn<0.4,0.4,396,17,17,17,0,1.1468410873767583,1.6795103179131972,1.0593664523712891,0.4545920876077978,0.008130688662755237,0.8980980725595852,1.991936610473801,0.3181818181818182,0.12626262626262627,0.09870875225126527,0.6622173991680231,1.1468410873767583,2.807203465683291,17,C1_HIER_RIDGE
unseen_chemotype,104729,nn<0.6,0.6,1282,73,70,45,0,1.3155414056549788,1.4616154885632877,1.1542395751015853,0.5896092187367054,0.009823573261934726,1.2743462693175105,2.355569714997147,0.3861154446177847,0.18486739469578783,0.24515723742297232,0.6167516372378347,1.2801065474599238,16.565444392928416,70,C1_HIER_RIDGE
unseen_chemotype,104729,all,,5248,152,131,79,0,1.198740933271569,1.421973001184382,0.9765222117042003,0.6090054815407674,-0.02731564039717016,1.0807040716194178,2.2403223236626313,0.41996951219512196,0.21741615853658536,0.17648068369060158,0.5686114417127502,1.1745579523083824,6.256051615740402,131,C1_HIER_RIDGE
unseen_chemotype,104729,nn<0.4,0.4,396,17,17,17,0,1.1461116399803055,1.1925927693893934,1.068324970098606,0.37528911597259357,0.09495812449713048,1.2231717179233874,1.928570689019537,0.41919191919191917,0.20707070707070707,0.10483766803234798,0.6712787122445288,1.1461116399803055,2.807203465683291,17,C2_TWO_STAGE
unseen_chemotype,104729,nn<0.6,0.6,1282,73,70,45,0,1.4553473258948302,1.4297052950637135,1.3527899441115583,0.5216621418380482,0.2339968076742317,1.108171231007494,3.0429120158357925,0.453198127925117,0.24882995319812792,0.4513521926546417,0.7152656884688717,1.456132024727445,16.565444392928416,70,C2_TWO_STAGE
unseen_chemotype,104729,all,,5248,152,131,79,0,1.2770166829905307,1.187395500878269,1.1550091553133874,0.49996941497957775,0.15671472847470824,1.0577742198041613,2.7007295260711266,0.5163871951219512,0.28677591463414637,0.4389620106820828,0.6373123813890293,1.2588199166462113,6.256051615740402,131,C2_TWO_STAGE
unseen_chemotype,104729,nn<0.4,0.4,396,17,17,17,0,1.002999492893096,1.2767114288060935,0.9311627592022691,0.3608277050593488,0.13490727068783692,1.0094565302657443,1.7265718648358788,0.4116161616161616,0.1994949494949495,0.2959333855480005,0.6223005968529571,1.002999492893096,2.807203465683291,17,C2_TRUECENTRE
unseen_chemotype,104729,nn<0.6,0.6,1282,73,70,45,0,1.1889519243816342,1.2388155029071974,1.0625425904340082,0.509144161155173,0.24077500959226517,1.0487841686271981,2.374580183491918,0.5070202808112324,0.26053042121684866,0.5267770385234657,0.6834431733399652,1.1661618410930283,16.565444392928416,70,C2_TRUECENTRE
unseen_chemotype,104729,all,,5248,152,131,79,0,1.0651945194655612,1.162965442981987,0.9221661084700866,0.5001894078989028,0.14379309677125318,0.9699646307174565,2.09988737952544,0.5060975609756098,0.2740091463414634,0.49145523652286804,0.6054762286081549,1.0534508512599108,6.256051615740402,131,C2_TRUECENTRE
unseen_chemotype,104729,nn<0.4,0.4,396,17,17,17,0,1.1355051962277407,1.6955056618371376,1.0326248117586723,0.44965031776682085,0.025480045110517713,0.9685704390610694,1.955045777772785,0.30303030303030304,0.11616161616161616,0.11954299203107069,0.6885512750949538,1.1355051962277407,2.807203465683291,17,C3_SHARED_RIDGE
