design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
BR,AOPTR_vs_RANDOM,mae_all,RANDOM,AOPT_R,0.019480780590131162,0.00792057776889196,0.03235433826153789,0.00810547031650279,0.03248804107826586,0.0018,0.006084415734703607,0.0170363640571701,0.02026331418029608,90,68,4,5,0.016906714245227626,0.02200044963694526,True,0.02,True,False
BR,BIGGEST_vs_RANDOM,mae_all,RANDOM,BIGGEST,0.01684590446387812,-0.0005497408809383364,0.031887200824340795,-0.003018436570144027,0.03040504931696747,0.057,0.008138832614693992,0.022788731321143178,0.02135158146177078,90,71,5,5,0.014256407742302857,0.020641754183569137,True,0.02,False,False
BR,AOPTR_vs_BIGGEST,mae_all,BIGGEST,AOPT_R,0.0026348761262530457,-0.011309776815919291,0.02243484315956981,-0.008182179859106159,0.0310007844581186,0.7962,0.00854178420376519,0.023916995770542532,-0.0010882672814747012,90,47,4,5,-0.003626114227410121,0.004589968988865796,False,0.02,False,False
BR,AOPTR_vs_RANDCM,mae_all,RANDCM,AOPT_R,-0.007120084960329414,-0.019337683967964953,0.0032613176061418274,-0.023913273018428993,0.0013687347002305473,0.1874,0.005734931800272093,0.01605780904076186,-0.004857151444205808,90,45,1,5,-0.008197341919793114,-0.0027498224470510176,True,0.02,False,False
BR,RANDCM_vs_RANDOM,mae_all,RANDOM,RANDCM,0.02660086555046058,0.017504307452368698,0.03654513002621624,0.017959790430056053,0.03707020147232093,0.0,0.0047354030774190425,0.013259128616773318,0.025120465624501886,90,73,5,5,0.024632284513006468,0.028024542099940233,True,0.02,True,True
BQ,AOPTR_vs_RANDOM,mae_all,RANDOM,AOPT_R,-6.769537374670274e-05,-0.03191205383401638,0.03788079224185359,-0.04489486479129366,0.031004319028599174,0.8948,0.01981001583393089,0.05546804433500649,0.018895702369986375,90,51,4,5,-0.0041590749045981555,0.02546829712944132,False,0.02,False,False
BQ,BIGGEST_vs_RANDOM,mae_all,RANDOM,BIGGEST,0.026556796525599703,0.014939278857842162,0.039990409184195004,0.014228408128000124,0.03914447230460464,0.0002,0.006247575534573611,0.017493211496806108,0.03028040584084116,90,74,5,5,0.024829656588870225,0.028877436746719384,True,0.02,True,True
BQ,AOPTR_vs_BIGGEST,mae_all,BIGGEST,AOPT_R,-0.02662449189934641,-0.056367699794263766,0.01129671412018001,-0.06760621939406165,0.0032166624160570377,0.2572,0.018584077094841656,0.052035415865556635,-0.011384703470854785,90,30,0,5,-0.03218564317007437,-0.0034091396172780623,True,0.02,False,False
BQ,AOPTR_vs_RANDCM,mae_all,RANDCM,AOPT_R,-0.028046873872600693,-0.05479261401566648,0.004354668991904696,-0.06620773217152381,-0.0017916060976573488,0.1396,0.0167884204146785,0.0470075771610998,-0.009443333842894568,90,37,1,5,-0.03060308032500977,-0.006341727164010566,True,0.02,False,False
BQ,RANDCM_vs_RANDOM,mae_all,RANDOM,RANDCM,0.027979178498853986,0.01857750865999873,0.04068386574184787,0.018135565361692918,0.03997446578679513,0.0,0.005658181611824877,0.015842908513109655,0.028339036212880947,90,77,5,5,0.0252658473463904,0.03181002429345189,True,0.02,True,True
A,AOPTR_vs_RANDOM,mae_all,RANDOM,AOPT_R,0.03713152559995717,0.015901686012862695,0.05101823225504899,0.018392595626411504,0.052748711278061675,0.0006,0.009002761842702746,0.02520773315956769,0.03099040422958583,90,70,5,5,0.03052759361996568,0.03921786866944046,True,0.02,True,True
A,BIGGEST_vs_RANDOM,mae_all,RANDOM,BIGGEST,0.025312192599522988,0.007685992920849719,0.03605783469025368,0.00945774086594629,0.037052210313300075,0.0058,0.007294621789781228,0.020424941011387435,0.01834834345723874,90,68,5,5,0.020615647603783413,0.027588759444444087,True,0.02,True,True
A,AOPTR_vs_BIGGEST,mae_all,BIGGEST,AOPT_R,0.01181933300043418,-0.006915962280081567,0.031714602860959694,-0.0048997676363041216,0.034652240580737154,0.2092,0.009563496303851315,0.02677778965078368,0.012642060772347084,90,46,4,5,0.007169798766794077,0.014532774105206248,True,0.02,False,False
A,AOPTR_vs_RANDCM,mae_all,RANDCM,AOPT_R,0.00043808685936203094,-0.010650088286748204,0.007472335950556451,-0.011296842296824176,0.007116394951579694,0.903,0.0045908121470502284,0.012854274011740639,-0.004599704521691922,90,49,3,5,-0.0015738806393852493,0.0030324496707083916,False,0.02,False,False
A,RANDCM_vs_RANDOM,mae_all,RANDOM,RANDCM,0.03669343874059513,0.021929431350500562,0.04645465652039546,0.023452844674012294,0.04748593745631803,0.0,0.006303875215753904,0.01765085060411093,0.03559010875127775,90,73,5,5,0.032101474259350914,0.03868892774013621,True,0.02,True,True
