design,comparison,point,ci95_low,ci95_high,p_two_sided,seeds_positive,n_seeds,loco_stable,loco_min,loco_max,passes_P1,family,lead,model,set,target,value,stage,n_units,partial_rho_n_metals,ci_excludes_zero,rho_chemotype_means,clears_familywise_bar,passes_L1_rule,p_bh_within_family
corpus,stage1:SPECIES_slope_vs_b@S8,-0.06625368285865378,-0.2635015299305326,0.24483920117182845,0.6089113843790471,,0,False,-0.11649920676890534,0.0187254605859257,False,exploratory,L1,SPECIES,S8,b,slope,stage1,62,-0.05889075516385781,False,0.07536945812807881,False,False,0.8937967025591723
corpus,stage1:SPECIES_slope_vs_a@S14,-0.04817813765182186,-0.35606646021032007,0.34477416929517424,0.7708582247850755,,0,False,-0.12178575336470072,0.03307692307692307,False,exploratory,L1,SPECIES,S14,a,slope,stage1,39,-0.04615172679370831,False,0.005159958720330237,False,False,0.9686931173552005
corpus,stage1:SPECIES_slope_vs_abs_a@S14,0.012348178137651822,-0.4272135954677054,0.2955094450023462,0.9405264886869139,,0,False,-0.14692307692307693,0.06875296348980559,False,exploratory,L1,SPECIES,S14,abs_a,slope,stage1,39,-0.01113730714897492,False,-0.08771929824561403,False,False,0.9686931173552005
corpus,stage1:SPECIES_slope_vs_b@S14,-0.07510121457489878,-0.37427586311389344,0.3019324486730565,0.6495479874452132,,0,False,-0.1480468322573586,0.024615384615384615,False,exploratory,L1,SPECIES,S14,b,slope,stage1,39,-0.05398552583947601,False,0.1331269349845201,False,False,0.8937967025591723
corpus,stage1:SPECIES_slope_vs_a@S3,-0.041666666666666664,-0.2232650806314305,0.2456097079981506,0.711880348807313,,0,False,-0.0735349273323957,0.04475683656833492,False,exploratory,L1,SPECIES,S3,a,slope,stage1,81,-0.03773168993089577,False,0.10425101214574899,False,False,0.9353223647086688
corpus,stage1:SPECIES_slope_vs_abs_a@S3,-0.012262872628726286,-0.2539201081244768,0.17380816143242733,0.9134765163875231,,0,False,-0.0708419206988834,0.015869667135489922,False,exploratory,L1,SPECIES,S3,abs_a,slope,stage1,81,-0.027369538750108013,False,-0.06396761133603239,False,False,0.9686931173552005
corpus,stage1:SPECIES_slope_vs_b@S3,-0.14130532971996387,-0.3466331829140778,0.14784289636953946,0.20828111351125803,,0,True,-0.17576183778715426,-0.0539235288689286,False,exploratory,L1,SPECIES,S3,b,slope,stage1,81,-0.13940746246381402,False,0.0008097165991902834,False,False,0.42369001350011093
corpus,stage1:SPECIES_CONST_slope_vs_a@S8,0.16666666666666666,,,0.49526609078386524,,0,True,0.07327141382868937,0.33529411764705885,False,registered,L1,SPECIES_CONST,S8,a,slope,stage1,19,0.15606411973695308,False,0.21318681318681318,False,False,0.5178778229378215
corpus,stage1:SPECIES_CONST_slope_vs_abs_a@S8,0.02280701754385965,,,0.9261610601906637,,0,False,-0.08359133126934985,0.18872549019607845,False,exploratory,L1,SPECIES_CONST,S8,abs_a,slope,stage1,19,-0.034119028362820554,False,0.07692307692307693,False,False,0.9686931173552005
corpus,stage1:SPECIES_CONST_slope_vs_b@S8,-0.12105263157894736,,,0.6215490254755144,,0,True,-0.24458204334365324,-0.011351909184726523,False,exploratory,L1,SPECIES_CONST,S8,b,slope,stage1,19,-0.05315765233906665,False,0.0945054945054945,False,False,0.8937967025591723
corpus,stage1:SPECIES_CONST_slope_vs_a@S14,0.15454545454545454,,,0.6500339654975799,,0,True,0.006060606060606061,0.4047619047619048,False,exploratory,L1,SPECIES_CONST,S14,a,slope,stage1,11,0.16200765658429647,False,,False,False,0.8937967025591723
corpus,stage1:SPECIES_CONST_slope_vs_abs_a@S14,0.018181818181818184,,,0.9576852410216187,,0,False,-0.17575757575757575,0.2833333333333333,False,exploratory,L1,SPECIES_CONST,S14,abs_a,slope,stage1,11,0.02099455524325912,False,,False,False,0.9686931173552005
corpus,stage1:SPECIES_CONST_slope_vs_b@S14,-0.30000000000000004,,,0.37008312228206763,,0,True,-0.5393939393939393,-0.06666666666666665,False,exploratory,L1,SPECIES_CONST,S14,b,slope,stage1,11,-0.32732683535398865,False,,False,False,0.5921329956513082
corpus,stage1:SPECIES_CONST_slope_vs_a@S3,0.1985294117647059,-0.08901219355617601,0.4958597891830009,0.2680520068083982,,0,True,0.13343108504398826,0.2562316715542522,False,exploratory,L1,SPECIES_CONST,S3,a,slope,stage1,33,0.2070534172235985,False,0.21478260869565213,False,False,0.48493608716359254
corpus,stage1:SPECIES_CONST_slope_vs_abs_a@S3,-0.012366310160427808,-0.38356129759786917,0.35134870759247694,0.945544926243306,,0,False,-0.09435483870967742,0.06854838709677419,False,exploratory,L1,SPECIES_CONST,S3,abs_a,slope,stage1,33,0.05559284376919449,False,0.015652173913043476,False,False,0.9686931173552005
corpus,stage1:SPECIES_CONST_slope_vs_b@S3,0.06417112299465241,-0.36125682330822106,0.4511551022053784,0.7227491000021532,,0,False,-0.04233870967741936,0.16715542521994134,False,exploratory,L1,SPECIES_CONST,S3,b,slope,stage1,33,0.057277508720611034,False,0.12347826086956522,False,False,0.9353223647086688
corpus,stage1:SPECIES_NFILLCOL_slope_vs_a@S8,0.3738258920702072,0.008124553278812466,0.6914182430576153,0.00276312036116654,,0,True,0.316250884370482,0.45922681969193596,False,exploratory,L1,SPECIES_NFILLCOL,S8,a,slope,stage1,62,0.37033996426599664,True,0.38423645320197036,False,False,0.012797610093823974
corpus,stage1:SPECIES_NFILLCOL_slope_vs_abs_a@S8,-0.3050288333207424,-0.5776592041773005,-0.04744181397419589,0.01592297850169909,,0,True,-0.3865901540320145,-0.2557377049180329,False,exploratory,L1,SPECIES_NFILLCOL,S8,abs_a,slope,stage1,62,-0.30202582993700317,True,-0.4837438423645319,False,False,0.04831800372929378
corpus,stage1:SPECIES_NFILLCOL_slope_vs_b@S8,0.329707134043464,0.04977647185870802,0.5777599166391673,0.008873249705935228,,0,True,0.27685468185607115,0.39867109634551495,False,exploratory,L1,SPECIES_NFILLCOL,S8,b,slope,stage1,62,0.32827791131023865,True,0.4689655172413792,False,False,0.0325352489217625
corpus,stage1:SPECIES_NFILLCOL_slope_vs_a@S14,0.2641700404858299,-0.1603657355162272,0.6081404405197772,0.10414515607681155,,0,True,0.13745173745173747,0.36667031403873507,False,exploratory,L1,SPECIES_NFILLCOL,S14,a,slope,stage1,39,0.270913750438335,False,0.2239422084623323,False,False,0.23155049000241554
corpus,stage1:SPECIES_NFILLCOL_slope_vs_abs_a@S14,-0.26336032388663966,-0.5112796822344085,0.006533673142822025,0.1052502227283707,,0,True,-0.3002801120448179,-0.2038880986249407,False,exploratory,L1,SPECIES_NFILLCOL,S14,abs_a,slope,stage1,39,-0.33346799636651103,False,-0.5108359133126935,False,False,0.23155049000241554
corpus,stage1:SPECIES_NFILLCOL_slope_vs_b@S14,0.20445344129554657,-0.19693340098605336,0.49347182533012035,0.21184500675005546,,0,True,0.14901960784313728,0.3021118284276179,False,exploratory,L1,SPECIES_NFILLCOL,S14,b,slope,stage1,39,0.28237343938939913,False,0.36429308565531476,False,False,0.42369001350011093
corpus,stage1:SPECIES_NFILLCOL_slope_vs_a@S3,0.3785004516711833,0.09879350607936398,0.622000605794953,0.00049372645698915,,0,True,0.3394941900205058,0.472515303454428,False,exploratory,L1,SPECIES_NFILLCOL,S3,a,slope,stage1,81,0.3788238997284074,True,0.4467611336032389,False,False,0.0033421483242342463
corpus,stage1:SPECIES_NFILLCOL_slope_vs_abs_a@S3,-0.17000903342366758,-0.3649530451842081,0.055222512538469166,0.12917356742832395,,0,True,-0.20829817158931083,-0.1282132424537488,False,exploratory,L1,SPECIES_NFILLCOL,S3,abs_a,slope,stage1,81,-0.17431919069972573,False,-0.18947368421052635,False,False,0.27725058374859773
corpus,stage1:SPECIES_NFILLCOL_slope_vs_b@S3,0.30679765130984643,0.044177790788910945,0.5623585219836957,0.00533987439338991,,0,True,0.27556653872443343,0.38429358023931837,False,exploratory,L1,SPECIES_NFILLCOL,S3,b,slope,stage1,81,0.3066021399355133,True,0.5097165991902833,False,False,0.023495447330915603
corpus,stage1:NAIVE_quad_vs_a@S8,-0.4160308226939639,-0.7015370128173958,0.12493603604395688,0.0007709752394178977,,0,True,-0.5289802722978606,-0.24871639987919059,False,exploratory,L1,NAIVE,S8,a,quad,stage1,62,-0.41250652948033956,False,-0.2280788177339901,False,False,0.0045230547379183335
corpus,stage1:NAIVE_quad_vs_abs_a@S8,0.3328296945430737,-0.10305187210077595,0.6049116830331258,0.008212873542524425,,0,True,0.15342796738145575,0.4345181134654819,False,exploratory,L1,NAIVE,S8,abs_a,quad,stage1,62,0.33001749260399094,False,0.305911330049261,False,False,0.03142316833661519
corpus,stage1:NAIVE_quad_vs_b@S8,-0.49570647931303674,-0.7011231102482486,-0.14734005792976093,4.191165909931469e-05,,0,True,-0.5651569880522368,-0.4509911141490089,False,exploratory,L1,NAIVE,S8,b,quad,stage1,62,-0.5025588190698053,True,-0.3827586206896551,False,False,0.0005268894286770989
corpus,stage1:NAIVE_quad_vs_a@S14,-0.6364372469635627,-0.8539078115153803,-0.2618457188931889,1.330153702882886e-05,,0,True,-0.7365138417769996,-0.5900000000000001,False,exploratory,L1,NAIVE,S14,a,quad,stage1,39,-0.6364352006059402,True,-0.6016511867905057,False,True,0.00019508920975615663
corpus,stage1:NAIVE_quad_vs_abs_a@S14,0.397165991902834,-0.10030801971326167,0.6688927366504439,0.01229601495379784,,0,True,0.1576923076923077,0.5291316526610644,False,exploratory,L1,NAIVE,S14,abs_a,quad,stage1,39,0.3912111874188497,False,0.3168214654282766,False,False,0.042276686429937455
corpus,stage1:NAIVE_quad_vs_b@S14,-0.6534412955465587,-0.7966380999357167,-0.31318772981244464,6.484476035165046e-06,,0,True,-0.6746153846153846,-0.6204481792717087,False,exploratory,L1,NAIVE,S14,b,quad,stage1,39,-0.6757769802587362,True,-0.7502579979360166,True,False,0.00019508920975615663
corpus,stage1:NAIVE_quad_vs_a@S3,-0.46954722492697176,-0.6822107279768277,-0.013003890554851402,1.2688185195713173e-05,,0,True,-0.5642515379357484,-0.3079972658920027,False,exploratory,L1,NAIVE,S3,a,quad,stage1,79,-0.4477873455252275,True,-0.32705985337564286,False,True,0.00019508920975615663
corpus,stage1:NAIVE_quad_vs_abs_a@S3,0.4241723466407011,0.0785407033036529,0.608525739456707,9.792998632504555e-05,,0,True,0.30683526999316474,0.4961091540038908,False,exploratory,L1,NAIVE,S3,abs_a,quad,stage1,79,0.3698291114171946,True,0.4745595798227377,False,False,0.0009575376440671122
corpus,stage1:NAIVE_quad_vs_b@S3,-0.3626582278481013,-0.5722271139421273,-0.056953282535363726,0.0010213448252975887,,0,True,-0.4120815892967791,-0.31540787362705175,False,exploratory,L1,NAIVE,S3,b,quad,stage1,79,-0.3293554330964801,True,-0.23580260422365687,False,False,0.005617396539136738
corpus,stage1:ELEM_quad_vs_a@S8,-0.07476517841404146,-0.30990853190866646,0.3183636255401771,0.5635813415487274,,0,False,-0.10787942887361184,0.03548776804590758,False,exploratory,L1,ELEM,S8,a,quad,stage1,62,-0.052148127979050954,False,-0.05517241379310344,False,False,0.8550889320049657
corpus,stage1:ELEM_quad_vs_abs_a@S8,0.24227544005439297,-0.020638702216360872,0.4725200462134077,0.05779797487043597,,0,True,0.19466518477354822,0.3023268112109994,False,exploratory,L1,ELEM,S8,abs_a,quad,stage1,62,0.17781377870318038,False,0.21871921182266005,False,False,0.15412793298782926
corpus,stage1:ELEM_quad_vs_b@S8,-0.13736748004331295,-0.4285320443782197,0.09347378157443309,0.2870219415919269,,0,True,-0.20915926179084074,-0.09703860391327339,False,exploratory,L1,ELEM,S8,b,quad,stage1,62,-0.06277909392643591,False,-0.3453201970443349,False,False,0.48965474387199875
corpus,stage1:ELEM_quad_vs_a@S14,-0.05870445344129555,-0.2900681610037565,0.4258018266919446,0.7225987434937077,,0,False,-0.1294452347083926,0.08923076923076922,False,exploratory,L1,ELEM,S14,a,quad,stage1,39,-0.05631543861210818,False,-0.09803921568627451,False,False,0.9353223647086688
corpus,stage1:ELEM_quad_vs_abs_a@S14,0.241497975708502,-0.11969883789522172,0.6398761640421544,0.13857771395257495,,0,True,0.1557422969187675,0.3707692307692308,False,exploratory,L1,ELEM,S14,abs_a,quad,stage1,39,0.22966041853120642,False,0.43446852425180604,False,False,0.29035330542444276
corpus,stage1:ELEM_quad_vs_b@S14,0.0257085020242915,-0.294137563869454,0.3926261574179147,0.8765442001467484,,0,False,-0.06442577030812326,0.10846153846153846,False,exploratory,L1,ELEM,S14,b,quad,stage1,39,0.062207739686125925,False,-0.09391124871001032,False,False,0.9686931173552005
corpus,stage1:ELEM_quad_vs_a@S3,0.025194741966893867,-0.20853388691799388,0.2961126724107083,0.8255585811155618,,0,False,-0.016382821177341727,0.07847415742152583,False,exploratory,L1,ELEM,S3,a,quad,stage1,79,0.04210026580445821,False,-0.0031732136995294884,False,False,0.9686931173552005
corpus,stage1:ELEM_quad_vs_abs_a@S3,0.009785783836416748,-0.19174391712553168,0.23544698387969934,0.9317894722381653,,0,False,-0.034228928965771066,0.04753474373727538,False,exploratory,L1,ELEM,S3,abs_a,quad,stage1,79,-0.03500876513936473,False,0.023744392165444796,False,False,0.9686931173552005
corpus,stage1:ELEM_quad_vs_b@S3,-0.18619766309639726,-0.4321758627799071,0.02222240532431754,0.10038612167119665,,0,True,-0.2535789213871406,-0.15646378937518177,False,exploratory,L1,ELEM,S3,b,quad,stage1,79,-0.1712822219988267,False,-0.4259765838713207,False,False,0.23155049000241554
corpus,stage1:SPECIES_quad_vs_a@S8,0.26559391604341365,-0.04119901733305734,0.45768473784989,0.03694599568820689,,0,True,0.21987315010570824,0.3043892120571126,False,exploratory,L1,SPECIES,S8,a,quad,stage1,62,0.26150302935206554,False,0.17487684729064035,False,False,0.10487895550200665
corpus,stage1:SPECIES_quad_vs_abs_a@S8,-0.026415854549117376,-0.29388422154224564,0.3680627967079052,0.8385088671885457,,0,False,-0.12638414217361585,0.15554213228631833,False,exploratory,L1,SPECIES,S8,abs_a,quad,stage1,62,-0.008075146244387876,False,0.10443349753694578,False,False,0.9686931173552005
corpus,stage1:SPECIES_quad_vs_b@S8,0.05255470776359195,-0.24880971068362776,0.23671501594424618,0.6849812931785323,,0,True,0.00011689070718877851,0.09095716552088841,False,exploratory,L1,SPECIES,S8,b,quad,stage1,62,0.03553866984828556,False,-0.10591133004926105,False,False,0.9273592892263206
corpus,stage1:SPECIES_quad_vs_a@S14,0.28238866396761136,-0.18948322736946005,0.5253163324647718,0.08154580954364461,,0,True,0.14153846153846153,0.3528832476200897,False,exploratory,L1,SPECIES,S14,a,quad,stage1,39,0.28070601958447866,False,0.11661506707946334,False,False,0.19813068071106793
corpus,stage1:SPECIES_quad_vs_abs_a@S14,-0.10809716599190285,-0.4452067216014727,0.44051592467043077,0.5124506439966786,,0,False,-0.22549019607843138,0.13384615384615384,False,exploratory,L1,SPECIES,S14,abs_a,quad,stage1,39,-0.08334650594242907,False,-0.01547987616099071,False,False,0.7911518714334687
corpus,stage1:SPECIES_quad_vs_b@S14,0.17206477732793524,-0.15414738497789437,0.43939588489022735,0.29490569801381744,,0,True,0.08545688545688547,0.23470839260312942,False,exploratory,L1,SPECIES,S14,b,quad,stage1,39,0.1507770755798617,False,0.005159958720330237,False,False,0.48965474387199875
corpus,stage1:SPECIES_quad_vs_a@S3,0.27689873417721517,0.019350339494973126,0.4418251535941189,0.013495772839744083,,0,True,0.23260423786739576,0.3105628548666523,False,exploratory,L1,SPECIES,S3,a,quad,stage1,79,0.26582653860938454,True,0.18218623481781376,False,False,0.04241528606776712
corpus,stage1:SPECIES_quad_vs_abs_a@S3,-0.11952288218111003,-0.32200550256383903,0.18449624536941017,0.29409697662467904,,0,False,-0.17502776749352092,0.02323991797676008,False,exploratory,L1,SPECIES,S3,abs_a,quad,stage1,79,-0.08752606663666579,False,0.03665608928766823,False,False,0.48965474387199875
corpus,stage1:SPECIES_quad_vs_b@S3,0.02134858812074002,-0.26982580604784595,0.20354531060069903,0.8518588596715883,,0,False,-0.03526999316473001,0.05780295653713374,False,exploratory,L1,SPECIES,S3,b,quad,stage1,79,0.001221342718195045,False,-0.16577306050990262,False,False,0.9686931173552005
corpus,stage1:SPECIES_CONST_quad_vs_a@S8,0.03508771929824562,,,0.8866031221985,,0,False,-0.12009803921568628,0.1413828689370485,False,exploratory,L1,SPECIES_CONST,S8,a,quad,stage1,19,0.04658812477666569,False,0.01098901098901099,False,False,0.9686931173552005
corpus,stage1:SPECIES_CONST_quad_vs_abs_a@S8,0.06140350877192983,,,0.8028068323384662,,0,False,-0.06764705882352941,0.1826625386996904,False,exploratory,L1,SPECIES_CONST,S8,abs_a,quad,stage1,19,0.11393556836481436,False,-0.01098901098901099,False,False,0.9686931173552005
corpus,stage1:SPECIES_CONST_quad_vs_b@S8,-0.015789473684210527,,,0.9488461264555136,,0,False,-0.12280701754385966,0.09313725490196079,False,exploratory,L1,SPECIES_CONST,S8,b,quad,stage1,19,-0.08734328431850175,False,0.05054945054945055,False,False,0.9686931173552005
corpus,stage1:SPECIES_CONST_quad_vs_a@S14,0.4000000000000001,,,0.22286835013352,,0,True,0.15,0.6727272727272726,False,exploratory,L1,SPECIES_CONST,S14,a,quad,stage1,11,0.38981938376529196,False,,False,False,0.43583144026110576
corpus,stage1:SPECIES_CONST_quad_vs_abs_a@S14,0.16363636363636366,,,0.6306852146425356,,0,False,-0.09523809523809526,0.38181818181818183,False,exploratory,L1,SPECIES_CONST,S14,abs_a,quad,stage1,11,0.13187701208764988,False,,False,False,0.8937967025591723
corpus,stage1:SPECIES_CONST_quad_vs_b@S14,0.33636363636363636,,,0.31182431390038634,,0,True,0.11515151515151514,0.5499999999999999,False,exploratory,L1,SPECIES_CONST,S14,b,quad,stage1,11,0.4127151541111278,False,,False,False,0.508158141171
corpus,stage1:SPECIES_CONST_quad_vs_a@S3,0.01612903225806452,-0.3320145178103326,0.38734620043082396,0.9313728469237479,,0,False,-0.07241379310344825,0.0967741935483871,False,exploratory,L1,SPECIES_CONST,S3,a,quad,stage1,31,0.014182943567480403,False,0.1274703557312253,False,False,0.9686931173552005
corpus,stage1:SPECIES_CONST_quad_vs_abs_a@S3,0.12661290322580646,-0.24888745933356715,0.46325503295745074,0.4973147635433742,,0,True,0.05939933259176862,0.2389162561576354,False,exploratory,L1,SPECIES_CONST,S3,abs_a,quad,stage1,31,0.1392094883511861,False,0.0958498023715415,False,False,0.7814946284253024
corpus,stage1:SPECIES_CONST_quad_vs_b@S3,-0.09072580645161292,-0.5183284057195755,0.34665484863552165,0.6274035095319996,,0,False,-0.22466422466422467,0.008210180623973728,False,exploratory,L1,SPECIES_CONST,S3,b,quad,stage1,31,-0.08781803748715956,False,-0.07114624505928854,False,False,0.8937967025591723
corpus,stage1:SPECIES_NFILLCOL_quad_vs_a@S8,-0.13520183324519655,-0.4951081195049502,0.21781049198631866,0.294760671180984,,0,True,-0.2786167321051042,-0.07624340094470687,False,exploratory,L1,SPECIES_NFILLCOL,S8,a,quad,stage1,62,-0.13110154751876418,False,-0.19162561576354678,False,False,0.48965474387199875
corpus,stage1:SPECIES_NFILLCOL_quad_vs_abs_a@S8,0.14592933947772657,-0.1610393460901356,0.5002493435500688,0.2577456559645152,,0,True,0.08195488721804513,0.32950770160072484,False,exploratory,L1,SPECIES_NFILLCOL,S8,abs_a,quad,stage1,62,0.1374384454551026,False,0.3359605911330048,False,False,0.48258761116760296
corpus,stage1:SPECIES_NFILLCOL_quad_vs_b@S8,-0.2668026491400368,-0.5673234858591307,-0.018281069525946842,0.036063170130216364,,0,True,-0.35593476291150705,-0.20727979994442905,False,exploratory,L1,SPECIES_NFILLCOL,S8,b,quad,stage1,62,-0.26524415277512764,True,-0.4635467980295565,False,False,0.10487895550200665
corpus,stage1:SPECIES_NFILLCOL_quad_vs_a@S14,0.026923076923076925,-0.4345569696230644,0.40642158386900945,0.8707597090266802,,0,False,-0.1453846153846154,0.13436293436293437,False,exploratory,L1,SPECIES_NFILLCOL,S14,a,quad,stage1,39,0.023123207342237495,False,-0.04643962848297213,False,False,0.9686931173552005
corpus,stage1:SPECIES_NFILLCOL_quad_vs_abs_a@S14,0.022267206477732795,-0.2987811284648951,0.4843663000633975,0.8929669905906584,,0,False,-0.05826330532212886,0.21846153846153843,False,exploratory,L1,SPECIES_NFILLCOL,S14,abs_a,quad,stage1,39,0.06934679257594377,False,0.1847265221878225,False,False,0.9686931173552005
corpus,stage1:SPECIES_NFILLCOL_quad_vs_b@S14,-0.0012145748987854252,-0.35071583547243607,0.3121360994795129,0.994144992947601,,0,False,-0.08519948519948521,0.05808440018966335,False,exploratory,L1,SPECIES_NFILLCOL,S14,b,quad,stage1,39,-0.05383801525169415,False,-0.13106295149638802,False,False,0.9941449929476011
corpus,stage1:SPECIES_NFILLCOL_quad_vs_a@S3,-0.12560856864654332,-0.42928160877398336,0.1861234495912003,0.27002123035245496,,0,True,-0.24791524265208478,-0.060259740259740256,False,exploratory,L1,SPECIES_NFILLCOL,S3,a,quad,stage1,79,-0.11401058561633359,False,-0.21895174526753475,False,False,0.48493608716359254
corpus,stage1:SPECIES_NFILLCOL_quad_vs_abs_a@S3,0.020496592015579358,-0.2244224054285395,0.3324937472363895,0.8577078542391545,,0,False,-0.021967172652104162,0.13444976076555026,False,exploratory,L1,SPECIES_NFILLCOL,S3,abs_a,quad,stage1,79,-0.016293791751989726,False,0.17868475763212605,False,False,0.9686931173552005
