term,coef,se,model
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1||nitrate,2.5544834357752,2.3843935492867394,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1||water,0.09791609961396941,2.3843935492867385,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,6.2100908506273065,0.6865730041844584,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC||nitrate,2.3179720857315473,2.3843935492867385,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC||water,2.7582439012167272,2.3843935492867385,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC||nitrate,-8.292722078488252,2.3843935492867385,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC||water,7.397931421647216,2.3843935492867385,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)CO||nitrate,2.7591967825809736,2.3843935492867385,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,0.9652966778042209,0.6865730041844584,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,1.691510218609574,0.7324002982040543,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,0.8004278532136826,0.6865730041844584,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,1.040091626100866,0.6865730041844584,NAIVE
series::CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)o1||nitrate,3.8019843005495426,2.384393549286738,NAIVE
