design,reference,candidate,gain,ci_low,ci_high,p_two_sided,n_units,units_better,units_worse,loco_min,loco_max,loco_sign_stable
BR,ALWAYS_HEAVY,DONORS13_ET,0.13167141801288143,-0.02619775293684688,0.3761436217662801,0.1086,82,26,33,0.08714174714174716,0.2216949152542373,True
BR,ALWAYS_HEAVY,G13_ET_TOPO39,0.2570731707317073,0.10085184331797235,0.5,0.0006,82,28,7,0.21897435897435896,0.3559322033898305,True
BR,ALWAYS_HEAVY,LOGIT_TOPO39,0.2760975609756098,0.11770892857142858,0.5250105932203388,0.0,82,28,5,0.23897435897435898,0.38305084745762713,True
BR,ALWAYS_HEAVY,LOGIT_CV_TOPO39,0.2790243902439024,0.11927617053673391,0.5280031250000001,0.0,82,28,5,0.24205128205128199,0.38644067796610165,True
BR,ALWAYS_HEAVY,LOGIT_C03_TOPO39,0.27658536585365856,0.11842358332257648,0.5250105932203388,0.0,82,28,5,0.23948717948717949,0.38305084745762713,True
BR,ALWAYS_HEAVY,LOGIT_C3_TOPO39,0.28097560975609753,0.12068241469816272,0.532259305210918,0.0,82,28,5,0.2441025641025641,0.3898305084745763,True
BR,ALWAYS_HEAVY,BLEND_LOGIT_ET,0.28097560975609753,0.11967445225299711,0.5315930451127817,0.0,82,28,5,0.2441025641025641,0.3898305084745763,True
BR,ALWAYS_HEAVY,LOGIT_CONF_TOPO39,0.2760975609756098,0.11770892857142858,0.5250105932203388,0.0,82,28,5,0.23897435897435898,0.38305084745762713,True
BR,ALWAYS_HEAVY,ET_CONF_TOPO39,0.2521951219512195,0.09671434904684499,0.4945546995377502,0.001,82,27,8,0.21384615384615385,0.34915254237288135,True
BR,ALWAYS_HEAVY,LOGIT_EXTUNIT,0.2785365853658537,0.12057012987012987,0.5280031250000001,0.0,82,28,4,0.24153846153846148,0.38644067796610165,True
BR,ALWAYS_HEAVY,RIDGESIGN_TOPO39,0.22487804878048778,0.08057047619047619,0.44445402298850556,0.0012,82,25,4,0.19025641025641024,0.311864406779661,True
BR,ALWAYS_HEAVY,RIDGESIGN_CONF,0.22731707317073171,0.08231350114416477,0.44814814814814813,0.0012,82,25,4,0.1928205128205128,0.3152542372881356,True
BR,ALWAYS_HEAVY,LOGIT_TOPO_ELEM,0.26975609756097557,0.11092811594202898,0.5161290322580645,0.0002,82,28,5,0.23230769230769227,0.3728813559322034,True
BR,ALWAYS_HEAVY,LOGIT_TOPO_DONORS,0.21902439024390244,0.0685275166767738,0.45762874837027384,0.0044,82,28,14,0.17897435897435895,0.30305084745762717,True
BR,ALWAYS_HEAVY,LOGIT_TOPO_ARCH,0.21135254988913527,0.06198594995921493,0.4456143360115555,0.0054,82,30,13,0.1709090909090909,0.3001540832049307,True
BR,ALWAYS_HEAVY,LOGIT_TOPO_MASSACT,0.17646275472494985,-0.023392564753173997,0.4804517649903286,0.0896,82,29,25,0.13423007548007548,0.28066897791474066,True
BR,ALWAYS_HEAVY,LOGIT_COORD114,0.19192904656319287,0.03872340425531916,0.4312524490595611,0.0108,82,30,15,0.15048951048951048,0.2850539291217258,True
BR,DONORS13_ET,ALWAYS_HEAVY,-0.13167141801288143,-0.37614362176628013,0.026197752936846813,0.1086,82,33,26,-0.2216949152542373,-0.08714174714174716,True
BR,DONORS13_ET,G13_ET_TOPO39,0.1254017527188259,0.0748422630760293,0.19428652300080873,0.0,82,37,4,0.11460424349313238,0.1342372881355932,True
BR,DONORS13_ET,LOGIT_TOPO39,0.1444261429627283,0.09805388837353121,0.21785714285714283,0.0,82,40,2,0.13386350275239164,0.16135593220338978,True
BR,DONORS13_ET,LOGIT_CV_TOPO39,0.14735297223102098,0.09999999999999999,0.2231633028277764,0.0,82,40,2,0.1368264657153546,0.1647457627118644,True
BR,DONORS13_ET,LOGIT_C03_TOPO39,0.1449139478407771,0.09848893496792656,0.21785714285714283,0.0,82,40,2,0.13435732991288546,0.16135593220338978,True
BR,DONORS13_ET,LOGIT_C3_TOPO39,0.1493041917432161,0.1017713545947723,0.22692647058823526,0.0,82,41,2,0.1388017743573299,0.16813559322033897,True
BR,DONORS13_ET,BLEND_LOGIT_ET,0.1493041917432161,0.10052538564891941,0.2282376263143838,0.0,82,40,2,0.1388017743573299,0.16813559322033897,True
BR,DONORS13_ET,LOGIT_CONF_TOPO39,0.1444261429627283,0.09805388837353121,0.21785714285714283,0.0,82,40,2,0.13386350275239164,0.16135593220338978,True
BR,DONORS13_ET,ET_CONF_TOPO39,0.12052370393833807,0.07054452690166975,0.18560516129032248,0.0,82,36,4,0.1096659718881941,0.12745762711864406,True
BR,DONORS13_ET,LOGIT_EXTUNIT,0.14686516735297223,0.09901628608185983,0.2225821667681071,0.0,82,40,2,0.13633263855486077,0.1647457627118644,True
BR,DONORS13_ET,RIDGESIGN_TOPO39,0.09320663076760637,0.03278539493293592,0.14893030781133187,0.005,82,38,7,0.08201165090053977,0.10311466311466311,True
BR,DONORS13_ET,RIDGESIGN_CONF,0.09564565515785027,0.03530415212949865,0.15230851063829787,0.0038,82,38,7,0.08448078670300892,0.10567876567876568,True
BR,DONORS13_ET,LOGIT_TOPO_ELEM,0.13808467954809417,0.09365841378747036,0.2035747354497354,0.0,82,40,2,0.12744374966597186,0.15118644067796608,True
BR,DONORS13_ET,LOGIT_TOPO_DONORS,0.08735297223102101,0.0393939393939394,0.13999999999999999,0.0,82,25,2,0.07608572497461387,0.0942492595124174,True
BR,DONORS13_ET,LOGIT_TOPO_ARCH,0.07968113187625382,0.006711494645705159,0.1518119889369889,0.0362,82,36,8,0.06831917054139275,0.09301052856608412,True
BR,DONORS13_ET,LOGIT_TOPO_MASSACT,0.04479133671206841,-0.06137613010424003,0.16071572356215214,0.3416,82,24,11,0.03299863716530382,0.09306433697881067,True
BR,DONORS13_ET,LOGIT_COORD114,0.06025762855031147,-0.006463061195455577,0.13045420632449736,0.0732,82,33,11,0.049225336067441325,0.07456007196266934,True
BR,G13_ET_TOPO39,ALWAYS_HEAVY,-0.2570731707317073,-0.5,-0.10085184331797242,0.0006,82,7,28,-0.3559322033898305,-0.21897435897435896,True
BR,G13_ET_TOPO39,DONORS13_ET,-0.1254017527188259,-0.19428652300080873,-0.07484226307602931,0.0,82,4,37,-0.1342372881355932,-0.11460424349313238,True
BR,G13_ET_TOPO39,LOGIT_TOPO39,0.019024390243902435,-0.008890547263681594,0.06530808477237045,0.2268,82,6,4,0.009382716049382714,0.02711864406779661,True
BR,G13_ET_TOPO39,LOGIT_CV_TOPO39,0.02195121951219512,-0.0031250000000000028,0.06779661016949153,0.1278,82,6,3,0.012345679012345677,0.030508474576271184,True
BR,G13_ET_TOPO39,LOGIT_C03_TOPO39,0.019512195121951216,-0.008512158054711248,0.06538461538461537,0.2262,82,6,3,0.009876543209876541,0.02711864406779661,True
BR,G13_ET_TOPO39,LOGIT_C3_TOPO39,0.023902439024390244,-0.000714446589446588,0.07083333333333333,0.0722,82,6,3,0.01432098765432099,0.03389830508474576,True
BR,G13_ET_TOPO39,BLEND_LOGIT_ET,0.023902439024390244,-0.0005799232736572862,0.07058823529411765,0.0706,82,6,3,0.01432098765432099,0.03389830508474576,True
BR,G13_ET_TOPO39,LOGIT_CONF_TOPO39,0.019024390243902435,-0.008890547263681594,0.06530808477237045,0.2268,82,6,4,0.009382716049382714,0.02711864406779661,True
BR,G13_ET_TOPO39,ET_CONF_TOPO39,-0.004878048780487805,-0.017948717948717947,0.004,0.366,82,1,3,-0.0074074074074074086,-0.0024691358024691353,True
BR,G13_ET_TOPO39,LOGIT_EXTUNIT,0.02146341463414634,-0.008544382801664353,0.07301739926739925,0.2108,82,6,4,0.009382716049382714,0.030508474576271184,True
BR,G13_ET_TOPO39,RIDGESIGN_TOPO39,-0.03219512195121951,-0.09491525423728814,0.01076966292134831,0.1396,82,5,9,-0.04406779661016949,-0.02024691358024691,True
BR,G13_ET_TOPO39,RIDGESIGN_CONF,-0.029756097560975615,-0.09056603773584906,0.012154223714802343,0.157,82,5,9,-0.04067796610169492,-0.017777777777777778,True
BR,G13_ET_TOPO39,LOGIT_TOPO_ELEM,0.012682926829268294,-0.015386363636363637,0.05063469424139773,0.3766,82,7,3,0.0029629629629629615,0.02024691358024691,True
BR,G13_ET_TOPO39,LOGIT_TOPO_DONORS,-0.03804878048780488,-0.09533805970149252,0.005492181682799669,0.0862,82,5,19,-0.05288135593220338,-0.02526315789473684,True
BR,G13_ET_TOPO39,LOGIT_TOPO_ARCH,-0.045720620842572064,-0.11730539576725264,0.007467532467532458,0.088,82,8,15,-0.05616161616161617,-0.03310507674144037,True
BR,G13_ET_TOPO39,LOGIT_TOPO_MASSACT,-0.08061041600675747,-0.19831250851421306,0.02720250538573055,0.1624,82,7,28,-0.09395128534017423,-0.026448080428343578,True
BR,G13_ET_TOPO39,LOGIT_COORD114,-0.06514412416851441,-0.13684313055365688,-0.007142857142857145,0.0308,82,7,18,-0.07335578002244669,-0.05119244391971664,True
BR,LOGIT_TOPO39,ALWAYS_HEAVY,-0.2760975609756098,-0.5250105932203389,-0.11770892857142864,0.0,82,5,28,-0.38305084745762713,-0.23897435897435898,True
BR,LOGIT_TOPO39,DONORS13_ET,-0.1444261429627283,-0.21785714285714283,-0.09805388837353123,0.0,82,2,40,-0.16135593220338978,-0.13386350275239164,True
BR,LOGIT_TOPO39,G13_ET_TOPO39,-0.019024390243902435,-0.06530808477237048,0.008890547263681572,0.2268,82,4,6,-0.02711864406779661,-0.009382716049382714,True
BR,LOGIT_TOPO39,LOGIT_CV_TOPO39,0.002926829268292683,0.0,0.010169491525423732,0.2486,82,2,0,0.0004938271604938262,0.0033898305084745775,True
BR,LOGIT_TOPO39,LOGIT_C03_TOPO39,0.00048780487804877957,0.0,0.0010256410256410237,0.7234,82,1,0,0.0,0.0005263157894736832,False
BR,LOGIT_TOPO39,LOGIT_C3_TOPO39,0.004878048780487807,0.0,0.01538461538461539,0.2598,82,2,0,0.0024691358024691366,0.006779661016949155,True
BR,LOGIT_TOPO39,BLEND_LOGIT_ET,0.004878048780487805,0.0,0.020000000000000004,0.7128,82,1,0,0.0,0.006779661016949153,False
BR,LOGIT_TOPO39,LOGIT_CONF_TOPO39,0.0,0.0,0.0,2.0,82,0,0,0.0,0.0,False
BR,LOGIT_TOPO39,ET_CONF_TOPO39,-0.023902439024390244,-0.06792452830188679,0.000487804878048781,0.066,82,2,7,-0.033898305084745756,-0.014320987654320983,True
BR,LOGIT_TOPO39,LOGIT_EXTUNIT,0.002439024390243902,0.0,0.00983606557377049,0.7194,82,1,0,0.0,0.0033898305084745753,False
BR,LOGIT_TOPO39,RIDGESIGN_TOPO39,-0.05121951219512194,-0.1161348973607038,-0.015384615384615387,0.0004,82,1,8,-0.0711864406779661,-0.03950617283950617,True
BR,LOGIT_TOPO39,RIDGESIGN_CONF,-0.04878048780487805,-0.11199999999999999,-0.01458298841059603,0.0004,82,1,8,-0.06779661016949153,-0.037037037037037035,True
BR,LOGIT_TOPO39,LOGIT_TOPO_ELEM,-0.006341463414634147,-0.027429131652661063,0.006075949367088608,0.4292,82,2,2,-0.010169491525423728,-0.0014814814814814814,True
BR,LOGIT_TOPO39,LOGIT_TOPO_DONORS,-0.05707317073170731,-0.11301700680272109,-0.020581850053937437,0.0,82,1,18,-0.08,-0.045789473684210526,True
BR,LOGIT_TOPO39,LOGIT_TOPO_ARCH,-0.0647450110864745,-0.13591783839823757,-0.02133256445047491,0.001,82,3,13,-0.08289676425269644,-0.05319865319865319,True
BR,LOGIT_TOPO39,LOGIT_TOPO_MASSACT,-0.0996348062506599,-0.2153053913610899,-0.016855045995671007,0.002,82,3,27,-0.10610459886433912,-0.04697439621781727,True
BR,LOGIT_TOPO39,LOGIT_COORD114,-0.08416851441241685,-0.15562500232053023,-0.035547523188824905,0.0012,82,3,19,-0.09799691833590139,-0.07145218417945691,True
BQ,ALWAYS_HEAVY,DONORS13_ET,0.1546341463414634,0.006870967741935497,0.38078333333333314,0.0408,82,26,24,0.11128205128205128,0.22508474576271184,True
BQ,ALWAYS_HEAVY,G13_ET_TOPO39,0.255609756097561,0.09999606299212598,0.49841391941391944,0.0008,82,27,8,0.21743589743589745,0.3525423728813559,True
BQ,ALWAYS_HEAVY,LOGIT_TOPO39,0.2814634146341463,0.12315629543471938,0.5320786696514231,0.0,82,28,5,0.2446153846153846,0.3898305084745763,True
BQ,ALWAYS_HEAVY,LOGIT_CV_TOPO39,0.27463414634146344,0.11691869918699188,0.5222311827956988,0.0002,82,28,7,0.23743589743589744,0.3796610169491525,True
BQ,ALWAYS_HEAVY,LOGIT_C03_TOPO39,0.28243902439024393,0.12499837662337662,0.5320786696514231,0.0,82,28,5,0.24564102564102563,0.3898305084745763,True
BQ,ALWAYS_HEAVY,LOGIT_C3_TOPO39,0.2863414634146341,0.12683333333333333,0.5363636363636363,0.0,82,28,4,0.24974358974358976,0.3966101694915254,True
BQ,ALWAYS_HEAVY,BLEND_LOGIT_ET,0.2848780487804878,0.12514249084249088,0.536986301369863,0.0,82,28,5,0.2482051282051282,0.3932203389830508,True
BQ,ALWAYS_HEAVY,LOGIT_CONF_TOPO39,0.2848780487804878,0.12727039627039627,0.5333561643835614,0.0,82,28,4,0.2482051282051282,0.3932203389830508,True
BQ,ALWAYS_HEAVY,ET_CONF_TOPO39,0.255609756097561,0.09984463552863006,0.5,0.0008,82,28,9,0.21743589743589745,0.3525423728813559,True
BQ,ALWAYS_HEAVY,LOGIT_EXTUNIT,0.28243902439024393,0.12374855769230769,0.532259305210918,0.0,82,28,5,0.24564102564102563,0.3898305084745763,True
BQ,ALWAYS_HEAVY,RIDGESIGN_TOPO39,0.224390243902439,0.08157894736842106,0.4436392045454545,0.0012,82,25,4,0.19487179487179487,0.311864406779661,True
BQ,ALWAYS_HEAVY,RIDGESIGN_CONF,0.22682926829268293,0.08247377464279254,0.44815134099616855,0.0012,82,25,4,0.19743589743589743,0.3152542372881356,True
BQ,ALWAYS_HEAVY,LOGIT_TOPO_ELEM,0.27317073170731704,0.1131471291866029,0.5214320728291316,0.0004,82,28,5,0.2358974358974359,0.376271186440678,True
BQ,ALWAYS_HEAVY,LOGIT_TOPO_DONORS,0.224390243902439,0.07387843137254904,0.46451989247311826,0.003,82,28,14,0.18461538461538463,0.30983050847457627,True
BQ,ALWAYS_HEAVY,LOGIT_TOPO_ARCH,0.2196747967479675,0.07074625850340137,0.4520055555555555,0.003,82,31,10,0.17965811965811965,0.30734463276836155,True
BQ,ALWAYS_HEAVY,LOGIT_TOPO_MASSACT,0.2043131958375861,0.007138265286224474,0.4927280280371007,0.0408,82,28,17,0.16350874434207766,0.29158962506420133,True
BQ,ALWAYS_HEAVY,LOGIT_COORD114,0.2017590539541759,0.054396196660482385,0.4319651056014691,0.0076,82,30,12,0.16082362082362084,0.2854648176682075,True
BQ,DONORS13_ET,ALWAYS_HEAVY,-0.1546341463414634,-0.38078333333333336,-0.006870967741935644,0.0408,82,24,26,-0.22508474576271184,-0.11128205128205128,True
BQ,DONORS13_ET,G13_ET_TOPO39,0.10097560975609755,0.051764705882352956,0.18113318534961154,0.0,82,28,4,0.08987654320987654,0.12745762711864406,True
BQ,DONORS13_ET,LOGIT_TOPO39,0.1268292682926829,0.07186266840504128,0.21627424284523472,0.0,82,31,1,0.11749999999999998,0.16474576271186442,True
BQ,DONORS13_ET,LOGIT_CV_TOPO39,0.12,0.06688464760081367,0.20745868644067794,0.0,82,29,3,0.1105,0.15457627118644068,True
BQ,DONORS13_ET,LOGIT_C03_TOPO39,0.12780487804878046,0.07368301435406698,0.21627424284523472,0.0,82,31,1,0.11850000000000001,0.16474576271186442,True
BQ,DONORS13_ET,LOGIT_C3_TOPO39,0.1317073170731707,0.07464439242391997,0.22711924939467312,0.0,82,31,1,0.12098765432098764,0.17152542372881355,True
BQ,DONORS13_ET,BLEND_LOGIT_ET,0.1302439024390244,0.07484916353704336,0.2224045161290322,0.0,82,31,1,0.11950617283950617,0.16813559322033897,True
