grouping,pair_label,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction_delta3d_vs_2d_ensemble
pair_type,Sm-Eu,106,0.15444468057387542,0.21311740272100702,0.7169811320754716,-0.08864980099684083,0.15366372984634086,0.21191798812048776,0.7075471698113207,-0.07643054418052109,0.1525674537095368,0.21180012483057445,0.7075471698113207,-0.0752335116391536,0.14527832726038553,0.20287484862212893,0.7169811320754716,0.013477975264771125,0.1506442454436013,0.20956700942879727,0.7641509433962265,-0.05267958344171819,0.0019232082659355054
pair_type,Gd-Tb,98,0.12318777962874079,0.17021341747619742,0.8979591836734694,-0.06132388328674554,0.12244580602300605,0.16961966505390227,0.8877551020408163,-0.053932403324588485,0.12270538667654976,0.16959403448370772,0.8979591836734694,-0.05361391610757016,0.13660725414700126,0.17806805532328043,0.9387755102040817,-0.16153522867776848,0.13508065525983393,0.17721730836983496,0.9081632653061225,-0.15046292282575635,-0.012375268583284166
pair_type,Dy-Ho,96,0.11106285498922491,0.17406558053733914,0.7708333333333334,-0.18532676458070774,0.10797361361971408,0.17333713354072794,0.7604166666666666,-0.175426576410892,0.10774660242852589,0.17272802970884255,0.7708333333333334,-0.16718023141906868,0.1011638196530978,0.1660890481374695,0.7708333333333334,-0.07918096723837698,0.09942670107284923,0.16629482014537492,0.78125,-0.08185667401361174,0.00831990135567666
pair_type,Ho-Er,96,0.1049627773483588,0.14755526883384643,0.6666666666666666,-0.30754780126057013,0.10382574513690566,0.14659907759617538,0.6666666666666666,-0.2906563034644405,0.1041598540810953,0.14696823289199568,0.6666666666666666,-0.2971645639766589,0.07592827233361804,0.13040435371224599,0.75,-0.02125057380774731,0.07575406569395322,0.12945258940245058,0.7083333333333334,-0.00639765278672999,0.02840578838714207
pair_type,La-Ce,96,0.2535859842092441,0.3322597246527426,0.8229166666666666,-0.45779738272390125,0.2502573982896076,0.3325521056074121,0.8229166666666666,-0.460364168260176,0.25430223653713563,0.33340334625437734,0.8229166666666666,-0.46784998681539114,0.194641554370893,0.2838780599286251,0.8333333333333334,-0.06415630265882544,0.20044235562543963,0.2831782341037552,0.8229166666666666,-0.05891598149435895,0.053859880911695995
pair_type,Er-Tm,89,0.07620299415845762,0.09904770404521546,0.48314606741573035,-0.0792829496703149,0.07313905016934728,0.0971983078860169,0.48314606741573035,-0.03935497497745999,0.07395800718229348,0.09757774610323076,0.48314606741573035,-0.047485584880036846,0.0688927791965419,0.0945822224295946,0.5617977528089888,0.015840430997285382,0.06913086029573043,0.09467952879830167,0.5393258426966292,0.01381437889087822,0.00482714688656305
pair_type,Tb-Dy,88,0.15403247650243276,0.18956869547413657,0.6022727272727273,-0.5711758460482834,0.14591917263695642,0.18039255277596283,0.7954545454545454,-0.422750542493344,0.14445714091981843,0.18063281787001287,0.7954545454545454,-0.4265429932838338,0.1389800582034648,0.1679294967945068,0.6818181818181818,-0.23295016843742067,0.13659451780362322,0.16830881673910955,0.7045454545454546,-0.23852644658216415,0.007862623116195205
pair_type,Tm-Yb,87,0.0527043278207481,0.07203479850283741,0.5402298850574713,-0.06765773280505827,0.0531302630730107,0.07316622283838416,0.5517241379310345,-0.1014597443197025,0.0534382059726954,0.07314427344075125,0.5517241379310345,-0.10079898172768131,0.07001215328925094,0.08876999788309713,0.5287356321839081,-0.6213612061554319,0.06862902416287449,0.08728789765568405,0.5287356321839081,-0.5676728089650345,-0.01519081819017909
pair_type,Eu-Gd,83,0.10527403978427764,0.16402317360477467,0.7469879518072289,-0.09521210867182961,0.10344181856370392,0.16399173965215824,0.7469879518072289,-0.09479236863224672,0.10341410466372278,0.16366199121127978,0.7469879518072289,-0.09039406017273555,0.09390145706017666,0.15723983840248038,0.7951807228915663,-0.006498178259494614,0.09515096214918208,0.157274024080238,0.7831325301204819,-0.0069358734779019215,0.008263142514540703
pair_type,Yb-Lu,82,0.09211261533279448,0.12336574144103585,0.5853658536585366,0.044571155460483736,0.0943009652834792,0.126464086705388,0.5853658536585366,-0.004022917685118754,0.0948085288735819,0.1267591426039805,0.5853658536585366,-0.00871339506918467,0.07820417683584581,0.12060470786663198,0.5609756097560976,0.08685924991437,0.07477483088680137,0.11528867270759513,0.5853658536585366,0.16558427377955443,0.020033697986780535
pair_type,Ce-Pr,81,0.15562247356026934,0.21611070304294025,0.8271604938271605,-0.03767559832111589,0.15944742097169326,0.21944971384641243,0.8148148148148148,-0.06998844952936434,0.15797390390722335,0.21902327207845199,0.8148148148148148,-0.06583401777762932,0.17762429829964962,0.2285098417222184,0.8271604938271605,-0.1601626259016138,0.16978690620629883,0.22218882182106664,0.8148148148148148,-0.09686572022312534,-0.011813002299075476
pair_type,Pr-Nd,81,0.135408573894921,0.20477015548452202,0.7901234567901234,0.049384027475831704,0.1330946723659504,0.20348846230775217,0.7901234567901234,0.06124693705732864,0.1345447493050303,0.20364288684985768,0.7901234567901234,0.05982158333675425,0.1552210355645163,0.21588520823377533,0.7777777777777778,-0.056616919730391624,0.1411480586885406,0.20885418541941092,0.7901234567901234,0.01108684784041003,-0.0066033093835103085
