split_seed,extractant,n_axes,axes,n_rows
262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,1,metal_Z,14
262147,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,1,metal_Z,14
262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,1,metal_Z,14
262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,1,metal_Z,14
262147,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,1,metal_Z,14
262147,CCN(CC)C(=O)COCC(=O)N(CC)CC,2,metal_Z|cond__metal_concentration_mM,84
262147,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,1,cond__acid_concentration_M,7
262147,CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1,1,cond__acid_concentration_M,3
262147,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,1,cond__acid_concentration_M,6
262147,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,1,metal_Z,14
262147,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,1,metal_Z,14
262147,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,3,cond__acid_concentration_M|cond__extractant_concentration_M|metal_Z,78
262147,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,2,cond__acid_concentration_M|metal_Z,140
262147,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,1,metal_Z,14
262147,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,2,cond__acid_concentration_M|cond__contact_time_min,16
262147,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,1,cond__acid_concentration_M,6
262147,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,1,cond__acid_concentration_M,6
262147,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,2,cond__acid_concentration_M|cond__extractant_concentration_M,7
262147,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,1,metal_Z,14
262147,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,1,metal_Z,8
262147,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,1,metal_Z,8
262147,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,2,cond__acid_concentration_M|metal_Z,28
262147,O=C(c1ccccc1)c1ccc2ccccc2n1,1,cond__acid_concentration_M,6
262147,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,1,cond__acid_concentration_M,3
262147,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1,metal_Z,3
262147,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1,cond__acid_concentration_M,6
262147,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,1,metal_Z,5
262147,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,1,metal_Z,5
