split_seed,extractant,tanimoto_cluster,zero_shot,one_shot_random,one_shot_deployable,u_tree_sd,u_tree_sd_mean,u_model_spread,u_cond_nn1,u_cond_nn5,u_gp_var_design,u_gp_var_train,u_lig_tanimoto,u_lig_mech,gain_random,gain_deployable
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,tan004,0.5049597081628636,0.17657014564535464,0.16705614172750752,0.6696294956878941,0.5407037546905784,0.1971354506806285,1.1920928955078126e-08,0.2796119454358912,0.10122105574521863,7.328831246136147e-05,0.625,0.05935714473033489,0.32838956251750895,0.33790356643535613
104729,C1COCCOCCOCCOCCOCCO1,tan003,0.23370979221789684,0.2546217011736751,0.2545478496351977,0.3291401757097133,0.5036941863687766,0.07757371519397423,0.0,0.5170232243680382,0.1012210557452187,0.0001385117728971208,0.625,1.3031605242262068,-0.02091190895577827,-0.02083805741730088
104729,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,tan095,1.029316129596252,1.5574894185481585,1.3747402826933144,1.412598155097196,1.3052022803460197,0.3966794990803569,1.4832328157120676,1.5973462571576402,0.011558015157407033,0.002915214255865812,0.7199999999999999,2.3952367650813184,-0.5281732889519064,-0.3454241530970623
104729,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,tan018,0.45893993841279285,0.5669156766192308,0.772678677837885,1.1027505400639233,1.0672659100794097,0.5604131583127057,2.6283779772308336,3.0522557254170946,0.012348804138654104,0.0160495599401132,0.4102564102564103,0.8361196450393626,-0.10797573820643797,-0.3137387394250922
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,tan062,0.6520676603499176,0.23871058786948307,0.1732059370495511,1.1577325901042077,0.6042614251011306,0.4007698430539194,1.4748324731153056e-08,1.4748324731153056e-08,0.0011854885628373914,5.9670051058296245e-05,0.35,0.2190971929028868,0.4133570724804345,0.47886172330036647
104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,tan042,0.11743887981465657,0.10214791502234527,0.07091494012023034,1.1560465613556248,1.2798699010392809,0.27390526812737487,1.1338122613651527,1.4185752010369403,0.007852150735054344,0.0007495724693856176,0.6590909090909092,2.422342202745852,0.015290964792311304,0.04652393969442624
104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,tan063,0.6217034799561645,0.2507962330599678,0.17853121781504283,0.9909309262944903,0.7818303843916634,0.19874159989552526,4.2146848510894035e-08,1.2913669521194011,0.018147804508474655,0.0002876042372452897,0.43999999999999995,0.9840378348011646,0.3709072468961967,0.44317226214112165
104729,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,tan020,2.30434398694157,0.47742715756855875,0.36911730672219517,0.7331541981575637,0.5110905304830269,0.06513081227139052,0.28527736779551677,1.1270659607743077,0.03550371055773543,0.0005935508653774532,0.42105263157894735,0.5277231187826849,1.8269168293730114,1.935226680219375
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,tan019,1.0957763860621292,0.6919214138130468,0.5283330768657379,0.4722862725078056,0.6408525992095847,0.11200993948861324,0.2783876941986121,0.847192993882971,0.06879919526592419,0.00032735120478242434,0.36111111111111116,1.5212186972581285,0.4038549722490824,0.5674433091963913
104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,tan019,0.24020689362861591,0.30601843546587987,0.2890577226319428,0.7516784766892721,0.7292713893165361,0.11116598149274122,0.9518500793676796,1.2357667390627842,0.020020853028950982,0.0007923453689489108,0.3611111111111111,0.20936567268349862,-0.06581154183726395,-0.04885082900332688
104729,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,tan021,0.4085300629903242,0.5303731685863619,0.4688944780978386,0.8143312318486519,1.0121333313770127,0.33635091793424343,0.0,1.7894271817117111,0.08150205773457389,0.007389828090903073,0.38888888888888884,3.1601502876525838,-0.12184310559603767,-0.06036441510751439
