pair_label,split_seed,arm,r2
Pr-Nd,130363,A2_refit_TP,0.005351219573825894
Pr-Sm,130363,A2_refit_TP,0.2033168978356209
Pr-Eu,130363,A2_refit_TP,0.07182498779883839
Pr-Gd,130363,A2_refit_TP,0.06558132905103475
Pr-Tb,130363,A2_refit_TP,-0.04427579239934043
Pr-Dy,130363,A2_refit_TP,0.14407941296151194
Nd-Sm,130363,A2_refit_TP,-0.11644072185324328
Nd-Eu,130363,A2_refit_TP,-0.30786109780656234
Nd-Gd,130363,A2_refit_TP,-0.6476699229779777
Nd-Tb,130363,A2_refit_TP,-1.1667102036773729
Nd-Dy,130363,A2_refit_TP,-0.77373868278927
Sm-Eu,130363,A2_refit_TP,-0.4333119082932857
Sm-Gd,130363,A2_refit_TP,-0.6185308998222661
Sm-Tb,130363,A2_refit_TP,-1.114130914542066
Sm-Dy,130363,A2_refit_TP,-0.9368535609673871
Eu-Gd,130363,A2_refit_TP,-0.3193691409998234
Eu-Tb,130363,A2_refit_TP,-1.0571842005709922
Eu-Dy,130363,A2_refit_TP,-0.6900035452541178
Gd-Tb,130363,A2_refit_TP,-0.43520401620263227
Gd-Dy,130363,A2_refit_TP,-0.5251151209636771
Tb-Dy,130363,A2_refit_TP,-0.22247719902823548
Nd-Ho,130363,A2_refit_TP,-0.843777679109015
Nd-Er,130363,A2_refit_TP,-0.9368754208303669
Sm-Ho,130363,A2_refit_TP,-0.8291248886267018
Sm-Er,130363,A2_refit_TP,-0.916281446325548
Gd-Ho,130363,A2_refit_TP,-0.37613800572433886
Gd-Er,130363,A2_refit_TP,-0.4406016084902049
Dy-Ho,130363,A2_refit_TP,0.024783639303798566
Dy-Er,130363,A2_refit_TP,0.007294799605295332
Ho-Er,130363,A2_refit_TP,-0.04498361907029169
La-Ce,130363,A2_refit_TP,0.11753857956516967
La-Pr,130363,A2_refit_TP,0.09131896002188566
La-Eu,130363,A2_refit_TP,0.03231809847622302
La-Tb,130363,A2_refit_TP,-0.22142112128511382
La-Tm,130363,A2_refit_TP,-0.3047629504360647
La-Yb,130363,A2_refit_TP,-0.18346334038485557
La-Lu,130363,A2_refit_TP,0.020370685947171507
Ce-Tm,130363,A2_refit_TP,-0.7515430918004127
Ce-Yb,130363,A2_refit_TP,-0.5983246071983781
Ce-Lu,130363,A2_refit_TP,-0.4525032781774727
Pr-Tm,130363,A2_refit_TP,-0.18487398600908778
Pr-Yb,130363,A2_refit_TP,-0.0705355681318065
Pr-Lu,130363,A2_refit_TP,0.09364312911706596
Eu-Tm,130363,A2_refit_TP,-0.6584437502541511
Eu-Yb,130363,A2_refit_TP,-0.3395660401873968
Eu-Lu,130363,A2_refit_TP,-0.027017966958200912
Tb-Tm,130363,A2_refit_TP,0.013065681736518897
Tb-Yb,130363,A2_refit_TP,0.08142774634017635
Tb-Lu,130363,A2_refit_TP,0.13612105753258996
Tm-Yb,130363,A2_refit_TP,-0.19021705561395552
Tm-Lu,130363,A2_refit_TP,-0.3455434717876862
Yb-Lu,130363,A2_refit_TP,-0.1661671580335511
Ho-Yb,130363,A2_refit_TP,0.06400700304340423
Er-Tm,130363,A2_refit_TP,0.057110702618998976
Er-Yb,130363,A2_refit_TP,0.0470333205613056
La-Nd,130363,A2_refit_TP,0.11857113429683752
La-Sm,130363,A2_refit_TP,0.14450086665604356
Gd-Tm,130363,A2_refit_TP,-0.48039579551895595
Gd-Yb,130363,A2_refit_TP,-0.3500822890811226
Gd-Lu,130363,A2_refit_TP,-0.10020531781376874
Tb-Ho,130363,A2_refit_TP,-0.010137581415066599
Tb-Er,130363,A2_refit_TP,-0.07872539907158438
Dy-Tm,130363,A2_refit_TP,0.10660026346325069
Dy-Yb,130363,A2_refit_TP,0.14928193900724496
Dy-Lu,130363,A2_refit_TP,0.15038031037797617
Ho-Lu,130363,A2_refit_TP,0.11487089341579781
Er-Lu,130363,A2_refit_TP,-0.10232046934205008
La-Gd,130363,A2_refit_TP,-0.034377505954579
La-Dy,130363,A2_refit_TP,-0.056122900435755074
La-Ho,130363,A2_refit_TP,-0.38518330362606523
La-Er,130363,A2_refit_TP,-0.23006794813503317
Ce-Ho,130363,A2_refit_TP,-0.6393801493876701
Ce-Er,130363,A2_refit_TP,-0.8797768522848979
Pr-Ho,130363,A2_refit_TP,-0.16535330948746862
Pr-Er,130363,A2_refit_TP,-0.10086812060734429
Nd-Tm,130363,A2_refit_TP,-1.6221229493682698
Nd-Yb,130363,A2_refit_TP,-1.2255792016618816
Nd-Lu,130363,A2_refit_TP,-0.5504969656873142
Sm-Tm,130363,A2_refit_TP,-1.314983191383266
Sm-Yb,130363,A2_refit_TP,-0.9337179650795988
Sm-Lu,130363,A2_refit_TP,-0.3972150316885148
Eu-Ho,130363,A2_refit_TP,-0.5991299802155376
Eu-Er,130363,A2_refit_TP,-0.6163723901133051
Ho-Tm,130363,A2_lig2d_TP,0.19147934168198955
Ce-Pr,130363,A2_lig2d_TP,0.07962182909174342
Ce-Nd,130363,A2_lig2d_TP,0.165214956235599
Ce-Sm,130363,A2_lig2d_TP,0.10931215232614766
Ce-Eu,130363,A2_lig2d_TP,-0.03800612921591795
Ce-Gd,130363,A2_lig2d_TP,-0.19091676740115715
Ce-Tb,130363,A2_lig2d_TP,-0.3973667872923332
Ce-Dy,130363,A2_lig2d_TP,-0.33698939020135255
Pr-Nd,130363,A2_lig2d_TP,0.0451901878075478
Pr-Sm,130363,A2_lig2d_TP,0.2106575923518782
Pr-Eu,130363,A2_lig2d_TP,0.0792620285332204
Pr-Gd,130363,A2_lig2d_TP,0.15608587154427578
Pr-Tb,130363,A2_lig2d_TP,0.0490675922099123
Pr-Dy,130363,A2_lig2d_TP,0.170418664124658
Nd-Sm,130363,A2_lig2d_TP,-0.1789784798157772
Nd-Eu,130363,A2_lig2d_TP,-0.23000090815601593
Nd-Gd,130363,A2_lig2d_TP,-0.5760120295348503
Nd-Tb,130363,A2_lig2d_TP,-0.8483651541867487
Nd-Dy,130363,A2_lig2d_TP,-0.7180766269016585
Sm-Eu,130363,A2_lig2d_TP,-0.28221418065359716
Sm-Gd,130363,A2_lig2d_TP,-0.43884302080313664
Sm-Tb,130363,A2_lig2d_TP,-0.7531806728217605
Sm-Dy,130363,A2_lig2d_TP,-0.7549589701197015
Eu-Gd,130363,A2_lig2d_TP,-0.1835078513422086
Eu-Tb,130363,A2_lig2d_TP,-0.7132592282418311
Eu-Dy,130363,A2_lig2d_TP,-0.452656113715018
Gd-Tb,130363,A2_lig2d_TP,-0.38684355355570577
Gd-Dy,130363,A2_lig2d_TP,-0.5283116393307983
Tb-Dy,130363,A2_lig2d_TP,-0.21606192454104023
Nd-Ho,130363,A2_lig2d_TP,-0.8802240719781453
Nd-Er,130363,A2_lig2d_TP,-0.9567451691221014
Sm-Ho,130363,A2_lig2d_TP,-0.7696350458883772
Sm-Er,130363,A2_lig2d_TP,-0.8833260142499479
Gd-Ho,130363,A2_lig2d_TP,-0.4487287843986725
Gd-Er,130363,A2_lig2d_TP,-0.5150226619707186
Dy-Ho,130363,A2_lig2d_TP,-0.04251482601302814
Dy-Er,130363,A2_lig2d_TP,-0.16094443633401134
Ho-Er,130363,A2_lig2d_TP,-0.06156767242971872
La-Ce,130363,A2_lig2d_TP,0.11360029815020944
La-Pr,130363,A2_lig2d_TP,0.06717519573074737
La-Eu,130363,A2_lig2d_TP,0.056109964941504664
La-Tb,130363,A2_lig2d_TP,-0.1911719967787453
La-Tm,130363,A2_lig2d_TP,-0.30898473325604825
La-Yb,130363,A2_lig2d_TP,-0.2106140801697125
La-Lu,130363,A2_lig2d_TP,-0.007474296627484556
Ce-Tm,130363,A2_lig2d_TP,-0.6417317743790107
Ce-Yb,130363,A2_lig2d_TP,-0.5157945875015741
Ce-Lu,130363,A2_lig2d_TP,-0.3737363449072444
Pr-Tm,130363,A2_lig2d_TP,-0.16578299748705216
Pr-Yb,130363,A2_lig2d_TP,-0.049426139362287014
Pr-Lu,130363,A2_lig2d_TP,0.15089954966973074
Eu-Tm,130363,A2_lig2d_TP,-0.6349889465751253
Eu-Yb,130363,A2_lig2d_TP,-0.3796848015615133
Eu-Lu,130363,A2_lig2d_TP,-0.06747710791635564
Tb-Tm,130363,A2_lig2d_TP,-0.06311275403826389
Tb-Yb,130363,A2_lig2d_TP,0.008083646713981985
Tb-Lu,130363,A2_lig2d_TP,0.07029853779267514
Tm-Yb,130363,A2_lig2d_TP,0.02258440436789877
Tm-Lu,130363,A2_lig2d_TP,0.03287787003455367
Yb-Lu,130363,A2_lig2d_TP,0.050203017472686295
Ho-Yb,130363,A2_lig2d_TP,0.10723364145704783
Er-Tm,130363,A2_lig2d_TP,0.07788287353008927
Er-Yb,130363,A2_lig2d_TP,0.050930305680737864
La-Nd,130363,A2_lig2d_TP,0.15974042170402358
La-Sm,130363,A2_lig2d_TP,0.17318017033534516
Gd-Tm,130363,A2_lig2d_TP,-0.5030778356870604
Gd-Yb,130363,A2_lig2d_TP,-0.3676185478505969
Gd-Lu,130363,A2_lig2d_TP,-0.09759184521924502
Tb-Ho,130363,A2_lig2d_TP,-0.0657498113798245
Tb-Er,130363,A2_lig2d_TP,-0.1242930302780163
Dy-Tm,130363,A2_lig2d_TP,-0.012601539771767367
Dy-Yb,130363,A2_lig2d_TP,0.06005504318930799
Dy-Lu,130363,A2_lig2d_TP,0.14054962157157558
Ho-Lu,130363,A2_lig2d_TP,0.22966774584822258
Er-Lu,130363,A2_lig2d_TP,0.11997470934175292
La-Gd,130363,A2_lig2d_TP,0.049618561082446444
La-Dy,130363,A2_lig2d_TP,-0.029385827575130863
La-Ho,130363,A2_lig2d_TP,-0.40265626019551415
La-Er,130363,A2_lig2d_TP,-0.2100182951174021
Ce-Ho,130363,A2_lig2d_TP,-0.5540206730004931
Ce-Er,130363,A2_lig2d_TP,-0.734631371035859
Pr-Ho,130363,A2_lig2d_TP,-0.13517334673798254
Pr-Er,130363,A2_lig2d_TP,-0.07157056928269867
Nd-Tm,130363,A2_lig2d_TP,-1.3374630288753013
Nd-Yb,130363,A2_lig2d_TP,-1.088498957315934
Nd-Lu,130363,A2_lig2d_TP,-0.41081959744666174
Sm-Tm,130363,A2_lig2d_TP,-1.1881152431879234
Sm-Yb,130363,A2_lig2d_TP,-0.8714515747126248
Sm-Lu,130363,A2_lig2d_TP,-0.36427831424669543
Eu-Ho,130363,A2_lig2d_TP,-0.47075367299280146
Eu-Er,130363,A2_lig2d_TP,-0.47775722837879964
Ho-Tm,130363,PRIOR_TP,0.18006807073760955
Ce-Pr,130363,PRIOR_TP,0.08214644392504544
Ce-Nd,130363,PRIOR_TP,0.1723997465328635
Ce-Sm,130363,PRIOR_TP,0.13916771692995245
Ce-Eu,130363,PRIOR_TP,-0.006306868840742164
Ce-Gd,130363,PRIOR_TP,-0.23068953557468075
Ce-Tb,130363,PRIOR_TP,-0.447996759730626
Ce-Dy,130363,PRIOR_TP,-0.3466174520528149
Pr-Nd,130363,PRIOR_TP,0.0029875142486264217
Pr-Sm,130363,PRIOR_TP,0.22409615198105293
Pr-Eu,130363,PRIOR_TP,0.1160921328920772
Pr-Gd,130363,PRIOR_TP,0.059463346470534195
Pr-Tb,130363,PRIOR_TP,-0.04406181825496924
Pr-Dy,130363,PRIOR_TP,0.10142934828279204
Nd-Sm,130363,PRIOR_TP,-0.07914133114738275
Nd-Eu,130363,PRIOR_TP,-0.2139551007641438
Nd-Gd,130363,PRIOR_TP,-0.5578786450374549
Nd-Tb,130363,PRIOR_TP,-0.9752625925566716
Nd-Dy,130363,PRIOR_TP,-0.659872870390823
Sm-Eu,130363,PRIOR_TP,-0.383010682337803
Sm-Gd,130363,PRIOR_TP,-0.5111609730057052
Sm-Tb,130363,PRIOR_TP,-0.9448086328725127
Sm-Dy,130363,PRIOR_TP,-0.7435394044633132
Eu-Gd,130363,PRIOR_TP,-0.19644237974371315
Eu-Tb,130363,PRIOR_TP,-0.7763637175364808
Eu-Dy,130363,PRIOR_TP,-0.3910643661401929
Gd-Tb,130363,PRIOR_TP,-0.41687400360591353
Gd-Dy,130363,PRIOR_TP,-0.4586935432351227
Tb-Dy,130363,PRIOR_TP,-0.11447724616950117
Nd-Ho,130363,PRIOR_TP,-0.7784365833696685
Nd-Er,130363,PRIOR_TP,-0.778941562471356
Sm-Ho,130363,PRIOR_TP,-0.7248923381332906
Sm-Er,130363,PRIOR_TP,-0.7358216116513296
Gd-Ho,130363,PRIOR_TP,-0.30557147768686255
Gd-Er,130363,PRIOR_TP,-0.3132340782267955
Dy-Ho,130363,PRIOR_TP,0.021424723646859656
Dy-Er,130363,PRIOR_TP,0.04669991895658765
Ho-Er,130363,PRIOR_TP,-0.02791708908174728
La-Ce,130363,PRIOR_TP,0.15302945568091264
La-Pr,130363,PRIOR_TP,0.10463875497301711
La-Eu,130363,PRIOR_TP,0.09355014803018902
La-Tb,130363,PRIOR_TP,-0.14360187745915387
La-Tm,130363,PRIOR_TP,-0.2203042137736657
La-Yb,130363,PRIOR_TP,-0.11705075028919132
La-Lu,130363,PRIOR_TP,0.06692041849359687
Ce-Tm,130363,PRIOR_TP,-0.6349026501044377
Ce-Yb,130363,PRIOR_TP,-0.49924382510751686
Ce-Lu,130363,PRIOR_TP,-0.38114029415585304
Pr-Tm,130363,PRIOR_TP,-0.19835684833259348
Pr-Yb,130363,PRIOR_TP,-0.06897995168735727
Pr-Lu,130363,PRIOR_TP,0.13060604172573542
Eu-Tm,130363,PRIOR_TP,-0.49125997904097507
Eu-Yb,130363,PRIOR_TP,-0.2525305151384636
Eu-Lu,130363,PRIOR_TP,0.023059366613897736
Tb-Tm,130363,PRIOR_TP,0.04184581111528052
Tb-Yb,130363,PRIOR_TP,0.09384472920447606
Tb-Lu,130363,PRIOR_TP,0.16955192127676344
Tm-Yb,130363,PRIOR_TP,-0.06503859880230545
Tm-Lu,130363,PRIOR_TP,-0.019907318959238474
Yb-Lu,130363,PRIOR_TP,-0.016354547310177603
Ho-Yb,130363,PRIOR_TP,0.09502162553853089
Er-Tm,130363,PRIOR_TP,0.05562206126360858
Er-Yb,130363,PRIOR_TP,0.02230152401652885
La-Nd,130363,PRIOR_TP,0.14894491236123153
La-Sm,130363,PRIOR_TP,0.1975014102549576
Gd-Tm,130363,PRIOR_TP,-0.3598972289487099
Gd-Yb,130363,PRIOR_TP,-0.29877080450440596
Gd-Lu,130363,PRIOR_TP,-0.03531592089111446
Tb-Ho,130363,PRIOR_TP,-0.018421263285813616
Tb-Er,130363,PRIOR_TP,-0.01911889070645123
Dy-Tm,130363,PRIOR_TP,0.08874720361300892
Dy-Yb,130363,PRIOR_TP,0.16065929456946648
Dy-Lu,130363,PRIOR_TP,0.1868100811590152
Ho-Lu,130363,PRIOR_TP,0.22596725546689933
Er-Lu,130363,PRIOR_TP,0.08100234313991883
La-Gd,130363,PRIOR_TP,0.019229263456046475
La-Dy,130363,PRIOR_TP,0.026813719917005097
La-Ho,130363,PRIOR_TP,-0.30506324792590767
La-Er,130363,PRIOR_TP,-0.11543579523860203
Ce-Ho,130363,PRIOR_TP,-0.5514890403727708
Ce-Er,130363,PRIOR_TP,-0.6998036209108123
Pr-Ho,130363,PRIOR_TP,-0.1724403404983228
Pr-Er,130363,PRIOR_TP,-0.08820241240393822
Nd-Tm,130363,PRIOR_TP,-1.36857296656202
Nd-Yb,130363,PRIOR_TP,-1.0970240393032458
Nd-Lu,130363,PRIOR_TP,-0.43833417893306215
Sm-Tm,130363,PRIOR_TP,-1.1592770861499986
Sm-Yb,130363,PRIOR_TP,-0.8413229705593632
Sm-Lu,130363,PRIOR_TP,-0.35361121053350497
Eu-Ho,130363,PRIOR_TP,-0.42678853329420186
Eu-Er,130363,PRIOR_TP,-0.3489581357214979
Ho-Tm,130363,PRIOR_lig2d_TP,0.17376618243552655
Ce-Pr,130363,PRIOR_lig2d_TP,0.07874595125758543
Ce-Nd,130363,PRIOR_lig2d_TP,0.18031517718344037
Ce-Sm,130363,PRIOR_lig2d_TP,0.12412040133239954
Ce-Eu,130363,PRIOR_lig2d_TP,-0.032552815082906195
Ce-Gd,130363,PRIOR_lig2d_TP,-0.2105351658536767
Ce-Tb,130363,PRIOR_lig2d_TP,-0.43389442334645656
Ce-Dy,130363,PRIOR_lig2d_TP,-0.3492949880361709
Pr-Nd,130363,PRIOR_lig2d_TP,0.08527631573161287
Pr-Sm,130363,PRIOR_lig2d_TP,0.24872694586405797
Pr-Eu,130363,PRIOR_lig2d_TP,0.11841641870894071
Pr-Gd,130363,PRIOR_lig2d_TP,0.16279194151207643
Pr-Tb,130363,PRIOR_lig2d_TP,0.05572847133135883
Pr-Dy,130363,PRIOR_lig2d_TP,0.17264854514427663
Nd-Sm,130363,PRIOR_lig2d_TP,-0.24597400647691936
Nd-Eu,130363,PRIOR_lig2d_TP,-0.19450781077781265
Nd-Gd,130363,PRIOR_lig2d_TP,-0.6766862736269299
Nd-Tb,130363,PRIOR_lig2d_TP,-0.8405238004796411
Nd-Dy,130363,PRIOR_lig2d_TP,-0.8013307475878091
Sm-Eu,130363,PRIOR_lig2d_TP,-0.2662310135542758
Sm-Gd,130363,PRIOR_lig2d_TP,-0.447129332093523
Sm-Tb,130363,PRIOR_lig2d_TP,-0.7694310758310408
Sm-Dy,130363,PRIOR_lig2d_TP,-0.7470052267241174
Eu-Gd,130363,PRIOR_lig2d_TP,-0.21438869525235238
Eu-Tb,130363,PRIOR_lig2d_TP,-0.7544442061001171
Eu-Dy,130363,PRIOR_lig2d_TP,-0.4638296582502288
Gd-Tb,130363,PRIOR_lig2d_TP,-0.39151160818155173
Gd-Dy,130363,PRIOR_lig2d_TP,-0.48184382850206986
Tb-Dy,130363,PRIOR_lig2d_TP,-0.16975800099073912
Nd-Ho,130363,PRIOR_lig2d_TP,-0.9985388706856246
Nd-Er,130363,PRIOR_lig2d_TP,-1.078592387491669
Sm-Ho,130363,PRIOR_lig2d_TP,-0.8011772061709295
Sm-Er,130363,PRIOR_lig2d_TP,-0.9012384941867946
Gd-Ho,130363,PRIOR_lig2d_TP,-0.45791028467317796
Gd-Er,130363,PRIOR_lig2d_TP,-0.5179670814065991
Dy-Ho,130363,PRIOR_lig2d_TP,-0.07067355293283817
Dy-Er,130363,PRIOR_lig2d_TP,-0.1976909525606576
Ho-Er,130363,PRIOR_lig2d_TP,-0.08221792394913585
La-Ce,130363,PRIOR_lig2d_TP,0.14096834204222153
La-Pr,130363,PRIOR_lig2d_TP,0.06542054311566214
La-Eu,130363,PRIOR_lig2d_TP,0.06369810995884884
La-Tb,130363,PRIOR_lig2d_TP,-0.20382483077364033
La-Tm,130363,PRIOR_lig2d_TP,-0.3225736516301174
La-Yb,130363,PRIOR_lig2d_TP,-0.21893719607818873
La-Lu,130363,PRIOR_lig2d_TP,-0.022480288813294447
Ce-Tm,130363,PRIOR_lig2d_TP,-0.6886550542143408
Ce-Yb,130363,PRIOR_lig2d_TP,-0.5676189188714729
Ce-Lu,130363,PRIOR_lig2d_TP,-0.4445285503451688
Pr-Tm,130363,PRIOR_lig2d_TP,-0.18572878992495112
Pr-Yb,130363,PRIOR_lig2d_TP,-0.07318752710477949
Pr-Lu,130363,PRIOR_lig2d_TP,0.1189560572059899
Eu-Tm,130363,PRIOR_lig2d_TP,-0.6574312214678231
Eu-Yb,130363,PRIOR_lig2d_TP,-0.43320366184801284
Eu-Lu,130363,PRIOR_lig2d_TP,-0.12467421568657766
Tb-Tm,130363,PRIOR_lig2d_TP,-0.04397104906800475
Tb-Yb,130363,PRIOR_lig2d_TP,0.012507844522814948
Tb-Lu,130363,PRIOR_lig2d_TP,0.08724275152763894
Tm-Yb,130363,PRIOR_lig2d_TP,0.003311360124384377
Tm-Lu,130363,PRIOR_lig2d_TP,0.0598655894215242
Yb-Lu,130363,PRIOR_lig2d_TP,0.07556362505250402
Ho-Yb,130363,PRIOR_lig2d_TP,0.0753324233713838
Er-Tm,130363,PRIOR_lig2d_TP,0.0691556237957357
Er-Yb,130363,PRIOR_lig2d_TP,0.05272716078516948
La-Nd,130363,PRIOR_lig2d_TP,0.17808323943616677
La-Sm,130363,PRIOR_lig2d_TP,0.18887113921358334
Gd-Tm,130363,PRIOR_lig2d_TP,-0.5045472016291641
Gd-Yb,130363,PRIOR_lig2d_TP,-0.38311506587493915
Gd-Lu,130363,PRIOR_lig2d_TP,-0.1319883811787501
Tb-Ho,130363,PRIOR_lig2d_TP,-0.060670892428142276
Tb-Er,130363,PRIOR_lig2d_TP,-0.11106563837466177
Dy-Tm,130363,PRIOR_lig2d_TP,-0.01699140593316062
Dy-Yb,130363,PRIOR_lig2d_TP,0.043603115230050116
Dy-Lu,130363,PRIOR_lig2d_TP,0.13363971562958288
Ho-Lu,130363,PRIOR_lig2d_TP,0.22511665086587807
Er-Lu,130363,PRIOR_lig2d_TP,0.14775976373526545
La-Gd,130363,PRIOR_lig2d_TP,0.04533878089996879
La-Dy,130363,PRIOR_lig2d_TP,-0.026632633864761113
La-Ho,130363,PRIOR_lig2d_TP,-0.38554958032133113
La-Er,130363,PRIOR_lig2d_TP,-0.20687448373447936
Ce-Ho,130363,PRIOR_lig2d_TP,-0.5649431777276235
Ce-Er,130363,PRIOR_lig2d_TP,-0.7588918738493053
Pr-Ho,130363,PRIOR_lig2d_TP,-0.1372618243592818
Pr-Er,130363,PRIOR_lig2d_TP,-0.06899008217793923
Nd-Tm,130363,PRIOR_lig2d_TP,-1.3485815091707525
Nd-Yb,130363,PRIOR_lig2d_TP,-1.1224229111223019
Nd-Lu,130363,PRIOR_lig2d_TP,-0.45322467671151667
Sm-Tm,130363,PRIOR_lig2d_TP,-1.2133318508016169
Sm-Yb,130363,PRIOR_lig2d_TP,-0.9248689778357608
Sm-Lu,130363,PRIOR_lig2d_TP,-0.41904216993510857
Eu-Ho,130363,PRIOR_lig2d_TP,-0.4999599643481065
Eu-Er,130363,PRIOR_lig2d_TP,-0.4927601248691902
Ho-Tm,130363,SCALE_s50_TP,0.10608023780705944
Ce-Pr,130363,SCALE_s50_TP,-0.05446555784285856
Ce-Nd,130363,SCALE_s50_TP,-0.03865188389367824
Ce-Sm,130363,SCALE_s50_TP,-0.22813571897185936
Ce-Eu,130363,SCALE_s50_TP,-0.4607035619856108
Ce-Gd,130363,SCALE_s50_TP,-0.8842945342586244
Ce-Tb,130363,SCALE_s50_TP,-1.2480062935737992
Ce-Dy,130363,SCALE_s50_TP,-1.1845692206493057
Pr-Nd,130363,SCALE_s50_TP,0.005650382216129124
Pr-Sm,130363,SCALE_s50_TP,0.12176538027109018
Pr-Eu,130363,SCALE_s50_TP,-0.06557492824950018
Pr-Gd,130363,SCALE_s50_TP,-0.0934181212630476
Pr-Tb,130363,SCALE_s50_TP,-0.27839803724603907
Pr-Dy,130363,SCALE_s50_TP,7.303504482969458e-05
Nd-Sm,130363,SCALE_s50_TP,-0.3900839594967307
Nd-Eu,130363,SCALE_s50_TP,-0.6095873580371061
Nd-Gd,130363,SCALE_s50_TP,-1.042064912502843
Nd-Tb,130363,SCALE_s50_TP,-1.8268064618259574
Nd-Dy,130363,SCALE_s50_TP,-1.323394470631869
Sm-Eu,130363,SCALE_s50_TP,-0.6302719158115146
Sm-Gd,130363,SCALE_s50_TP,-0.7987493186554551
Sm-Tb,130363,SCALE_s50_TP,-1.603807122557015
Sm-Dy,130363,SCALE_s50_TP,-1.3731336438436572
Eu-Gd,130363,SCALE_s50_TP,-0.4976552650730186
Eu-Tb,130363,SCALE_s50_TP,-1.5537285836070973
Eu-Dy,130363,SCALE_s50_TP,-1.2326420768040283
Gd-Tb,130363,SCALE_s50_TP,-0.5710087727789548
Gd-Dy,130363,SCALE_s50_TP,-0.8072946959719278
Tb-Dy,130363,SCALE_s50_TP,-0.6372074785778712
Nd-Ho,130363,SCALE_s50_TP,-1.3642180667878891
Nd-Er,130363,SCALE_s50_TP,-1.5868851401741124
Sm-Ho,130363,SCALE_s50_TP,-1.2177073698720298
Sm-Er,130363,SCALE_s50_TP,-1.3806361660476347
Gd-Ho,130363,SCALE_s50_TP,-0.6219336793816248
Gd-Er,130363,SCALE_s50_TP,-0.7280244781654406
Dy-Ho,130363,SCALE_s50_TP,0.010106403279469323
Dy-Er,130363,SCALE_s50_TP,-0.08824993944125725
Ho-Er,130363,SCALE_s50_TP,-0.017592176935872228
La-Ce,130363,SCALE_s50_TP,0.14494478571516412
La-Pr,130363,SCALE_s50_TP,-0.10034126149963929
La-Eu,130363,SCALE_s50_TP,-0.29278929781091567
La-Tb,130363,SCALE_s50_TP,-0.7008342999518424
La-Tm,130363,SCALE_s50_TP,-1.0112176594819764
La-Yb,130363,SCALE_s50_TP,-0.768885019542441
La-Lu,130363,SCALE_s50_TP,-0.587524760028242
Ce-Tm,130363,SCALE_s50_TP,-1.8663357446148598
Ce-Yb,130363,SCALE_s50_TP,-1.627734634812513
Ce-Lu,130363,SCALE_s50_TP,-1.5998818361449243
Pr-Tm,130363,SCALE_s50_TP,-0.5455030246935577
Pr-Yb,130363,SCALE_s50_TP,-0.39131937680844353
Pr-Lu,130363,SCALE_s50_TP,-0.27206056759790087
Eu-Tm,130363,SCALE_s50_TP,-1.5259885340117982
Eu-Yb,130363,SCALE_s50_TP,-0.9242174785102812
Eu-Lu,130363,SCALE_s50_TP,-0.5760564138056239
Tb-Tm,130363,SCALE_s50_TP,-0.27515560319875876
Tb-Yb,130363,SCALE_s50_TP,-0.07180466892309756
Tb-Lu,130363,SCALE_s50_TP,0.07619796322931671
Tm-Yb,130363,SCALE_s50_TP,-0.2323520240564827
Tm-Lu,130363,SCALE_s50_TP,-0.09144290339576999
Yb-Lu,130363,SCALE_s50_TP,0.025198040663138355
Ho-Yb,130363,SCALE_s50_TP,0.11250000627329149
Er-Tm,130363,SCALE_s50_TP,-0.03868071547631868
Er-Yb,130363,SCALE_s50_TP,0.07384490178763237
La-Nd,130363,SCALE_s50_TP,0.02814720832135087
La-Sm,130363,SCALE_s50_TP,-0.0779887402608812
Gd-Tm,130363,SCALE_s50_TP,-1.0026377137987423
Gd-Yb,130363,SCALE_s50_TP,-0.5503372380205862
Gd-Lu,130363,SCALE_s50_TP,-0.35997587604618775
Tb-Ho,130363,SCALE_s50_TP,-0.21905609041092156
Tb-Er,130363,SCALE_s50_TP,-0.3293016640597035
Dy-Tm,130363,SCALE_s50_TP,-0.06345292702180916
Dy-Yb,130363,SCALE_s50_TP,0.1015035620845256
Dy-Lu,130363,SCALE_s50_TP,0.18512854418972247
Ho-Lu,130363,SCALE_s50_TP,0.28382153268302523
Er-Lu,130363,SCALE_s50_TP,0.12738395931248925
La-Gd,130363,SCALE_s50_TP,-0.4561928051002566
La-Dy,130363,SCALE_s50_TP,-0.5156709874066359
La-Ho,130363,SCALE_s50_TP,-0.9234292831762838
La-Er,130363,SCALE_s50_TP,-0.8743106546560486
Ce-Ho,130363,SCALE_s50_TP,-1.3966144025242175
Ce-Er,130363,SCALE_s50_TP,-1.9482918207134547
Pr-Ho,130363,SCALE_s50_TP,-0.4255959849451667
Pr-Er,130363,SCALE_s50_TP,-0.3944246156266271
Nd-Tm,130363,SCALE_s50_TP,-3.003180004310103
Nd-Yb,130363,SCALE_s50_TP,-2.248352887366474
Nd-Lu,130363,SCALE_s50_TP,-1.5616050323363257
Sm-Tm,130363,SCALE_s50_TP,-2.38461184203002
Sm-Yb,130363,SCALE_s50_TP,-1.6993583808624515
Sm-Lu,130363,SCALE_s50_TP,-1.1969668121722328
Eu-Ho,130363,SCALE_s50_TP,-1.0351308273179236
Eu-Er,130363,SCALE_s50_TP,-1.2493527665064739
Ho-Tm,130363,A2_run,0.15644478332964196
Ce-Pr,130363,A2_run,0.0696994474192455
Ce-Nd,130363,A2_run,0.1541748164299368
Ce-Sm,130363,A2_run,0.09841670092857746
