comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
BP_selected_lean_vs_cond,mae_all,BP_cond_only:M_SELECTED,BP_lean:M_SELECTED,0.09571651195815727,0.042005742259884404,0.13615647380500626,0.0457983208394911,0.13938635230616997,0.0014,0.02385667935475094,0.06679870219330263,0.09911491123499447,90,74,5,5,0.07996843166541587,0.10441834103648501,True,0.02,True,True
BP_selected_lean_vs_cond,mae_far,BP_cond_only:M_SELECTED,BP_lean:M_SELECTED,0.14940834490607824,0.0648037089218703,0.21084483432053125,0.0779018930790989,0.22248205820466826,0.0,0.03769334874191084,0.10554137647735035,0.15179705389359402,88,76,5,5,0.11801337198540356,0.16339333765061304,True,0.02,True,True
BP_selected_lean_vs_cond,mae_adjacent,BP_cond_only:M_SELECTED,BP_lean:M_SELECTED,0.025646874124985144,0.012556795724435852,0.037339780622625884,0.014050162490257428,0.03919670440349181,0.0002,0.006247730397390016,0.017493645112692042,0.030085890820584146,83,68,5,5,0.022278073138199142,0.027660756142406165,True,0.02,True,True
BP_selected_lean_vs_cond,sign_acc_strong,BP_cond_only:M_SELECTED,BP_lean:M_SELECTED,0.1349225382739265,0.005676353599338825,0.210173508094176,0.036923101295013076,0.23084037963629936,0.0408,0.05356173283985844,0.14997285195160362,0.056732632979602696,86,64,5,5,0.07896055743643347,0.15543606937628374,True,0.02,True,True
BP_selected_lean_vs_cond,pair_spearman,BP_cond_only:M_SELECTED,BP_lean:M_SELECTED,0.20577406105310794,0.05071481678106387,0.30914373857551386,0.08562817955543409,0.34416048874126937,0.0058,0.06980923125291262,0.19546584750815532,0.10928844182603832,84,65,5,5,0.12204237154323175,0.2228616745237724,True,0.02,True,True
