comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
X_M_SELECTED_all_vs_no_coord,mae_all,B_abl_no_coord:M_SELECTED,B_primary:M_SELECTED,0.022689439762402674,0.007749821747621414,0.03401980064301946,0.00978648359361522,0.03551578821203651,0.0022,0.006587552200470098,0.018445146161316272,0.013699335175548421,90,62,5,5,0.019340770242968885,0.024033867636015945,True,0.02,True,True
X_M_SELECTED_all_vs_no_coord,mae_far,B_abl_no_coord:M_SELECTED,B_primary:M_SELECTED,0.03706931644502788,0.013457220949755634,0.055397541015766244,0.016857597183414088,0.058545912206183694,0.0024,0.010501899864152788,0.029405319619627803,0.023657006366873692,88,61,5,5,0.03176520620970745,0.03933832511510471,True,0.02,True,True
X_M_SELECTED_all_vs_no_coord,mae_adjacent,B_abl_no_coord:M_SELECTED,B_primary:M_SELECTED,0.003006004906870732,-0.0006088649595421467,0.005226385067845199,-2.5636313617483528e-05,0.005667453965746811,0.1004,0.001496089725806787,0.004189051232259003,0.0005645187454258161,83,57,4,5,0.0018569416809981816,0.0034150805580943347,True,0.02,False,False
X_M_SELECTED_all_vs_no_coord,sign_acc_strong,B_abl_no_coord:M_SELECTED,B_primary:M_SELECTED,0.013113925337473237,-0.023268754277222064,0.040801561711923263,-0.017505622325257913,0.045980197285667754,0.4488,0.016086145102572405,0.045041206287202734,-0.015949373969923283,86,36,3,5,0.0032869538647678637,0.01695012402336072,True,0.02,False,False
X_M_SELECTED_all_vs_no_coord,pair_spearman,B_abl_no_coord:M_SELECTED,B_primary:M_SELECTED,0.024477405272825766,-0.018890046871862208,0.05410099943455221,-0.012530711304113457,0.05811468901042603,0.2292,0.018291425116451956,0.051215990326065476,-0.008822235282582974,84,46,4,5,0.014082917047761514,0.030129443583253028,True,0.02,False,False
