comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
BP_direct_all_vs_cond,mae_all,BP_cond_only:C_DIRECT_ROW,BP_all:C_DIRECT_ROW,0.04114678887591741,-0.006977091075450103,0.11389112484814477,-0.010724461919126361,0.10756739878051615,0.1024,0.031126360833005854,0.08715381033241638,0.08019127837865508,90,49,5,5,0.02646767457021853,0.06279452479801222,True,0.02,False,False
BP_direct_all_vs_cond,mae_far,BP_cond_only:C_DIRECT_ROW,BP_all:C_DIRECT_ROW,0.051430980721054696,-0.01835204573220262,0.15461531115424273,-0.024637256297954154,0.14276989601822074,0.1638,0.044077004164963705,0.12341561166189836,0.11090155920393865,88,49,5,5,0.03237737996556638,0.08008265358307666,True,0.02,False,False
BP_direct_all_vs_cond,mae_adjacent,BP_cond_only:C_DIRECT_ROW,BP_all:C_DIRECT_ROW,0.0059484153954400525,-0.0013518928047991576,0.016224755358568845,-0.001977224840143348,0.015446381128802233,0.1124,0.00448334918717088,0.012553377724078463,0.0066413097844084685,83,48,4,5,0.004011353012774341,0.008975490568025301,True,0.02,False,False
BP_direct_all_vs_cond,sign_acc_strong,BP_cond_only:C_DIRECT_ROW,BP_all:C_DIRECT_ROW,0.0156364530417238,-0.017487466133795516,0.0544523482835163,-0.012900279957367124,0.061233685128779566,0.3546,0.017961358475786327,0.05029180373220171,0.011347460351808256,86,41,4,5,0.0029368905406447878,0.023644217523012795,True,0.02,False,False
BP_direct_all_vs_cond,pair_spearman,BP_cond_only:C_DIRECT_ROW,BP_all:C_DIRECT_ROW,0.049645335993134754,0.004251775793925413,0.11893250601218405,0.004609332604985458,0.12023938531019128,0.029,0.029643527581231593,0.08300187722744845,0.056183143332662264,84,47,4,5,0.031806914746979255,0.06909493052910402,True,0.02,True,True
