comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
X_C_DIRECT_ROW_all_vs_cond_only,mae_all,B_abl_cond_only:C_DIRECT_ROW,B_primary:C_DIRECT_ROW,-0.0243764097103397,-0.07880877129660953,0.05072689593971597,-0.08981565484757612,0.036798289769699385,0.574,0.03396004974839801,0.09508813929551442,-0.009087622399426478,90,35,1,5,-0.03705800540518747,0.0087461174947066,False,0.02,False,False
X_C_DIRECT_ROW_all_vs_cond_only,mae_far,B_abl_cond_only:C_DIRECT_ROW,B_primary:C_DIRECT_ROW,-0.04645358577706173,-0.13138649154175236,0.07379379261122754,-0.14588711351329653,0.054058880240941284,0.4802,0.05395155378757997,0.1510643506052239,-0.017547108989479577,88,37,0,5,-0.06747612922063445,0.007413236768719447,False,0.02,False,False
X_C_DIRECT_ROW_all_vs_cond_only,mae_adjacent,B_abl_cond_only:C_DIRECT_ROW,B_primary:C_DIRECT_ROW,-0.0083418421647085,-0.019474037595043705,0.006355901462192851,-0.020801461412734437,0.004977176631165065,0.269,0.006657492564328266,0.018640979180119144,-0.009938266804585996,83,37,0,5,-0.010967636980280299,-0.003298795014555231,True,0.02,False,False
X_C_DIRECT_ROW_all_vs_cond_only,sign_acc_strong,B_abl_cond_only:C_DIRECT_ROW,B_primary:C_DIRECT_ROW,-0.03359192219381575,-0.13479353211042663,0.03656696366358978,-0.13366467020156136,0.03697341881238616,0.367,0.04361290114481582,0.12211612320548429,-0.05577023798472455,86,34,0,5,-0.05395705048533607,-0.011340798325892862,True,0.02,False,False
X_C_DIRECT_ROW_all_vs_cond_only,pair_spearman,B_abl_cond_only:C_DIRECT_ROW,B_primary:C_DIRECT_ROW,-0.04267461041989765,-0.16371552498091402,0.045393537853603325,-0.16074588517884042,0.04703052932008772,0.3602,0.05263535765402683,0.14737900143127514,-0.08167795165089803,84,41,1,5,-0.06967166890571368,-0.01909045674429836,True,0.02,False,False
