grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction_delta3d_vs_2d_ensemble
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,20,0.3963436375880781,0.49025277496398956,0.2,-5.579220350305815,0.42672103309027304,0.537083569228917,0.25,-6.89619824944533,0.42672103309027304,0.537083569228917,0.25,-6.89619824944533,0.29914646144436885,0.34940485317851694,0.15,-2.3418902000537654,0.31988935313002226,0.3815362748597083,0.25,-2.984794975445245,0.10683167996025078
extractant,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,12,0.04899498527193712,0.06890990921551969,0.9166666666666666,0.28069114033383813,0.057254235769613075,0.07277271919796818,0.9166666666666666,0.19778780484490943,0.057254235769613075,0.07277271919796818,0.9166666666666666,0.19778780484490943,0.06422204065895748,0.07599476167272158,0.8333333333333334,0.12517865960602625,0.05127368171280015,0.0655050276019448,0.9166666666666666,0.3500180118592734,0.005980554056812928
extractant,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,12,0.15915912937577928,0.19386423855357537,0.8333333333333334,0.31592290392371725,0.16754142736979963,0.2183294570637662,0.6666666666666666,0.13237049584900207,0.16754142736979963,0.2183294570637662,0.6666666666666666,0.13237049584900207,0.15679428187147873,0.19308107209033043,0.8333333333333334,0.32143876490734236,0.15420567852370834,0.18946556192904335,0.8333333333333334,0.3466134249096885,0.013335748846091289
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.08210260073904377,0.10063894748477328,0.5,0.11795214852041347,0.07674396685908767,0.08996911752797561,0.5833333333333334,0.29506853572583547,0.07674396685908767,0.08996911752797561,0.5833333333333334,0.29506853572583547,0.05450785596883778,0.07184636520194998,0.8333333333333334,0.5504587206374052,0.06806504011965155,0.08784040295991682,0.5833333333333334,0.3280319673564883,0.008678926739436127
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.1708353647145314,0.20619381554384883,0.4166666666666667,0.06630903825404144,0.15624345592139283,0.18783483040705856,0.5,0.2251740835628091,0.15624345592139283,0.18783483040705856,0.5,0.2251740835628091,0.12657955262140705,0.17383883352500912,0.75,0.33634024437807064,0.1587980335851969,0.19396190760906967,0.5833333333333334,0.1738007851330744,-0.0025545776638040696
extractant,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,12,0.13431589661596813,0.19681021672670432,0.75,0.5280251373102371,0.15305918114569972,0.1947248907192353,0.6666666666666666,0.5379738813815764,0.15305918114569972,0.1947248907192353,0.6666666666666666,0.5379738813815764,0.2041077092254773,0.2615084591813738,0.75,0.16671210439732698,0.18287006236821454,0.24099574456732334,0.75,0.2923111752851272,-0.029810881222514823
extractant,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,12,0.1430557211359178,0.19772137504978182,0.6666666666666666,-0.41242976130090003,0.1420602662006532,0.19240062810359423,0.75,-0.3374346997710749,0.1420602662006532,0.19240062810359423,0.75,-0.3374346997710749,0.09527364498793095,0.1320978113339348,0.8333333333333334,0.3695496938909393,0.12487427310367331,0.17252695008855035,0.75,-0.0754086014463371,0.017185993096979893
extractant,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,12,0.14373796242751433,0.17844335958280616,0.75,0.27745528820422216,0.15655245732118347,0.20738931007261033,0.75,0.02402952833591765,0.15655245732118347,0.20738931007261033,0.75,0.02402952833591765,0.13550552408626282,0.17495840959677747,0.8333333333333334,0.3054019033019918,0.13721196637343103,0.16913357610931065,0.8333333333333334,0.35088206675549516,0.019340490947752448
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.089228038681698,0.12275401108574184,0.9166666666666666,0.6057082167480305,0.07233860501749942,0.10549915991148694,1.0,0.7087644774263775,0.07233860501749942,0.10549915991148694,1.0,0.7087644774263775,0.11759958913906367,0.13913946002626942,0.8333333333333334,0.4934212475529486,0.08617286326419855,0.12071399086729155,0.9166666666666666,0.6187046058787665,-0.013834258246699135
extractant,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,12,0.11669644445071507,0.15899323437151847,0.9166666666666666,-3.133010592844525,0.11505660563150412,0.15826271785829368,0.9166666666666666,-3.0951184604193287,0.11505660563150412,0.15826271785829368,0.9166666666666666,-3.0951184604193287,0.07259662869478814,0.1017275042721852,0.9166666666666666,-0.691944097648344,0.09904562494538076,0.13985523196488478,1.0,-2.1979131567398342,0.01601098068612336
extractant,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,12,0.1772872076238071,0.2364341312229948,0.75,-1.5469297949549428,0.17360889482405492,0.23576896353868282,0.75,-1.5326192357942254,0.17360889482405492,0.23576896353868282,0.75,-1.5326192357942254,0.10728046723224381,0.14233104580415712,0.8333333333333334,0.07701230034975248,0.15767726424227152,0.20819948944503247,0.75,-0.9749493080943914,0.0159316305817834
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.09999358987977867,0.1589341398517359,0.75,0.39466509709348774,0.09731331087812851,0.15493215645217834,0.6666666666666666,0.42476612242995304,0.09731331087812851,0.15493215645217834,0.6666666666666666,0.42476612242995304,0.11707159374278901,0.18184341423463202,0.6666666666666666,0.2075780850016813,0.11066784503245887,0.1736074348846847,0.5833333333333334,0.27773268114650707,-0.013354534154330355
extractant,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,12,0.07520236666114609,0.1021250642791423,0.5833333333333334,-7.923660966005521,0.06743050755351924,0.08521171859805403,0.5,-5.21265196700231,0.06743050755351924,0.08521171859805403,0.5,-5.21265196700231,0.09286771151691892,0.12424849758368497,0.5,-12.208717990847472,0.08680392699789173,0.11402265101903165,0.5,-10.12399139714044,-0.019373419444372486
extractant,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,11,0.09293621734653978,0.11609169769209787,0.9090909090909091,0.6718053786289362,0.10446779378604636,0.12573742212724645,0.9090909090909091,0.6150022076278621,0.10446779378604636,0.12573742212724645,0.9090909090909091,0.6150022076278621,0.14147056323983084,0.2135638248712852,0.8181818181818182,-0.1106686551421514,0.09382034393664819,0.12696092171583298,0.9090909090909091,0.6074732412432058,0.010647449849398166
extractant,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,11,0.08055962691892266,0.10800405607053896,0.2727272727272727,-7.616910936814822,0.08486667951557623,0.10578129715500881,0.2727272727272727,-7.2658829191901955,0.08486667951557623,0.10578129715500881,0.2727272727272727,-7.2658829191901955,0.0947978336539706,0.1277925931109515,0.45454545454545453,-11.06376415956394,0.08446946935512986,0.11592676366824363,0.45454545454545453,-8.927477159253577,0.00039721016044637347
extractant,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,10,0.3855706259177463,0.4827597384558555,0.8,-0.0024065247960269875,0.3681707057857154,0.4599697971962714,0.8,0.09000201712309996,0.3855706259177463,0.4827597384558555,0.8,-0.0024065247960269875,0.4285830187020527,0.5037208747891053,0.7,-0.09134407766850505,0.4285830187020527,0.5037208747891053,0.7,-0.09134407766850505,-0.04301239278430635
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,0.2774901525787053,0.44642025224982657,0.75,-0.052715886499680176,0.29016525575481616,0.44883784403211885,0.75,-0.0641487397199283,0.29016525575481616,0.44883784403211885,0.75,-0.0641487397199283,0.2966310556785869,0.4463011854082911,0.75,-0.052154411792723954,0.2727257120105624,0.4455606599348649,0.75,-0.04866573298472687,0.01743954374425377
extractant,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,2,0.0829599643344363,0.11183265960183264,0.5,-0.6818506689871526,0.08562562896865358,0.11762426842769444,0.5,-0.8605613549048667,0.08562562896865358,0.11762426842769444,0.5,-0.8605613549048667,0.09110255610308977,0.09110256536527257,0.5,-0.11612115143022406,0.08499561227659967,0.10191518381893142,0.5,-0.3967796843296978,0.0006300166920539113
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.9069606108017323,1.2058553091515603,0.5,-0.7888096681262404,0.9074050338160528,1.2294670534185705,0.5,-0.8595485614774103,0.9074050338160528,1.2294670534185705,0.5,-0.8595485614774103,0.7863641623673036,1.0865244935547498,1.0,-0.452288090582569,0.876811498693125,1.1758376872231855,1.0,-0.700859677653823,0.03059353512292773
extractant,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,2,0.19214382619394177,0.19320521174647048,0.5,-0.20621969544970398,0.19986445976729827,0.20271438214336585,0.5,-0.327877049213702,0.19986445976729827,0.20271438214336585,0.5,-0.327877049213702,0.15717213999464064,0.15719111981160655,0.5,0.20155545838162736,0.18340090464411649,0.18397772823117292,0.5,-0.09375296755380136,0.01646355512318179
extractant,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,2,0.17287820533430653,0.17461958902891275,0.5,-0.16752190962469227,0.18947915031681484,0.18971296130845713,0.5,-0.3780758501626851,0.18947915031681484,0.18971296130845713,0.5,-0.3780758501626851,0.204889978191638,0.2212125769598914,0.5,-0.8736943435049918,0.18088114854863943,0.18510101643251506,0.5,-0.311887889223909,0.008598001768175406
extractant,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,2,0.12328410296993762,0.12328458683506972,0.5,-3.302185827477616,0.13588677547969963,0.1368591859072178,0.5,-4.301753134075476,0.12328410296993762,0.12328458683506972,0.5,-3.302185827477616,0.0607868561916723,0.08051170783975495,0.5,-0.8348039880353142,0.0607868561916723,0.08051170783975495,0.5,-0.8348039880353142,0.06249724677826532
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2,0.22801338411597769,0.23542339686220606,1.0,-0.2078591548394726,0.21172854236769814,0.21625921596133826,1.0,-0.019216158204265366,0.22801338411597769,0.23542339686220606,1.0,-0.2078591548394726,0.21313666796783493,0.21642269529960345,1.0,-0.020757676424816962,0.21313666796783493,0.21642269529960345,1.0,-0.020757676424816962,0.01487671614814276
