arm,mode,anchor,rep,clip_lo,clip_hi,n_eval_pairs,n_groups,frac_groups_calibratable,frac_gains_clipped,median_fitted_gain,macro_mae_g1,macro_mae_calibrated,macro_mae_gain
C_DIRECT_ROW,per_cell,random,11,0.5,2.0,68145,2605,0.72552783109405,0.5335892514395394,1.0,0.47411164445855547,0.41069322538488695,0.06341841907366852
C_DIRECT_ROW,per_cell,random,12,0.5,2.0,68145,2605,0.727063339731286,0.5424184261036469,1.0,0.4822776193010979,0.413627478690666,0.0686501406104319
C_DIRECT_ROW,per_cell,random,13,0.5,2.0,68145,2605,0.727447216890595,0.5358925143953934,1.0,0.4783409885105604,0.41416567584387376,0.06417531266668663
C_DIRECT_ROW,per_cell,random,14,0.5,2.0,68145,2605,0.7155470249520154,0.5316698656429942,1.0,0.48074435673545735,0.4241511960297141,0.05659316070574327
C_DIRECT_ROW,per_cell,random,15,0.5,2.0,68145,2605,0.7224568138195777,0.5378119001919386,1.0,0.47940346264373196,0.4232657388791402,0.05613772376459175
C_DIRECT_ROW,per_cell,random,16,0.5,2.0,68145,2605,0.7247600767754319,0.543570057581574,1.0,0.4739728079641573,0.4088897142498909,0.0650830937142664
C_DIRECT_ROW,per_cell,random,17,0.5,2.0,68145,2605,0.7151631477927063,0.5243761996161228,1.0,0.4797983808346755,0.41526854330816854,0.06452983752650698
C_DIRECT_ROW,per_cell,random,18,0.5,2.0,68145,2605,0.7216890595009597,0.5332053742802303,1.0,0.47638779708218026,0.40917965677398555,0.06720814030819472
C_DIRECT_ROW,per_cell,random,19,0.5,2.0,68145,2605,0.7320537428023033,0.5485604606525911,1.0,0.47676328789704636,0.4140523949227287,0.06271089297431764
M_SELECTED,per_extractant,widest_gap,-1,0.8,1.25,70300,450,0.9444444444444444,0.8777777777777778,1.0,0.48023611490120477,0.4402561695329007,0.03997994536830407
M_SELECTED,per_extractant,widest_gap,-1,0.7,1.5,70300,450,0.9444444444444444,0.8022222222222222,1.0,0.48023611490120477,0.4168673182005357,0.06336879670066908
M_SELECTED,per_extractant,widest_gap,-1,0.5,2.0,70300,450,0.9444444444444444,0.6511111111111111,1.0,0.48023611490120477,0.3880409695335515,0.09219514536765328
M_SELECTED,per_extractant,widest_gap,-1,0.25,4.0,70300,450,0.9444444444444444,0.4488888888888889,1.0,0.48023611490120477,0.359888694263809,0.12034742063739579
M_SELECTED,per_extractant,random,0,0.5,2.0,70300,450,0.8155555555555556,0.5444444444444444,1.0,0.48535294789979966,0.4347298116523074,0.05062313624749226
M_SELECTED,per_extractant,random,0,0.8,1.25,70300,450,0.8155555555555556,0.7333333333333333,1.0,0.48535294789979966,0.46070397511825306,0.024648972781546596
M_SELECTED,per_extractant,random,0,0.7,1.5,70300,450,0.8155555555555556,0.6711111111111111,1.0,0.48535294789979966,0.4475918646004623,0.03776108329933736
M_SELECTED,per_extractant,random,0,0.25,4.0,70300,450,0.8155555555555556,0.38222222222222224,1.0,0.48535294789979966,0.436086622753178,0.04926632514662166
M_SELECTED,per_extractant,random,1,0.5,2.0,70300,450,0.7844444444444445,0.5711111111111111,1.0,0.4868843400327879,0.4254452959380625,0.06143904409472539
M_SELECTED,per_extractant,random,1,0.8,1.25,70300,450,0.7844444444444445,0.7266666666666667,1.0,0.4868843400327879,0.4574795073824289,0.029404832650359036
M_SELECTED,per_extractant,random,1,0.7,1.5,70300,450,0.7844444444444445,0.6822222222222222,1.0,0.4868843400327879,0.44049413765791023,0.046390202374877676
M_SELECTED,per_extractant,random,1,0.25,4.0,70300,450,0.7844444444444445,0.41333333333333333,1.0,0.4868843400327879,0.42341642869368695,0.06346791133910096
M_SELECTED,per_extractant,random,2,0.5,2.0,70300,450,0.7933333333333333,0.54,1.0,0.4878970548689338,0.42907413207411615,0.058822922794817656
M_SELECTED,per_extractant,random,2,0.8,1.25,70300,450,0.7933333333333333,0.7022222222222222,1.0,0.4878970548689338,0.4588920136707211,0.029005041198212733
M_SELECTED,per_extractant,random,2,0.7,1.5,70300,450,0.7933333333333333,0.6377777777777778,1.0,0.4878970548689338,0.4442618331419739,0.04363522172695988
M_SELECTED,per_extractant,random,2,0.25,4.0,70300,450,0.7933333333333333,0.36666666666666664,1.0,0.4878970548689338,0.4238692934206328,0.06402776144830102
M_SELECTED,per_extractant,random,3,0.5,2.0,70300,450,0.8066666666666666,0.58,1.0,0.4788315618249637,0.42034374772106187,0.05848781410390186
M_SELECTED,per_extractant,random,4,0.5,2.0,70300,450,0.8022222222222222,0.5688888888888889,1.0,0.4814762125099275,0.4136837757105319,0.06779243679939562
M_SELECTED,per_extractant,random,5,0.5,2.0,70300,450,0.8022222222222222,0.5622222222222222,1.0,0.4812560014404366,0.4214336920490382,0.05982230939139843
M_SELECTED,per_extractant,random,6,0.5,2.0,70300,450,0.8222222222222222,0.5511111111111111,1.0,0.4826710722076994,0.41798705511199763,0.06468401709570176
M_SELECTED,per_extractant,random,7,0.5,2.0,70300,450,0.82,0.5622222222222222,1.0,0.4867703888708622,0.4283760912110243,0.05839429765983789
M_SELECTED,per_extractant,random,8,0.5,2.0,70300,450,0.7755555555555556,0.5444444444444444,1.0,0.48425238182695624,0.4302681738168569,0.053984208010099344
