split_seed,fold,n_rows,max_abs_delta,mean_abs_delta,n_rows_moved,within_tolerance,pooled_mae_first,pooled_mae_second,arm
104729,0,382,1.1102230246251563e-15,1.44826704439404e-16,245,True,1.0951140790894216,1.0951140790894218,GEN10_REC_GEN9_PLUS
104729,0,382,8.881784197001252e-16,1.116308180273871e-16,220,True,1.0945792370351692,1.0945792370351692,GEN10_REC_RANK
104729,0,382,1.1102230246251563e-15,1.2508173670760518e-16,232,True,1.1062100291726689,1.1062100291726689,GEN10_REC_LOCAL
104729,0,382,8.881784197001252e-16,1.2810614988823488e-16,248,True,1.0961778224607603,1.0961778224607603,GEN10_REC_HYBRID
104729,0,382,1.1102230246251563e-15,1.415775037926464e-16,257,True,1.0949513619823812,1.0949513619823812,GEN10_REC_ALL
104729,0,382,8.881784197001252e-16,1.1938712089903211e-16,245,True,1.1007490388795558,1.1007490388795558,GEN10_REC_GEN9_CURVEWINDOW
104729,0,382,1.1102230246251563e-15,1.1616800544344816e-16,228,True,1.1986141207036094,1.1986141207036094,GEN10_MONO_HYBRID
104729,0,382,1.1102230246251563e-15,1.3899542806903727e-16,258,True,1.1750977924598678,1.1750977924598678,GEN10_MONO_RANK
