split_seed,fold,n_rows,max_abs_delta,mean_abs_delta,n_rows_moved,within_tolerance,pooled_mae_first,pooled_mae_second,arm
104729,0,382,1.1102230246251563e-15,1.396883808449858e-16,229,True,1.0976275962102773,1.0976275962102773,GEN9_SHAPE_RECOMPOSED
104729,0,382,6.661338147750939e-16,8.620031680887893e-17,220,True,1.183154959453777,1.183154959453777,GEN10_LEVEL_SHAPE
104729,0,382,1.5543122344752194e-15,1.7020271172672966e-16,261,True,1.1092965720378238,1.1092965720378238,GEN10_RESIDUAL_SHAPE
104729,0,382,1.3322676295501878e-15,1.3599414642690426e-16,227,True,1.1318726724547574,1.1318726724547574,GEN10_RESIDUAL_SHAPE_INSAMPLE
104729,0,382,1.3322676295501878e-15,1.4649785166233452e-16,251,True,1.1441308730404205,1.1441308730404207,GEN10_TWO_BRANCH
104729,0,382,1.3322676295501878e-15,1.6611566688804082e-16,261,True,1.1450191156263902,1.1450191156263902,GEN10_TWO_BRANCH_INTERACT
