axis,candidate,reference,metric,n_curves,n_ligands,n_publications,curves_improved,scheme,point,ci_low,ci_high,n_blocks,ci_width,positive
acid,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,span_recovery_distance,416,63,50,0.6225961538461539,chemotype,0.0323687563278049,-0.0238497515534445,0.0873505747100186,33.0,0.1112003262634632,False
acid,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,span_recovery_distance,416,63,50,0.6225961538461539,publication,0.0323687563278049,-0.0327851580481308,0.0918088535736152,50.0,0.124594011621746,False
acid,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,span_recovery_distance,416,63,50,0.6225961538461539,ligand,0.0323687563278049,-0.0396451553799538,0.0917408329309197,63.0,0.1313859883108735,False
acid,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,span_recovery_distance,416,63,50,0.6225961538461539,two_factor,0.0323687563278049,-0.0349803728175172,0.0941492043772097,,0.1291295771947269,False
acid,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,spearman,416,63,50,0.3076923076923077,chemotype,-0.003875876691237,-0.065168593125461,0.06650364873675,33.0,0.131672241862211,False
acid,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,spearman,416,63,50,0.3076923076923077,publication,-0.003875876691237,-0.0394421796580862,0.0316281126904235,50.0,0.0710702923485097,False
acid,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,spearman,416,63,50,0.3076923076923077,ligand,-0.003875876691237,-0.0475874535658262,0.034648698141352,63.0,0.0822361517071783,False
acid,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,spearman,416,63,50,0.3076923076923077,two_factor,-0.003875876691237,-0.0418950099311932,0.0305240079311235,,0.0724190178623168,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,shape_mae,421,68,50,0.66270783847981,chemotype,0.0435698030872019,-0.0037682848800921,0.0539719087228713,38.0,0.0577401936029634,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,shape_mae,421,68,50,0.66270783847981,publication,0.0435698030872019,0.0212214863929188,0.0696234099259862,50.0,0.0484019235330673,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,shape_mae,421,68,50,0.66270783847981,ligand,0.0435698030872019,0.0209327634496034,0.0571433624634796,68.0,0.0362105990138762,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,shape_mae,421,68,50,0.66270783847981,two_factor,0.0435698030872019,0.0208848515652127,0.0687684045860227,,0.04788355302081,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,421,68,50,0.6532066508313539,chemotype,0.1195392398608151,-0.0495409778998071,0.1543957174515801,38.0,0.2039366953513873,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,421,68,50,0.6532066508313539,publication,0.1195392398608151,0.049366416080798,0.2034738990032383,50.0,0.1541074829224402,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,421,68,50,0.6532066508313539,ligand,0.1195392398608151,0.048867847141201,0.1710387792924937,68.0,0.1221709321512927,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,421,68,50,0.6532066508313539,two_factor,0.1195392398608151,0.0509900937410935,0.2006588195715944,,0.1496687258305009,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,row_mae,421,68,50,0.6247030878859857,chemotype,0.0378884331780835,-0.0036511137202959,0.0480724418420305,38.0,0.0517235555623264,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,row_mae,421,68,50,0.6247030878859857,publication,0.0378884331780835,0.0156985364903423,0.0669805074646399,50.0,0.0512819709742976,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,row_mae,421,68,50,0.6247030878859857,ligand,0.0378884331780835,0.0026325456368092,0.0628671700213884,68.0,0.0602346243845791,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,row_mae,421,68,50,0.6247030878859857,two_factor,0.0378884331780835,0.0139145121195534,0.0670751269474939,,0.0531606148279404,True
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,span_recovery_distance,416,63,50,0.6201923076923077,chemotype,0.0260559977814521,-0.0572533326714553,0.0644288913971146,33.0,0.1216822240685699,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,span_recovery_distance,416,63,50,0.6201923076923077,publication,0.0260559977814521,-0.0426760508108781,0.0887558221412552,50.0,0.1314318729521334,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,span_recovery_distance,416,63,50,0.6201923076923077,ligand,0.0260559977814521,-0.0506292834165568,0.0884154371640995,63.0,0.1390447205806563,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,span_recovery_distance,416,63,50,0.6201923076923077,two_factor,0.0260559977814521,-0.0429767553975643,0.0912791456259046,,0.1342559010234689,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,spearman,416,63,50,0.2860576923076923,chemotype,-0.0049287181200783,-0.1126028795790192,0.0668845104334894,33.0,0.1794873900125086,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,spearman,416,63,50,0.2860576923076923,publication,-0.0049287181200783,-0.0496032543164027,0.0358673875503688,50.0,0.0854706418667715,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,spearman,416,63,50,0.2860576923076923,ligand,-0.0049287181200783,-0.056796657394499,0.0349671570381619,63.0,0.0917638144326609,False
acid,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,spearman,416,63,50,0.2860576923076923,two_factor,-0.0049287181200783,-0.051524562527028,0.0343411473384912,,0.0858657098655192,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,321,84,47,0.5638629283489096,chemotype,0.0064857137767797,-0.0027973644703305,0.0388745229671069,42.0,0.0416718874374374,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,321,84,47,0.5638629283489096,publication,0.0064857137767797,-0.0258736138247766,0.0402536810523935,47.0,0.0661272948771702,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,321,84,47,0.5638629283489096,ligand,0.0064857137767797,-0.0364597338242299,0.0345361564882124,84.0,0.0709958903124424,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,shape_mae,321,84,47,0.5638629283489096,two_factor,0.0064857137767797,-0.0264789796864921,0.0403118661793333,,0.0667908458658254,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,321,84,47,0.5794392523364486,chemotype,0.0012434175429859,-0.0038496994681534,0.0176240641488574,42.0,0.0214737636170108,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,321,84,47,0.5794392523364486,publication,0.0012434175429859,-0.0128240001754062,0.0155953374790174,47.0,0.0284193376544237,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,321,84,47,0.5794392523364486,ligand,0.0012434175429859,-0.0179214072099129,0.013231500729402,84.0,0.031152907939315,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,slope_abs_error,321,84,47,0.5794392523364486,two_factor,0.0012434175429859,-0.0133410589292059,0.0156530668425109,,0.0289941257717168,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,row_mae,321,84,47,0.573208722741433,chemotype,0.0132460241885807,0.0043226390363091,0.0201706147138783,42.0,0.0158479756775691,True
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,row_mae,321,84,47,0.573208722741433,publication,0.0132460241885807,-0.0027855696733073,0.0291411443863286,47.0,0.0319267140596359,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,row_mae,321,84,47,0.573208722741433,ligand,0.0132460241885807,-0.0067206350914522,0.0261148103194256,84.0,0.0328354454108779,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,row_mae,321,84,47,0.573208722741433,two_factor,0.0132460241885807,-0.0028357095255261,0.0294743299175206,,0.0323100394430468,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,span_recovery_distance,319,84,46,0.6833855799373041,chemotype,-0.2110342095746145,-0.3291877235823417,0.1613152268763113,42.0,0.4905029504586531,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,span_recovery_distance,319,84,46,0.6833855799373041,publication,-0.2110342095746145,-0.6361955333630868,0.0842851892706372,46.0,0.720480722633724,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,span_recovery_distance,319,84,46,0.6833855799373041,ligand,-0.2110342095746145,-0.7040777781233227,0.0540205508192701,84.0,0.7580983289425929,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,span_recovery_distance,319,84,46,0.6833855799373041,two_factor,-0.2110342095746145,-0.6612591099839819,0.0935471883318911,,0.754806298315873,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,spearman,319,84,46,0.5736677115987461,chemotype,0.076915988284052,0.0352549436006414,0.1633670427950213,42.0,0.1281120991943799,True
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,spearman,319,84,46,0.5736677115987461,publication,0.076915988284052,0.0206781043842781,0.1444245849511112,46.0,0.1237464805668331,True
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,spearman,319,84,46,0.5736677115987461,ligand,0.076915988284052,-0.00147783523426,0.1417426743438244,84.0,0.1432205095780845,False
metal_series,GEN9_SHAPE_RECOMPOSED,REC_ecfp_plus_recovered,spearman,319,84,46,0.5736677115987461,two_factor,0.076915988284052,0.0158084263904419,0.1509797831643563,,0.1351713567739143,True
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,shape_mae,321,84,47,0.5482866043613707,chemotype,0.0065681618518402,-0.0025820231593539,0.03546687554265,42.0,0.0380488987020039,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,shape_mae,321,84,47,0.5482866043613707,publication,0.0065681618518402,-0.025572730205197,0.0394048775233951,47.0,0.0649776077285921,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,shape_mae,321,84,47,0.5482866043613707,ligand,0.0065681618518402,-0.0362551474535299,0.0344069235311056,84.0,0.0706620709846355,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,shape_mae,321,84,47,0.5482866043613707,two_factor,0.0065681618518402,-0.0266381893612514,0.0400422439975348,,0.0666804333587862,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,slope_abs_error,321,84,47,0.5607476635514018,chemotype,0.0013610867007246,-0.0038346411185655,0.0176992763162958,42.0,0.0215339174348614,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,slope_abs_error,321,84,47,0.5607476635514018,publication,0.0013610867007246,-0.0128288532129651,0.0155979298198591,47.0,0.0284267830328242,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,slope_abs_error,321,84,47,0.5607476635514018,ligand,0.0013610867007246,-0.0179954722656578,0.013563136463133,84.0,0.0315586087287909,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,slope_abs_error,321,84,47,0.5607476635514018,two_factor,0.0013610867007246,-0.0133302817095235,0.0157860896967053,,0.0291163714062289,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,row_mae,321,84,47,0.5638629283489096,chemotype,0.0143715099612695,-0.0131230491641853,0.0252938930234156,42.0,0.038416942187601,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,row_mae,321,84,47,0.5638629283489096,publication,0.0143715099612695,-0.007182547439534,0.0356417845108656,47.0,0.0428243319503996,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,row_mae,321,84,47,0.5638629283489096,ligand,0.0143715099612695,-0.0121802524958367,0.0308011608229115,84.0,0.0429814133187483,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,row_mae,321,84,47,0.5638629283489096,two_factor,0.0143715099612695,-0.0086805816847874,0.0359543924487318,,0.0446349741335193,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,span_recovery_distance,319,84,46,0.6363636363636364,chemotype,-0.2391468957075861,-0.3659205572878601,0.1495406919216869,42.0,0.5154612492095471,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,span_recovery_distance,319,84,46,0.6363636363636364,publication,-0.2391468957075861,-0.6482616806809248,0.0494474107821556,46.0,0.6977090914630805,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,span_recovery_distance,319,84,46,0.6363636363636364,ligand,-0.2391468957075861,-0.7139679129985956,0.0263711405442772,84.0,0.7403390535428729,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,span_recovery_distance,319,84,46,0.6363636363636364,two_factor,-0.2391468957075861,-0.6746024962943526,0.0601110071922617,,0.7347135034866143,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,spearman,319,84,46,0.6300940438871473,chemotype,0.0724930148016798,-0.0091188243218362,0.1161710604395965,42.0,0.1252898847614328,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,spearman,319,84,46,0.6300940438871473,publication,0.0724930148016798,0.0242369121318496,0.1281299286982086,46.0,0.1038930165663589,True
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,spearman,319,84,46,0.6300940438871473,ligand,0.0724930148016798,-0.0207865099550919,0.1470833965755714,84.0,0.1678699065306634,False
metal_series,GEN9_SHAPE_RECOMPOSED,GEN9_A0_ROW_ONLY,spearman,319,84,46,0.6300940438871473,two_factor,0.0724930148016798,0.0180140710363039,0.1360487330158898,,0.1180346619795858,True
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,shape_mae,321,84,47,0.5607476635514018,chemotype,0.0014823855679555,-0.0066832093100201,0.0096777849486478,42.0,0.0163609942586679,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,shape_mae,321,84,47,0.5607476635514018,publication,0.0014823855679555,-0.0113345469604358,0.0150187815668916,47.0,0.0263533285273275,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,shape_mae,321,84,47,0.5607476635514018,ligand,0.0014823855679555,-0.018352228314156,0.0178449744351943,84.0,0.0361972027493504,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,shape_mae,321,84,47,0.5607476635514018,two_factor,0.0014823855679555,-0.0122633106099294,0.0154600487943516,,0.027723359404281,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,slope_abs_error,321,84,47,0.5887850467289719,chemotype,0.0006631007785717,-0.0030918449411252,0.0037277924847586,42.0,0.0068196374258838,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,slope_abs_error,321,84,47,0.5887850467289719,publication,0.0006631007785717,-0.0051191656287335,0.0063071455688745,47.0,0.011426311197608,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,slope_abs_error,321,84,47,0.5887850467289719,ligand,0.0006631007785717,-0.0086478815672776,0.0079599882750028,84.0,0.0166078698422805,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,slope_abs_error,321,84,47,0.5887850467289719,two_factor,0.0006631007785717,-0.0055379317695648,0.0066071865920879,,0.0121451183616527,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,row_mae,321,84,47,0.4984423676012461,chemotype,-0.0034054821661763,-0.0204302868167309,0.0025208711616422,42.0,0.0229511579783732,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,row_mae,321,84,47,0.4984423676012461,publication,-0.0034054821661763,-0.0145053742256658,0.0086669159008129,47.0,0.0231722901264787,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,row_mae,321,84,47,0.4984423676012461,ligand,-0.0034054821661763,-0.0154805956713898,0.0060855553385064,84.0,0.0215661510098962,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,row_mae,321,84,47,0.4984423676012461,two_factor,-0.0034054821661763,-0.0149966194224348,0.0096439269137852,,0.0246405463362201,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,span_recovery_distance,319,84,46,0.6865203761755486,chemotype,-0.0650296915815162,-0.0941298160201171,0.0314109175402177,42.0,0.1255407335603349,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,span_recovery_distance,319,84,46,0.6865203761755486,publication,-0.0650296915815162,-0.2363895685985897,0.0412455634428184,46.0,0.2776351320414082,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,span_recovery_distance,319,84,46,0.6865203761755486,ligand,-0.0650296915815162,-0.27093232963828,0.0396517992206986,84.0,0.3105841288589787,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,span_recovery_distance,319,84,46,0.6865203761755486,two_factor,-0.0650296915815162,-0.2447428425072643,0.0471206892878809,,0.2918635317951452,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,spearman,319,84,46,0.5015673981191222,chemotype,0.0529065122626034,-0.0441429430506204,0.0818530741578422,42.0,0.1259960172084626,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,spearman,319,84,46,0.5015673981191222,publication,0.0529065122626034,-0.000254320248884,0.1141796788074469,46.0,0.1144339990563309,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,spearman,319,84,46,0.5015673981191222,ligand,0.0529065122626034,-0.0396723590542467,0.1279539651362848,84.0,0.1676263241905315,False
metal_series,GEN9_REL_MONOLITH,REC_ecfp_plus_recovered,spearman,319,84,46,0.5015673981191222,two_factor,0.0529065122626034,-0.0032971673868095,0.1199480785639756,,0.1232452459507851,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,shape_mae,321,84,47,0.5358255451713395,chemotype,0.001564833643016,-0.0108836254488141,0.0086666773820101,42.0,0.0195503028308242,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,shape_mae,321,84,47,0.5358255451713395,publication,0.001564833643016,-0.0114287556068245,0.0148501364796441,47.0,0.0262788920864687,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,shape_mae,321,84,47,0.5358255451713395,ligand,0.001564833643016,-0.0181438331741582,0.017627655545488,84.0,0.0357714887196463,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,shape_mae,321,84,47,0.5358255451713395,two_factor,0.001564833643016,-0.0121281653617166,0.0152921901912471,,0.0274203555529637,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,321,84,47,0.5420560747663551,chemotype,0.0007807699363104,-0.0032941942241823,0.004190166135694,42.0,0.0074843603598763,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,321,84,47,0.5420560747663551,publication,0.0007807699363104,-0.0051473751381325,0.0065866978237848,47.0,0.0117340729619174,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,321,84,47,0.5420560747663551,ligand,0.0007807699363104,-0.008796050069789,0.0083395911411857,84.0,0.0171356412109748,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,slope_abs_error,321,84,47,0.5420560747663551,two_factor,0.0007807699363104,-0.0056779019266195,0.0067976853835382,,0.0124755873101577,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,row_mae,321,84,47,0.5295950155763239,chemotype,-0.0022799963934875,-0.0352307544364957,0.0067395520990956,42.0,0.0419703065355914,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,row_mae,321,84,47,0.5295950155763239,publication,-0.0022799963934875,-0.017910802809699,0.0109823119473834,47.0,0.0288931147570824,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,row_mae,321,84,47,0.5295950155763239,ligand,-0.0022799963934875,-0.020508515808307,0.0089570704480178,84.0,0.0294655862563249,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,row_mae,321,84,47,0.5295950155763239,two_factor,-0.0022799963934875,-0.0190358625166772,0.0119134468778322,,0.0309493093945094,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,span_recovery_distance,319,84,46,0.5862068965517241,chemotype,-0.0931423777144877,-0.1300110147226215,0.0223480098221901,42.0,0.1523590245448116,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,span_recovery_distance,319,84,46,0.5862068965517241,publication,-0.0931423777144877,-0.2494108658421047,0.0047983392710172,46.0,0.254209205113122,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,span_recovery_distance,319,84,46,0.5862068965517241,ligand,-0.0931423777144877,-0.2729845553910932,-0.0020611612869397,84.0,0.2709233941041534,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,span_recovery_distance,319,84,46,0.5862068965517241,two_factor,-0.0931423777144877,-0.2558305979120547,0.0095600952409445,,0.2653906931529992,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,spearman,319,84,46,0.542319749216301,chemotype,0.0484835387802312,-0.1041556809854094,0.0896961529995212,42.0,0.1938518339849306,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,spearman,319,84,46,0.542319749216301,publication,0.0484835387802312,-0.0057210083883368,0.1059271854471861,46.0,0.111648193835523,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,spearman,319,84,46,0.542319749216301,ligand,0.0484835387802312,-0.0664445685941749,0.1371991883971699,84.0,0.2036437569913448,False
metal_series,GEN9_REL_MONOLITH,GEN9_A0_ROW_ONLY,spearman,319,84,46,0.542319749216301,two_factor,0.0484835387802312,-0.0115069103229024,0.1138582606727029,,0.1253651709956054,False
