split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
104729,GEN10_LEVEL_SHAPE,1.0035341738723251,0.8578896149891945,0.49673854553203295,0.21718817828067105,1.0235987565232092,1.1746605524257046,0.2184178209727523,0.505644623436157,0.9394282827482523,2.007659379495352,0.4918307782053949,0.6571024223068702,0.2848704268292683,0.49771341463414637,0.4755134726099103,5248,152,131,79,6.256051615740402,131,0.9084102466524036,0.7810739290212503,0.3503686548442828,396,1.0856691708603936,0.956527033358285,0.5121727521509065,1282
130363,GEN10_LEVEL_SHAPE,0.954920482661455,0.7999518200360359,0.49437162505291576,0.2804837917476305,0.9761092065507168,1.102552472283106,0.2910998983183206,0.4990295868337055,0.855194233022241,1.9166914928649945,0.4529026103071827,0.6929288234733794,0.2995426829268293,0.534108231707317,0.5265188239425725,5248,152,131,79,6.256051615740402,131,0.7810957959109899,0.6566830939421896,0.3462998675307939,433,1.0044390803220793,0.8573218736118556,0.48628343673845964,1372
155921,GEN10_LEVEL_SHAPE,0.9583154391867121,0.7996492260659074,0.4858817844160486,0.289871050367299,0.977271111424049,1.0982373533260281,0.3152779825480162,0.48810668320724526,0.9053553890730914,1.8937990460771787,0.42892483635298684,0.6914685935421201,0.29554115853658536,0.5121951219512195,0.5128714249715407,5248,152,131,79,6.256051615740402,131,0.809105010960029,0.6614082743634873,0.4084366324864553,397,1.089390400590034,0.9042664243875528,0.5262299816746818,1829
196613,GEN10_LEVEL_SHAPE,0.9925916900125581,0.8265243234165474,0.48492585255818793,0.2750719804262485,0.9902695427705803,1.1297988409785482,0.23371687238559324,0.5330588401288598,0.8619205122760373,1.9522026066499696,0.45464142090513077,0.6973728422355021,0.3039253048780488,0.518483231707317,0.4908617901380163,5248,152,131,79,6.256051615740402,131,0.8732291762481929,0.7175630171738346,0.39487564998606056,406,1.124632316198339,0.9713704906507397,0.5191380325288016,1159
262147,GEN10_LEVEL_SHAPE,0.9995044714745956,0.8657905153210061,0.49520178114113417,0.2749723495416476,1.0329341549047306,1.130039138109026,0.2596590896876594,0.5166303751286369,0.9192380919459643,2.039619699374466,0.4075741271282845,0.6827899079793454,0.2976371951219512,0.5169588414634146,0.48469220183362516,5248,152,131,79,6.256051615740402,131,0.8867422426042753,0.701450996626965,0.4103648607412289,406,1.1407862260885755,0.9757170220734982,0.552454973808615,1273
104729,GEN10_RESIDUAL_SHAPE,1.002888119130775,0.8520242696125676,0.5006577090066593,0.25485738994153906,1.018039890867611,1.1769591833862438,0.2221602480435353,0.5271691558128712,0.9294246046056913,1.9638579117943071,0.5048741164155801,0.6645914653485867,0.28277439024390244,0.4876143292682927,0.5248587154044976,5248,152,131,79,6.256051615740402,131,0.8956772441376987,0.7714193161612102,0.38046905093023,396,1.0774742364453385,0.9534698023320126,0.5081503055440141,1282
130363,GEN10_RESIDUAL_SHAPE,0.9467475845091863,0.7925148187905591,0.48861748662390975,0.3095741694511116,0.957836103568504,1.0775034881675278,0.3173434837919198,0.5008037368671827,0.8480182639939617,1.8987627248811243,0.47416877627448495,0.6918585115703595,0.3096417682926829,0.5499237804878049,0.5597001557602612,5248,152,131,79,6.256051615740402,131,0.7939179867573267,0.6703434566898244,0.359768303358448,433,0.998572491049847,0.8491090397539536,0.4865301229205131,1372
155921,GEN10_RESIDUAL_SHAPE,0.9543010573868516,0.7844620743662055,0.48376874805681613,0.3179113743134254,0.9659103819851693,1.0846063025674992,0.34067732269305095,0.4893782277466395,0.9070024012425341,1.843725338692895,0.46684708942973996,0.6978653427248623,0.28334603658536583,0.5179115853658537,0.5534259757166988,5248,152,131,79,6.256051615740402,131,0.8199346655215057,0.6833342412624519,0.4062576268524735,397,1.065851117102142,0.8764166947017994,0.5218721055957484,1829
196613,GEN10_RESIDUAL_SHAPE,0.9917322274587359,0.8199395233705499,0.4960548415528927,0.26125547707191243,0.9866891048078713,1.1372922009458928,0.23406066983432294,0.5239457594578552,0.9108208209483453,1.9180479839379638,0.4424156405393882,0.6738893093374115,0.2919207317073171,0.5066692073170732,0.5031105386610274,5248,152,131,79,6.256051615740402,131,0.9051023906642913,0.7304712249840722,0.4447611609373588,406,1.1134270209020518,0.9476905824002642,0.5454946490130365,1159
262147,GEN10_RESIDUAL_SHAPE,1.0147071947477349,0.8569169661896682,0.5182613310564405,0.2589579437257533,1.0454013798933814,1.1499331797244916,0.25584297311004867,0.5084872321902989,0.9241162780176375,2.037655300605805,0.4283764567474383,0.6732382247372372,0.2764862804878049,0.4994283536585366,0.5111810257928653,5248,152,131,79,6.256051615740402,131,0.9002999289620621,0.7508552562295918,0.39908895454846494,406,1.131893518668341,0.9650131559352616,0.5671096557972566,1273
104729,GEN10_RESIDUAL_SHAPE_INSAMPLE,0.9908449042088048,0.8520242696125676,0.4855301969344851,0.2148481626308183,1.0068930748439862,1.192327348794456,0.20241253996021535,0.514116815949098,0.9236529534941604,1.9625126756354596,0.5111531564435045,0.6348074851700304,0.2846798780487805,0.4838033536585366,0.4828413742709551,5248,152,131,79,6.256051615740402,131,0.8909425042171532,0.7714193161612101,0.3611483672921838,396,1.0724837618158065,0.9534698023320126,0.5095299317375382,1282
