model,macro_mae,offset_mae,shape_mae,pooled_mae,macro_sd,n_seeds
GEN9_SHAPE_RECOMPOSED,0.9694845437352135,0.82117153046591,0.4819226475459343,1.1217506325100335,0.025371070455110084,5
GEN10_RESIDUAL_SHAPE_INSAMPLE,0.9748444708397699,0.8211715304659102,0.4909833377565761,1.1471501763891856,0.023055882168871954,5
GEN10_LEVEL_SHAPE,0.9817732514415292,0.8299610999657382,0.49142391774006383,1.1270576714244824,0.02332548321553936,5
GEN10_RESIDUAL_SHAPE,0.9820752366466567,0.8211715304659102,0.49747202325934364,1.125258870958331,0.03004465958142448,5
GEN10_TWO_BRANCH_INTERACT,0.9964440893919271,0.82117153046591,0.5132767699875829,1.1407697675257273,0.032856177129496865,5
GEN10_TWO_BRANCH,1.0029586126500707,0.82117153046591,0.5198418407216183,1.142244819149486,0.03320605269708797,5
