design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,TP_MAG_vs_G14,mae_all,G14,TP_MAG,0.00465508271266145,-0.019260359743755714,0.042865902331126124,-0.021328624327367374,0.03881635596489098,0.7354,0.016006007274014467,0.0448168203672405,0.010442810993071728,90,42,4,5,-0.001143125812267864,0.016584021304203146,False,0.02,False,False
B,TP_MAG_SHUF_vs_G14,mae_all,G14,TP_MAG_SHUF,-0.009863496294277248,-0.027218073401216715,0.016590983402699995,-0.029490973258146654,0.012699512049595435,0.4358,0.011237276827963162,0.031464375118296854,-0.005208680065875255,90,38,0,5,-0.013070893751107369,-0.0011785880845469414,True,0.02,False,False
B,TP_MAG_MEAN_vs_G14,mae_all,G14,TP_MAG_MEAN,7.344374543233303e-05,-0.019204485792223298,0.02936445636581262,-0.0231524826722192,0.024055654947424707,0.948,0.01262437658434976,0.035348254436179324,0.005735752921029063,90,41,3,5,-0.003245872624739028,0.011972261920558306,False,0.02,False,False
B,TP_MAG_vs_TP_MAG_SHUF,mae_all,TP_MAG_SHUF,TP_MAG,0.0145185790069387,-0.002822615035500075,0.04226517655334672,-0.00026008383290370313,0.05263442716452262,0.119,0.011699033706130414,0.03275729437716516,0.01565149105894699,90,48,5,5,0.006199109739557381,0.017762609388750086,True,0.02,False,False
B,TP_MAG_vs_TP_MAG_MEAN,mae_all,TP_MAG_MEAN,TP_MAG,0.004581638967229118,-0.012680286417624233,0.029115553566318928,-0.009425918096211832,0.0414697392563583,0.6906,0.010604150719284833,0.02969162201399753,0.0047070580720426705,90,53,4,5,-0.003342612074667005,0.006810533070544432,False,0.02,False,False
B,CB_MAG_vs_CB_MAG_SHUF,mae_all,CB_MAG_SHUF,CB_MAG,0.0036828546520923273,-0.014500881097155227,0.026924599300772293,-0.011795438797499733,0.03259407546560439,0.732,0.010282090005434393,0.028789852015216298,0.00010169613592572242,90,40,3,5,-0.0026311287263720206,0.00574204991573677,False,0.02,False,False
BR,TP_MAG_vs_G14,mae_all,G14,TP_MAG,0.0032007801885476626,-0.019057450024714498,0.03823405590572169,-0.020488815601073296,0.034814030739670564,0.805,0.014761685959931303,0.04133272068780765,0.007182893143368723,90,39,3,5,-0.0013966134734695835,0.01387608950247373,False,0.02,False,False
BR,TP_MAG_SHUF_vs_G14,mae_all,G14,TP_MAG_SHUF,-0.010550831959989264,-0.028253687050186594,0.015631008109048206,-0.029527061776051623,0.01293580207265088,0.3808,0.011073914091705397,0.03100695945677511,-0.007126615990719889,90,31,0,5,-0.013695764561880657,-0.0031142754522211534,True,0.02,False,False
BR,TP_MAG_MEAN_vs_G14,mae_all,G14,TP_MAG_MEAN,-0.0012357293708091422,-0.019725646616138313,0.02702922407101677,-0.02281481267725275,0.02256757218497026,0.9496,0.012087024828918812,0.033843669520972675,0.0037987295960935333,90,39,1,5,-0.004421330150167649,0.00899280728192507,False,0.02,False,False
BR,TP_MAG_vs_TP_MAG_SHUF,mae_all,TP_MAG_SHUF,TP_MAG,0.01375161214853693,-0.0021002425210879193,0.03877993661462791,-1.3246696058705025e-05,0.045955935040295465,0.099,0.010472560209226586,0.02932316858583444,0.014309509134088617,90,47,5,5,0.006754404789892179,0.016990364954694883,True,0.02,False,False
BR,TP_MAG_vs_TP_MAG_MEAN,mae_all,TP_MAG_MEAN,TP_MAG,0.004436509559356811,-0.01077146791325223,0.025899336850736133,-0.007957921895602113,0.03681128444313791,0.6478,0.009379399403263825,0.02626231832913871,0.0033841635472751947,90,42,5,5,-0.002438734553528399,0.006739382675661305,False,0.02,False,False
