design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,CB_DIR_vs_G14,mae_all,G14,CB_DIR,-0.005875541227077045,-0.030215245882045574,0.008376069222994468,-0.028678743364032453,0.008825263282937965,0.494,0.009940038073652976,0.02783210660622833,-0.017145234535272457,90,7,1,5,-0.012756360827487375,-0.0011400139827803404,True,0.02,False,False
B,CB_DIR_ES_vs_G14,mae_all,G14,CB_DIR_ES,-0.00833986074139944,-0.03308239721240888,0.006089204392022908,-0.03271290286957408,0.006238628232640944,0.3234,0.010080081130169184,0.028224227164473713,-0.01869082492366488,90,7,0,5,-0.014596845936371883,-0.003632022480409729,True,0.02,False,False
B,CB_DIR209_vs_G14,mae_all,G14,CB_DIR209,-0.06354316220696682,-0.12669969306161685,-0.018830504435690888,-0.12501211513775756,-0.017686734897187768,0.001,0.027896414487653724,0.07810996056543042,-0.06526471496094745,90,7,0,5,-0.08509038494917297,-0.04618416227093075,True,0.02,False,False
B,CB_MAG_vs_G14,mae_all,G14,CB_MAG,-0.01952762425663812,-0.04970764627569412,0.02676161957247314,-0.05627024658632626,0.018851537991789496,0.427,0.02010320909619662,0.05628898546935053,-0.0068013097436723565,90,38,0,5,-0.025351081652984307,3.4383418068758485e-05,False,0.02,False,False
B,CB_CURV_vs_G14,mae_all,G14,CB_CURV,0.002373483313158669,-0.011034125165634486,0.02185748663753178,-0.011154499846189856,0.021640355610750433,0.7428,0.008316634740179525,0.02328657727250267,0.011212863811158533,90,38,4,5,-0.0012583630903698962,0.0064208352985242545,False,0.02,False,False
B,XGB_MONO_vs_G14,mae_all,G14,XGB_MONO,-0.015236488784574405,-0.0483287353128091,0.002265796313532373,-0.045284779279282455,0.003226425940617863,0.0974,0.012948805443434864,0.03625665524161762,-0.03586712965026718,90,4,0,5,-0.025330767994274875,-0.008742271446139227,True,0.02,False,False
B,XGB_FREE_vs_G14,mae_all,G14,XGB_FREE,-0.015236488784574405,-0.0483287353128091,0.002265796313532373,-0.045284779279282455,0.003226425940617863,0.0974,0.012948805443434864,0.03625665524161762,-0.03586712965026718,90,4,0,5,-0.025330767994274875,-0.008742271446139227,True,0.02,False,False
B,ISO_PRIOR_vs_G14,mae_all,G14,ISO_PRIOR,-0.05317612063518246,-0.11193635786078164,-0.016755567715961418,-0.10262694486284252,-0.01218902730162226,0.0002,0.02446999899564937,0.06851599718781824,-0.08054721465439577,90,5,0,5,-0.07471888236362871,-0.044477606399945656,True,0.02,False,False
B,ISO_PICK_vs_G14,mae_all,G14,ISO_PICK,-0.05317612063518246,-0.11193635786078164,-0.016755567715961418,-0.10262694486284252,-0.01218902730162226,0.0002,0.02446999899564937,0.06851599718781824,-0.08054721465439577,90,5,0,5,-0.07471888236362871,-0.044477606399945656,True,0.02,False,False
B,GAM_DIR_vs_G14,mae_all,G14,GAM_DIR,-0.004805174552729502,-0.024000820475100784,0.007286438934417244,-0.027313103612960625,0.006356744773306628,0.514,0.008032861528431252,0.022492012279607506,-0.01005247570553448,90,9,1,5,-0.008345510030862343,-5.7620716586195927e-05,True,0.02,False,False
