extractant,extractant_family,arm,n_rows,mae,r2,bias_mean_residual,sign_accuracy,baseline_mae,delta_mae_baseline_minus_candidate,improved_vs_baseline,split_seed
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_lig2d,140,0.20563854538636503,0.13881939406673538,0.17187156188483327,0.9571428571428572,0.12550469240052345,-0.08013385298584158,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_lig2d_SHUF,140,0.11670822200666398,0.722375177297865,-0.06432221513482388,0.9357142857142857,0.12550469240052345,0.008796470393859473,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,SCALE_s50,140,0.1588289184377571,0.5087079539104598,0.09828662599570524,0.9571428571428572,0.12550469240052345,-0.033324226037233645,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,HIER,140,0.12557899796673128,0.693024961341039,-0.01674712028398194,0.9142857142857143,0.12550469240052345,-7.430556620782736e-05,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_ens,140,0.12816914144237354,0.6774583058538652,0.045411512169681284,0.9357142857142857,0.12550469240052345,-0.002664449041850092,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_refit_TP,140,0.11852583257931819,0.7182883669591849,0.06316939027806152,0.9571428571428572,0.12550469240052345,0.0069788598212052605,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,PRIOR_TP,140,0.1420787891380799,0.606882488878878,0.09279407692834453,0.9571428571428572,0.12550469240052345,-0.016574096737556443,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,PRIOR_TRENDONLY_TP,140,0.15602526028825392,0.5289248282777217,0.10866714366053896,0.9571428571428572,0.12550469240052345,-0.03052056788773047,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_lig2d_TP,140,0.210206554218462,0.1508173824853899,0.17928933472212646,0.9571428571428572,0.12550469240052345,-0.08470186181793854,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_lig2d_SHUF_TP,140,0.11042807753799974,0.7470400750570731,-0.04787812735460439,0.9571428571428572,0.12550469240052345,0.015076614862523707,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,SCALE_s50_TP,140,0.1584116466271197,0.5147201214846133,0.10387619503920426,0.9571428571428572,0.12550469240052345,-0.03290695422659626,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,HIER_TP,140,0.12012254407491864,0.7154869520158915,-0.008041612276959618,0.9571428571428572,0.12550469240052345,0.00538214832560481,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_ens_TP,140,0.12179338890744107,0.7060597171026737,0.06400104321347924,0.9571428571428572,0.12550469240052345,0.0037113034930823796,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_run,140,0.12550469240052345,0.6902182714197399,0.04541685546758853,0.9357142857142857,0.12550469240052345,0.0,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_run_TP,140,0.11852583257931824,0.7182883669591846,0.06316939027806152,0.9571428571428572,0.12550469240052345,0.006978859821205205,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,PAIRMEAN_baseline,140,0.2892546157806958,-0.7524940528304807,0.25975565289830554,0.9571428571428572,0.12550469240052345,-0.16374992338017233,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_refit,298,0.6348884849301766,-19.494211079460925,0.6307811805128454,0.785234899328859,0.6348884849301766,0.0,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,PRIOR,298,0.6033326964145919,-17.019955970553344,0.5985888967418815,0.7751677852348994,0.6348884849301766,0.031555788515584715,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,PRIOR_TRENDONLY,298,0.6328483256881181,-19.35099008413607,0.6288670047912376,0.785234899328859,0.6348884849301766,0.00204015924205847,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_lig2d,298,0.6384568578297798,-20.049288949949574,0.6348685025495411,0.785234899328859,0.6348884849301766,-0.0035683728996032116,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_lig2d_SHUF,298,0.4285983162464086,-8.92996051509455,0.4219512889423487,0.785234899328859,0.6348884849301766,0.20629016868376798,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,SCALE_s50,298,0.7468244685956348,-28.013583741487253,0.743227681204249,0.785234899328859,0.6348884849301766,-0.1119359836654582,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,HIER,298,0.554958668945843,-14.219538695416558,0.5508598936505386,0.7785234899328859,0.6348884849301766,0.07992981598433357,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_ens,298,0.6338443488249543,-19.368777912676634,0.6295826290833503,0.7785234899328859,0.6348884849301766,0.0010441361052222486,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_refit_TP,298,0.6281383827782135,-19.444367024811974,0.6242518866740463,0.785234899328859,0.6348884849301766,0.006750102151963033,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,PRIOR_TP,298,0.5891506918720397,-16.92748842293495,0.5846107833881994,0.7684563758389261,0.6348884849301766,0.045737793058136855,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,PRIOR_TRENDONLY_TP,298,0.6263729828331072,-19.30123049848345,0.6226505619988546,0.785234899328859,0.6348884849301766,0.008515502097069416,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_lig2d_TP,298,0.6345165350577641,-20.02191026849577,0.6309554242134743,0.785234899328859,0.6348884849301766,0.00037194987241251365,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_lig2d_SHUF_TP,298,0.4195499004499278,-8.892234861371522,0.41311270491062935,0.785234899328859,0.6348884849301766,0.21533858448024878,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,SCALE_s50_TP,298,0.7399848486464929,-27.938266140537976,0.7357637836809885,0.7684563758389261,0.6348884849301766,-0.10509636371631637,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,HIER_TP,298,0.5405648091563079,-14.137591833645931,0.5364073845000967,0.7785234899328859,0.6348884849301766,0.09432367577386869,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_ens_TP,298,0.6261470260244477,-19.319114093023085,0.6221695646125188,0.785234899328859,0.6348884849301766,0.00874145890572886,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_run,298,0.6348884849301766,-19.494211079460925,0.6307811805128454,0.785234899328859,0.6348884849301766,0.0,False,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,A2_run_TP,298,0.6281383827782135,-19.444367024811978,0.6242518866740464,0.785234899328859,0.6348884849301766,0.006750102151963033,True,104729
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,PAIRMEAN_baseline,298,0.529937270243534,-14.208346822957896,0.5237783562670552,0.7818791946308725,0.6348884849301766,0.10495121468664259,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_refit,2921,0.5047496195248569,0.026417977111831692,-0.32319889571957167,0.8894214310167751,0.5047496195248569,0.0,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,PRIOR,2921,0.47814042217808583,0.10267735878353457,-0.28955934378639253,0.8966107497432386,0.5047496195248569,0.02660919734677103,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,PRIOR_TRENDONLY,2921,0.517339858928207,-0.02712779662800191,-0.33288969129085794,0.890790825059911,0.5047496195248569,-0.012590239403350134,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_lig2d,2921,0.4769659190793849,0.15232369454956152,-0.3397914817574738,0.8983224922971585,0.5047496195248569,0.02778370044547196,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_lig2d_SHUF,2921,0.4359952422623443,0.25029524272010895,-0.2651935940758478,0.9014036288942143,0.5047496195248569,0.06875437726251254,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s50,2921,0.6324908906981312,-0.4980064635769397,-0.4781420864192019,0.7295446764806574,0.5047496195248569,-0.12774127117327438,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,HIER,2921,0.3907429150661326,0.42895445182604663,-0.236920090498391,0.8962684012324547,0.5047496195248569,0.11400670445872424,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_ens,2921,0.5099792063834284,0.004250029574782377,-0.3288986006801499,0.8880520369736392,0.5047496195248569,-0.0052295868585715555,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_refit_TP,2921,0.5048724003636381,0.030162528700758418,-0.3209363231293253,0.8863402944197193,0.5047496195248569,-0.00012278083878125567,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,PRIOR_TP,2921,0.4806195511627514,0.10537465739252228,-0.29296853283120766,0.889763779527559,0.5047496195248569,0.02413006836210546,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,PRIOR_TRENDONLY_TP,2921,0.5171712065123335,-0.02371486245873844,-0.33304788895871273,0.8829168093118795,0.5047496195248569,-0.01242158698747664,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_lig2d_TP,2921,0.4784934851321927,0.15390068521957967,-0.3455701636655954,0.9024306744265662,0.5047496195248569,0.026256134392664165,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_lig2d_SHUF_TP,2921,0.4421053615427116,0.25504563720336293,-0.2788114298700733,0.8996918863402944,0.5047496195248569,0.06264425798214529,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s50_TP,2921,0.6256176550850807,-0.4924789368211322,-0.46639067770202197,0.7521396781923999,0.5047496195248569,-0.12086803556022385,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,HIER_TP,2921,0.38815500674854664,0.4351076959469433,-0.22577111961342575,0.9000342348510784,0.5047496195248569,0.11659461277631022,True,104729
