run_dir,model_seed,split_seed,r2_gain,r2_gain_ci95_low,r2_gain_ci95_high,group_balanced_r2_gain,group_balanced_r2_gain_ci95_low,group_balanced_r2_gain_ci95_high,mae_reduction,mae_reduction_ci95_low,mae_reduction_ci95_high,macro_group_mae_reduction,macro_group_mae_reduction_ci95_low,macro_group_mae_reduction_ci95_high,sign_accuracy_gain,sign_accuracy_gain_ci95_low,sign_accuracy_gain_ci95_high
/nfs/home/nshank3/ml_separator/runs/simplicial_20260807T200005Z/run_0_model_42_split_104729,42,104729,0.0012036416597451804,-0.007893049225617468,0.00945293223889103,-0.0024280256969779757,-0.016579724217908078,0.010522168498195811,-0.0001818401621733745,-0.000922728780102798,0.0002358795053644603,-0.00044480281583059167,-0.0017989244799169267,0.0007529829572925195,0.0018501387604069608,-0.004282885002435446,0.010690915022366939
/nfs/home/nshank3/ml_separator/runs/simplicial_20260807T200005Z/run_1_model_7_split_130363,7,130363,0.001334146133555314,-0.0020911682343880992,0.00916781092406112,0.0049589656352118094,-0.0036225751739515587,0.017903045874763487,-7.685578344591992e-05,-0.0006385379333320663,0.00019913498084673929,-0.00022398785372096386,-0.0013514859915356157,0.0005550107378248342,0.0018501387604070718,0.0,0.008362257946656912
/nfs/home/nshank3/ml_separator/runs/simplicial_20260807T200005Z/run_2_model_137_split_169087,137,169087,0.003129496598969661,-0.019566477095897608,0.021319939724215215,-0.020167228682867577,-0.05529490351560601,0.009167321189239566,-0.0007196073296090871,-0.003540970244890201,0.00046272645958084896,-0.0037775444196663926,-0.006875046087765933,-0.0005414609527966201,0.0009250693802034249,-0.007606264525979079,0.012969684087467027
/nfs/home/nshank3/ml_separator/runs/simplicial_20260807T200005Z/run_3_model_2027_split_214087,2027,214087,0.0010349136819661764,-0.015979307262332147,0.01856485494855846,0.004012873213840584,-0.017881599178254305,0.027762570394036002,-0.0003567649614194812,-0.002622125712295237,0.0009329392618730289,-0.0010655704024549462,-0.003945158980388364,0.001376940579539339,-0.0009250693802035359,-0.010154624698344042,0.004862335214344529
/nfs/home/nshank3/ml_separator/runs/simplicial_20260807T200005Z/run_4_model_9001_split_275015,9001,275015,-3.592976695665495e-05,-0.009715062961048956,0.006154571542642657,-0.005583933322267587,-0.01900271711558754,0.0027099009521555804,-0.0004468153723562879,-0.001824013386257195,-4.4335549482496316e-05,-0.0013905963748632177,-0.0035591054958143023,-2.5327941607041473e-05,-0.0037002775208140326,-0.015789473684210464,0.0
